|Vgs|	Gm_|Vds|=0.15V	Gm_|Vds|=0.3V	Gm_|Vds|=0.45V	Gm_|Vds|=0.6V	Gm_|Vds|=0.75V	Gm_|Vds|=0.9V
-0.3	1.48800000000005e-06	9.20000000000004e-08	-7.40000000000029e-07	2.20000000000021e-07	-6.00000000000481e-08	1.97400000000004e-05
-0.295	9.7266666666668e-07	2.25333333333335e-07	-6.34000000000008e-07	3.70000000000011e-07	-2.75000000000017e-07	1.36433333333334e-05
-0.29	3.70000000000007e-07	1.03400000000002e-07	-6.6000000000059e-09	6.93000000000003e-07	-1.83000000000007e-07	9.10000000000003e-06
-0.285	3.95999999999971e-08	-3.27999999999982e-08	3.27999999999999e-07	7.84000000000003e-07	2.19000000000002e-07	5.40299999999994e-06
-0.28	-1.51000000000001e-07	-2.92399999999999e-07	5.17599999999998e-07	7.24000000000001e-07	1.81000000000003e-07	2.65999999999999e-06
-0.275	-2.14600000000001e-07	-4.448e-07	4.64799999999998e-07	5.42999999999998e-07	2.75999999999999e-07	1.648e-06
-0.27	-1.25e-07	-4.64600000000001e-07	2.44199999999999e-07	2.65000000000001e-07	5.85999999999997e-07	1.147e-06
-0.265	9.02000000000016e-08	-3.89200000000002e-07	3.46e-08	3.60000000000027e-08	4.12999999999995e-07	1.046e-06
-0.26	1.53600000000001e-07	-1.086e-07	-9.93999999999993e-08	-1.36e-07	4.49999999999928e-08	1.262e-06
-0.255	1.19999999999998e-08	8.02000000000009e-08	-2.75199999999998e-07	-2.6e-07	4.19999999999946e-08	6.85000000000006e-07
-0.25	3.05999999999987e-08	-3.79999999999986e-08	-3.83999999999999e-07	-1.13e-07	2.13999999999999e-07	6.56000000000006e-07
-0.245	1.80199999999999e-07	-5.73999999999983e-08	-2.90200000000001e-07	7.39999999999992e-08	7.0000000000001e-08	2.146e-06
-0.24	1.672e-07	2.86000000000007e-08	-2.42600000000001e-07	8.49999999999979e-08	-2.15000000000001e-07	3.23300000000001e-06
-0.235	1.19e-07	-5.27999999999987e-08	-3.38800000000001e-07	1.20999999999996e-07	-1.99999999999494e-09	3.51700000000002e-06
-0.23	1.592e-07	-6.17999999999994e-08	-2.19600000000001e-07	1.67999999999998e-07	2.69000000000006e-07	3.97300000000001e-06
-0.225	1.04800000000001e-07	2.108e-07	8.17999999999985e-08	1.11000000000002e-07	2.57999999999999e-07	3.85400000000001e-06
