vg	id_vd = 0V	ig_vd = 0V	is_vd = 0V	iavdd_vd = 0V	ignd_vd = 0V	id_vd = 0.15V	ig_vd = 0.15V	is_vd = 0.15V	iavdd_vd = 0.15V	ignd_vd = 0.15V	id_vd = 0.3V	ig_vd = 0.3V	is_vd = 0.3V	iavdd_vd = 0.3V	ignd_vd = 0.3V	id_vd = 0.45V	ig_vd = 0.45V	is_vd = 0.45V	iavdd_vd = 0.45V	ignd_vd = 0.45V	id_vd = 0.6V	ig_vd = 0.6V	is_vd = 0.6V	iavdd_vd = 0.6V	ignd_vd = 0.6V	id_vd = 0.75V	ig_vd = 0.75V	is_vd = 0.75V	iavdd_vd = 0.75V	ignd_vd = 0.75V	id_vd = 0.9V	ig_vd = 0.9V	is_vd = 0.9V	iavdd_vd = 0.9V	ignd_vd = 0.9V
1.2	-9.5213e-08	1.33934e-08	4.9681e-10	7.1634e-07	-6.3524e-07	-5.81734e-08	1.35084e-08	3.708e-10	7.0882e-07	-6.6466e-07	-3.47256e-08	1.31336e-08	3.5451e-10	6.8904e-07	-6.6774e-07	-1.91756e-08	1.28002e-08	3.1613e-10	6.7488e-07	-6.687e-07	-8.4026e-09	1.24402e-08	2.6371e-10	6.6408e-07	-6.683e-07	-1.5246e-09	1.22226e-08	2.0783e-10	6.5708e-07	-6.6798e-07	2.9985e-09	1.20312e-08	1.494e-10	6.5216e-07	-6.6736e-07
1.195	-9.51966e-08	1.22808e-08	4.878e-10	7.182e-07	-6.357e-07	-5.78868e-08	1.2255e-08	3.7752e-10	7.093e-07	-6.6406e-07	-3.45018e-08	1.18672e-08	3.5387e-10	6.896e-07	-6.6706e-07	-1.9105e-08	1.15718e-08	3.1873e-10	6.7574e-07	-6.6848e-07	-8.3443e-09	1.12664e-08	2.6822e-10	6.6508e-07	-6.6814e-07	-1.4995e-09	1.10582e-08	2.0994e-10	6.5812e-07	-6.678e-07	3.0078e-09	1.0899e-08	1.5181e-10	6.533e-07	-6.6738e-07
1.19	-9.49266e-08	1.12926e-08	4.8812e-10	7.1924e-07	-6.3588e-07	-5.76998e-08	1.12264e-08	3.7456e-10	7.0972e-07	-6.6346e-07	-3.44518e-08	1.08368e-08	3.5696e-10	6.9006e-07	-6.6686e-07	-1.9041e-08	1.05364e-08	3.1966e-10	6.762e-07	-6.6816e-07	-8.3198e-09	1.0242e-08	2.7154e-10	6.6582e-07	-6.6796e-07	-1.4914e-09	1.00678e-08	2.1025e-10	6.5894e-07	-6.6778e-07	3.0179e-09	9.8978e-09	1.544e-10	6.5426e-07	-6.6732e-07
1.185	-9.47864e-08	1.04016e-08	4.8845e-10	7.2018e-07	-6.3626e-07	-5.75582e-08	1.02736e-08	3.7836e-10	7.1016e-07	-6.6298e-07	-3.44304e-08	9.8824e-09	3.5916e-10	6.9072e-07	-6.6648e-07	-1.90094e-08	9.6032e-09	3.2199e-10	6.771e-07	-6.6758e-07	-8.3095e-09	9.2934e-09	2.7113e-10	6.6634e-07	-6.6762e-07	-1.4753e-09	9.0976e-09	2.1273e-10	6.5976e-07	-6.6756e-07	3.0196e-09	8.9552e-09	1.5559e-10	6.5526e-07	-6.6738e-07
1.18	-9.46102e-08	9.5643e-09	4.8798e-10	7.2134e-07	-6.368e-07	-5.74578e-08	9.3899e-09	3.802e-10	7.102e-07	-6.6256e-07	-3.43852e-08	9.0037e-09	3.6282e-10	6.9102e-07	-6.6586e-07	-1.89608e-08	8.719e-09	3.2419e-10	6.7714e-07	-6.6708e-07	-8.3121e-09	8.4601e-09	2.7112e-10	6.6688e-07	-6.674e-07	-1.4675e-09	8.2774e-09	2.1573e-10	6.6032e-07	-6.6738e-07	3.0302e-09	8.1346e-09	1.5853e-10	6.56e-07	-6.6738e-07
1.175	-9.42478e-08	8.8235e-09	4.8705e-10	7.2196e-07	-6.3718e-07	-5.73222e-08	8.6001e-09	3.8374e-10	7.1028e-07	-6.6182e-07	-3.43078e-08	8.2271e-09	3.6199e-10	6.9112e-07	-6.6548e-07	-1.89672e-08	7.9621e-09	3.2424e-10	6.7746e-07	-6.668e-07	-8.2899e-09	7.6993e-09	2.7233e-10	6.6748e-07	-6.6716e-07	-1.452e-09	7.5192e-09	2.1813e-10	6.6088e-07	-6.673e-07	3.0319e-09	7.3894e-09	1.6042e-10	6.5656e-07	-6.6734e-07
1.17	-9.41006e-08	8.149e-09	4.8549e-10	7.23e-07	-6.375e-07	-5.7238e-08	7.9019e-09	3.8446e-10	7.1028e-07	-6.611e-07	-3.42626e-08	7.5323e-09	3.6508e-10	6.9124e-07	-6.6486e-07	-1.89126e-08	7.2674e-09	3.2653e-10	6.779e-07	-6.6652e-07	-8.2726e-09	7.0178e-09	2.7722e-10	6.6788e-07	-6.669e-07	-1.457e-09	6.8439e-09	2.1942e-10	6.6138e-07	-6.6696e-07	3.0367e-09	6.7207e-09	1.6198e-10	6.575e-07	-6.6734e-07
1.165	-9.39364e-08	7.5282e-09	4.8411e-10	7.2386e-07	-6.3774e-07	-5.7154e-08	7.2559e-09	3.8558e-10	7.102e-07	-6.6066e-07	-3.41974e-08	6.8892e-09	3.6661e-10	6.9166e-07	-6.6454e-07	-1.88826e-08	6.628e-09	3.2667e-10	6.782e-07	-6.6618e-07	-8.2703e-09	6.3937e-09	2.7847e-10	6.6848e-07	-6.6674e-07	-1.4478e-09	6.2273e-09	2.2389e-10	6.62e-07	-6.6698e-07	3.0408e-09	6.0965e-09	1.6688e-10	6.5804e-07	-6.6728e-07
1.16	-9.36374e-08	6.9743e-09	4.8237e-10	7.2456e-07	-6.3828e-07	-5.7011e-08	6.6839e-09	3.8679e-10	7.1032e-07	-6.6022e-07	-3.41764e-08	6.325e-09	3.6834e-10	6.9162e-07	-6.6406e-07	-1.88732e-08	6.052e-09	3.2987e-10	6.7838e-07	-6.6584e-07	-8.2423e-09	5.8251e-09	2.8004e-10	6.688e-07	-6.6658e-07	-1.4346e-09	5.6744e-09	2.257e-10	6.626e-07	-6.6696e-07	3.0443e-09	5.5518e-09	1.6561e-10	6.5862e-07	-6.673e-07
1.155	-9.36114e-08	6.4542e-09	4.8266e-10	7.2516e-07	-6.3854e-07	-5.7026e-08	6.1509e-09	3.892e-10	7.1042e-07	-6.5984e-07	-3.41694e-08	5.7995e-09	3.6892e-10	6.9192e-07	-6.6386e-07	-1.88656e-08	5.5431e-09	3.314e-10	6.7884e-07	-6.6578e-07	-8.2283e-09	5.3164e-09	2.842e-10	6.6912e-07	-6.6644e-07	-1.4342e-09	5.1658e-09	2.2601e-10	6.6292e-07	-6.6692e-07	3.0532e-09	5.0433e-09	1.6681e-10	6.589e-07	-6.672e-07
