gm,Vd=0V	gm,Vd=0.15V	gm,Vd=0.3V	gm,Vd=0.45V	gm,Vd=0.6V	gm,Vd=0.75V	gm,Vd=0.9V
-2.68000000000017e-06	4.00000000000039e-08	3.52000000000004e-07	5.36800000000001e-08	-2.47600000000003e-08	-3.63800000000008e-08	2.03000000000004e-09
-6.56999999999991e-06	4.20000000000002e-07	6.80000000000092e-08	4.464e-08	-9.20000000000035e-09	-1.82500000000004e-08	2.59000000000039e-10
3.01000000000029e-06	6.60000000000004e-07	-1.07999999999993e-07	3.12799999999999e-08	3.13999999999998e-09	6.19999999999999e-10	-2.67999999999972e-10
1.141e-05	-9.99999999998895e-09	9.79999999999977e-08	2.01399999999999e-08	3.12000000000006e-09	5.70000000000026e-10	2.20000000000017e-10
-4.52000000000024e-06	-2.19999999999988e-07	5.39999999999945e-08	2.78000000000053e-09	5.96e-09	1.90000000000026e-10	-1.82999999999992e-10
-3.14000000000021e-06	5.39999999999988e-07	-9.60000000000027e-08	-8.11999999999966e-09	9.00000000000131e-10	3.9e-10	3.04999999999997e-10
1.78999999999986e-06	-4.1000000000004e-07	2.04000000000005e-07	-5.98000000000037e-09	-1.23999999999999e-09	1.40000000000001e-10	-1.71000000000013e-10
-3.05000000000005e-06	3.19999999999956e-07	2.46000000000004e-07	8.40000000000327e-10	-1.80000000000104e-10	7.79999999999975e-10	8.29999999999807e-11
8.28000000000022e-06	2.5999999999995e-07	-8.0000000000002e-08	1.02400000000006e-08	-1.02000000000005e-09	5.49999999999983e-10	-3.20000000000217e-11
5.80000000000017e-06	-5.00000000000026e-07	-8.00000000000141e-09	1.77399999999997e-08	6.00000000000918e-11	4.80000000000004e-10	2.03999999999973e-10
-4.51999999999997e-06	3.89999999999996e-07	-4.20000000000036e-08	1.45199999999989e-08	1.82000000000001e-09	2.69999999999977e-10	8.69999999999987e-10
4.89999999999988e-06	1.99999999999986e-07	-1.20000000000021e-08	1.99999999999999e-08	3.19999999999996e-10	-8.000000000004e-11	-5.26999999999981e-10
-7.27000000000047e-06	-5.2000000000002e-07	1.56000000000001e-07	-9.37999999999988e-09	2.80000000000148e-10	6.49999999999993e-10	-7.39999999999711e-11
-6.76000000000046e-06	-4.80000000000018e-07	1.59999999999994e-08	-1.72400000000012e-08	1.94000000000004e-09	9.29999999999989e-10	5.19000000000015e-10
5.35999999999978e-06	3.6e-07	4.00000000000007e-08	1.83999999999993e-09	3.32000000000008e-09	7.39999999999968e-10	-5.28000000000007e-10
-1.83000000000007e-06	5.20000000000008e-07	1.44000000000002e-07	1.44000000000008e-08	2.50000000000008e-09	-4.49999999999982e-10	-7.70000000000016e-10
-2.37999999999991e-06	-2.89999999999973e-07	9.4000000000001e-08	-5.05999999999995e-09	5.07999999999977e-09	-2.20000000000006e-10	2.1899999999998e-10
-7.79999999999929e-07	-8.79999999999988e-07	-6.40000000000015e-08	-4.09999999999964e-09	1.6399999999998e-09	3.19999999999964e-10	4.61999999999985e-10
7.81999999999984e-06	5.49999999999981e-07	-1.55999999999998e-07	1.45800000000015e-08	1.99999999999886e-10	1.99999999999971e-10	-3.90000000000032e-11
-5.1800000000004e-06	-5.00000000000346e-08	-2.39999999999989e-08	-3.71999999999977e-09	1.9599999999998e-09	3.70000000000027e-10	2.28000000000003e-10
-9.55000000000022e-06	4.29999999999948e-07	5.99999999999741e-09	6.60000000000068e-10	-2e-09	4.50000000000008e-10	9.50000000000055e-11
-2.00000000000103e-07	1.69999999999965e-07	2.0000000000003e-08	8.08000000000043e-09	-1.53999999999993e-09	2.99999999999534e-11	9.00000000000368e-12
8.59999999999825e-07	-6.80000000000016e-07	1.80000000000061e-08	1.25999999999974e-09	-1.82000000000018e-09	-3.59999999999992e-10	-1.18999999999993e-10
4.74999999999997e-06	-3.70000000000028e-07	-1.23999999999999e-07	-1.12400000000001e-08	1.09999999999996e-09	1.70000000000017e-10	-1.45999999999994e-10
-1.51999999999983e-06	-2.60000000000043e-07	-3.00000000000059e-08	1.21599999999994e-08	3.75999999999997e-09	1.1e-10	6.10000000000013e-11
2.81000000000027e-06	-1.40000000000032e-07	-1.20000000000063e-08	1.84000000000008e-08	2.53999999999998e-09	2.10000000000032e-10	-1.46000000000003e-10
8.50000000000254e-07	-1.80000000000013e-07	-6.60000000000027e-08	-6.39999999999899e-09	-3.43999999999982e-09	4.69999999999982e-10	-1.01000000000004e-10
-1.15999999999979e-06	8.80000000000005e-07	1.12000000000002e-07	9.91999999999975e-09	-2.74e-09	4.29999999999969e-10	3.53000000000006e-10
1.20000000000016e-06	3.20000000000018e-07	-1.79999999999945e-08	1.12000000000001e-08	6.37999999999994e-09	9.10000000000022e-10	2.24000000000008e-10
3.93000000000019e-06	8.44385969294131e-21	-9.79999999999969e-08	-1.38599999999989e-08	4.95999999999989e-09	2.20000000000003e-10	-2.51000000000002e-10
-2.31999999999965e-06	-8.99999999999963e-08	3.19999999999993e-08	-6.79999999999903e-10	-1.54000000000005e-09	-7.00000000000381e-11	9.79999999999904e-11
-4.35999999999967e-06	-2.79999999999993e-07	-6.20385459414771e-22	6.93999999999937e-09	-7.79999999999969e-10	-3.0000000000025e-11	-1.12000000000014e-10
-3.3199999999997e-06	1.50000000000008e-07	-6.00000000000199e-09	-1.77999999999998e-08	-1.77999999999992e-09	-2.09999999999993e-10	-4.02000000000007e-10
1.90000000000042e-06	-1.5e-07	-1.92000000000005e-07	-1.5999999999996e-09	-2.43999999999989e-09	2.29999999999986e-10	1.00000000000013e-11
5.00000000000028e-06	6.9999999999996e-07	-4.20000000000079e-08	3.52000000000052e-09	9.99999999999209e-11	6.49999999999981e-10	4.24999999999992e-10
-9.57999999999998e-06	5.59999999999967e-07	4.59999999999932e-08	-3.51999999999914e-09	4.79999999999963e-10	2.59999999999977e-10	1.09999999999829e-11
6.89999999999969e-06	-6.00000000000227e-08	-8.80000000000021e-08	2.93e-08	-9.00000000000015e-10	-3.10000000000019e-10	-4.19000000000007e-10
5.99999999994556e-08	3.89999999999978e-07	-1.99999999999809e-09	1.09599999999992e-08	2.38000000000007e-09	2.30000000000034e-10	-1.81000000000002e-10
-1.11200000000003e-05	-3.39999999999975e-07	4.19999999999978e-08	-1.32999999999992e-08	5.74000000000003e-09	3.99999999999999e-10	3.90999999999985e-10
1.16000000000002e-06	-6.29999999999982e-07	8.59999999999957e-08	-4.73999999999934e-09	1.47999999999987e-09	1.69999999999965e-10	3.21999999999983e-10
5.31000000000005e-06	-4.7000000000002e-07	-9.1999999999998e-08	3.85999999999966e-09	1.41999999999999e-09	1.90000000000017e-10	-2.25000000000004e-10
4.20999999999999e-06	1.99999999999994e-07	-1.05999999999998e-07	-2.62000000000006e-09	0	6.59999999999995e-10	9.59999999999999e-11
6.49999999999985e-07	4.2000000000001e-07	1.05999999999998e-07	-3.06000000000003e-09	-2.50000000000002e-09	-4.00000000000123e-11	-3.88e-10
-6.60000000000007e-07	9.00000000000067e-08	6.99999999999999e-08	3.02000000000051e-09	2.40000000000073e-10	2.7e-10	-3.26e-10
-4.42000000000003e-06	1.4999999999999e-07	-1.68e-07	3.35999999999997e-08	-9.1999999999995e-10	5.60000000000006e-10	5.79e-10
1.30000000000005e-06	-1.20000000000009e-07	-3.99999999999922e-09	1.43999999999991e-08	-4.00000000000121e-11	3.00000000000092e-11	5.34999999999999e-10
3.80000000000071e-07	3.00000000000022e-08	-9.40000000000006e-08	-2.23799999999992e-08	3.59999999999945e-10	-3.89999999999995e-10	-3.1e-10
-7.10000000000032e-07	4.00000000000009e-07	-2.17999999999998e-07	-7.43999999999996e-09	1.13999999999994e-09	-2.7e-10	-1.73e-10
6.72999999999993e-06	-5.39999999999998e-07	3.5e-07	-1.26200000000008e-08	2.10000000000006e-09	-2.00000000000061e-11	6.76999999999999e-10
-4.81999999999998e-06	3.79999999999986e-07	2.41999999999999e-07	-8.79999999999938e-09	6.99999999999966e-10	-3.29999999999977e-10	-2.00000000000004e-12
-7.85999999999995e-06	8.6e-07	-2.61999999999995e-07	1.64400000000009e-08	4.10000000000001e-09	-1.09999999999992e-10	-7.2e-11
1.86999999999995e-06	-4.69999999999993e-07	-1.4e-08	1.76399999999996e-08	1.42000000000002e-09	-1.40000000000001e-10	-1.89e-10
8.44000000000011e-06	1.20000000000017e-07	2.43999999999998e-07	-3.20000000000165e-10	-1.40000000000079e-10	8.79999999999999e-10	-4.00999999999997e-10
1.15600000000002e-05	-3.79999999999999e-07	1.19999999999999e-08	8.40000000000355e-10	-3.21999999999986e-09	6.90000000000023e-10	1.46000000000003e-10
-2.03999999999998e-06	-6.60000000000007e-07	-4.19999999999999e-08	-8.20000000000003e-09	-1.5799999999999e-09	1.80000000000014e-10	3.41e-10
-2.61999999999998e-06	2.8e-07	5.80000000000022e-08	-4.92000000000002e-09	2.50000000000002e-09	6.99999999999801e-11	-4.59999999999999e-11
-1.18999999999998e-06	-6.60000000000007e-07	-4.99999999999984e-08	1.15800000000002e-08	-4.70000000000003e-09	6.99999999999801e-11	-7.21999999999999e-10
-2.15999999999999e-06	-1.03999999999999e-06	4.59999999999992e-08	6.15999999999957e-09	-2.44000000000008e-09	7.20000000000013e-10	4.61e-10
-2.87000000000002e-06	8.39999999999999e-07	1.14000000000002e-07	-4.8800000000005e-09	4.03999999999991e-09	-9.99999999996166e-12	2.8e-10
-2.77000000000006e-06	8.6e-07	-3.19999999999992e-08	-1.99999999999962e-09	1.58000000000007e-09	-3.7000000000003e-10	-7.99999999999997e-12
2.29000000000002e-06	-5.09999999999996e-07	1.96e-07	1.42000000000002e-08	-8.59999999999849e-10	5.4e-10	-2.89e-10
-4.42999999999997e-06	-4.99999999999995e-07	1.79999999999992e-08	6.32000000000028e-09	-1.12000000000001e-09	1.00000000000031e-10	-8.82999999999999e-10
-4.80000000000036e-07	2.49999999999997e-07	-1.42000000000002e-07	2.16000000000033e-09	-4.76000000000013e-09	4.49999999999972e-10	6.51999999999999e-10
1.08e-06	8.80000000000002e-07	1.05999999999998e-07	-1.422e-08	3.24e-09	1.64000000000001e-09	6.02e-10
-5.03999999999995e-06	-5.39999999999998e-07	0	-3.49600000000004e-08	7.1000000000001e-09	-8.7999999999998e-10	4.49999999999999e-11
4.31999999999998e-06	-1.09000000000002e-06	-1.19999999999977e-08	2.63999999999981e-09	3.33999999999995e-09	-1.52000000000001e-09	-3.68e-10
7.66999999999996e-06	1.99999999999994e-07	0	1.22599999999999e-08	-1.00000000000113e-10	3.09999999999971e-10	-2.92e-10
-4.45999999999995e-06	1.90000000000014e-07	3.99999999999977e-08	-9.72000000000016e-09	-4.96000000000003e-09	1.70999999999999e-09	1.56e-10
-1.54999999999992e-06	5.7e-07	9.40000000000006e-08	1.15199999999996e-08	1.56000000000015e-09	5.50000000000003e-10	3.92e-10
7.08000000000002e-06	7.00000000000052e-08	-8.00000000000007e-08	-8.64e-09	7.20000000000005e-09	-1.01999999999998e-09	5.14e-10
-5.18e-06	4.40000000000012e-07	-4.40000000000022e-08	9.94000000000014e-09	4.01999999999999e-09	5.19999999999994e-10	-7.73999999999999e-10
4.87999999999994e-06	-8.00000000000058e-08	3.40000000000015e-08	2.93399999999996e-08	-6.90000000000004e-09	4.99999999999739e-11	-5.46999999999999e-10
8.13999999999997e-06	-1.25000000000001e-06	-1.13999999999997e-07	1.92000000000059e-09	-8.42000000000001e-09	8.00000000000244e-11	1.53e-10
-2.25000000000002e-06	8.19999999999997e-07	-2.30000000000001e-07	4.8800000000005e-09	3.15999999999997e-09	2.59999999999997e-10	3.24e-10
-1.023e-05	1.31000000000001e-06	-3.80000000000007e-08	6.34000000000004e-09	5.18000000000001e-09	-2.19999999999985e-10	-9.99999999999997e-13
