Vds	Gm_Vgs=0.15V	Gm_Vgs=0.3V	Gm_Vgs=0.45V	Gm_Vgs=0.6V	Gm_Vgs=0.75V	Gm_Vgs=0.9V
0	0.00058554	0.01503044	0.016238	0.0141516	0.0126172	0.0155016
0.005	0.000557421666666667	0.01500646	0.0547325	0.0868853	0.101747233333333	0.110418666666667
0.01	0.000510113	0.014160376	0.0679532	0.11454336	0.13660416	0.14795872
0.015	0.000465325	0.013378688	0.0797416	0.13944304	0.16792672	0.1816624
0.02	0.000415864	0.012376622	0.08432	0.15162412	0.18393832	0.19920364
0.025	0.000369167	0.0112625	0.0784737	0.14459018	0.17662982	0.19198952
0.03	0.000329132	0.0102476	0.0723406	0.136854	0.168468	0.183756
0.035	0.000295667	0.0093776	0.069486	0.13505	0.16756	0.183236
0.04	0.000266347	0.0086064	0.066706	0.133194	0.166674	0.182832
0.045	0.0002419	0.0079198	0.063976	0.131272	0.165768	0.182356
0.05	0.00022188	0.0072998	0.061256	0.129244	0.164684	0.181848
0.055	0.00020334	0.0067576	0.05861	0.127234	0.163776	0.181628
0.06	0.00018856	0.0062838	0.056042	0.125254	0.163204	0.181332
0.065	0.00017864	0.005855	0.053524	0.123182	0.162422	0.180732
0.07	0.0001691	0.0054848	0.0511	0.121142	0.161394	0.180178
0.075	0.00016036	0.0051658	0.048828	0.11941	0.160504	0.179598
0.08	0.0001546	0.004871	0.04666	0.11781	0.159388	0.178772
0.085	0.00014824	0.0046158	0.044512	0.115862	0.157858	0.17802
0.09	0.00014282	0.0044082	0.042484	0.11374	0.15646	0.17746
0.095	0.00014162	0.0042286	0.040608	0.111594	0.15514	0.17684
0.1	0.00014046	0.004075	0.03876	0.109074	0.1538	0.17618
0.105	0.00013618	0.003942	0.03696	0.106352	0.15258	0.17542
0.11	0.00013194	0.0038194	0.035336	0.10398	0.15138	0.17462
0.115	0.00012944	0.00371	0.033792	0.10166	0.15	0.1738
0.12	0.00012726	0.0036166	0.03226	0.09918	0.14862	0.17298
0.125	0.0001281	0.0035384	0.03085	0.09686	0.14734	0.17228
0.13	0.00013076	0.0034872	0.029566	0.09464	0.14594	0.17162
0.135	0.00013064	0.0034438	0.028364	0.0924	0.1444	0.1709
0.14	0.000131	0.0033914	0.027272	0.09026	0.143	0.17024
0.145	0.00013254	0.003353	0.02624	0.0881400000000001	0.14172	0.16946
0.15	0.00013144	0.0033206	0.02522	0.0859000000000001	0.14022	0.16848
