Vgs	Gm_Vds=0.15V	Gm_Vds=0.3V	Gm_Vds=0.45V	Gm_Vds=0.6V	Gm_Vds=0.75V	Gm_Vds=0.9V
-0.3	3.20000000000003e-07	2.01200000000001e-06	8.59999999999979e-07	2.98000000000001e-06	3.78000000000007e-06	9.01999999999995e-06
-0.295	3.82333333333334e-07	1.53766666666667e-06	8.48333333333322e-07	2.44166666666667e-06	3.98000000000004e-06	7.17166666666662e-06
-0.29	3.22200000000001e-07	1.26100000000001e-06	1.17499999999999e-06	2.468e-06	4.12900000000003e-06	7.19399999999999e-06
-0.285	3.622e-07	1.0616e-06	1.469e-06	2.52e-06	3.77100000000002e-06	6.554e-06
-0.28	3.612e-07	9.888e-07	1.757e-06	2.63e-06	3.65200000000001e-06	6.42000000000001e-06
-0.275	3.33400000000001e-07	9.54000000000001e-07	1.95e-06	2.84e-06	4.107e-06	7.38000000000002e-06
-0.27	3.77800000000001e-07	9.592e-07	2.017e-06	3.166e-06	4.477e-06	8.00200000000001e-06
-0.265	4.146e-07	1.029e-06	1.879e-06	3.388e-06	4.76e-06	8.002e-06
-0.26	3.842e-07	1.015e-06	1.639e-06	3.329e-06	5.37e-06	8.285e-06
-0.255	3.884e-07	9.87799999999999e-07	1.655e-06	3.289e-06	5.67499999999999e-06	8.445e-06
-0.25	4.32399999999999e-07	1.029e-06	1.799e-06	3.281e-06	5.16399999999999e-06	8.233e-06
-0.245	4.60199999999999e-07	9.912e-07	1.84e-06	2.98800000000001e-06	4.625e-06	8.753e-06
-0.24	4.804e-07	9.44600000000001e-07	1.991e-06	2.813e-06	4.489e-06	9.65400000000001e-06
-0.235	4.922e-07	9.712e-07	2.053e-06	3.067e-06	4.357e-06	9.321e-06
-0.23	4.752e-07	9.398e-07	1.87e-06	3.294e-06	4.29600000000001e-06	8.872e-06
-0.225	4.384e-07	9.492e-07	1.876e-06	3.23599999999999e-06	4.81900000000001e-06	8.75700000000001e-06
-0.22	4.344e-07	1.0414e-06	2.047e-06	3.20699999999999e-06	5.437e-06	8.094e-06
-0.215	4.74000000000001e-07	1.0554e-06	2.039e-06	3.23299999999999e-06	5.456e-06	8.01800000000001e-06
-0.21	5.02400000000001e-07	1.0566e-06	2.017e-06	3.09e-06	5.788e-06	9.10300000000001e-06
-0.205	5.12000000000001e-07	1.1662e-06	2.091e-06	3.352e-06	6.415e-06	1.0034e-05
-0.2	5.496e-07	1.1984e-06	2.124e-06	4.04e-06	6.509e-06	1.0747e-05
-0.195	5.736e-07	1.1422e-06	2.195e-06	4.335e-06	6.656e-06	1.1169e-05
-0.19	5.33999999999999e-07	1.211e-06	2.33e-06	4.38e-06	7.215e-06	1.0616e-05
-0.185	5.07199999999999e-07	1.3138e-06	2.523e-06	4.527e-06	7.67e-06	1.0908e-05
-0.18	5.558e-07	1.36e-06	2.634e-06	4.342e-06	8.018e-06	1.2453e-05
-0.175	5.98600000000001e-07	1.4314e-06	2.478e-06	4.135e-06	8.67e-06	1.3129e-05
-0.17	5.89600000000001e-07	1.5504e-06	2.325e-06	4.502e-06	9.35700000000001e-06	1.3574e-05
-0.165	6.32200000000001e-07	1.6394e-06	2.559e-06	4.956e-06	9.37700000000001e-06	1.4945e-05
-0.16	7.40600000000001e-07	1.6936e-06	2.842e-06	5.54500000000001e-06	9.00100000000001e-06	1.5796e-05
-0.155	8.21000000000001e-07	1.679e-06	3.065e-06	6.081e-06	9.40300000000001e-06	1.5544e-05
-0.15	8.85e-07	1.6766e-06	3.537e-06	6.052e-06	1.0122e-05	1.5523e-05
-0.145	1.0014e-06	1.7868e-06	3.947e-06	6.079e-06	1.0765e-05	1.6809e-05
-0.14	1.0996e-06	1.8766e-06	4.181e-06	6.431e-06	1.2117e-05	1.8514e-05
-0.135	1.1004e-06	1.974e-06	4.469e-06	6.508e-06	1.3196e-05	1.975e-05
-0.13	1.1302e-06	2.2248e-06	4.687e-06	6.697e-06	1.3228e-05	2.0797e-05
-0.125	1.2512e-06	2.5044e-06	4.798e-06	7.515e-06	1.3438e-05	2.1745e-05
-0.12	1.3382e-06	2.7696e-06	4.93e-06	8.40799999999999e-06	1.4315e-05	2.2664e-05
-0.115	1.4168e-06	3.0796e-06	5.074e-06	9.156e-06	1.5413e-05	2.3969e-05
-0.11	1.5868e-06	3.3248e-06	5.439e-06	9.876e-06	1.6829e-05	2.5707e-05
-0.105	1.75e-06	3.5572e-06	6.149e-06	1.0688e-05	1.8279e-05	2.8289e-05
-0.1	1.8652e-06	3.8954e-06	6.972e-06	1.1716e-05	1.9448e-05	3.1618e-05
-0.095	2.0346e-06	4.2324e-06	7.619e-06	1.2829e-05	2.0654e-05	3.4304e-05
-0.09	2.2712e-06	4.5632e-06	8.227e-06	1.3986e-05	2.2169e-05	3.7467e-05
-0.085	2.5336e-06	5.0172e-06	9.111e-06	1.5248e-05	2.4124e-05	4.197e-05
-0.08	2.7964e-06	5.5666e-06	9.87600000000001e-06	1.6459e-05	2.6916e-05	4.602e-05
-0.075	3.109e-06	6.1662e-06	1.0451e-05	1.7769e-05	3.0191e-05	4.947e-05
-0.07	3.473e-06	6.809e-06	1.1673e-05	1.9472e-05	3.3289e-05	5.3889e-05
-0.065	3.8456e-06	7.5216e-06	1.3275e-05	2.1513e-05	3.6515e-05	5.9018e-05
-0.06	4.3216e-06	8.3418e-06	1.4389e-05	2.4131e-05	4.0133e-05	6.4584e-05
-0.055	4.9422e-06	9.2264e-06	1.5639e-05	2.7466e-05	4.4105e-05	7.1111e-05
-0.05	5.6022e-06	1.03018e-05	1.7625e-05	3.0817e-05	4.8991e-05	7.8567e-05
-0.045	6.3042e-06	1.16338e-05	1.9811e-05	3.4044e-05	5.453e-05	8.7493e-05
-0.04	7.1364e-06	1.29646e-05	2.2152e-05	3.7828e-05	5.9962e-05	9.6655e-05
-0.035	8.0716e-06	1.4493e-05	2.5109e-05	4.2042e-05	6.6532e-05	0.00010543
-0.03	9.1018e-06	1.6527e-05	2.8524e-05	4.6163e-05	7.4848e-05	0.000116386
-0.025	1.02562e-05	1.8697e-05	3.2056e-05	5.1015e-05	8.3648e-05	0.00012982
-0.02	1.15336e-05	2.0874e-05	3.59e-05	5.7105e-05	9.28e-05	0.00014424
-0.015	1.29756e-05	2.355e-05	4.0114e-05	6.4041e-05	0.000103775	0.00016132
-0.01	1.46978e-05	2.6682e-05	4.4766e-05	7.2053e-05	0.000116699	0.00018096
-0.005	1.67156e-05	2.9913e-05	5.0467e-05	8.1171e-05	0.000130752	0.00020116
0	1.892e-05	3.3602e-05	5.7176e-05	9.1348e-05	0.000145701	0.00022382
0.005	2.13696e-05	3.8111e-05	6.4316e-05	0.000102842	0.000162254	0.00024952
0.01	2.431e-05	4.3312e-05	7.218e-05	0.000115687	0.000181459	0.00027716
