Vg	Id,Vd=0V	Ig,Vd=0V	Is,Vd=0V	Iavdd,Vd=0V	Ignd,Vd=0V	Id,Vd=0.15V	Ig,Vd=0.15V	Is,Vd=0.15V	Iavdd,Vd=0.15V	Ignd,Vd=0.15V	Id,Vd=0.3V	Ig,Vd=0.3V	Is,Vd=0.3V	Iavdd,Vd=0.3V	Ignd,Vd=0.3V	Id,Vd=0.45V	Ig,Vd=0.45V	Is,Vd=0.45V	Iavdd,Vd=0.45V	Ignd,Vd=0.45V	Id,Vd=0.6V	Ig,Vd=0.6V	Is,Vd=0.6V	Iavdd,Vd=0.6V	Ignd,Vd=0.6V	Id,Vd=0.75V	Ig,Vd=0.75V	Is,Vd=0.75V	Iavdd,Vd=0.75V	Ignd,Vd=0.75V	Id,Vd=0.9V	Ig,Vd=0.9V	Is,Vd=0.9V	Iavdd,Vd=0.9V	Ignd,Vd=0.9V
1.2	-7.5662e-08	3.1539e-09	1.3052e-10	3.8458e-07	-3.1198e-07	-4.35958e-08	2.7168e-09	6.374e-11	3.5482e-07	-3.1412e-07	-2.38018e-08	2.323e-09	3.415e-11	3.3522e-07	-3.1386e-07	-1.20346e-08	2.0195e-09	1.634e-11	3.2358e-07	-3.1354e-07	-5.3309e-09	1.7924e-09	-2.18e-12	3.1668e-07	-3.1312e-07	-1.6801e-09	1.6541e-09	-1.92e-11	3.1292e-07	-3.1276e-07	5.2037e-10	1.57e-09	-4.434e-11	3.103e-07	-3.1236e-07
1.195	-7.55522e-08	2.9884e-09	1.3173e-10	3.8446e-07	-3.1202e-07	-4.33988e-08	2.5325e-09	6.448e-11	3.5472e-07	-3.139e-07	-2.36446e-08	2.147e-09	3.373e-11	3.352e-07	-3.1372e-07	-1.1973e-08	1.8553e-09	1.723e-11	3.2354e-07	-3.1342e-07	-5.3204e-09	1.6375e-09	1.2e-13	3.168e-07	-3.13e-07	-1.6827e-09	1.4902e-09	-1.755e-11	3.1298e-07	-3.1282e-07	5.0406e-10	1.4169e-09	-4.485e-11	3.1044e-07	-3.1234e-07
1.19	-7.52958e-08	2.8349e-09	1.3082e-10	3.8446e-07	-3.12e-07	-4.32266e-08	2.3763e-09	6.653e-11	3.5468e-07	-3.1382e-07	-2.35892e-08	2.0007e-09	3.488e-11	3.352e-07	-3.136e-07	-1.19514e-08	1.6993e-09	1.813e-11	3.2354e-07	-3.133e-07	-5.3128e-09	1.4949e-09	3.21e-12	3.1678e-07	-3.1294e-07	-1.6876e-09	1.3612e-09	-1.57e-11	3.131e-07	-3.1268e-07	5.1806e-10	1.2731e-09	-4.214e-11	3.1062e-07	-3.123e-07
1.185	-7.5139e-08	2.7007e-09	1.3224e-10	3.8428e-07	-3.12e-07	-4.30998e-08	2.2386e-09	6.623e-11	3.546e-07	-3.1366e-07	-2.3568e-08	1.866e-09	3.866e-11	3.3522e-07	-3.1352e-07	-1.19538e-08	1.5784e-09	2.033e-11	3.2364e-07	-3.1324e-07	-5.3085e-09	1.3668e-09	5.6e-12	3.1688e-07	-3.1296e-07	-1.6795e-09	1.2338e-09	-1.378e-11	3.1328e-07	-3.1262e-07	5.0997e-10	1.1568e-09	-4.124e-11	3.1068e-07	-3.1228e-07
1.18	-7.46618e-08	2.5715e-09	1.3491e-10	3.8412e-07	-3.1198e-07	-4.31198e-08	2.1166e-09	6.883e-11	3.547e-07	-3.135e-07	-2.352e-08	1.7422e-09	4.154e-11	3.3514e-07	-3.1342e-07	-1.19298e-08	1.4544e-09	2.323e-11	3.236e-07	-3.1312e-07	-5.3007e-09	1.2551e-09	8.09e-12	3.1696e-07	-3.1294e-07	-1.6709e-09	1.1214e-09	-1.098e-11	3.1322e-07	-3.1266e-07	5.1273e-10	1.0435e-09	-4.041e-11	3.1086e-07	-3.1224e-07
1.175	-7.46548e-08	2.4598e-09	1.3686e-10	3.8362e-07	-3.1194e-07	-4.28412e-08	1.9987e-09	7.112e-11	3.5442e-07	-3.1342e-07	-2.34974e-08	1.6334e-09	4.342e-11	3.3486e-07	-3.1302e-07	-1.19316e-08	1.3469e-09	2.262e-11	3.2366e-07	-3.1306e-07	-5.2923e-09	1.1459e-09	9.98e-12	3.1706e-07	-3.1276e-07	-1.6911e-09	1.0186e-09	-1.016e-11	3.1338e-07	-3.1266e-07	5.0807e-10	9.4604e-10	-3.382e-11	3.109e-07	-3.1228e-07
1.17	-7.43616e-08	2.3466e-09	1.3455e-10	3.8412e-07	-3.1198e-07	-4.29352e-08	1.8967e-09	7.312e-11	3.5432e-07	-3.1326e-07	-2.34688e-08	1.528e-09	4.798e-11	3.3518e-07	-3.132e-07	-1.18966e-08	1.2503e-09	2.721e-11	3.2376e-07	-3.13e-07	-5.2963e-09	1.0529e-09	1.11e-11	3.1704e-07	-3.1278e-07	-1.6685e-09	9.2536e-10	-8.71e-12	3.134e-07	-3.1264e-07	5.09e-10	8.5469e-10	-3.202e-11	3.1098e-07	-3.1224e-07
1.165	-7.40486e-08	2.2581e-09	1.3699e-10	3.8378e-07	-3.1196e-07	-4.28924e-08	1.7926e-09	7.743e-11	3.5426e-07	-3.1328e-07	-2.3439e-08	1.4407e-09	5.132e-11	3.3516e-07	-3.1318e-07	-1.19092e-08	1.1611e-09	3.124e-11	3.2372e-07	-3.1298e-07	-5.2943e-09	9.7043e-10	1.52e-11	3.1704e-07	-3.1278e-07	-1.6749e-09	8.481e-10	-5.36e-12	3.1348e-07	-3.1258e-07	5.1314e-10	7.7592e-10	-3.181e-11	3.1102e-07	-3.124e-07
1.16	-7.40368e-08	2.1595e-09	1.4154e-10	3.838e-07	-3.1194e-07	-4.28138e-08	1.7139e-09	8.12e-11	3.543e-07	-3.1326e-07	-2.33916e-08	1.354e-09	5.258e-11	3.3516e-07	-3.1312e-07	-1.1863e-08	1.0855e-09	3.233e-11	3.2372e-07	-3.1292e-07	-5.2797e-09	8.8806e-10	1.712e-11	3.1718e-07	-3.1272e-07	-1.6742e-09	7.6892e-10	-4.02e-12	3.1358e-07	-3.1264e-07	5.1112e-10	7.0841e-10	-3.14e-11	3.1112e-07	-3.1224e-07
1.155	-7.38532e-08	2.087e-09	1.4246e-10	3.8362e-07	-3.1194e-07	-4.27246e-08	1.6312e-09	8.397e-11	3.5422e-07	-3.1318e-07	-2.33616e-08	1.2823e-09	5.439e-11	3.3524e-07	-3.1308e-07	-1.18542e-08	1.0034e-09	3.295e-11	3.2374e-07	-3.1288e-07	-5.2753e-09	8.1781e-10	1.994e-11	3.172e-07	-3.1276e-07	-1.6612e-09	7.0666e-10	-1.75e-12	3.1352e-07	-3.1252e-07	5.186e-10	6.3486e-10	-2.996e-11	3.112e-07	-3.1226e-07
