Dispositivi,0Mrad,5Mrad,50Mrad,100Mrad,200Mrad,600Mrad,1000Mrad,3000Mrad,annealing
100-30,0,-0.43440140283755,-1.60210425633668,-2.35931771082416,-3.30384186194803,-7.69567989797545,-10.0111589351188,-21.2737127371274,-13.1994261119082
100-60,0,-0.383017748287218,-1.65614716512921,-2.54625883368398,-3.71149592706479,-8.87414360468253,-12.46695797594,-27.7283271295247,-18.0719641797486
100-180,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
200-30,0,-0.191812024216273,-1.08793382485165,-1.6543787088653,-1.93909968231134,-5.31379248336629,-6.92621231193431,-15.9743451417611,-9.72546904034047
200-60,0,-0.206641014678634,-1.35385492375659,-2.12697734074391,-2.87516032492518,-7.50320649850363,-10.3854923756591,-23.5143223599829,-14.1370956249109
200-180,0,-0.190068899976239,-3.38164251207728,-4.22111348697235,-5.56743486180406,-11.6496396610438,-15.9895462105013,-36.7228953829096,-26.1503128217312
600-30,0,0.00200012000720243,-0,-0.0060003600216073,-0.104006240374415,-4.21625297517851,-6.24237454247255,-18.0810848650919,-9.95459727583656
600-60,0,0.00200016001280302,-0.00600048003839519,-0.0100008000640012,0.0080006400512121,-0.688055044403546,-3.15425234018722,-17.0673653892311,-8.6086886950956
600-180,0,-0.251256281407029,-1.49338240498266,-2.4948687097459,-3.87854766791705,-10.6129237737986,-15.0506051383679,-36.5524807134263,-22.9103262792837
