Dispositivi,0Mrad,5Mrad,50Mrad,100Mrad,200Mrad,600Mrad,1000Mrad,3000Mrad,annealing
100-30,0,-0.352583586626134,-1.41033434650456,-2.11550151975682,-2.79027355623101,-6.89969604863221,-9.16109422492401,-20.9665653495441,-12.273556231003
100-60,0,-0.27409117137911,-1.47143681477207,-2.38026543566071,-3.28188113098672,-8.41027120600116,-11.8941142527409,-27.6759953837276,-17.3110213502597
100-180,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
200-30,0,-0.0385282219225634,-0.76574841071086,-1.27143132344442,-1.04026199190908,-3.7468695819688,-4.9653246002697,-13.643806588326,-7.76825274513581
200-60,0,-0.0847542127829278,-1.09681922424967,-1.75989630072788,-2.07897098414598,-6.05244790108685,-8.57014657493269,-21.5026423372221,-12.144780137601
200-180,0,-0.0487567040468044,-2.7693807898586,-3.5007313505607,-4.46611409068747,-10.0341296928328,-14.0126767430522,-34.3637250121892,-23.373963920039
600-30,0,-0.220678137953651,-1.06760504577579,-1.63421107565682,-2.42745951749024,-6.35195180866609,-8.33805505024901,-20.2576566367459,-12.0209942444756
600-60,0,0.02047442159759,-0.383164175612037,-1.12901810523852,-0.818976863903582,-3.76436865658544,-5.08935622568662,-15.9554242592647,-9.12281728041182
600-180,0,-0.059654919236413,-1.03707782672541,-1.75293685756241,-2.42749632892804,-7.79643906020558,-11.3390234948605,-31.6997063142438,-18.1580396475771
