gm,Vd=0V	gm,Vd=0.15V	gm,Vd=0.3V	gm,Vd=0.45V	gm,Vd=0.6V	gm,Vd=0.75V	gm,Vd=0.9V
-2.28000000000003e-05	2.99999999999987e-07	2.16000000000006e-07	7.62000000000033e-08	-4.86000000000012e-08	-5.0200000000001e-08	-6.40000000000014e-11
-6.40000000000033e-06	4.59999999999988e-07	2.00000000000005e-07	9.44000000000239e-09	-2.05600000000006e-08	-2.49700000000005e-08	-4.7999999999999e-10
3.79999999999989e-06	-6.00000000000195e-08	1.46e-07	-2.67799999999995e-08	1.37999999999971e-09	6.99999999999758e-11	1.74000000000024e-10
-1.40000000000004e-06	3.99999999999962e-07	1.5999999999999e-08	4.05999999999989e-08	2.45999999999985e-09	-1.29999999999998e-10	2.78000000000021e-10
-4.00000000000021e-06	6.59999999999987e-07	1.02000000000003e-07	4.54199999999989e-08	6.03999999999995e-09	-1.70000000000011e-10	-1.54999999999988e-10
-2.40000000000012e-06	-1.2999999999999e-07	5.00000000000088e-08	1.54000000000016e-09	-1.25999999999989e-09	1.49999999999955e-10	-1.25999999999989e-10
9.20000000000015e-06	-2.70000000000004e-07	-9.99999999999697e-09	8.72000000000077e-09	-3.93999999999994e-09	5.19999999999994e-10	3.34000000000021e-10
3.40000000000027e-06	-6.20000000000001e-07	-9.99999999999697e-09	-1.0839999999999e-08	1.17999999999986e-09	1.12e-09	3.36000000000021e-10
-3.39999999999988e-06	8.10000000000031e-07	2.40000000000053e-08	-1.41999999999895e-09	1.88e-09	5.10000000000005e-10	-6.94000000000001e-10
-3.5999999999998e-06	8.50000000000033e-07	8.99999999999992e-08	2.34000000000006e-08	1.53999999999982e-09	4.59999999999991e-10	8.7999999999981e-11
2.20000000000033e-06	-8.99999999999728e-08	-8.8e-08	1.20200000000004e-08	-1.74000000000026e-09	5.29999999999973e-10	3.32999999999986e-10
3.20000000000013e-06	2.99999999999911e-08	-5.79999999999984e-08	-7.70000000000008e-09	-3.53999999999994e-09	1.99999999999937e-11	7.09999999999923e-11
-4.19999999999999e-06	5.99999999999728e-08	9.60000000000048e-08	-2.42599999999999e-08	4.04000000000014e-09	3.19999999999968e-10	-1.29000000000012e-10
-5.99999999999973e-07	5.39999999999998e-07	2.00000000000093e-09	7.56000000000078e-09	5.09999999999987e-09	6.29999999999973e-10	3.75999999999976e-10
-5.99999999999973e-07	-6.19999999999987e-07	-5.59999999999973e-08	1.398e-08	2.37999999999997e-09	7.99999999999996e-11	1.96999999999973e-10
-5.99999999999973e-07	-1.10000000000002e-06	2.20000000000042e-08	1.05399999999997e-08	-3.20000000000105e-10	-1.50000000000008e-10	-7.40000000000016e-10
5.99999999999947e-07	1.09999999999996e-06	3.1999999999998e-08	-9.25999999999984e-09	1.11999999999994e-09	8.09999999999998e-10	2.21999999999985e-10
4.00000000000012e-07	8.69999999999962e-07	1.99999999999515e-09	-3.51999999999903e-09	-2.50000000000001e-09	1.99999999999963e-10	2.64999999999986e-10
-2.19999999999987e-06	-4.90000000000024e-07	3.39999999999936e-08	2.43800000000002e-08	-4.7199999999999e-09	-3.70000000000033e-10	-2.19000000000003e-10
-2.00000000000015e-07	-7.10000000000003e-07	6.59999999999988e-08	1.69799999999996e-08	2.19999999999988e-10	-4.49999999999976e-10	-2.17000000000003e-10
3.19999999999991e-06	-9.00000000000128e-08	-6.59999999999943e-08	1.84199999999993e-08	1.01999999999988e-09	4.90000000000001e-10	4.81999999999981e-10
-6.60000000000011e-06	3.89999999999991e-07	3.20000000000025e-08	1.00200000000002e-08	2.5000000000002e-09	8.39999999999991e-10	1.07999999999973e-10
-1.40000000000034e-06	1.49999999999979e-07	2.01999999999995e-07	-6.37999999999947e-09	9.00000000000081e-10	-6.00000000000157e-11	-5.70000000000011e-10
4.19999999999969e-06	7.99999999999978e-07	4.59999999999952e-08	-2.66600000000007e-08	1.0599999999998e-09	-4.10000000000006e-10	1.66000000000004e-10
-2.40000000000006e-06	-3.49999999999976e-07	-5.99999999999901e-09	-2.30199999999998e-08	4.19999999999952e-10	1.53999999999997e-09	1.75000000000004e-10
-7.99999999999908e-07	1.00000000000586e-08	-1.36000000000001e-07	2.6000000000001e-08	-7.19999999999843e-10	6.99999999998988e-11	-1.49000000000003e-10
8.00000000000006e-07	1.01000000000003e-06	-1.60000000000106e-08	3.90999999999997e-08	3.17999999999986e-09	-1.86000000000003e-09	-1.23000000000003e-10
-1.00000000000008e-06	-2.40000000000031e-07	1.37999999999993e-07	-1.67800000000016e-08	2.26000000000005e-09	3.90000000000007e-10	3.22000000000006e-10
5.99999999999831e-07	-5.90000000000028e-07	-1.42000000000001e-07	-7.8000000000107e-10	2.70000000000001e-09	3.90000000000007e-10	-1.34999999999983e-10
-1.80000000000023e-06	-4.49999999999972e-07	1.94000000000006e-07	3.52399999999992e-08	-2.38000000000017e-09	3.40000000000032e-10	-5.04999999999991e-10
3.99999999999799e-07	-1.29999999999998e-07	6.00000000001443e-09	-1.21399999999994e-08	-4.35999999999998e-09	-8.00000000000045e-11	2.03999999999992e-10
1.79999999999985e-06	-7.60000000000038e-07	-1.65999999999988e-07	-2.77599999999986e-08	9.39999999999852e-10	1.90000000000001e-10	3.56999999999996e-10
3.99999999999861e-07	-2.1000000000003e-07	3.80000000000053e-08	-1.43200000000001e-08	1.65999999999973e-09	8.80000000000032e-10	-6.59999999999946e-11
-1.20000000000029e-06	2.39999999999992e-07	-1.09999999999996e-07	-1.60000000000435e-10	3.03999999999993e-09	-1.00000000000122e-11	-1.81999999999997e-10
-5.40000000000009e-06	-5.80000000000008e-07	8.59999999999991e-08	1.24999999999996e-08	-6.3999999999979e-10	-3.00000000000178e-11	2.46999999999993e-10
4.40000000000009e-06	3.30000000000016e-07	1.1999999999993e-08	-1.37000000000002e-08	3.40000000000283e-10	3.40000000000021e-10	-8.00000000001243e-12
3.20000000000003e-06	1.62999999999996e-06	-1.44000000000006e-07	-5.97199999999995e-08	1.06000000000016e-09	-4.00000000000042e-11	-2.31000000000007e-10
-6.20000000000011e-06	4.09999999999924e-07	9.8000000000004e-08	-1.95999999999984e-08	-2.15999999999999e-09	1.00000000000122e-11	1.86000000000001e-10
-1.80000000000005e-06	4.29999999999967e-07	1.46000000000004e-07	1.64800000000009e-08	-7.80000000000178e-10	2.70000000000003e-10	3.11999999999999e-10
2.60000000000003e-06	1.46999999999998e-06	-1.54000000000003e-07	1.58600000000005e-08	-1.78000000000034e-09	-1.40000000000007e-10	-3.45000000000015e-10
-1.60000000000013e-06	-5.99999999999996e-07	-6.80000000000011e-08	2.6200000000001e-08	-3.47999999999995e-09	2.30000000000025e-10	-1.94000000000011e-10
-3.20000000000007e-06	-9.9999999999999e-07	1.08000000000001e-07	4.59999999999728e-10	3.78000000000025e-09	4.40000000000011e-10	6.25e-10
4.0000000000003e-07	2.9e-07	1.27999999999997e-07	-1.6760000000001e-08	5.63999999999991e-09	7.99999999999831e-11	-1.50000000000001e-11
3.80000000000003e-06	-7.09999999999989e-07	-2.00000000000015e-08	-1.59600000000001e-08	-3.6200000000002e-09	3.3999999999998e-10	-3.44e-10
3.6000000000001e-06	-5.39999999999998e-07	-1.68e-07	1.98400000000008e-08	1.4600000000002e-09	5.19999999999994e-10	2.82e-10
-4.0000000000003e-07	5.09999999999974e-07	6.99999999999999e-08	2.39599999999999e-08	2.40000000000007e-09	-4.4000000000001e-10	3.11e-10
-8.0000000000006e-07	-5.09999999999974e-07	2.18000000000003e-07	-1.04000000000065e-09	-1.47999999999996e-09	1.02000000000002e-09	-5.97999999999999e-10
-1.40000000000002e-06	-1.62999999999997e-06	-4.19999999999999e-08	-2.46000000000001e-08	4.18000000000004e-09	5.10000000000032e-10	-2.37e-10
-5.39999999999998e-06	-1.80000000000013e-07	-4.19999999999999e-08	6.96000000000048e-09	9.59999999999963e-10	-6.80000000000001e-10	4e-10
6.20000000000004e-06	1.04999999999997e-06	7.79999999999984e-08	7.76000000000006e-09	1.34e-09	1.35999999999996e-09	-2.79999999999999e-11
-4.00000000000028e-07	-6.49999999999985e-07	-3.40000000000015e-08	-1.62000000000025e-09	-1.16000000000019e-09	1.29999999999998e-10	-1.82e-10
-9.60000000000004e-06	-9.49999999999965e-07	-1.73999999999996e-07	4.66600000000005e-08	-4.32e-09	-1.12999999999997e-09	1.62e-10
4.20000000000017e-06	6.59999999999985e-07	-5.40000000000003e-08	2.69000000000001e-08	1.34000000000003e-09	-3.4000000000002e-10	3e-10
1.0000000000001e-06	4.00000000000008e-07	1.99999999999988e-08	-1.18000000000022e-09	7.80000000000187e-10	-5.29999999999995e-10	-5.49999999999999e-10
-5.20000000000005e-06	-5.49999999999977e-07	-1.79999999999992e-08	-1.68000000000005e-08	-1.60000000000049e-10	-3.59999999999986e-10	-1.52e-10
6.40000000000014e-06	1.60000000000012e-07	2.42000000000004e-07	2.94000000000016e-09	1.41999999999969e-09	7.7999999999999e-10	4.15e-10
-2.59999999999994e-06	-6.40000000000005e-07	2.20000000000038e-08	2.24000000000069e-09	-1.97999999999986e-09	2.09999999999981e-10	1.06e-10
-5.20000000000005e-06	-6.9000000000003e-07	-2.28000000000004e-07	-1.39400000000007e-08	4.18000000000004e-09	-6.49999999999992e-10	-1.83e-10
