Vd	Id,Vg=0V	Ig,Vg=0V	Is,Vg=0V	Iavdd,Vg=0V	Ignd,Vg=0V	Id,Vg=0.15V	Ig,Vg=0.15V	Is,Vg=0.15V	Iavdd,Vg=0.15V	Ignd,Vg=0.15V	Id,Vg=0.3V	Ig,Vg=0.3V	Is,Vg=0.3V	Iavdd,Vg=0.3V	Ignd,Vg=0.3V	Id,Vg=0.45V	Ig,Vg=0.45V	Is,Vg=0.45V	Iavdd,Vg=0.45V	Ignd,Vg=0.45V	Id,Vg=0.6V	Ig,Vg=0.6V	Is,Vg=0.6V	Iavdd,Vg=0.6V	Ignd,Vg=0.6V	Id,Vg=0.75V	Ig,Vg=0.75V	Is,Vg=0.75V	Iavdd,Vg=0.75V	Ignd,Vg=0.75V	Id,Vg=0.9V	Ig,Vg=0.9V	Is,Vg=0.9V	Iavdd,Vg=0.9V	Ignd,Vg=0.9V
0	6.1092e-10	-1.2e-12	-5.5028e-10	3.6036e-07	-3.6024e-07	5.13374e-08	1.549e-11	-5.1363e-08	3.6032e-07	-3.6022e-07	-1.5634e-06	1.299e-10	1.6507e-06	3.6006e-07	-3.6008e-07	-2.2756e-05	7.8723e-10	2.9508e-05	3.6006e-07	-3.6004e-07	-2.8164e-05	3.2407e-09	5.7588e-05	3.6028e-07	-3.6024e-07	-0.00012824	1.16438e-08	0.00013076	3.6096e-07	-3.609e-07	-0.00014604	4.4278e-08	0.00014578	3.6144e-07	-3.6142e-07
0.005	3.7932e-09	-1.33e-12	-3.864e-09	3.6044e-07	-3.6032e-07	3.8742e-07	1.478e-11	-3.8268e-07	3.6018e-07	-3.602e-07	2.2612e-05	1.3882e-10	-2.2454e-05	3.5992e-07	-3.6002e-07	6.1124e-05	7.7396e-10	-0.0002656	3.6014e-07	-3.601e-07	0.00058654	3.1699e-09	-0.00058396	3.6018e-07	-3.6016e-07	0.00075696	1.13736e-08	-0.00075688	3.61e-07	-3.609e-07	0.00084818	4.31452e-08	-0.00084864	3.6144e-07	-3.614e-07
0.01	6.5707e-09	-3.09e-12	-6.578e-09	3.6036e-07	-3.6042e-07	6.5838e-07	1.531e-11	-6.6362e-07	3.6012e-07	-3.6014e-07	4.3104e-05	1.3135e-10	-4.329e-05	3.6002e-07	-3.6002e-07	0.00055398	7.466e-10	-0.00055414	3.601e-07	-3.601e-07	0.001249	3.0973e-09	-0.0012474	3.6042e-07	-3.6036e-07	0.0016298	1.11174e-08	-0.0016272	3.6088e-07	-3.6092e-07	0.0018258	4.2074e-08	-0.0018216	3.613e-07	-3.6122e-07
0.015	8.9073e-09	-3.76e-12	-8.8477e-09	3.6034e-07	-3.6044e-07	9.013e-07	1.617e-11	-9.0052e-07	3.6018e-07	-3.601e-07	6.1468e-05	1.2288e-10	-6.152e-05	3.6012e-07	-3.5998e-07	0.00083216	7.3826e-10	-0.00083192	3.6006e-07	-3.6014e-07	0.0019098	3.0165e-09	-0.0019082	3.6034e-07	-3.6036e-07	0.0025054	1.0851e-08	-0.0025042	3.6082e-07	-3.6082e-07	0.0028112	4.10226e-08	-0.0028118	3.6128e-07	-3.6126e-07
0.02	1.08477e-08	8e-14	-1.07655e-08	3.604e-07	-3.604e-07	1.09742e-06	1.352e-11	-1.09736e-06	3.6016e-07	-3.6016e-07	7.7196e-05	1.0625e-10	-7.728e-05	3.6004e-07	-3.6004e-07	0.00109056	7.2083e-10	-0.00108974	3.6018e-07	-3.6008e-07	0.0025516	2.9524e-09	-0.0025482	3.6042e-07	-3.6038e-07	0.003359	1.06104e-08	-0.0033616	3.6082e-07	-3.6084e-07	0.0037772	4.00074e-08	-0.00378	3.6126e-07	-3.6132e-07
0.025	1.2541e-08	-3.12e-12	-1.24658e-08	3.603e-07	-3.6036e-07	1.2615e-06	1.153e-11	-1.2638e-06	3.6018e-07	-3.6016e-07	9.0928e-05	1.173e-10	-9.0912e-05	3.6008e-07	-3.6016e-07	0.001334	6.9438e-10	-0.0013338	3.5998e-07	-3.601e-07	0.0031794	2.892e-09	-0.0031776	3.6034e-07	-3.6036e-07	0.0042142	1.03628e-08	-0.0042114	3.609e-07	-3.6082e-07	0.0047444	3.90092e-08	-0.0047436	3.6132e-07	-3.6118e-07
0.03	1.39354e-08	-1.5e-12	-1.38888e-08	3.6028e-07	-3.6028e-07	1.4153e-06	1.288e-11	-1.4062e-06	3.6024e-07	-3.6022e-07	0.000103082	1.1701e-10	-0.00010313	3.6e-07	-3.6014e-07	0.001566	6.8757e-10	-0.001567	3.6002e-07	-3.601e-07	0.0038008	2.8173e-09	-0.0038034	3.6044e-07	-3.6038e-07	0.00507	1.0135e-08	-0.0050704	3.6074e-07	-3.6072e-07	0.0057228	3.80712e-08	-0.0057188	3.612e-07	-3.6122e-07
0.035	1.514e-08	2.1e-13	-1.50596e-08	3.603e-07	-3.6028e-07	1.5335e-06	1.443e-11	-1.5286e-06	3.6024e-07	-3.6014e-07	0.000113512	9.324e-11	-0.000113524	3.602e-07	-3.6016e-07	0.0017832	6.4647e-10	-0.0017806	3.6014e-07	-3.6006e-07	0.0044078	2.758e-09	-0.0044048	3.6034e-07	-3.6038e-07	0.0059078	9.9064e-09	-0.0059068	3.6076e-07	-3.608e-07	0.0066774	3.71548e-08	-0.0066778	3.612e-07	-3.6104e-07
0.04	1.62258e-08	-5.28e-12	-1.61214e-08	3.6036e-07	-3.6036e-07	1.6441e-06	1.174e-11	-1.6365e-06	3.6016e-07	-3.601e-07	0.00012308	1.1222e-10	-0.00012288	3.6014e-07	-3.6016e-07	0.0019874	6.5002e-10	-0.0019862	3.6012e-07	-3.601e-07	0.0050092	2.6994e-09	-0.0050082	3.6036e-07	-3.6036e-07	0.0067524	9.6577e-09	-0.006753	3.6086e-07	-3.6078e-07	0.0076482	3.62596e-08	-0.0076468	3.6108e-07	-3.6114e-07
0.045	1.70758e-08	1.17e-12	-1.69864e-08	3.603e-07	-3.6032e-07	1.7354e-06	1.194e-11	-1.7265e-06	3.6022e-07	-3.6016e-07	0.00013102	1.0059e-10	-0.00013084	3.6012e-07	-3.601e-07	0.0021758	6.785e-10	-0.0021754	3.6004e-07	-3.6012e-07	0.0055892	2.6326e-09	-0.0055862	3.6048e-07	-3.6046e-07	0.0075796	9.4456e-09	-0.0075786	3.608e-07	-3.607e-07	0.008599	3.5393e-08	-0.0085992	3.6106e-07	-3.6114e-07
