vg	id_vd = 0.8V	ig_vd = 0.8V	is_vd = 0.8V	iavdd_vd = 0.8V	ignd_vd = 0.8V	id_vd = 0.81V	ig_vd = 0.81V	is_vd = 0.81V	iavdd_vd = 0.81V	ignd_vd = 0.81V	id_vd = 0.82V	ig_vd = 0.82V	is_vd = 0.82V	iavdd_vd = 0.82V	ignd_vd = 0.82V	id_vd = 0.83V	ig_vd = 0.83V	is_vd = 0.83V	iavdd_vd = 0.83V	ignd_vd = 0.83V	id_vd = 0.84V	ig_vd = 0.84V	is_vd = 0.84V	iavdd_vd = 0.84V	ignd_vd = 0.84V	id_vd = 0.85V	ig_vd = 0.85V	is_vd = 0.85V	iavdd_vd = 0.85V	ignd_vd = 0.85V	id_vd = 0.86V	ig_vd = 0.86V	is_vd = 0.86V	iavdd_vd = 0.86V	ignd_vd = 0.86V	id_vd = 0.87V	ig_vd = 0.87V	is_vd = 0.87V	iavdd_vd = 0.87V	ignd_vd = 0.87V	id_vd = 0.88V	ig_vd = 0.88V	is_vd = 0.88V	iavdd_vd = 0.88V	ignd_vd = 0.88V	id_vd = 0.89V	ig_vd = 0.89V	is_vd = 0.89V	iavdd_vd = 0.89V	ignd_vd = 0.89V	id_vd = 0.9V	ig_vd = 0.9V	is_vd = 0.9V	iavdd_vd = 0.9V	ignd_vd = 0.9V
1.2	-5.97602e-08	1.7281e-09	-3.944e-11	3.653e-07	-3.0704e-07	-5.79936e-08	1.6892e-09	-3.927e-11	3.6524e-07	-3.0888e-07	-5.5678e-08	1.6544e-09	-4.184e-11	3.6296e-07	-3.0886e-07	-5.34696e-08	1.621e-09	-4.115e-11	3.6088e-07	-3.0908e-07	-5.13548e-08	1.5792e-09	-3.681e-11	3.5882e-07	-3.0904e-07	-4.98246e-08	1.8307e-09	5.449e-11	3.562e-07	-3.1044e-07	-4.68978e-08	1.2532e-09	5.78e-11	3.5576e-07	-3.0756e-07	-4.56334e-08	1.5649e-09	-2.9636e-10	3.522e-07	-3.0996e-07	-4.3084e-08	1.1569e-09	-2.1965e-10	3.5146e-07	-3.0796e-07	-4.13362e-08	1.127e-09	-2.2641e-10	3.4978e-07	-3.0796e-07	-3.95638e-08	1.072e-09	-4.737e-11	3.4824e-07	-3.074e-07
1.195	-5.96652e-08	1.7042e-09	-3.343e-11	3.6514e-07	-3.0706e-07	-5.76598e-08	1.6682e-09	-3.25e-11	3.6488e-07	-3.0872e-07	-5.53504e-08	1.6328e-09	-3.319e-11	3.6258e-07	-3.0872e-07	-5.31882e-08	1.5956e-09	-3.82e-11	3.606e-07	-3.0892e-07	-5.10766e-08	1.5568e-09	-3.388e-11	3.5844e-07	-3.0884e-07	-4.85154e-08	1.5556e-09	-3.1997e-10	3.556e-07	-3.0942e-07	-4.75086e-08	1.6237e-09	2.8357e-10	3.5526e-07	-3.089e-07	-4.49882e-08	1.1731e-09	-3.0855e-10	3.5272e-07	-3.083e-07	-4.3898e-08	1.31e-09	1.2892e-10	3.5194e-07	-3.0758e-07	-4.21608e-08	1.27e-09	1.1727e-10	3.5016e-07	-3.076e-07	-4.04096e-08	1.41e-09	2.4368e-10	3.4808e-07	-3.0824e-07
1.19	-5.94528e-08	1.6863e-09	-2.952e-11	3.6482e-07	-3.0706e-07	-5.74238e-08	1.6402e-09	-3.182e-11	3.6452e-07	-3.0862e-07	-5.51386e-08	1.604e-09	-3.043e-11	3.62e-07	-3.0846e-07	-5.29984e-08	1.5744e-09	-3.184e-11	3.6022e-07	-3.0876e-07	-5.09112e-08	1.5324e-09	-3.373e-11	3.5818e-07	-3.0888e-07	-4.87342e-08	1.2225e-09	-2.8695e-10	3.5622e-07	-3.0802e-07	-4.67966e-08	1.7726e-09	9.124e-11	3.5392e-07	-3.1024e-07	-4.54694e-08	1.2218e-09	1.473e-11	3.5334e-07	-3.073e-07	-4.35592e-08	1.5909e-09	2.9202e-10	3.5126e-07	-3.0922e-07	-4.18776e-08	1.5552e-09	2.9008e-10	3.4948e-07	-3.0924e-07	-3.98252e-08	1.6039e-09	1.6454e-10	3.4704e-07	-3.098e-07
1.185	-5.924e-08	1.6584e-09	-3.062e-11	3.6462e-07	-3.0704e-07	-5.72304e-08	1.6222e-09	-3.246e-11	3.641e-07	-3.085e-07	-5.49576e-08	1.5857e-09	-3.15e-11	3.6168e-07	-3.0832e-07	-5.2814e-08	1.5465e-09	-2.747e-11	3.6002e-07	-3.0868e-07	-5.07198e-08	1.5139e-09	-3.544e-11	3.5788e-07	-3.086e-07	-4.9167e-08	1.292e-09	4.501e-11	3.568e-07	-3.072e-07	-4.62618e-08	1.5249e-09	-2.8491e-10	3.5326e-07	-3.0974e-07	-4.54018e-08	1.5149e-09	2.5436e-10	3.5298e-07	-3.0844e-07	-4.28942e-08	1.6602e-09	3.237e-11	3.4994e-07	-3.1024e-07	-4.11808e-08	1.6401e-09	4.805e-11	3.483e-07	-3.1022e-07	-3.92524e-08	1.4519e-09	-1.9697e-10	3.4616e-07	-3.0996e-07
1.18	-5.90448e-08	1.6404e-09	-3.124e-11	3.6442e-07	-3.071e-07	-5.70138e-08	1.601e-09	-3.42e-11	3.6384e-07	-3.0844e-07	-5.4753e-08	1.5652e-09	-3.315e-11	3.6162e-07	-3.085e-07	-5.26276e-08	1.5282e-09	-2.754e-11	3.5972e-07	-3.0856e-07	-5.05672e-08	1.4956e-09	-3.544e-11	3.577e-07	-3.086e-07	-4.90154e-08	1.5781e-09	2.8058e-10	3.5646e-07	-3.0842e-07	-4.64002e-08	1.1705e-09	-3.2484e-10	3.538e-07	-3.08e-07	-4.47684e-08	1.6963e-09	1.3631e-10	3.5194e-07	-3.1e-07	-4.24828e-08	1.3571e-09	-3.1358e-10	3.4966e-07	-3.092e-07	-4.07712e-08	1.3322e-09	-3.0938e-10	3.4792e-07	-3.0932e-07	-3.92328e-08	1.0875e-09	-3.3652e-10	3.4658e-07	-3.0812e-07
1.175	-5.88334e-08	1.6157e-09	-3.218e-11	3.6428e-07	-3.0708e-07	-5.68078e-08	1.585e-09	-3.109e-11	3.6356e-07	-3.0836e-07	-5.45902e-08	1.5466e-09	-3.217e-11	3.615e-07	-3.0832e-07	-5.24604e-08	1.5033e-09	-3.095e-11	3.5944e-07	-3.0844e-07	-5.0416e-08	1.4749e-09	-3.236e-11	3.5744e-07	-3.0848e-07	-4.83408e-08	1.74e-09	1.1956e-10	3.551e-07	-3.099e-07	-4.69004e-08	1.1726e-09	-1.827e-11	3.5452e-07	-3.0704e-07	-4.4203e-08	1.5016e-09	-2.2483e-10	3.511e-07	-3.0988e-07	-4.27756e-08	1.0555e-09	-2.6371e-10	3.502e-07	-3.0764e-07	-4.1042e-08	1.0198e-09	-2.6678e-10	3.486e-07	-3.0772e-07	-3.97868e-08	1.1114e-09	5.332e-11	3.475e-07	-3.07e-07
1.17	-5.86278e-08	1.5983e-09	-2.849e-11	3.6412e-07	-3.0706e-07	-5.66238e-08	1.5591e-09	-2.765e-11	3.633e-07	-3.0822e-07	-5.43914e-08	1.5227e-09	-2.901e-11	3.612e-07	-3.0832e-07	-5.2295e-08	1.4909e-09	-2.962e-11	3.5928e-07	-3.0842e-07	-5.02738e-08	1.4563e-09	-2.377e-11	3.573e-07	-3.0838e-07	-4.77836e-08	1.4977e-09	-2.5776e-10	3.5458e-07	-3.0926e-07	-4.68802e-08	1.4565e-09	2.5865e-10	3.5426e-07	-3.08e-07	-4.41808e-08	1.124e-09	-3.3648e-10	3.514e-07	-3.0814e-07	-4.32556e-08	1.1581e-09	6.898e-11	3.5084e-07	-3.07e-07	-4.154e-08	1.1109e-09	5.293e-11	3.4914e-07	-3.072e-07	-3.98838e-08	1.3968e-09	2.7712e-10	3.4722e-07	-3.083e-07
1.165	-5.84392e-08	1.5733e-09	-2.236e-11	3.6398e-07	-3.0706e-07	-5.64122e-08	1.541e-09	-2.204e-11	3.6308e-07	-3.0818e-07	-5.42298e-08	1.5041e-09	-2.278e-11	3.6094e-07	-3.082e-07	-5.21468e-08	1.4662e-09	-2.602e-11	3.5904e-07	-3.0836e-07	-5.0109e-08	1.4296e-09	-1.972e-11	3.571e-07	-3.0844e-07	-4.78928e-08	1.1503e-09	-3.2447e-10	3.5494e-07	-3.0776e-07	-4.6256e-08	1.6435e-09	1.6796e-10	3.5322e-07	-3.0972e-07	-4.47194e-08	1.0433e-09	-7.705e-11	3.5222e-07	-3.0712e-07	-4.31232e-08	1.4451e-09	2.8096e-10	3.5054e-07	-3.084e-07	-4.14344e-08	1.4085e-09	2.7819e-10	3.4878e-07	-3.0828e-07	-3.92454e-08	1.5455e-09	1.0964e-10	3.461e-07	-3.0972e-07
1.16	-5.82814e-08	1.5506e-09	-1.655e-11	3.6384e-07	-3.0702e-07	-5.62776e-08	1.5166e-09	-1.487e-11	3.6288e-07	-3.0808e-07	-5.40758e-08	1.4809e-09	-1.573e-11	3.6084e-07	-3.0818e-07	-5.1998e-08	1.4443e-09	-2.119e-11	3.5884e-07	-3.0822e-07	-4.99812e-08	1.4121e-09	-1.667e-11	3.5694e-07	-3.0834e-07	-4.83842e-08	1.1384e-09	-3.453e-11	3.5572e-07	-3.0682e-07	-4.56536e-08	1.4724e-09	-1.9514e-10	3.5244e-07	-3.0982e-07	-4.48778e-08	1.3091e-09	2.3615e-10	3.5226e-07	-3.077e-07	-4.24598e-08	1.5891e-09	1.0261e-10	3.493e-07	-3.099e-07	-4.08434e-08	1.5699e-09	1.2127e-10	3.4776e-07	-3.0966e-07	-3.87536e-08	1.2956e-09	-2.6074e-10	3.455e-07	-3.0914e-07
1.155	-5.80898e-08	1.5267e-09	-1.196e-11	3.6358e-07	-3.0694e-07	-5.60822e-08	1.4942e-09	-1.401e-11	3.6268e-07	-3.0812e-07	-5.39028e-08	1.4563e-09	-1.282e-11	3.6054e-07	-3.0812e-07	-5.1853e-08	1.4253e-09	-1.424e-11	3.5874e-07	-3.0818e-07	-4.98546e-08	1.3872e-09	-1.687e-11	3.5672e-07	-3.0824e-07	-4.83952e-08	1.4147e-09	2.5192e-10	3.5582e-07	-3.0764e-07	-4.566e-08	1.112e-09	-3.3128e-10	3.5268e-07	-3.079e-07	-4.43574e-08	1.5561e-09	2.327e-10	3.5138e-07	-3.0928e-07	-4.19684e-08	1.3268e-09	-2.671e-10	3.4872e-07	-3.0944e-07	-4.03006e-08	1.3285e-09	-2.4643e-10	3.472e-07	-3.0928e-07	-3.8909e-08	9.42e-10	-3.1109e-10	3.4602e-07	-3.0768e-07
1.15	-5.79454e-08	1.5079e-09	-1.332e-11	3.634e-07	-3.0698e-07	-5.59324e-08	1.4763e-09	-1.45e-11	3.625e-07	-3.0796e-07	-5.37508e-08	1.4401e-09	-1.319e-11	3.6042e-07	-3.0808e-07	-5.17008e-08	1.4029e-09	-1.008e-11	3.5846e-07	-3.082e-07	-4.9733e-08	1.3747e-09	-1.681e-11	3.5658e-07	-3.082e-07	-4.78226e-08	1.6173e-09	1.9455e-10	3.5452e-07	-3.0938e-07	-4.6197e-08	1.0363e-09	-8.309e-11	3.5346e-07	-3.0682e-07	-4.37396e-08	1.472e-09	-1.1016e-10	3.5036e-07	-3.0978e-07	-4.21768e-08	9.585e-10	-2.9546e-10	3.4928e-07	-3.0768e-07	-4.04518e-08	9.584e-10	-3.1867e-10	3.4766e-07	-3.0784e-07	-3.94584e-08	1.1369e-09	2.2289e-10	3.4712e-07	-3.0724e-07
1.145	-5.77786e-08	1.4912e-09	-1.148e-11	3.6328e-07	-3.0702e-07	-5.57732e-08	1.4561e-09	-1.471e-11	3.6232e-07	-3.0794e-07	-5.36268e-08	1.4211e-09	-1.432e-11	3.6022e-07	-3.0796e-07	-5.15862e-08	1.3842e-09	-9.95e-12	3.5834e-07	-3.0812e-07	-4.9588e-08	1.3522e-09	-1.573e-11	3.5644e-07	-3.081e-07	-4.71952e-08	1.4678e-09	-1.5056e-10	3.5378e-07	-3.0938e-07	-4.63764e-08	1.3039e-09	2.3976e-10	3.5364e-07	-3.0782e-07	-4.35944e-08	1.1214e-09	-3.3206e-10	3.5058e-07	-3.083e-07	-4.27438e-08	1.1095e-09	1.6569e-10	3.5016e-07	-3.0706e-07	-4.10056e-08	1.1479e-09	2.2128e-10	3.4872e-07	-3.0742e-07	-3.92402e-08	1.4142e-09	2.7231e-10	3.4624e-07	-3.0896e-07
1.14	-5.76258e-08	1.4716e-09	-1.115e-11	3.6318e-07	-3.0698e-07	-5.56234e-08	1.4394e-09	-1.1e-11	3.6208e-07	-3.0786e-07	-5.3477e-08	1.4031e-09	-1.066e-11	3.6006e-07	-3.0794e-07	-5.14364e-08	1.3669e-09	-1.191e-11	3.581e-07	-3.08e-07	-4.9481e-08	1.3364e-09	-1.212e-11	3.5632e-07	-3.0814e-07	-4.71664e-08	1.1055e-09	-3.2337e-10	3.5406e-07	-3.0808e-07	-4.58532e-08	1.5354e-09	2.4582e-10	3.5276e-07	-3.0904e-07	-4.4048e-08	1.2014e-09	2.1151e-10	3.5192e-07	-3.0742e-07	-4.25576e-08	1.418e-09	3.1695e-10	3.4984e-07	-3.0858e-07	-4.07594e-08	1.416e-09	2.7905e-10	3.478e-07	-3.0906e-07	-3.86064e-08	1.369e-09	-7.185e-11	3.4512e-07	-3.0964e-07
1.135	-5.74708e-08	1.4548e-09	-5.81e-12	3.6304e-07	-3.0694e-07	-5.54908e-08	1.4161e-09	-5.82e-12	3.6196e-07	-3.078e-07	-5.33358e-08	1.3829e-09	-7.34e-12	3.5986e-07	-3.0784e-07	-5.1332e-08	1.353e-09	-7.26e-12	3.5798e-07	-3.0796e-07	-4.93664e-08	1.318e-09	-2.11e-12	3.562e-07	-3.0812e-07	-4.76922e-08	9.939e-10	-7.354e-11	3.5488e-07	-3.0672e-07	-4.52308e-08	1.4452e-09	-9.007e-11	3.5152e-07	-3.0932e-07	-4.40648e-08	1.4722e-09	2.8832e-10	3.511e-07	-3.0884e-07	-4.18834e-08	1.4776e-09	3.658e-11	3.4848e-07	-3.0964e-07	-4.0136e-08	1.3621e-09	-6.739e-11	3.4676e-07	-3.0972e-07	-3.84218e-08	1.0132e-09	-3.2269e-10	3.453e-07	-3.0834e-07
1.13	-5.7339e-08	1.4288e-09	3.1e-12	3.6292e-07	-3.0704e-07	-5.53422e-08	1.3964e-09	1.79e-12	3.618e-07	-3.0778e-07	-5.3213e-08	1.3654e-09	1.24e-12	3.5978e-07	-3.0784e-07	-5.119e-08	1.3323e-09	-1.23e-12	3.5784e-07	-3.079e-07	-4.92674e-08	1.2937e-09	4.94e-12	3.5604e-07	-3.0808e-07	-4.79164e-08	1.2776e-09	2.5757e-10	3.55e-07	-3.077e-07	-4.50932e-08	1.0826e-09	-3.0927e-10	3.5192e-07	-3.0824e-07	-4.34292e-08	1.4287e-09	-4.196e-11	3.4964e-07	-3.0934e-07	-4.15624e-08	1.1663e-09	-3.0394e-10	3.4844e-07	-3.0868e-07	-3.99878e-08	1.0159e-09	-3.1649e-10	3.4692e-07	-3.085e-07	-3.8927e-08	1.1873e-09	2.7205e-10	3.4654e-07	-3.0748e-07
1.125	-5.72082e-08	1.4126e-09	1.025e-11	3.6284e-07	-3.0704e-07	-5.5201e-08	1.3745e-09	1.029e-11	3.6172e-07	-3.0776e-07	-5.30834e-08	1.3414e-09	1.061e-11	3.5956e-07	-3.0782e-07	-5.10938e-08	1.3128e-09	6.54e-12	3.5776e-07	-3.0792e-07	-4.9163e-08	1.2783e-09	9.58e-12	3.5584e-07	-3.08e-07	-4.73824e-08	1.5184e-09	2.4306e-10	3.5416e-07	-3.0906e-07	-4.55812e-08	1.1605e-09	2.3536e-10	3.533e-07	-3.0704e-07	-4.32194e-08	1.0675e-09	-3.0069e-10	3.5006e-07	-3.0832e-07	-4.1921e-08	1.1436e-09	2.4364e-10	3.4994e-07	-3.0732e-07	-4.04718e-08	1.1951e-09	2.8427e-10	3.4816e-07	-3.0766e-07	-3.88042e-08	1.3895e-09	1.942e-10	3.452e-07	-3.0902e-07
1.12	-5.70886e-08	1.3914e-09	1.424e-11	3.627e-07	-3.0698e-07	-5.50842e-08	1.3554e-09	1.526e-11	3.6146e-07	-3.0766e-07	-5.30058e-08	1.3225e-09	1.458e-11	3.5942e-07	-3.0774e-07	-5.10072e-08	1.2928e-09	1.496e-11	3.5764e-07	-3.0792e-07	-4.90636e-08	1.2579e-09	1.032e-11	3.5566e-07	-3.08e-07	-4.67806e-08	1.4203e-09	-9.265e-11	3.5314e-07	-3.0946e-07	-4.55768e-08	1.4403e-09	3.0315e-10	3.5246e-07	-3.0878e-07	-4.37076e-08	1.2261e-09	2.8906e-10	3.5138e-07	-3.0748e-07	-4.21018e-08	1.4046e-09	2.7686e-10	3.489e-07	-3.0886e-07	-4.0337e-08	1.4103e-09	1.9644e-10	3.471e-07	-3.0938e-07	-3.82586e-08	1.2299e-09	-1.6738e-10	3.4474e-07	-3.0932e-07
