Vg	Id,Vd=0V	Ig,Vd=0V	Is,Vd=0V	Iavdd,Vd=0V	Ignd,Vd=0V	Id,Vd=0.15V	Ig,Vd=0.15V	Is,Vd=0.15V	Iavdd,Vd=0.15V	Ignd,Vd=0.15V	Id,Vd=0.3V	Ig,Vd=0.3V	Is,Vd=0.3V	Iavdd,Vd=0.3V	Ignd,Vd=0.3V	Id,Vd=0.45V	Ig,Vd=0.45V	Is,Vd=0.45V	Iavdd,Vd=0.45V	Ignd,Vd=0.45V	Id,Vd=0.6V	Ig,Vd=0.6V	Is,Vd=0.6V	Iavdd,Vd=0.6V	Ignd,Vd=0.6V	Id,Vd=0.75V	Ig,Vd=0.75V	Is,Vd=0.75V	Iavdd,Vd=0.75V	Ignd,Vd=0.75V	Id,Vd=0.9V	Ig,Vd=0.9V	Is,Vd=0.9V	Iavdd,Vd=0.9V	Ignd,Vd=0.9V
1.2	-5.9716e-08	1.7296e-09	-3.408e-11	3.6532e-07	-3.0706e-07	-3.2762e-08	1.2242e-09	-4.126e-11	3.4024e-07	-3.0882e-07	-1.70756e-08	8.2337e-10	-3.874e-11	3.2482e-07	-3.0856e-07	-8.3487e-09	5.2497e-10	-4.368e-11	3.1616e-07	-3.0814e-07	-3.6668e-09	3.1338e-10	-4.477e-11	3.1128e-07	-3.079e-07	-1.305e-09	1.794e-10	-4.043e-11	3.0866e-07	-3.0748e-07	-4.223e-11	9.966e-11	-5.027e-11	3.0706e-07	-3.0712e-07
1.195	-5.96274e-08	1.706e-09	-3.6e-11	3.6512e-07	-3.0708e-07	-3.24518e-08	1.196e-09	-4.371e-11	3.4002e-07	-3.087e-07	-1.69592e-08	8.0403e-10	-3.499e-11	3.2462e-07	-3.085e-07	-8.3139e-09	5.1324e-10	-4.181e-11	3.1604e-07	-3.0806e-07	-3.6626e-09	3.045e-10	-4.478e-11	3.1128e-07	-3.0782e-07	-1.3085e-09	1.7221e-10	-3.706e-11	3.087e-07	-3.074e-07	-3.959e-11	9.083e-11	-4.02e-11	3.0706e-07	-3.0704e-07
1.19	-5.93806e-08	1.6878e-09	-3.569e-11	3.6488e-07	-3.0706e-07	-3.2365e-08	1.1818e-09	-3.887e-11	3.3978e-07	-3.0852e-07	-1.69278e-08	7.915e-10	-3.479e-11	3.245e-07	-3.0834e-07	-8.3166e-09	5.018e-10	-3.311e-11	3.1598e-07	-3.0804e-07	-3.6555e-09	2.9658e-10	-3.431e-11	3.1124e-07	-3.0778e-07	-1.3141e-09	1.6849e-10	-4.057e-11	3.0858e-07	-3.0742e-07	-3.928e-11	8.753e-11	-4.198e-11	3.0706e-07	-3.071e-07
1.185	-5.91722e-08	1.6616e-09	-3.719e-11	3.6466e-07	-3.0706e-07	-3.2285e-08	1.1621e-09	-3.506e-11	3.3972e-07	-3.0838e-07	-1.69004e-08	7.7704e-10	-3.745e-11	3.2444e-07	-3.0826e-07	-8.3052e-09	4.8374e-10	-3.346e-11	3.1584e-07	-3.08e-07	-3.6544e-09	2.8198e-10	-3.467e-11	3.1112e-07	-3.0778e-07	-1.3031e-09	1.6415e-10	-3.969e-11	3.0858e-07	-3.0738e-07	-4.912e-11	8.426e-11	-4.392e-11	3.0702e-07	-3.071e-07
1.18	-5.8984e-08	1.6438e-09	-3.124e-11	3.6454e-07	-3.0704e-07	-3.22036e-08	1.1496e-09	-2.933e-11	3.3954e-07	-3.083e-07	-1.68708e-08	7.6599e-10	-3.792e-11	3.2432e-07	-3.0814e-07	-8.2827e-09	4.8036e-10	-3.729e-11	3.1578e-07	-3.0784e-07	-3.6506e-09	2.8262e-10	-3.761e-11	3.1112e-07	-3.0768e-07	-1.2938e-09	1.5869e-10	-3.025e-11	3.0846e-07	-3.073e-07	-3.432e-11	7.928e-11	-3.881e-11	3.071e-07	-3.07e-07
1.175	-5.87794e-08	1.6158e-09	-2.564e-11	3.643e-07	-3.0728e-07	-3.2135e-08	1.127e-09	-2.42e-11	3.3932e-07	-3.0822e-07	-1.68436e-08	7.5254e-10	-3.412e-11	3.2428e-07	-3.0802e-07	-8.2643e-09	4.6201e-10	-3.333e-11	3.1568e-07	-3.0794e-07	-3.6366e-09	2.709e-10	-3.257e-11	3.1118e-07	-3.076e-07	-1.3022e-09	1.4888e-10	-3.014e-11	3.0848e-07	-3.0728e-07	-3.27e-11	7.602e-11	-3.562e-11	3.0704e-07	-3.0712e-07
1.17	-5.86032e-08	1.5937e-09	-2.013e-11	3.6414e-07	-3.071e-07	-3.20806e-08	1.1106e-09	-2.361e-11	3.3926e-07	-3.0826e-07	-1.68062e-08	7.353e-10	-2.993e-11	3.2416e-07	-3.0802e-07	-8.2555e-09	4.5433e-10	-2.848e-11	3.157e-07	-3.0784e-07	-3.6279e-09	2.6156e-10	-2.561e-11	3.1104e-07	-3.0766e-07	-1.2983e-09	1.4942e-10	-3.457e-11	3.0852e-07	-3.0728e-07	-4.799e-11	7.226e-11	-4.142e-11	3.0704e-07	-3.0702e-07
1.165	-5.83904e-08	1.5712e-09	-1.866e-11	3.6394e-07	-3.07e-07	-3.20132e-08	1.0916e-09	-2.442e-11	3.3914e-07	-3.0814e-07	-1.67986e-08	7.2414e-10	-2.378e-11	3.241e-07	-3.079e-07	-8.2542e-09	4.3812e-10	-3.124e-11	3.1566e-07	-3.0776e-07	-3.6325e-09	2.5478e-10	-2.916e-11	3.11e-07	-3.076e-07	-1.2864e-09	1.4367e-10	-2.877e-11	3.0844e-07	-3.0724e-07	-3.817e-11	7.271e-11	-3.803e-11	3.0704e-07	-3.0698e-07
1.16	-5.82148e-08	1.5503e-09	-2.151e-11	3.6372e-07	-3.0702e-07	-3.19592e-08	1.08e-09	-2.59e-11	3.39e-07	-3.0808e-07	-1.67648e-08	7.0691e-10	-2.055e-11	3.24e-07	-3.079e-07	-8.2352e-09	4.3291e-10	-2.978e-11	3.1562e-07	-3.0782e-07	-3.6201e-09	2.487e-10	-2.989e-11	3.109e-07	-3.0754e-07	-1.2878e-09	1.3453e-10	-2.091e-11	3.084e-07	-3.0722e-07	-2.676e-11	7.104e-11	-3.056e-11	3.0702e-07	-3.0704e-07
1.155	-5.80516e-08	1.5318e-09	-2.034e-11	3.6358e-07	-3.0698e-07	-3.18866e-08	1.0631e-09	-2.377e-11	3.3894e-07	-3.0802e-07	-1.67498e-08	6.9929e-10	-1.995e-11	3.2406e-07	-3.0788e-07	-8.2339e-09	4.2267e-10	-2.48e-11	3.1558e-07	-3.078e-07	-3.6111e-09	2.4237e-10	-2.09e-11	3.109e-07	-3.0752e-07	-1.2938e-09	1.304e-10	-2.575e-11	3.0848e-07	-3.0722e-07	-4.094e-11	6.705e-11	-3.012e-11	3.0704e-07	-3.0702e-07
1.15	-5.79072e-08	1.5118e-09	-1.898e-11	3.6346e-07	-3.0702e-07	-3.18416e-08	1.0392e-09	-1.625e-11	3.3878e-07	-3.0788e-07	-1.67148e-08	6.8301e-10	-2.383e-11	3.2388e-07	-3.0778e-07	-8.216e-09	4.0725e-10	-2.009e-11	3.1556e-07	-3.0768e-07	-3.6093e-09	2.2757e-10	-1.853e-11	3.1098e-07	-3.0752e-07	-1.2843e-09	1.2884e-10	-2.746e-11	3.084e-07	-3.0722e-07	-3.876e-11	6.773e-11	-3.447e-11	3.0712e-07	-3.0706e-07
1.145	-5.77454e-08	1.4915e-09	-1.179e-11	3.633e-07	-3.07e-07	-3.1793e-08	1.0236e-09	-1.276e-11	3.387e-07	-3.0794e-07	-1.66958e-08	6.7763e-10	-2.14e-11	3.2388e-07	-3.077e-07	-8.2068e-09	4.0485e-10	-2.455e-11	3.1552e-07	-3.0766e-07	-3.6076e-09	2.2923e-10	-2.389e-11	3.1092e-07	-3.0752e-07	-1.2771e-09	1.2376e-10	-1.773e-11	3.0838e-07	-3.0724e-07	-2.144e-11	6.789e-11	-2.642e-11	3.0704e-07	-3.0702e-07
1.14	-5.75824e-08	1.4659e-09	-5.66e-12	3.6322e-07	-3.0708e-07	-3.17368e-08	1.0042e-09	-1.01e-11	3.3866e-07	-3.0788e-07	-1.66718e-08	6.5938e-10	-1.468e-11	3.2382e-07	-3.0772e-07	-8.2034e-09	3.9421e-10	-2.212e-11	3.155e-07	-3.0762e-07	-3.5976e-09	2.1936e-10	-2.147e-11	3.1086e-07	-3.075e-07	-1.284e-09	1.1273e-10	-1.503e-11	3.0846e-07	-3.0722e-07	-3.019e-11	5.922e-11	-2.336e-11	3.0706e-07	-3.07e-07
1.135	-5.74262e-08	1.4512e-09	9.8e-13	3.63e-07	-3.07e-07	-3.16878e-08	9.985e-10	-5.89e-12	3.3858e-07	-3.0776e-07	-1.666e-08	6.4874e-10	-7.09e-12	3.2398e-07	-3.0796e-07	-8.1912e-09	3.8575e-10	-1.066e-11	3.1548e-07	-3.0768e-07	-3.5918e-09	2.1409e-10	-1.1e-11	3.1086e-07	-3.0748e-07	-1.2846e-09	1.1423e-10	-1.849e-11	3.0844e-07	-3.073e-07	-3.735e-11	5.78e-11	-2.854e-11	3.0704e-07	-3.0706e-07
1.13	-5.7297e-08	1.4256e-09	2.78e-12	3.6286e-07	-3.0698e-07	-3.16258e-08	9.782e-10	-6.16e-12	3.3848e-07	-3.0776e-07	-1.66324e-08	6.3427e-10	-4.38e-12	3.2372e-07	-3.0768e-07	-8.1813e-09	3.7303e-10	-1.134e-11	3.155e-07	-3.0758e-07	-3.5982e-09	2.064e-10	-1.416e-11	3.1084e-07	-3.0744e-07	-1.2715e-09	1.0864e-10	-1.85e-11	3.0836e-07	-3.0716e-07	-2.089e-11	5.537e-11	-2.739e-11	3.0708e-07	-3.0704e-07
