Coefficente_Inversione	Guadagno_Intrinseco
4.84183783783784e-05	-0.0986124508421778
4.83465405405405e-05	-0.152489733437349
4.81464324324324e-05	-0.183160840403323
4.79774594594595e-05	-0.207422119075248
4.78248648648649e-05	-0.222655374826366
4.7658972972973e-05	-0.223048745702662
4.75161081081081e-05	-0.21702623423043
4.73435675675676e-05	-0.210090532732815
4.72011891891892e-05	-0.201934063590244
4.70688648648649e-05	-0.194676094018727
4.69517837837838e-05	-0.187741697869989
4.68205945945946e-05	-0.181474545706755
4.66884324324324e-05	-0.175875197325657
4.65617837837838e-05	-0.170406862897462
4.6457027027027e-05	-0.164694287762162
4.63577837837838e-05	-0.157515241519463
4.62496216216216e-05	-0.150785118454403
4.6139027027027e-05	-0.146508384290488
4.60529189189189e-05	-0.140724997234644
4.59468648648649e-05	-0.130919639531105
4.5876972972973e-05	-0.122012648573064
4.57958918918919e-05	-0.117083084279738
4.57415675675676e-05	-0.111811501113088
4.56413513513513e-05	-0.106698380664072
4.55792432432432e-05	-0.102220456132745
4.55088648648649e-05	-0.0967991241063947
4.54594054054054e-05	-0.0873451712792717
4.5406054054054e-05	-0.0741577118849473
4.5348972972973e-05	-0.0654285806806774
4.53285405405405e-05	-0.0632393932518724
4.53103783783784e-05	-0.0566588311583045
4.52333513513513e-05	-0.0450826678389136
4.52129189189189e-05	-0.0362938739561586
4.52056216216216e-05	-0.0240029391354044
4.52096756756757e-05	-0.00375279006450837
4.52103243243243e-05	0.0153667397636898
4.52344864864865e-05	0.0309101035250949
4.52610810810811e-05	0.0479140867825186
4.53111891891892e-05	0.070558113198257
4.53583783783784e-05	0.100070683575931
4.5438972972973e-05	0.133248918781141
4.5558e-05	0.170011427819753
4.57016756756757e-05	0.212613848213333
4.58584864864865e-05	0.258945138672228
4.60587567567568e-05	0.309648604754171
4.62896756756757e-05	0.370396171056729
4.65658378378378e-05	0.444476763240692
4.69164324324324e-05	0.529775083536899
4.73070810810811e-05	0.625593344751652
4.78114054054054e-05	0.734725708576024
4.8346054054054e-05	0.863311186462624
4.89927567567567e-05	1.00819434021642
4.97839459459459e-05	1.1682507526744
5.06779459459459e-05	1.36339085129775
5.17094594594595e-05	1.58744788411485
5.29521081081081e-05	1.83863385280775
5.43843243243243e-05	2.1249176847928
5.60871891891892e-05	2.44918638543986
5.80488648648649e-05	2.8113563457281
6.0316054054054e-05	3.21988480953546
6.29777837837838e-05	3.66607523838551
6.60877297297297e-05	4.17683998639147
6.96152432432432e-05	4.74742118362831
7.39047567567567e-05	5.34259135412765
7.87845405405405e-05	6.00425050139095
8.44191891891892e-05	6.7225250620718
9.11004324324324e-05	7.50567965326729
9.84810810810811e-05	8.40094385576829
0.000107951351351351	9.0711028623542
0.000118118918918919	10.0116190746264
0.000130183783783784	10.8907542694497
0.000144113513513513	11.7581713780919
0.000160427027027027	12.8378322259136
0.000179237837837838	13.7957422324511
0.000201389189189189	14.6605263157895
0.000226556756756757	15.4841802492809
0.000256913513513514	16.3716530849826
0.000290156756756757	17.2806971217323
0.000330762162162162	18.0305542396968
0.000376751351351351	18.9945302445303
0.000431789189189189	19.4044117647059
0.000494059459459459	19.9084989146769
0.000567956756756757	20.2990016150345
0.000650675675675676	21.1845120505729
0.000748118918918919	22.1363421550095
0.000863805405405405	22.0803770525036
0.000997621621621622	22.2942419440042
0.00115435135135135	22.4598581884721
0.00132940540540541	22.8293293293293
0.00154175675675676	23.0403305305886
0.00178248648648649	22.7782168436651
0.00206497297297297	22.7554962646745
0.00239643243243243	22.3108695652174
0.00276324324324324	23.2894221351616
0.00319467567567568	22.9642360144726
0.00369989189189189	23.3510638297872
0.00428918918918919	23.144691512684
0.00495064864864865	23.5004589682394
0.00575302702702703	22.8246259979847
0.00664483783783784	22.9645605508303
0.00764837837837838	23.4867285799881
0.00885883783783784	24.3454864864866
0.0102518918918919	23.0833370391783
0.0117697297297297	23.8817745803358
0.0136556756756757	23.311201629328
