Vgs	Gm_Vds=0.01V	Gm_Vds=0.02V	Gm_Vds=0.03V	Gm_Vds=0.04V	Gm_Vds=0.05V	Gm_Vds=0.06V	Gm_Vds=0.07V	Gm_Vds=0.08V	Gm_Vds=0.09V	Gm_Vds=0.1V
-0.3	-4.74e-10	-1.16e-09	-1.798e-09	-1.678e-09	-2.24e-09	-1.778e-09	-2.722e-09	-1.964e-09	-2.86999999999999e-09	-1.956e-09
-0.295	-8.30999999999999e-10	-1.083e-09	-1.27783333333333e-09	-1.38166666666666e-09	-1.39183333333333e-09	-1.43183333333333e-09	-1.964e-09	-1.552e-09	-2.02333333333333e-09	-1.69916666666666e-09
-0.29	-7.59900000000001e-10	-9.11900000000001e-10	-1.1969e-09	-1.0888e-09	-1.2404e-09	-1.2261e-09	-1.5497e-09	-1.2405e-09	-1.589e-09	-1.3738e-09
-0.285	-8.15900000000001e-10	-7.89800000000001e-10	-9.15600000000001e-10	-9.014e-10	-8.84400000000002e-10	-1.1051e-09	-1.1345e-09	-1.009e-09	-1.228e-09	-1.1917e-09
-0.28	-7.21600000000001e-10	-6.84000000000001e-10	-7.32700000000001e-10	-7.17700000000001e-10	-6.48200000000002e-10	-8.78000000000001e-10	-8.20700000000002e-10	-8.78800000000001e-10	-9.17600000000002e-10	-9.54600000000001e-10
-0.275	-5.82800000000001e-10	-6.22400000000001e-10	-6.77300000000002e-10	-6.20800000000001e-10	-6.89400000000002e-10	-7.67500000000001e-10	-7.20100000000002e-10	-7.51700000000001e-10	-8.06100000000002e-10	-7.74200000000002e-10
-0.27	-5.642e-10	-5.754e-10	-5.46700000000001e-10	-6.011e-10	-5.90100000000001e-10	-7.71200000000001e-10	-6.49600000000001e-10	-6.519e-10	-7.74700000000001e-10	-7.393e-10
-0.265	-5.495e-10	-5.277e-10	-3.799e-10	-5.29e-10	-3.868e-10	-6.037e-10	-5.177e-10	-6.42499999999999e-10	-6.28699999999999e-10	-6.37499999999999e-10
-0.26	-4.647e-10	-5.227e-10	-3.711e-10	-4.264e-10	-4.321e-10	-4.223e-10	-4.791e-10	-5.44899999999999e-10	-4.644e-10	-4.78499999999999e-10
-0.255	-4.45099999999999e-10	-4.829e-10	-3.396e-10	-3.772e-10	-4.72199999999999e-10	-4.339e-10	-4.575e-10	-3.573e-10	-3.863e-10	-4.03999999999999e-10
-0.25	-4.39899999999999e-10	-3.876e-10	-2.123e-10	-3.357e-10	-3.28299999999999e-10	-3.997e-10	-3.426e-10	-2.768e-10	-3.09899999999999e-10	-3.73899999999999e-10
-0.245	-3.886e-10	-3.06899999999999e-10	-1.55e-10	-2.45e-10	-2.559e-10	-2.09899999999999e-10	-2.04599999999999e-10	-2.047e-10	-1.21599999999999e-10	-2.62e-10
-0.24	-2.99e-10	-2.673e-10	-1.744e-10	-1.762e-10	-2.055e-10	-7.52999999999993e-11	-1.10599999999999e-10	-6.72e-11	1.24000000000005e-11	-7.50999999999998e-11
-0.235	-2.676e-10	-2.276e-10	-8.28e-11	-1.072e-10	-3.27999999999999e-11	2.33000000000008e-11	3.83000000000004e-11	8.09999999999997e-11	8.85000000000005e-11	7.59999999999997e-11
