Vgs	Gm_Vds=0.15V	Gm_Vds=0.3V	Gm_Vds=0.45V	Gm_Vds=0.6V	Gm_Vds=0.75V	Gm_Vds=0.9V
-0.3	-2.622e-09	-8.16000000000001e-09	-5.50000000000003e-09	-2.08000000000001e-08	-3.69999999999989e-09	2.92000000000007e-09
-0.295	-2.1925e-09	-4.67833333333334e-09	-6.41666666666667e-09	-1.41833333333334e-08	-7.21999999999992e-09	2.25666666666668e-09
-0.29	-1.3464e-09	-4.51400000000001e-09	-4.58700000000001e-09	-1.1818e-08	-8.19499999999994e-09	-1.41260000000001e-08
-0.285	-8.44700000000001e-10	-3.47500000000001e-09	-4.234e-09	-8.64300000000003e-09	-9.01099999999996e-09	-1.97640000000001e-08
-0.28	-5.222e-10	-2.22700000000001e-09	-4.386e-09	-6.39600000000001e-09	-1.0179e-08	-2.36520000000001e-08
-0.275	-3.282e-10	-2.27300000000001e-09	-3.028e-09	-7.98600000000001e-09	-8.89699999999998e-09	-2.44860000000001e-08
-0.27	-2.63599999999999e-10	-2.21000000000001e-09	-1.672e-09	-8.99900000000001e-09	-7.489e-09	-2.0652e-08
-0.265	-6.51299999999999e-10	-1.109e-09	-2.439e-09	-7.22599999999999e-09	-8.33200000000002e-09	-1.699e-08
-0.26	-1.2774e-09	-7.87700000000001e-10	-3.297e-09	-6.15099999999998e-09	-8.51800000000002e-09	-1.5404e-08
-0.255	-1.4045e-09	-1.4147e-09	-3.238e-09	-5.11899999999999e-09	-7.39200000000001e-09	-1.5698e-08
-0.25	-1.2737e-09	-1.4629e-09	-3.82199999999999e-09	-2.63699999999999e-09	-6.869e-09	-1.7516e-08
-0.245	-1.4139e-09	-1.3027e-09	-4.78999999999999e-09	-8.9499999999999e-10	-6.444e-09	-1.7328e-08
-0.24	-1.029e-09	-1.499e-09	-4.776e-09	-6.59999999999997e-10	-5.74100000000001e-09	-1.4522e-08
-0.235	8.9999999999993e-12	-1.6628e-09	-3.819e-09	-1.498e-09	-5.74500000000001e-09	-1.1566e-08
-0.23	3.22099999999999e-10	-1.8025e-09	-2.665e-09	-3.539e-09	-6.86400000000002e-09	-9.11000000000001e-09
-0.225	1.37499999999999e-10	-1.9227e-09	-2.011e-09	-5.374e-09	-7.64800000000003e-09	-7.428e-09
-0.22	3.174e-10	-1.8382e-09	-1.661e-09	-6.04899999999999e-09	-8.063e-09	-7.534e-09
-0.215	2.426e-10	-1.2335e-09	-1.06799999999999e-09	-5.506e-09	-8.50699999999997e-09	-9.35000000000002e-09
-0.21	-1.849e-10	-3.32999999999996e-10	-5.91999999999992e-10	-4.148e-09	-7.08399999999999e-09	-1.1586e-08
