Vds	Gm_Vgs=0.15V	Gm_Vgs=0.3V	Gm_Vgs=0.45V	Gm_Vgs=0.6V	Gm_Vgs=0.75V	Gm_Vgs=0.9V
0	6.898e-08	1.0456e-07	1.3634e-07	2.178e-07	3.3708e-07	1.028e-06
0.005	5.62501666666667e-08	8.32683333333333e-08	1.13933333333333e-07	1.818e-07	3.15923333333333e-07	1.05866666666667e-06
0.01	4.35688e-08	6.4049e-08	9.2461e-08	1.50576e-07	3.04384e-07	1.06062e-06
0.015	3.37252e-08	4.896e-08	7.5907e-08	1.26296e-07	2.89384e-07	1.033632e-06
0.02	2.54641e-08	3.6647e-08	6.1783e-08	1.07401e-07	2.73242e-07	9.83058e-07
0.025	2.07583e-08	3.0509e-08	5.3831e-08	9.8868e-08	2.61172e-07	9.25104e-07
0.03	1.83295e-08	2.75684e-08	4.9828e-08	9.5328e-08	2.46482e-07	8.65044e-07
0.035	1.6784e-08	2.52177e-08	4.6512e-08	9.2893e-08	2.28572e-07	8.10208e-07
0.04	1.56626e-08	2.35567e-08	4.3342e-08	9.0815e-08	2.16342e-07	7.73076e-07
0.045	1.44144e-08	2.18345e-08	4.0537e-08	8.64e-08	2.075e-07	7.40018e-07
0.05	1.33615e-08	2.0012e-08	3.8241e-08	8.0504e-08	1.95574e-07	7.06576e-07
0.055	1.27317e-08	1.87454e-08	3.5992e-08	7.5731e-08	1.87602e-07	6.77174e-07
0.06	1.20283e-08	1.76376e-08	3.3719e-08	7.1677e-08	1.83438e-07	6.44384e-07
0.065	1.13195e-08	1.62241e-08	3.1814e-08	6.7314e-08	1.73824e-07	6.15446e-07
0.07	1.10433e-08	1.52342e-08	3.0205e-08	6.3848e-08	1.63742e-07	5.90992e-07
0.075	1.08366e-08	1.4665e-08	2.8638e-08	6.1798e-08	1.59236e-07	5.59602e-07
0.08	1.03242e-08	1.38376e-08	2.7185e-08	5.9561e-08	1.53374e-07	5.25988e-07
0.085	9.8752e-09	1.31908e-08	2.586e-08	5.6348e-08	1.44746e-07	5.00422e-07
0.09	9.5585e-09	1.29508e-08	2.45004e-08	5.3483e-08	1.39946e-07	4.7706e-07
0.095	9.1243e-09	1.24573e-08	2.32485e-08	5.1844e-08	1.3726e-07	4.53184e-07
0.1	8.8427e-09	1.19284e-08	2.22127e-08	5.0236e-08	1.31706e-07	4.32746e-07
0.105	8.858e-09	1.17529e-08	2.12186e-08	4.8307e-08	1.24648e-07	4.17294e-07
0.11	8.7886e-09	1.13671e-08	2.04273e-08	4.6668e-08	1.20462e-07	4.00874e-07
0.115	8.5609e-09	1.08009e-08	1.98028e-08	4.5084e-08	1.1653e-07	3.82046e-07
0.12	8.4391e-09	1.05293e-08	1.8912e-08	4.3463e-08	1.09638e-07	3.68836e-07
0.125	8.2585e-09	1.03193e-08	1.79604e-08	4.1969e-08	1.05134e-07	3.5712e-07
0.13	7.4438e-09	9.9573e-09	1.71479e-08	4.0928e-08	1.02799e-07	3.36888e-07
0.135	6.1111e-09	9.7195e-09	1.61547e-08	4.0017e-08	9.7422e-08	3.12594e-07
0.14	4.9504e-09	9.7007e-09	1.52919e-08	3.8616e-08	9.1947e-08	2.95418e-07
0.145	4.0754e-09	9.541e-09	1.48368e-08	3.7282e-08	8.8758e-08	2.84588e-07
0.15	3.4292e-09	9.2095e-09	1.43026e-08	3.6318e-08	8.5256e-08	2.74162e-07
0.155	3.4237e-09	9.0885e-09	1.37351e-08	3.4971e-08	8.1883e-08	2.64688e-07
0.16	4.0663e-09	8.5633e-09	1.35158e-08	3.3536e-08	7.9705e-08	2.60562e-07
0.165	4.7256e-09	7.1079e-09	1.33191e-08	3.2917e-08	7.7751e-08	2.53242e-07
0.17	5.1719e-09	5.8192e-09	1.28206e-08	3.2406e-08	7.5849e-08	2.3936e-07
0.175	5.4617e-09	5.1683e-09	1.24002e-08	3.1351e-08	7.3393e-08	2.27468e-07
0.18	5.665e-09	4.5593e-09	1.22735e-08	3.01223e-08	7.0357e-08	2.15822e-07
0.185	5.7994e-09	4.4756e-09	1.19784e-08	2.89784e-08	6.7968e-08	2.04794e-07
0.19	5.8774e-09	5.2828e-09	1.14328e-08	2.78798e-08	6.6051e-08	1.9701e-07
0.195	5.9951e-09	6.0198e-09	1.11685e-08	2.68386e-08	6.3904e-08	1.88252e-07
0.2	6.384e-09	6.3638e-09	1.05548e-08	2.61013e-08	6.1674e-08	1.7831e-07
0.205	7.1685e-09	6.5804e-09	8.9838e-09	2.55657e-08	6.0043e-08	1.72424e-07
0.21	8.1403e-09	6.7383e-09	7.6393e-09	2.48297e-08	5.8283e-08	1.67598e-07
0.215	8.9489e-09	6.8486e-09	6.9288e-09	2.37708e-08	5.5426e-08	1.5915e-07
0.22	9.2864e-09	6.9477e-09	6.2079e-09	2.25225e-08	5.2768e-08	1.51906e-07
0.225	9.1854e-09	7.45240000000001e-09	6.0385e-09	2.13365e-08	5.1049e-08	1.4765e-07
0.23	8.803e-09	8.5022e-09	6.8577e-09	2.05772e-08	4.9505e-08	1.41448e-07
0.235	8.143e-09	9.5151e-09	7.5853e-09	2.00976e-08	4.8009e-08	1.33336e-07
