Vsg	Vsd = 150	Vsd = 300	Vsd = 450	Vsd = 600	Vsd = 750	Vsd = 900
-0.0649999999999999	-1.478e-09	-5.68999999999996e-10	-1.80200000000003e-09	-1.22600000000005e-09	7.01e-09	2.1128e-08
-0.0599999999999999	-1.81199999999999e-09	-7.39999999999995e-10	-2.34200000000005e-09	-1.74800000000002e-09	4.074e-09	1.36640000000001e-08
-0.0549999999999999	-2.50499999999999e-09	-1.42699999999999e-09	-2.61200000000005e-09	-2.26800000000002e-09	1.318e-09	1.14980000000001e-08
-0.0499999999999999	-3.46300000000001e-09	-2.60000000000001e-09	-3.62000000000005e-09	-3.326e-09	3.66000000000013e-10	1.32920000000001e-08
-0.0449999999999999	-4.32700000000002e-09	-4.04900000000003e-09	-5.15800000000005e-09	-4.136e-09	-6.88000000000003e-10	1.03340000000001e-08
-0.0399999999999999	-5.26400000000002e-09	-5.59500000000001e-09	-5.85600000000004e-09	-3.36800000000003e-09	-3.03999999999951e-10	6.91999999999996e-09
-0.035	-6.43100000000002e-09	-7.12200000000001e-09	-6.718e-09	-3.57800000000001e-09	1.72400000000006e-09	8.00199999999997e-09
-0.03	-7.66200000000002e-09	-8.77400000000002e-09	-8.61399999999995e-09	-6.27799999999996e-09	1.16999999999995e-09	8.25599999999994e-09
-0.025	-9.05900000000001e-09	-1.019e-08	-9.79599999999993e-09	-8.61599999999991e-09	-1.73400000000006e-09	6.92599999999984e-09
-0.02	-1.0929e-08	-1.1374e-08	-1.06319999999999e-08	-1.07199999999999e-08	-4.40399999999997e-09	6.27600000000002e-09
-0.015	-1.3232e-08	-1.3072e-08	-1.2778e-08	-1.4018e-08	-7.09000000000003e-09	4.84000000000019e-09
-0.01	-1.5849e-08	-1.5369e-08	-1.5728e-08	-1.7646e-08	-1.0452e-08	1.97600000000004e-09
-0.005	-1.8864e-08	-1.8214e-08	-1.8882e-08	-2.08180000000001e-08	-1.3942e-08	-4.60600000000011e-09
0	-2.2313e-08	-2.1997e-08	-2.2544e-08	-2.37780000000001e-08	-1.77159999999999e-08	-1.217e-08
0.005	-2.6294e-08	-2.6307e-08	-2.6748e-08	-2.7892e-08	-2.2428e-08	-1.6568e-08
0.01	-3.1055e-08	-3.0782e-08	-3.211e-08	-3.3124e-08	-2.9144e-08	-2.18700000000002e-08
0.015	-3.6677e-08	-3.6058e-08	-3.8742e-08	-3.8582e-08	-3.62099999999999e-08	-2.83520000000002e-08
0.02	-4.3262e-08	-4.2591e-08	-4.5644e-08	-4.5758e-08	-4.3202e-08	-3.26820000000001e-08
0.025	-5.09819999999999e-08	-5.0416e-08	-5.36779999999999e-08	-5.4958e-08	-5.24e-08	-4.05899999999999e-08
0.03	-5.9987e-08	-6.02899999999999e-08	-6.39619999999999e-08	-6.4366e-08	-6.26320000000001e-08	-5.44859999999999e-08
0.035	-7.06389999999999e-08	-7.24549999999999e-08	-7.58079999999999e-08	-7.5808e-08	-7.4238e-08	-6.79379999999999e-08
0.04	-8.32559999999999e-08	-8.6094e-08	-8.88079999999999e-08	-9.03519999999999e-08	-8.90039999999999e-08	-8.25239999999997e-08
0.045	-9.80449999999999e-08	-1.01563e-07	-1.0393e-07	-1.06476e-07	-1.05816e-07	-1.03862e-07
0.05	-1.15516e-07	-1.19888e-07	-1.21998e-07	-1.25742e-07	-1.24302e-07	-1.29392e-07
0.055	-1.35998e-07	-1.40976e-07	-1.43362e-07	-1.48454e-07	-1.46404e-07	-1.5406e-07
0.0600000000000001	-1.59618e-07	-1.65252e-07	-1.68616e-07	-1.7411e-07	-1.72378e-07	-1.79538e-07
0.0650000000000001	-1.87477e-07	-1.94556e-07	-1.99196e-07	-2.05882e-07	-2.04414e-07	-2.10876e-07
0.0700000000000001	-2.20716e-07	-2.29774e-07	-2.36428e-07	-2.44068e-07	-2.43824e-07	-2.47222e-07
0.0750000000000001	-2.59728000000001e-07	-2.70952000000001e-07	-2.79888000000001e-07	-2.87730000000001e-07	-2.89086000000001e-07	-2.87166000000001e-07
0.0800000000000001	-3.05572000000001e-07	-3.19034000000002e-07	-3.29890000000002e-07	-3.39244000000002e-07	-3.43082000000002e-07	-3.38760000000002e-07
0.0850000000000001	-3.60068000000001e-07	-3.75694000000001e-07	-3.88558000000002e-07	-3.99898000000002e-07	-4.07232000000002e-07	-4.06760000000001e-07
0.09	-4.24505000000001e-07	-4.42148000000002e-07	-4.57208000000002e-07	-4.69742000000001e-07	-4.80200000000002e-07	-4.82464000000001e-07
0.095	-5.00147000000001e-07	-5.19898000000001e-07	-5.37180000000001e-07	-5.51480000000001e-07	-5.64728000000001e-07	-5.67260000000001e-07
0.1	-5.88303e-07	-6.11224000000001e-07	-6.31620000000001e-07	-6.48354e-07	-6.64418e-07	-6.71800000000001e-07
0.105	-6.91819999999999e-07	-7.19231999999999e-07	-7.43671999999999e-07	-7.63943999999999e-07	-7.80947999999999e-07	-7.93599999999999e-07
0.11	-8.14045999999999e-07	-8.47133999999999e-07	-8.75087999999999e-07	-9.00729999999999e-07	-9.17689999999999e-07	-9.32799999999999e-07
0.115	-9.57505999999999e-07	-9.98091999999999e-07	-1.029746e-06	-1.060194e-06	-1.079358e-06	-1.103e-06
0.12	-1.126184e-06	-1.175164e-06	-1.212212e-06	-1.247904e-06	-1.271578e-06	-1.3068e-06
0.125	-1.325886e-06	-1.382932e-06	-1.426872e-06	-1.46957e-06	-1.500258e-06	-1.5412e-06
0.13	-1.560718e-06	-1.627168e-06	-1.679318e-06	-1.728036e-06	-1.769274e-06	-1.8148e-06
0.135	-1.836486e-06	-1.914342e-06	-1.97709e-06	-2.033246e-06	-2.087208e-06	-2.137e-06
0.14	-2.161898e-06	-2.253682e-06	-2.327134e-06	-2.39669e-06	-2.46195e-06	-2.5146e-06
0.145	-2.546534e-06	-2.655482e-06	-2.739624e-06	-2.824884e-06	-2.896054e-06	-2.9594e-06
0.15	-2.998728e-06	-3.127066e-06	-3.227688e-06	-3.32562e-06	-3.403016e-06	-3.4882e-06
0.155	-3.529128e-06	-3.681128e-06	-3.802046e-06	-3.917344e-06	-4.0062e-06	-4.109e-06
0.16	-4.153238e-06	-4.334146e-06	-4.475608e-06	-4.61842e-06	-4.7242e-06	-4.8346e-06
0.165	-4.88785e-06	-5.102026e-06	-5.27087e-06	-5.4412e-06	-5.56919999999999e-06	-5.6946e-06
0.17	-5.74900399999999e-06	-6.01159599999999e-06	-6.2102e-06	-6.40399999999999e-06	-6.56499999999999e-06	-6.71119999999999e-06
0.175	-6.76361199999999e-06	-7.08639999999999e-06	-7.31219999999999e-06	-7.53899999999999e-06	-7.74759999999999e-06	-7.91139999999999e-06
0.18	-7.95839999999999e-06	-8.34219999999999e-06	-8.60299999999999e-06	-8.88099999999999e-06	-9.12859999999999e-06	-9.32599999999999e-06
0.185	-9.36839999999999e-06	-9.81559999999999e-06	-1.01386e-05	-1.04566e-05	-1.0737e-05	-1.09918e-05
0.19	-1.10442e-05	-1.15472e-05	-1.19558e-05	-1.23048e-05	-1.26482e-05	-1.296e-05
0.195	-1.3009e-05	-1.35588e-05	-1.40656e-05	-1.4485e-05	-1.48888e-05	-1.52616e-05
0.2	-1.53122e-05	-1.5941e-05	-1.65546e-05	-1.70756e-05	-1.75124e-05	-1.79738e-05
0.205	-1.80256000000001e-05	-1.88076000000001e-05	-1.94908000000001e-05	-2.01206000000001e-05	-2.06296000000001e-05	-2.11456000000001e-05
0.21	-2.12104000000001e-05	-2.21530000000001e-05	-2.28976000000001e-05	-2.36582000000001e-05	-2.42722000000001e-05	-2.48586000000001e-05
0.215	-2.49202000000001e-05	-2.60216000000001e-05	-2.68900000000001e-05	-2.77970000000001e-05	-2.85234000000001e-05	-2.92702000000001e-05
0.22	-2.92602000000001e-05	-3.06588000000001e-05	-3.16698000000001e-05	-3.27090000000001e-05	-3.35752000000001e-05	-3.44804000000001e-05
0.225	-3.44018e-05	-3.61726e-05	-3.73468e-05	-3.85146e-05	-3.95418e-05	-4.0563e-05
0.23	-4.05194e-05	-4.25618e-05	-4.40372e-05	-4.53704e-05	-4.66232e-05	-4.77964e-05
0.235	-4.77542e-05	-5.00808e-05	-5.19684e-05	-5.35266e-05	-5.5071e-05	-5.64336e-05
0.24	-5.62932e-05	-5.90483999999999e-05	-6.13236e-05	-6.3177e-05	-6.49768e-05	-6.6563e-05
0.245	-6.63435999999999e-05	-6.95839999999999e-05	-7.22289999999999e-05	-7.44779999999999e-05	-7.65349999999999e-05	-7.84499999999999e-05
0.25	-7.81659999999999e-05	-8.19149999999999e-05	-8.50639999999999e-05	-8.77289999999999e-05	-9.02119999999999e-05	-9.24359999999999e-05
0.255	-9.20409999999999e-05	-9.64599999999999e-05	-0.000100222	-0.000103313	-0.000106257	-0.000108906
0.26	-0.000108292	-0.000113656	-0.000117911	-0.000121624	-0.000124933	-0.000128343
0.265	-0.00012739	-0.000133825	-0.000138736	-0.000143084	-0.000146915	-0.000151045
0.27	-0.000149819	-0.000157421	-0.000163457	-0.000168453	-0.000173017	-0.000177585
0.275	-0.000176012	-0.000185147	-0.00019226	-0.000198372	-0.000203697	-0.000208993
0.28	-0.00020674	-0.000217692	-0.000225904	-0.000233336	-0.000239683	-0.000246115
0.285	-0.000242953	-0.0002556	-0.000265561	-0.000274154	-0.000281977	-0.000289261
0.29	-0.000285427	-0.000300297	-0.00031193	-0.000322008	-0.000331502	-0.00033964
0.295	-0.000335221	-0.000353152	-0.000366215	-0.000378438	-0.000389495	-0.000399185
0.3	-0.000394036	-0.0004148	-0.000429896	-0.000444679	-0.000457251	-0.00046909
0.305	-0.000462756	-0.000486706	-0.000504228999999999	-0.000521931	-0.000536218	-0.000550528
0.31	-0.000542603	-0.000570875	-0.000591301999999999	-0.000612623	-0.000628985999999999	-0.000645827999999999
0.315	-0.000635727999999999	-0.000668863999999999	-0.000693539999999999	-0.000718579999999999	-0.000737999999999999	-0.000757639999999999
0.32	-0.000744119999999999	-0.000782819999999999	-0.000812919999999999	-0.000841119999999999	-0.000864739999999999	-0.000887819999999999
0.325	-0.000870200000000002	-0.000915900000000002	-0.000951660000000002	-0.000983900000000002	-0.001012	-0.00103862
0.33	-0.00101706	-0.00107124	-0.00111338000000001	-0.00115086000000001	-0.00118348000000001	-0.00121430000000001
0.335	-0.00118734	-0.0012517	-0.00130116	-0.00134404000000001	-0.00138250000000001	-0.00141882000000001
0.34	-0.00138432	-0.00146132	-0.00151856000000001	-0.00156756	-0.00161408000000001	-0.00165598000000001
0.345	-0.00161192	-0.00170376	-0.0017703	-0.00182776	-0.00188168	-0.00192992000000001
0.35	-0.00187488	-0.00198334	-0.00206114	-0.0021298	-0.00218648	-0.0022456
0.355	-0.00217626	-0.00230358	-0.0023932	-0.00247438	-0.00253732	-0.00260778
0.36	-0.00252214	-0.00266776	-0.00277312	-0.00286756	-0.00294612	-0.00302384
0.365	-0.00292166	-0.00308482	-0.0032113	-0.00332048	-0.00341504	-0.00350294
0.37	-0.00337794	-0.00356636	-0.0037133	-0.00383942	-0.00394958	-0.00405192
0.375	-0.0038944	-0.00411598	-0.00428506	-0.00442996	-0.00456152	-0.0046774
0.38	-0.00448326	-0.0047399	-0.0049344	-0.00509972	-0.00525294	-0.00538458
0.385	-0.00514724	-0.00544827999999999	-0.0056648	-0.00585221999999999	-0.006023	-0.00617679999999999
0.39	-0.005886	-0.00624039999999999	-0.00648359999999999	-0.00669339999999999	-0.00688639999999999	-0.00706379999999999
0.395	-0.0067112	-0.00711279999999999	-0.00739599999999999	-0.00763479999999999	-0.00785279999999999	-0.00805619999999999
0.4	-0.00762559999999999	-0.00807719999999999	-0.00840379999999999	-0.00867719999999999	-0.00892159999999999	-0.00915459999999999
0.405	-0.00862659999999999	-0.00914799999999999	-0.00951419999999999	-0.00981919999999999	-0.010098	-0.0103568
0.41	-0.00972979999999999	-0.010324	-0.0107306	-0.0110778	-0.0113908	-0.011673
0.415	-0.0109374	-0.0116014	-0.0120578	-0.0124534	-0.0127982	-0.01311
0.42	-0.012239	-0.0129862	-0.0135022	-0.0139358	-0.0143222	-0.0146672
0.425	-0.0136406	-0.0144786	-0.0150514	-0.015533	-0.0159616	-0.0163446
0.43	-0.015138	-0.016075	-0.0167072	-0.0172472	-0.01771	-0.0181438
0.435	-0.0167314	-0.0177762	-0.0184822	-0.019068	-0.0195752	-0.0200652
0.44	-0.0184326	-0.0195878	-0.0203646	-0.020993	-0.021552	-0.0220948
0.445	-0.0202178	-0.021503	-0.0223368	-0.0230238	-0.0236316	-0.0242184
0.45	-0.0220714	-0.023514	-0.024404	-0.025165	-0.0258226	-0.0264444
0.455	-0.0240164	-0.0256148	-0.0265656	-0.0274074	-0.0281084	-0.028772
0.46	-0.0260384	-0.0277878	-0.0288096	-0.0297268	-0.0304758	-0.0311764
0.465	-0.0281004	-0.0300292	-0.0311356	-0.0321062	-0.0329236	-0.0336556
0.47	-0.030214	-0.0323376	-0.033535	-0.034548	-0.03543	-0.036228
0.475	-0.0323908	-0.034704	-0.036002	-0.03705	-0.037996	-0.038862
0.48	-0.034612	-0.037116	-0.038524	-0.03959	-0.040622	-0.04152
0.485	-0.0368580000000001	-0.0395700000000001	-0.0410680000000001	-0.0421940000000001	-0.0432720000000001	-0.0442280000000001
0.49	-0.0391140000000001	-0.0420660000000001	-0.0436240000000001	-0.0448800000000001	-0.0459560000000001	-0.0469820000000001
0.495	-0.0413680000000001	-0.0445920000000001	-0.0462260000000001	-0.0475680000000001	-0.0486940000000001	-0.0497420000000001
0.5	-0.0436040000000001	-0.047144	-0.0488540000000001	-0.0502380000000001	-0.0514340000000001	-0.0525240000000001
0.505	-0.045816	-0.049712	-0.051464	-0.052948	-0.054162	-0.055324
0.51	-0.048002	-0.052284	-0.0541059999999999	-0.05566	-0.056908	-0.058108
0.515	-0.05016	-0.054834	-0.0567859999999999	-0.058332	-0.059654	-0.0608839999999999
0.52	-0.052288	-0.0573639999999999	-0.0594219999999999	-0.061008	-0.0623719999999999	-0.0636659999999999
0.525	-0.054354	-0.0598999999999999	-0.062034	-0.0636759999999999	-0.0650859999999999	-0.0664239999999999
0.53	-0.056346	-0.062438	-0.0646539999999999	-0.0663179999999999	-0.06781	-0.0691419999999999
0.535	-0.0582779999999999	-0.06495	-0.0672259999999999	-0.0689359999999999	-0.0704959999999999	-0.0718419999999999
0.54	-0.0601359999999999	-0.067422	-0.0697619999999999	-0.071512	-0.073136	-0.0745179999999999
0.545	-0.0618879999999999	-0.0698559999999999	-0.0722759999999999	-0.074108	-0.0757459999999999	-0.0771399999999999
0.55	-0.0635660000000001	-0.0722580000000001	-0.0747380000000001	-0.0767060000000001	-0.0783240000000001	-0.0797300000000001
0.555	-0.0651640000000001	-0.0746360000000001	-0.0771840000000001	-0.0791960000000001	-0.0808600000000001	-0.0823320000000001
0.56	-0.0666320000000001	-0.0769840000000001	-0.0796160000000001	-0.0816280000000001	-0.0833520000000001	-0.0848800000000001
0.565	-0.0679920000000001	-0.0793020000000001	-0.0819660000000001	-0.0840640000000001	-0.0857720000000001	-0.0873240000000001
0.57	-0.0692500000000001	-0.0815560000000001	-0.0842780000000001	-0.0864120000000001	-0.0881160000000001	-0.0897440000000001
0.575	-0.070374	-0.0836919999999999	-0.0865979999999999	-0.0886879999999999	-0.0904199999999999	-0.0921279999999999
0.58	-0.0713519999999999	-0.0857579999999999	-0.0888819999999999	-0.0909959999999999	-0.0926999999999999	-0.0944039999999999
0.585	-0.0722139999999999	-0.0878339999999999	-0.0911139999999999	-0.0932879999999999	-0.0949859999999999	-0.0966679999999999
0.59	-0.0729599999999999	-0.0898839999999999	-0.0933099999999999	-0.0955099999999999	-0.0970439999999999	-0.0987379999999999
0.595	-0.0735839999999999	-0.0919179999999999	-0.0952199999999999	-0.0974359999999999	-0.0988299999999999	-0.100452
0.6	-0.0740699999999999	-0.0937539999999999	-0.0968039999999999	-0.0990939999999999	-0.10075	-0.1023
0.605	-0.0744340000000001	-0.0952880000000001	-0.0985540000000001	-0.100912	-0.102828	-0.104444
0.61	-0.0746800000000001	-0.0968320000000001	-0.10044	-0.102812	-0.104776	-0.106472
0.615	-0.0748300000000001	-0.0985180000000002	-0.102306	-0.10473	-0.106914	-0.10862
0.62	-0.0746240000000001	-0.100186	-0.104432	-0.106956	-0.109328	-0.111076
0.625	-0.0740760000000001	-0.102056	-0.106778	-0.109328	-0.11148	-0.11322
0.63	-0.0737039999999999	-0.104162	-0.10888	-0.1114	-0.11334	-0.11494
0.635	-0.0734399999999999	-0.106	-0.1107	-0.11324	-0.11518	-0.11672
0.64	-0.0729959999999999	-0.10756	-0.11244	-0.11498	-0.11696	-0.11854
0.645	-0.0726779999999999	-0.10906	-0.11412	-0.11662	-0.11862	-0.12028
0.65	-0.0725379999999999	-0.11042	-0.11568	-0.11818	-0.12022	-0.12204
0.655	-0.0721199999999999	-0.11164	-0.11716	-0.11972	-0.12178	-0.12378
0.66	-0.0714199999999999	-0.11284	-0.11872	-0.12136	-0.12336	-0.1254
0.665	-0.0706199999999999	-0.114	-0.12024	-0.12296	-0.1249	-0.12686
0.67	-0.0698399999999999	-0.11506	-0.12164	-0.12438	-0.12642	-0.12826
0.675	-0.06908	-0.11598	-0.12302	-0.12584	-0.128	-0.12966
0.68	-0.06818	-0.11684	-0.12434	-0.12732	-0.12952	-0.13104
0.685	-0.0672400000000001	-0.11772	-0.1256	-0.12866	-0.1309	-0.1324
0.69	-0.0663600000000001	-0.1185	-0.12688	-0.13004	-0.13216	-0.13376
0.695	-0.0653400000000001	-0.11914	-0.12814	-0.1314	-0.13336	-0.13504
0.7	-0.0642200000000001	-0.11974	-0.12944	-0.13262	-0.13458	-0.13624
0.705	-0.0631000000000001	-0.12012	-0.13066	-0.1337	-0.13572	-0.13734
0.71	-0.06194	-0.1203	-0.13174	-0.13474	-0.13686	-0.13846
0.715	-0.0608199999999999	-0.12052	-0.13278	-0.13576	-0.13808	-0.13966
0.72	-0.0598	-0.12066	-0.13378	-0.13682	-0.13926	-0.14076
0.725	-0.05874	-0.12068	-0.13472	-0.13796	-0.14034	-0.14184
0.73	-0.0576	-0.12074	-0.1357	-0.13918	-0.14142	-0.1431
0.735	-0.0565600000000001	-0.12076	-0.13666	-0.14032	-0.14244	-0.14432
0.74	-0.0555600000000001	-0.12062	-0.13758	-0.1413	-0.14338	-0.14534
0.745	-0.05448	-0.12032	-0.13862	-0.14234	-0.1444	-0.14642
0.75	-0.05344	-0.11984	-0.13958	-0.14334	-0.1454	-0.14748
0.755	-0.05248	-0.11932	-0.1404	-0.14422	-0.14638	-0.14828
0.76	-0.05148	-0.11878	-0.1412	-0.14514	-0.14738	-0.14894
0.765	-0.0503799999999999	-0.11804	-0.1419	-0.14608	-0.14836	-0.14974
0.77	-0.04926	-0.11728	-0.14242	-0.14688	-0.14916	-0.15056
0.775	-0.04818	-0.11658	-0.14288	-0.1476	-0.14982	-0.1513
0.78	-0.04714	-0.11568	-0.1434	-0.1483	-0.15062	-0.1522
0.785	-0.04616	-0.11462	-0.14396	-0.14902	-0.1515	-0.1532
0.79	-0.04524	-0.11348	-0.14446	-0.1498	-0.1523	-0.15406
0.795	-0.0443199999999999	-0.11218	-0.14488	-0.15058	-0.15314	-0.15484
0.8	-0.0433799999999999	-0.11076	-0.14528	-0.1513	-0.1539	-0.15548
0.805	-0.0425399999999999	-0.10948	-0.14566	-0.15204	-0.15442	-0.156
0.81	-0.0416399999999999	-0.1082	-0.14592	-0.15266	-0.1549	-0.1566
0.815	-0.04068	-0.10682	-0.14616	-0.15314	-0.1555	-0.1572
0.82	-0.0399000000000001	-0.10558	-0.14642	-0.15366	-0.15616	-0.15778
0.825	-0.0391600000000001	-0.10434	-0.14662	-0.15422	-0.15684	-0.15854
0.83	-0.0382800000000001	-0.10294	-0.14674	-0.15476	-0.1575	-0.1593
0.835	-0.0374200000000002	-0.10148	-0.146780000000001	-0.155320000000001	-0.158120000000001	-0.159880000000001
0.84	-0.0366600000000002	-0.0999600000000004	-0.146680000000001	-0.1559	-0.158640000000001	-0.160460000000001
0.845	-0.03586	-0.0983600000000002	-0.14648	-0.15642	-0.15904	-0.16102
0.85	-0.0350400000000001	-0.0968000000000001	-0.14632	-0.15694	-0.15956	-0.16152
0.855	-0.03428	-0.09522	-0.14606	-0.15746	-0.16024	-0.162
0.86	-0.0335599999999999	-0.0936199999999998	-0.14568	-0.1579	-0.1609	-0.16246
0.865	-0.0328399999999999	-0.0920599999999998	-0.14528	-0.15824	-0.1615	-0.16296
0.87	-0.0321199999999999	-0.0903999999999998	-0.14488	-0.1586	-0.16198	-0.16346
0.875	-0.03146	-0.0887599999999999	-0.14444	-0.15886	-0.1623	-0.16382
0.88	-0.03084	-0.0872199999999999	-0.14384	-0.15906	-0.1626	-0.16424
0.885	-0.03014	-0.08562	-0.14298	-0.15936	-0.1628	-0.16468
0.89	-0.02944	-0.0842000000000001	-0.14204	-0.15962	-0.16288	-0.1649
0.895	-0.0287333333333333	-0.0829333333333334	-0.140833333333333	-0.159866666666667	-0.1632	-0.165233333333333
0.9	-0.0279999999999999	-0.0816000000000004	-0.1394	-0.16	-0.163	-0.1652
