|Vgs|	Gm_|Vds|=0.01V	Gm_|Vds|=0.02V	Gm_|Vds|=0.03V	Gm_|Vds|=0.04V	Gm_|Vds|=0.05V	Gm_|Vds|=0.06V	Gm_|Vds|=0.07V	Gm_|Vds|=0.08V	Gm_|Vds|=0.09V	Gm_|Vds|=0.1V
-0.3	3.32000000000001e-09	3.98000000000007e-09	4.76000000000011e-09	4.30000000000009e-09	2.42000000000005e-09	3.34000000000006e-09	4.67800000000011e-09	9.18000000000036e-10	4.98000000000011e-09	-2.80000000000004e-11
-0.295	2.70999999999997e-09	3.18666666666666e-09	3.92500000000002e-09	3.59000000000001e-09	2.40000000000001e-09	2.89966666666667e-09	3.85933333333335e-09	1.12250000000001e-09	4.20750000000002e-09	6.255e-10
-0.29	2.40699999999998e-09	2.68499999999999e-09	2.97800000000001e-09	2.95300000000001e-09	2.222e-09	2.4963e-09	3.25160000000001e-09	1.41820000000001e-09	3.47270000000001e-09	1.1362e-09
-0.285	2.23399999999998e-09	2.32599999999998e-09	2.54799999999999e-09	2.57499999999999e-09	2.18399999999999e-09	2.28579999999999e-09	2.83949999999999e-09	1.6648e-09	3.01089999999999e-09	1.4176e-09
-0.28	2.06399999999999e-09	2.066e-09	2.181e-09	2.274e-09	2.243e-09	2.1827e-09	2.5046e-09	1.8224e-09	2.7289e-09	1.5448e-09
-0.275	1.965e-09	1.958e-09	2.014e-09	2.094e-09	2.217e-09	2.1117e-09	2.3203e-09	1.8988e-09	2.4716e-09	1.4649e-09
-0.27	1.94e-09	1.918e-09	2.051e-09	2.065e-09	2.119e-09	2.0985e-09	2.1272e-09	1.8761e-09	2.3254e-09	1.2146e-09
-0.265	1.894e-09	1.856e-09	2.012e-09	2.078e-09	2.1e-09	2.1791e-09	1.9549e-09	1.8309e-09	2.3756e-09	1.0703e-09
-0.26	1.805e-09	1.779e-09	1.858e-09	1.947e-09	2.043e-09	2.1925e-09	1.8886e-09	1.7927e-09	2.2714e-09	1.1653e-09
-0.255	1.772e-09	1.75e-09	1.752e-09	1.819e-09	1.846e-09	2.17519999999999e-09	1.8404e-09	1.6935e-09	2.039e-09	1.2432e-09
-0.25	1.81000000000001e-09	1.774e-09	1.73e-09	1.859e-09	1.702e-09	2.2655e-09	1.9197e-09	1.6805e-09	2.0609e-09	1.283e-09
-0.245	1.80100000000001e-09	1.752e-09	1.741e-09	1.82199999999999e-09	1.683e-09	2.3116e-09	2.1237e-09	1.8035e-09	2.1136e-09	1.4494e-09
-0.24	1.718e-09	1.696e-09	1.745e-09	1.688e-09	1.67099999999999e-09	2.194e-09	2.1279e-09	1.7651e-09	1.9903e-09	1.5375e-09
-0.235	1.61200000000001e-09	1.654e-09	1.74900000000001e-09	1.65700000000001e-09	1.64000000000001e-09	2.12800000000001e-09	2.01300000000001e-09	1.62830000000001e-09	1.92760000000001e-09	1.49610000000001e-09
-0.23	1.545e-09	1.638e-09	1.76e-09	1.63100000000001e-09	1.63100000000001e-09	2.17650000000001e-09	1.97600000000001e-09	1.61980000000001e-09	1.93380000000001e-09	1.46610000000001e-09
-0.225	1.493e-09	1.624e-09	1.77e-09	1.59300000000001e-09	1.71900000000001e-09	2.14700000000001e-09	1.86750000000001e-09	1.5434e-09	1.91180000000001e-09	1.42690000000001e-09
-0.22	1.424e-09	1.606e-09	1.772e-09	1.59700000000001e-09	1.82400000000001e-09	2.12150000000001e-09	1.76630000000001e-09	1.3772e-09	1.85640000000001e-09	1.41230000000001e-09
-0.215	1.384e-09	1.576e-09	1.751e-09	1.57800000000001e-09	1.81600000000001e-09	2.1476e-09	1.78550000000001e-09	1.3638e-09	1.80660000000001e-09	1.35660000000001e-09
-0.21	1.37099999999999e-09	1.48099999999999e-09	1.66999999999999e-09	1.594e-09	1.786e-09	2.0997e-09	1.7753e-09	1.4765e-09	1.7682e-09	1.2891e-09
-0.205	1.341e-09	1.371e-09	1.557e-09	1.584e-09	1.801e-09	1.911e-09	1.7231e-09	1.553e-09	1.7189e-09	1.3901e-09
-0.2	1.28200000000001e-09	1.31e-09	1.43600000000001e-09	1.496e-09	1.734e-09	1.674e-09	1.6618e-09	1.5734e-09	1.6553e-09	1.5361e-09
-0.195	1.26500000000001e-09	1.296e-09	1.313e-09	1.489e-09	1.624e-09	1.507e-09	1.5843e-09	1.5023e-09	1.6189e-09	1.5498e-09
-0.19	1.30300000000001e-09	1.304e-09	1.231e-09	1.501e-09	1.557e-09	1.403e-09	1.584e-09	1.3323e-09	1.611e-09	1.5213e-09
-0.185	1.33600000000001e-09	1.31700000000001e-09	1.187e-09	1.371e-09	1.447e-09	1.354e-09	1.5839e-09	1.21e-09	1.587e-09	1.3992e-09
-0.18	1.34200000000001e-09	1.35700000000001e-09	1.19e-09	1.263e-09	1.294e-09	1.432e-09	1.5004e-09	1.1958e-09	1.5472e-09	1.1213e-09
-0.175	1.367e-09	1.388e-09	1.286e-09	1.201e-09	1.153e-09	1.532e-09	1.4544e-09	1.2313e-09	1.4415e-09	9.67399999999999e-10
-0.17	1.369e-09	1.339e-09	1.353e-09	1.069e-09	1.109e-09	1.475e-09	1.3995e-09	1.2847e-09	1.2606e-09	9.77599999999999e-10
-0.165	1.249e-09	1.286e-09	1.29499999999999e-09	9.94999999999998e-10	1.127e-09	1.383e-09	1.2912e-09	1.3051e-09	1.1257e-09	9.70899999999999e-10
-0.16	1.086e-09	1.258e-09	1.24199999999999e-09	1.069e-09	1.132e-09	1.295e-09	1.2915e-09	1.2216e-09	1.1119e-09	1.0309e-09
-0.155	9.96999999999995e-10	1.11e-09	1.19399999999999e-09	1.12999999999999e-09	1.21e-09	1.164e-09	1.3176e-09	1.086e-09	1.0967e-09	1.22e-09
-0.15	9.80999999999994e-10	9.37999999999997e-10	1.023e-09	1.103e-09	1.32399999999999e-09	1.074e-09	1.2982e-09	9.91399999999998e-10	1.0868e-09	1.2403e-09
-0.145	9.80999999999994e-10	9.06e-10	8.82000000000001e-10	1.203e-09	1.27899999999999e-09	1.057e-09	1.3796e-09	9.93099999999999e-10	1.1223e-09	1.0842e-09
-0.14	9.70999999999995e-10	9.16999999999999e-10	8.95000000000001e-10	1.34e-09	1.163e-09	1.069e-09	1.3477e-09	1.035e-09	1.0969e-09	1.0623e-09
-0.135	9.61e-10	9.64999999999997e-10	8.62000000000003e-10	1.261e-09	1.09e-09	1.022e-09	1.0565e-09	1.0307e-09	1.0615e-09	1.0665e-09
-0.13	9.43000000000003e-10	1.058e-09	7.28000000000004e-10	1.111e-09	9.03000000000001e-10	8.90999999999996e-10	9.24300000000002e-10	9.07700000000001e-10	1.0737e-09	8.92299999999999e-10
-0.125	9.16000000000003e-10	1.057e-09	6.86999999999999e-10	1.017e-09	6.76000000000002e-10	7.95999999999998e-10	8.48600000000002e-10	5.30100000000001e-10	1.1288e-09	6.92699999999999e-10
-0.12	9.01000000000003e-10	9.68999999999999e-10	7.33999999999997e-10	7.94999999999995e-10	5.90000000000003e-10	7.31999999999999e-10	5.959e-10	1.31199999999999e-10	1.2006e-09	5.95899999999999e-10
-0.115	8.70000000000001e-10	8.45999999999998e-10	7.27999999999999e-10	5.21999999999996e-10	5.4e-10	5.68999999999998e-10	5.47999999999998e-10	-1.92000000000013e-11	1.0858e-09	4.39499999999999e-10
-0.11	8.30000000000003e-10	6.49999999999997e-10	7.15000000000001e-10	3.81999999999998e-10	4.51999999999998e-10	3.48999999999999e-10	6.11499999999998e-10	-1.47400000000001e-10	7.747e-10	1.901e-10
-0.105	7.97000000000001e-10	4.32e-10	6.75999999999997e-10	2.84999999999997e-10	4.20999999999999e-10	1.3e-10	4.73199999999999e-10	-2.017e-10	5.26799999999999e-10	-1.37999999999994e-11
-0.1	6.71999999999996e-10	2.77000000000003e-10	5.09999999999996e-10	2.57999999999999e-10	3.66999999999999e-10	-1.27e-10	3.15800000000001e-10	4.98000000000005e-11	3.50799999999997e-10	-1.29e-10
-0.095	4.80999999999995e-10	2.15e-10	2.92e-10	2.72000000000001e-10	2.07e-10	-3.73999999999999e-10	1.313e-10	1.93600000000001e-10	1.42299999999997e-10	-2.367e-10
-0.09	3.96999999999999e-10	2e-10	9.6000000000002e-11	1.45000000000002e-10	3.90000000000023e-11	-5.36999999999997e-10	-1.163e-10	-2.42999999999983e-11	-7.34000000000026e-11	-3.574e-10
-0.085	3.51999999999996e-10	1.45000000000003e-10	-5.4e-11	-4.79999999999981e-11	-1.40999999999998e-10	-6.22999999999998e-10	-2.92699999999998e-10	-2.79999999999999e-10	-2.752e-10	-4.941e-10
-0.08	2.27999999999995e-10	6.30000000000028e-11	-1.99999999999999e-10	-2.46999999999997e-10	-4.08999999999999e-10	-7.02000000000002e-10	-5.718e-10	-5.71799999999999e-10	-4.97399999999998e-10	-6.349e-10
