Vd	Id,Vg=0V	Ig,Vg=0V	Is,Vg=0V	Iavdd,Vg=0V	Ignd,Vg=0V	Id,Vg=0.15V	Ig,Vg=0.15V	Is,Vg=0.15V	Iavdd,Vg=0.15V	Ignd,Vg=0.15V	Id,Vg=0.3V	Ig,Vg=0.3V	Is,Vg=0.3V	Iavdd,Vg=0.3V	Ignd,Vg=0.3V	Id,Vg=0.45V	Ig,Vg=0.45V	Is,Vg=0.45V	Iavdd,Vg=0.45V	Ignd,Vg=0.45V	Id,Vg=0.6V	Ig,Vg=0.6V	Is,Vg=0.6V	Iavdd,Vg=0.6V	Ignd,Vg=0.6V	Id,Vg=0.75V	Ig,Vg=0.75V	Is,Vg=0.75V	Iavdd,Vg=0.75V	Ignd,Vg=0.75V	Id,Vg=0.9V	Ig,Vg=0.9V	Is,Vg=0.9V	Iavdd,Vg=0.9V	Ignd,Vg=0.9V
0	8.485e-10	1.482e-11	-4.2164e-10	3.353e-07	-3.36e-07	2.05362e-08	3.4559e-10	-2.0229e-08	3.3642e-07	-3.34e-07	2.4724e-07	9.769e-10	-4.2404e-07	3.3586e-07	-3.3594e-07	-2.264e-05	6.6978e-09	3.3088e-05	3.3458e-07	-3.3604e-07	-2.626e-05	2.5261e-08	5.2498e-05	3.3472e-07	-3.368e-07	-0.00012398	8.87212e-08	0.00012296	3.3724e-07	-3.3548e-07	-0.000141	3.5166e-07	0.00013952	3.3626e-07	-3.3844e-07
0.005	1.2957e-09	1.267e-10	-5.5429e-10	3.3536e-07	-3.3758e-07	9.22508e-08	1.967e-10	-9.2637e-08	3.358e-07	-3.356e-07	1.0214e-05	1.1734e-09	-1.0106e-05	3.3668e-07	-3.3654e-07	6.6218e-05	6.6069e-09	-0.00022376	3.3634e-07	-3.3674e-07	5.4676e-05	2.4871e-08	-0.0006031	3.353e-07	-3.355e-07	0.0008117	8.61822e-08	-0.00081376	3.3674e-07	-3.359e-07	0.00091546	3.4116e-07	-0.00091108	3.379e-07	-3.3668e-07
0.01	1.4361e-09	1.2474e-10	-1.076e-09	3.3662e-07	-3.3478e-07	1.528e-07	3.7041e-10	-1.5294e-07	3.3536e-07	-3.3674e-07	1.8186e-05	1.0746e-09	-1.819e-05	3.3718e-07	-3.3532e-07	0.00046008	6.5135e-09	-0.00046028	3.3584e-07	-3.3532e-07	0.0012746	2.42758e-08	-0.0012732	3.3588e-07	-3.3446e-07	0.0017298	8.39504e-08	-0.0017278	3.3594e-07	-3.3782e-07	0.001949	3.3102e-07	-0.0019472	3.3588e-07	-3.3822e-07
0.015	1.3908e-09	1.0153e-10	-1.1764e-09	3.356e-07	-3.3734e-07	2.0164e-07	3.0706e-10	-2.0194e-07	3.3608e-07	-3.3542e-07	2.5034e-05	1.0826e-09	-2.5066e-05	3.3702e-07	-3.3568e-07	0.00068164	6.1887e-09	-0.00068012	3.3636e-07	-3.3398e-07	0.001941	2.34684e-08	-0.0019398	3.3544e-07	-3.3484e-07	0.0026468	8.19614e-08	-0.0026498	3.3654e-07	-3.3774e-07	0.0029908	3.2124e-07	-0.0029966	3.3722e-07	-3.3716e-07
0.02	2.2141e-09	1.272e-10	-1.5079e-09	3.3522e-07	-3.3734e-07	2.4218e-07	2.0147e-10	-2.4366e-07	3.364e-07	-3.3416e-07	3.0696e-05	1.0818e-09	-3.0724e-05	3.3672e-07	-3.362e-07	0.00088294	5.9422e-09	-0.00088214	3.3548e-07	-3.3494e-07	0.0025814	2.29558e-08	-0.0025786	3.3512e-07	-3.3542e-07	0.0035478	7.98422e-08	-0.003545	3.3636e-07	-3.3782e-07	0.0040192	3.1156e-07	-0.004021	3.3768e-07	-3.3542e-07
0.025	2.5597e-09	1.0609e-10	-1.8048e-09	3.3512e-07	-3.3746e-07	2.7516e-07	1.0409e-10	-2.77e-07	3.3604e-07	-3.3426e-07	3.5434e-05	1.0447e-09	-3.541e-05	3.3658e-07	-3.3586e-07	0.0010683	5.922e-09	-0.00106814	3.3448e-07	-3.3644e-07	0.0032072	2.2418e-08	-0.0032074	3.3488e-07	-3.3548e-07	0.0044374	7.77922e-08	-0.0044366	3.3674e-07	-3.3724e-07	0.0050402	3.0238e-07	-0.0050386	3.3632e-07	-3.3638e-07
0.03	2.8602e-09	6.728e-11	-2.1108e-09	3.353e-07	-3.3752e-07	3.039e-07	7.325e-11	-3.0494e-07	3.3518e-07	-3.3494e-07	3.9476e-05	1.0403e-09	-3.9478e-05	3.3636e-07	-3.3612e-07	0.0012418	5.7265e-09	-0.0012402	3.3644e-07	-3.3404e-07	0.0038266	2.19492e-08	-0.0038256	3.3456e-07	-3.3598e-07	0.005331	7.57256e-08	-0.0053304	3.3718e-07	-3.3644e-07	0.0060774	2.9368e-07	-0.006074	3.358e-07	-3.3808e-07
0.035	3.1188e-09	3.071e-11	-2.3553e-09	3.352e-07	-3.3724e-07	3.2856e-07	1.3867e-10	-3.2804e-07	3.346e-07	-3.3598e-07	4.2856e-05	1.0403e-09	-4.2812e-05	3.3502e-07	-3.3668e-07	0.0013976	5.4962e-09	-0.0013966	3.3544e-07	-3.3438e-07	0.004418	2.14954e-08	-0.0044206	3.3452e-07	-3.3672e-07	0.006206	7.37522e-08	-0.0062038	3.3754e-07	-3.3584e-07	0.007089	2.8522e-07	-0.0070876	3.3738e-07	-3.3632e-07
0.04	3.2046e-09	-1.073e-11	-2.5379e-09	3.3506e-07	-3.3668e-07	3.4728e-07	2.5953e-10	-3.4618e-07	3.3454e-07	-3.3704e-07	4.5624e-05	1.0309e-09	-4.5664e-05	3.3522e-07	-3.3678e-07	0.001542	5.4769e-09	-0.0015414	3.3434e-07	-3.3614e-07	0.0050072	2.1045e-08	-0.0050054	3.3456e-07	-3.3702e-07	0.0070834	7.18046e-08	-0.0070856	3.3746e-07	-3.3514e-07	0.0081096	2.7666e-07	-0.0081126	3.3716e-07	-3.3542e-07
0.045	3.0957e-09	-5.619e-11	-2.6573e-09	3.3524e-07	-3.3662e-07	3.6238e-07	3.3438e-10	-3.622e-07	3.3546e-07	-3.3662e-07	4.799e-05	9.88e-10	-4.8014e-05	3.3496e-07	-3.3686e-07	0.0016712	5.5263e-09	-0.0016708	3.3494e-07	-3.3674e-07	0.005569	2.06002e-08	-0.0055684	3.3502e-07	-3.369e-07	0.0079452	6.99914e-08	-0.0079434	3.3728e-07	-3.3508e-07	0.0091124	2.688e-07	-0.0091162	3.3576e-07	-3.3714e-07
