Vg	Id,Vd=0V	Ig,Vd=0V	Is,Vd=0V	Iavdd,Vd=0V	Ignd,Vd=0V	Id,Vd=0.01V	Ig,Vd=0.01V	Is,Vd=0.01V	Iavdd,Vd=0.01V	Ignd,Vd=0.01V	Id,Vd=0.02V	Ig,Vd=0.02V	Is,Vd=0.02V	Iavdd,Vd=0.02V	Ignd,Vd=0.02V	Id,Vd=0.03V	Ig,Vd=0.03V	Is,Vd=0.03V	Iavdd,Vd=0.03V	Ignd,Vd=0.03V	Id,Vd=0.04V	Ig,Vd=0.04V	Is,Vd=0.04V	Iavdd,Vd=0.04V	Ignd,Vd=0.04V	Id,Vd=0.05V	Ig,Vd=0.05V	Is,Vd=0.05V	Iavdd,Vd=0.05V	Ignd,Vd=0.05V	Id,Vd=0.06V	Ig,Vd=0.06V	Is,Vd=0.06V	Iavdd,Vd=0.06V	Ignd,Vd=0.06V	Id,Vd=0.07V	Ig,Vd=0.07V	Is,Vd=0.07V	Iavdd,Vd=0.07V	Ignd,Vd=0.07V	Id,Vd=0.08V	Ig,Vd=0.08V	Is,Vd=0.08V	Iavdd,Vd=0.08V	Ignd,Vd=0.08V	Id,Vd=0.09V	Ig,Vd=0.09V	Is,Vd=0.09V	Iavdd,Vd=0.09V	Ignd,Vd=0.09V	Id,Vd=0.1V	Ig,Vd=0.1V	Is,Vd=0.1V	Iavdd,Vd=0.1V	Ignd,Vd=0.1V
1.2	-7.4575e-08	2.4119e-09	1.6916e-08	4.882e-07	-4.3288e-07	-7.29014e-08	2.3587e-09	1.6806e-08	4.8874e-07	-4.3514e-07	-6.98448e-08	2.2836e-09	1.6015e-08	4.862e-07	-4.351e-07	-6.66476e-08	2.2197e-09	1.5163e-08	4.841e-07	-4.351e-07	-6.35976e-08	2.1914e-09	1.43896e-08	4.8202e-07	-4.3518e-07	-6.06802e-08	2.1497e-09	1.36428e-08	4.7988e-07	-4.3526e-07	-5.80442e-08	2.1101e-09	1.29354e-08	4.7798e-07	-4.3534e-07	-5.54812e-08	2.0282e-09	1.23142e-08	4.7634e-07	-4.3528e-07	-5.29284e-08	2.011e-09	1.1643e-08	4.7448e-07	-4.354e-07	-5.06784e-08	1.9312e-09	1.11094e-08	4.7298e-07	-4.355e-07	-4.81798e-08	1.871e-09	1.04632e-08	4.7068e-07	-4.349e-07
1.195	-7.57986e-08	2.3853e-09	1.85918e-08	4.8766e-07	-4.3276e-07	-7.38106e-08	2.3029e-09	1.84482e-08	4.88e-07	-4.3484e-07	-7.06282e-08	2.2813e-09	1.7537e-08	4.8564e-07	-4.349e-07	-6.73496e-08	2.196e-09	1.66262e-08	4.8378e-07	-4.352e-07	-6.44392e-08	2.1793e-09	1.5782e-08	4.816e-07	-4.3506e-07	-6.14322e-08	2.0941e-09	1.49692e-08	4.7944e-07	-4.351e-07	-5.87052e-08	2.0614e-09	1.4209e-08	4.778e-07	-4.3504e-07	-5.6172e-08	1.9852e-09	1.3517e-08	4.7576e-07	-4.3512e-07	-5.36104e-08	1.9671e-09	1.27904e-08	4.7392e-07	-4.3526e-07	-5.13046e-08	1.9278e-09	1.22004e-08	4.7262e-07	-4.354e-07	-4.89238e-08	1.8471e-09	1.15194e-08	4.7036e-07	-4.347e-07
1.19	-7.74466e-08	2.3511e-09	2.04838e-08	4.875e-07	-4.329e-07	-7.52992e-08	2.2597e-09	2.02906e-08	4.8736e-07	-4.3456e-07	-7.19382e-08	2.2524e-09	1.92478e-08	4.8518e-07	-4.3468e-07	-6.87002e-08	2.1653e-09	1.82738e-08	4.8308e-07	-4.349e-07	-6.5735e-08	2.1486e-09	1.73618e-08	4.811e-07	-4.3486e-07	-6.26334e-08	2.0684e-09	1.64762e-08	4.7902e-07	-4.3488e-07	-5.98866e-08	2.0275e-09	1.56276e-08	4.7724e-07	-4.3502e-07	-5.72296e-08	1.9576e-09	1.488e-08	4.7546e-07	-4.35e-07	-5.46524e-08	1.9365e-09	1.40842e-08	4.7374e-07	-4.3516e-07	-5.23014e-08	1.9006e-09	1.34412e-08	4.72e-07	-4.3496e-07	-4.9928e-08	1.8246e-09	1.26918e-08	4.701e-07	-4.3474e-07
1.185	-7.91556e-08	2.3195e-09	2.25608e-08	4.8712e-07	-4.3278e-07	-7.68724e-08	2.225e-09	2.22808e-08	4.8708e-07	-4.3474e-07	-7.34864e-08	2.2191e-09	2.11406e-08	4.847e-07	-4.3446e-07	-7.01506e-08	2.1365e-09	2.0066e-08	4.8268e-07	-4.347e-07	-6.71482e-08	2.1186e-09	1.90752e-08	4.8078e-07	-4.348e-07	-6.39984e-08	2.0345e-09	1.8093e-08	4.7864e-07	-4.3472e-07	-6.12484e-08	1.9949e-09	1.7191e-08	4.7708e-07	-4.3504e-07	-5.85492e-08	1.9268e-09	1.6376e-08	4.7516e-07	-4.3492e-07	-5.59076e-08	1.9076e-09	1.55102e-08	4.7354e-07	-4.35e-07	-5.34848e-08	1.8747e-09	1.4782e-08	4.7166e-07	-4.3484e-07	-5.10544e-08	1.7954e-09	1.39662e-08	4.6994e-07	-4.3462e-07
1.18	-8.12162e-08	2.286e-09	2.48916e-08	4.8678e-07	-4.3276e-07	-7.87664e-08	2.1941e-09	2.4494e-08	4.8642e-07	-4.3444e-07	-7.53304e-08	2.1842e-09	2.32822e-08	4.8414e-07	-4.3438e-07	-7.1895e-08	2.1061e-09	2.20528e-08	4.8228e-07	-4.346e-07	-6.87054e-08	2.0872e-09	2.09732e-08	4.8022e-07	-4.3464e-07	-6.55964e-08	2.0022e-09	1.99334e-08	4.7836e-07	-4.3468e-07	-6.27444e-08	1.9663e-09	1.89566e-08	4.7676e-07	-4.3498e-07	-6.00164e-08	1.8958e-09	1.802e-08	4.7484e-07	-4.3478e-07	-5.73784e-08	1.8785e-09	1.71114e-08	4.7322e-07	-4.3492e-07	-5.48462e-08	1.8402e-09	1.62996e-08	4.7178e-07	-4.3494e-07	-5.23374e-08	1.7688e-09	1.54264e-08	4.6974e-07	-4.346e-07
1.175	-8.33346e-08	2.2598e-09	2.74054e-08	4.865e-07	-4.327e-07	-8.08874e-08	2.1658e-09	2.69122e-08	4.8614e-07	-4.343e-07	-7.7301e-08	2.1615e-09	2.55846e-08	4.8404e-07	-4.3446e-07	-7.38332e-08	2.0794e-09	2.42752e-08	4.8202e-07	-4.3442e-07	-7.05118e-08	2.0602e-09	2.30736e-08	4.8006e-07	-4.3454e-07	-6.7422e-08	1.9704e-09	2.19724e-08	4.7834e-07	-4.3476e-07	-6.44424e-08	1.9345e-09	2.08408e-08	4.7642e-07	-4.3478e-07	-6.16146e-08	1.8733e-09	1.98432e-08	4.7458e-07	-4.3468e-07	-5.88636e-08	1.8467e-09	1.88288e-08	4.7278e-07	-4.3456e-07	-5.63348e-08	1.8206e-09	1.7946e-08	4.7142e-07	-4.3486e-07	-5.3744e-08	1.7463e-09	1.70026e-08	4.6948e-07	-4.3448e-07
1.17	-8.58878e-08	2.2267e-09	3.021e-08	4.8606e-07	-4.3268e-07	-8.33136e-08	2.1425e-09	2.96322e-08	4.8566e-07	-4.3424e-07	-7.96108e-08	2.1297e-09	2.81818e-08	4.8352e-07	-4.3424e-07	-7.6063e-08	2.0543e-09	2.6752e-08	4.8176e-07	-4.3448e-07	-7.2685e-08	2.0281e-09	2.54918e-08	4.7964e-07	-4.3446e-07	-6.9394e-08	1.9443e-09	2.42172e-08	4.7778e-07	-4.3466e-07	-6.6344e-08	1.9044e-09	2.30342e-08	4.76e-07	-4.3468e-07	-6.3453e-08	1.8418e-09	2.19094e-08	4.7438e-07	-4.346e-07	-6.06604e-08	1.8158e-09	2.07958e-08	4.727e-07	-4.3448e-07	-5.80508e-08	1.7915e-09	1.98114e-08	4.7094e-07	-4.3444e-07	-5.5406e-08	1.7188e-09	1.87726e-08	4.6956e-07	-4.3466e-07
1.165	-8.86358e-08	2.1934e-09	3.32824e-08	4.86e-07	-4.3286e-07	-8.5928e-08	2.1116e-09	3.25968e-08	4.8534e-07	-4.3408e-07	-8.22106e-08	2.0969e-09	3.10358e-08	4.833e-07	-4.3414e-07	-7.85624e-08	2.0246e-09	2.94462e-08	4.814e-07	-4.3428e-07	-7.50922e-08	1.9986e-09	2.80366e-08	4.7934e-07	-4.3436e-07	-7.16806e-08	1.9108e-09	2.6674e-08	4.775e-07	-4.343e-07	-6.8507e-08	1.8758e-09	2.53572e-08	4.7586e-07	-4.3448e-07	-6.55334e-08	1.8153e-09	2.41538e-08	4.741e-07	-4.3454e-07	-6.26386e-08	1.7848e-09	2.29386e-08	4.7244e-07	-4.3444e-07	-5.98952e-08	1.7652e-09	2.1858e-08	4.7112e-07	-4.3478e-07	-5.72004e-08	1.6991e-09	2.07104e-08	4.692e-07	-4.346e-07
1.16	-9.1809e-08	2.1639e-09	3.6766e-08	4.8576e-07	-4.3276e-07	-8.89992e-08	2.087e-09	3.59506e-08	4.8496e-07	-4.3408e-07	-8.50922e-08	2.0686e-09	3.42446e-08	4.8282e-07	-4.3412e-07	-8.12518e-08	1.9986e-09	3.249e-08	4.8104e-07	-4.342e-07	-7.77644e-08	1.9667e-09	3.09574e-08	4.7922e-07	-4.343e-07	-7.42438e-08	1.8866e-09	2.94104e-08	4.773e-07	-4.344e-07	-7.0972e-08	1.8428e-09	2.80168e-08	4.7576e-07	-4.3462e-07	-6.78144e-08	1.7897e-09	2.66442e-08	4.7376e-07	-4.3454e-07	-6.4883e-08	1.7596e-09	2.5347e-08	4.7218e-07	-4.344e-07	-6.20606e-08	1.7378e-09	2.41496e-08	4.7072e-07	-4.344e-07	-5.9243e-08	1.6756e-09	2.29006e-08	4.691e-07	-4.343e-07
1.155	-9.53416e-08	2.129e-09	4.05772e-08	4.856e-07	-4.33e-07	-9.24036e-08	2.0564e-09	3.96324e-08	4.8476e-07	-4.3398e-07	-8.83954e-08	2.0385e-09	3.77806e-08	4.828e-07	-4.3414e-07	-8.44302e-08	1.9662e-09	3.58876e-08	4.8082e-07	-4.3422e-07	-8.07636e-08	1.9384e-09	3.41826e-08	4.7888e-07	-4.3424e-07	-7.70632e-08	1.8517e-09	3.2477e-08	4.7708e-07	-4.3422e-07	-7.37346e-08	1.8144e-09	3.0941e-08	4.7524e-07	-4.3424e-07	-7.046e-08	1.7642e-09	2.94166e-08	4.7368e-07	-4.3428e-07	-6.7436e-08	1.7268e-09	2.80086e-08	4.7206e-07	-4.346e-07	-6.4458e-08	1.7129e-09	2.66822e-08	4.7064e-07	-4.345e-07	-6.15152e-08	1.6457e-09	2.5337e-08	4.6892e-07	-4.343e-07
1.15	-9.92422e-08	2.103e-09	4.47954e-08	4.8524e-07	-4.3278e-07	-9.62232e-08	2.0288e-09	4.3697e-08	4.8448e-07	-4.339e-07	-9.20154e-08	2.0095e-09	4.1605e-08	4.8226e-07	-4.339e-07	-8.78856e-08	1.9404e-09	3.95506e-08	4.806e-07	-4.3412e-07	-8.41838e-08	1.9118e-09	3.75974e-08	4.7886e-07	-4.3436e-07	-8.02938e-08	1.8282e-09	3.5853e-08	4.7688e-07	-4.3444e-07	-7.67638e-08	1.789e-09	3.4144e-08	4.7516e-07	-4.3436e-07	-7.33594e-08	1.7361e-09	3.24812e-08	4.735e-07	-4.3434e-07	-7.01696e-08	1.702e-09	3.09436e-08	4.7202e-07	-4.3456e-07	-6.70666e-08	1.6829e-09	2.9452e-08	4.7032e-07	-4.3438e-07	-6.40346e-08	1.6268e-09	2.79764e-08	4.6886e-07	-4.3432e-07
1.145	-1.037572e-07	2.0697e-09	4.9508e-08	4.8496e-07	-4.3278e-07	-1.005654e-07	2.0021e-09	4.82104e-08	4.8418e-07	-4.3384e-07	-9.61424e-08	1.981e-09	4.59634e-08	4.8212e-07	-4.3396e-07	-9.18198e-08	1.9133e-09	4.37302e-08	4.8018e-07	-4.3398e-07	-8.78618e-08	1.8824e-09	4.16756e-08	4.7844e-07	-4.3408e-07	-8.38206e-08	1.7948e-09	3.96268e-08	4.7708e-07	-4.3462e-07	-8.01986e-08	1.7566e-09	3.77278e-08	4.7504e-07	-4.3432e-07	-7.66096e-08	1.7117e-09	3.59398e-08	4.7324e-07	-4.3408e-07	-7.3267e-08	1.6724e-09	3.41816e-08	4.7178e-07	-4.3412e-07	-7.00758e-08	1.6563e-09	3.25678e-08	4.7016e-07	-4.3432e-07	-6.69376e-08	1.6013e-09	3.10094e-08	4.6886e-07	-4.3454e-07
1.14	-1.085988e-07	2.0399e-09	5.50174e-08	4.847e-07	-4.3272e-07	-1.051026e-07	1.9729e-09	5.31614e-08	4.8384e-07	-4.338e-07	-1.006298e-07	1.9535e-09	5.07006e-08	4.819e-07	-4.3386e-07	-9.61026e-08	1.8886e-09	4.82502e-08	4.8012e-07	-4.3408e-07	-9.19532e-08	1.8546e-09	4.6043e-08	4.782e-07	-4.34e-07	-8.78136e-08	1.7682e-09	4.3813e-08	4.7642e-07	-4.3418e-07	-8.39226e-08	1.7295e-09	4.1664e-08	4.7476e-07	-4.342e-07	-8.02176e-08	1.6856e-09	3.96976e-08	4.7308e-07	-4.3426e-07	-7.6726e-08	1.6473e-09	3.78092e-08	4.7148e-07	-4.3414e-07	-7.33796e-08	1.6318e-09	3.60136e-08	4.7034e-07	-4.3448e-07	-7.00976e-08	1.5771e-09	3.4216e-08	4.6858e-07	-4.3418e-07
1.135	-1.14271e-07	2.0093e-09	6.04128e-08	4.8452e-07	-4.327e-07	-1.104824e-07	1.9419e-09	5.87668e-08	4.8358e-07	-4.3376e-07	-1.057598e-07	1.9204e-09	5.60328e-08	4.816e-07	-4.3378e-07	-1.009774e-07	1.8594e-09	5.33128e-08	4.7986e-07	-4.3394e-07	-9.67742e-08	1.8253e-09	5.08128e-08	4.7798e-07	-4.3396e-07	-9.22866e-08	1.7428e-09	4.84154e-08	4.7632e-07	-4.3412e-07	-8.82708e-08	1.7007e-09	4.61462e-08	4.7482e-07	-4.3432e-07	-8.43162e-08	1.6608e-09	4.39476e-08	4.7296e-07	-4.3414e-07	-8.06998e-08	1.6148e-09	4.19184e-08	4.715e-07	-4.3426e-07	-7.71254e-08	1.6058e-09	3.98522e-08	4.6978e-07	-4.3412e-07	-7.36488e-08	1.5499e-09	3.79298e-08	4.6852e-07	-4.344e-07
1.13	-1.2012e-07	1.9536e-09	6.66684e-08	4.8424e-07	-4.3278e-07	-1.163796e-07	1.9149e-09	6.50486e-08	4.8338e-07	-4.3372e-07	-1.111282e-07	1.897e-09	6.1861e-08	4.8138e-07	-4.338e-07	-1.063844e-07	1.8421e-09	5.88464e-08	4.7982e-07	-4.3414e-07	-1.01848e-07	1.8021e-09	5.6105e-08	4.7796e-07	-4.3412e-07	-9.71874e-08	1.7175e-09	5.3433e-08	4.761e-07	-4.341e-07	-9.28912e-08	1.6744e-09	5.09528e-08	4.7446e-07	-4.3414e-07	-8.88642e-08	1.6358e-09	4.85668e-08	4.728e-07	-4.3418e-07	-8.50888e-08	1.5912e-09	4.633e-08	4.712e-07	-4.3414e-07	-8.12176e-08	1.5796e-09	4.40428e-08	4.6974e-07	-4.3416e-07	-7.75754e-08	1.5296e-09	4.19476e-08	4.6846e-07	-4.343e-07
1.125	-1.2744e-07	1.9191e-09	7.37452e-08	4.8416e-07	-4.327e-07	-1.2296e-07	1.9084e-09	7.16368e-08	4.8304e-07	-4.3364e-07	-1.1772e-07	1.8472e-09	6.84914e-08	4.813e-07	-4.3388e-07	-1.125634e-07	1.8105e-09	6.50518e-08	4.7958e-07	-4.3402e-07	-1.076396e-07	1.767e-09	6.20856e-08	4.7752e-07	-4.3392e-07	-1.027766e-07	1.6864e-09	5.91458e-08	4.7606e-07	-4.3418e-07	-9.8193e-08	1.6474e-09	5.64002e-08	4.7426e-07	-4.3414e-07	-9.3837e-08	1.6172e-09	5.37594e-08	4.7266e-07	-4.3414e-07	-8.98122e-08	1.5617e-09	5.12616e-08	4.7114e-07	-4.3424e-07	-8.58776e-08	1.5525e-09	4.88504e-08	4.698e-07	-4.343e-07	-8.19914e-08	1.496e-09	4.64646e-08	4.6816e-07	-4.342e-07
1.12	-1.3466e-07	1.9146e-09	8.1793e-08	4.8402e-07	-4.3274e-07	-1.3018e-07	1.885e-09	7.91472e-08	4.8294e-07	-4.3372e-07	-1.2466e-07	1.8034e-09	7.56276e-08	4.8088e-07	-4.3362e-07	-1.19e-07	1.7936e-09	7.18482e-08	4.7938e-07	-4.339e-07	-1.139678e-07	1.7437e-09	6.84642e-08	4.7736e-07	-4.3398e-07	-1.087686e-07	1.6616e-09	6.53826e-08	4.7572e-07	-4.34e-07	-1.040436e-07	1.6195e-09	6.2344e-08	4.7404e-07	-4.34e-07	-9.95176e-08	1.5871e-09	5.94202e-08	4.7264e-07	-4.3422e-07	-9.51396e-08	1.5356e-09	5.67132e-08	4.7118e-07	-4.343e-07	-9.09582e-08	1.5266e-09	5.40472e-08	4.6942e-07	-4.3412e-07	-8.68036e-08	1.4802e-09	5.14686e-08	4.6804e-07	-4.3398e-07
1.115	-1.4306e-07	1.9078e-09	9.02226e-08	4.8382e-07	-4.3278e-07	-1.385e-07	1.8418e-09	8.76124e-08	4.8268e-07	-4.3358e-07	-1.3254e-07	1.7818e-09	8.36768e-08	4.8074e-07	-4.336e-07	-1.2656e-07	1.7502e-09	7.95186e-08	4.7928e-07	-4.34e-07	-1.2104e-07	1.6908e-09	7.58788e-08	4.7732e-07	-4.3382e-07	-1.155972e-07	1.6398e-09	7.24124e-08	4.7558e-07	-4.3388e-07	-1.106476e-07	1.5929e-09	6.90318e-08	4.7406e-07	-4.3402e-07	-1.057702e-07	1.5682e-09	6.59626e-08	4.724e-07	-4.3402e-07	-1.01153e-07	1.512e-09	6.2859e-08	4.7076e-07	-4.34e-07	-9.67068e-08	1.5005e-09	5.9861e-08	4.6966e-07	-4.3438e-07	-9.23374e-08	1.4553e-09	5.70138e-08	4.6792e-07	-4.341e-07
1.11	-1.5252e-07	1.8726e-09	9.96784e-08	4.837e-07	-4.3284e-07	-1.4748e-07	1.7982e-09	9.67118e-08	4.8252e-07	-4.3358e-07	-1.4132e-07	1.7779e-09	9.25584e-08	4.8068e-07	-4.3364e-07	-1.3466e-07	1.7037e-09	8.78998e-08	4.79e-07	-4.3382e-07	-1.2892e-07	1.6571e-09	8.39874e-08	4.7714e-07	-4.3388e-07	-1.232e-07	1.6254e-09	8.0096e-08	4.7538e-07	-4.3386e-07	-1.1792e-07	1.5726e-09	7.64948e-08	4.7408e-07	-4.3424e-07	-1.12715e-07	1.5434e-09	7.28668e-08	4.723e-07	-4.3398e-07	-1.077914e-07	1.4863e-09	6.95928e-08	4.7094e-07	-4.3418e-07	-1.030714e-07	1.4788e-09	6.63262e-08	4.6928e-07	-4.3406e-07	-9.83682e-08	1.4304e-09	6.3212e-08	4.6788e-07	-4.3412e-07
