Vd	Id,Vg=0V	Ig,Vg=0V	Is,Vg=0V	Iavdd,Vg=0V	Ignd,Vg=0V	Id,Vg=0.15V	Ig,Vg=0.15V	Is,Vg=0.15V	Iavdd,Vg=0.15V	Ignd,Vg=0.15V	Id,Vg=0.3V	Ig,Vg=0.3V	Is,Vg=0.3V	Iavdd,Vg=0.3V	Ignd,Vg=0.3V	Id,Vg=0.45V	Ig,Vg=0.45V	Is,Vg=0.45V	Iavdd,Vg=0.45V	Ignd,Vg=0.45V	Id,Vg=0.6V	Ig,Vg=0.6V	Is,Vg=0.6V	Iavdd,Vg=0.6V	Ignd,Vg=0.6V	Id,Vg=0.75V	Ig,Vg=0.75V	Is,Vg=0.75V	Iavdd,Vg=0.75V	Ignd,Vg=0.75V	Id,Vg=0.9V	Ig,Vg=0.9V	Is,Vg=0.9V	Iavdd,Vg=0.9V	Ignd,Vg=0.9V
0	-0.067842	-5.292e-10	0.067814	4.7578e-07	-4.3864e-07	-0.048966	-3.062e-10	0.048978	4.776e-07	-4.3778e-07	-0.030236	-1.3771e-10	0.030242	4.7862e-07	-4.3584e-07	-0.013598	-2.133e-11	0.01359	4.795e-07	-4.3436e-07	-0.002984	2.2649e-10	0.0029812	4.797e-07	-4.332e-07	-0.00021112	4.9004e-10	0.0002109	4.7962e-07	-4.3284e-07	-8.5643e-06	9.2937e-10	8.5104e-06	4.8036e-07	-4.3302e-07
0.005	-0.067684	-5.3192e-10	0.067684	4.7544e-07	-4.3866e-07	-0.048878	-3.1251e-10	0.04888	4.773e-07	-4.3778e-07	-0.030158	-1.6019e-10	0.030158	4.7788e-07	-4.3594e-07	-0.013528	1.333e-11	0.01353	4.7868e-07	-4.3428e-07	-0.002955	2.2248e-10	0.0029546	4.7886e-07	-4.331e-07	-0.00020762	5.0479e-10	0.00020758	4.7874e-07	-4.3274e-07	-8.4023e-06	9.3117e-10	8.3476e-06	4.7944e-07	-4.3298e-07
0.01	-0.067574	-5.5519e-10	0.06758	4.7482e-07	-4.3864e-07	-0.04878	-3.3735e-10	0.048784	4.7654e-07	-4.3784e-07	-0.030078	-1.7665e-10	0.030074	4.7706e-07	-4.3592e-07	-0.013466	1.164e-11	0.013466	4.778e-07	-4.3424e-07	-0.0029268	1.8108e-10	0.0029272	4.78e-07	-4.3306e-07	-0.00020464	4.721e-10	0.00020464	4.7798e-07	-4.3278e-07	-8.2429e-06	9.0021e-10	8.2037e-06	4.7862e-07	-4.329e-07
0.015	-0.067474	-5.2813e-10	0.06747	4.7446e-07	-4.3894e-07	-0.048682	-3.0959e-10	0.048686	4.7552e-07	-4.3766e-07	-0.029986	-1.4256e-10	0.029988	4.7636e-07	-4.3596e-07	-0.013404	-2.856e-11	0.0134	4.77e-07	-4.3424e-07	-0.0028988	2.132e-10	0.0028998	4.7724e-07	-4.331e-07	-0.00020154	5.0267e-10	0.00020136	4.7716e-07	-4.3284e-07	-8.0889e-06	8.6115e-10	8.0416e-06	4.7784e-07	-4.33e-07
0.02	-0.067362	-5.4784e-10	0.06736	4.7392e-07	-4.3902e-07	-0.048588	-3.1527e-10	0.048586	4.75e-07	-4.3772e-07	-0.029902	-1.6483e-10	0.029904	4.7554e-07	-4.3584e-07	-0.01334	-1.7e-13	0.013338	4.7624e-07	-4.3426e-07	-0.0028716	1.9807e-10	0.0028724	4.7642e-07	-4.3308e-07	-0.00019834	4.6885e-10	0.00019842	4.7632e-07	-4.3272e-07	-7.9352e-06	8.7752e-10	7.8884e-06	4.7674e-07	-4.3274e-07
0.025	-0.067248	-5.5848e-10	0.06725	4.7332e-07	-4.3908e-07	-0.048482	-3.4383e-10	0.048488	4.743e-07	-4.3776e-07	-0.02982	-1.7995e-10	0.029818	4.7468e-07	-4.3578e-07	-0.013276	9.06e-12	0.013278	4.7542e-07	-4.3428e-07	-0.0028458	1.668e-10	0.002846	4.7546e-07	-4.3298e-07	-0.00019526	4.4448e-10	0.00019544	4.7548e-07	-4.3282e-07	-7.7853e-06	8.6952e-10	7.7396e-06	4.7596e-07	-4.3272e-07
0.03	-0.06714	-5.2739e-10	0.067142	4.727e-07	-4.3908e-07	-0.048392	-3.167e-10	0.04839	4.7392e-07	-4.379e-07	-0.02973	-1.5139e-10	0.029734	4.7406e-07	-4.3602e-07	-0.013214	-3.494e-11	0.013214	4.7462e-07	-4.3426e-07	-0.00282	1.9803e-10	0.0028202	4.7474e-07	-4.3306e-07	-0.00019244	4.7984e-10	0.00019248	4.7462e-07	-4.327e-07	-7.628e-06	8.2073e-10	7.5968e-06	4.7516e-07	-4.3276e-07
0.035	-0.067028	-5.5578e-10	0.06703	4.7202e-07	-4.3912e-07	-0.048296	-3.1046e-10	0.048292	4.7318e-07	-4.378e-07	-0.02965	-1.5437e-10	0.02965	4.7354e-07	-4.3586e-07	-0.013148	-1.88e-11	0.013144	4.7394e-07	-4.343e-07	-0.0027922	1.8475e-10	0.0027936	4.7394e-07	-4.3312e-07	-0.00018942	4.2831e-10	0.00018942	4.7396e-07	-4.3278e-07	-7.4886e-06	8.1599e-10	7.4481e-06	4.7438e-07	-4.3284e-07
0.04	-0.066922	-5.5227e-10	0.066926	4.713e-07	-4.3894e-07	-0.048192	-3.4374e-10	0.048192	4.7232e-07	-4.3776e-07	-0.029566	-1.9182e-10	0.029566	4.7268e-07	-4.3592e-07	-0.013088	2.1e-12	0.013088	4.7312e-07	-4.3424e-07	-0.0027668	1.4873e-10	0.0027668	4.7326e-07	-4.3306e-07	-0.00018662	4.4207e-10	0.00018656	4.7324e-07	-4.3288e-07	-7.3478e-06	8.3253e-10	7.3003e-06	4.7364e-07	-4.3304e-07
0.045	-0.06681	-5.3089e-10	0.066812	4.707e-07	-4.3894e-07	-0.048094	-3.2568e-10	0.048092	4.7168e-07	-4.378e-07	-0.029482	-1.6173e-10	0.029478	4.7198e-07	-4.3586e-07	-0.013022	-4.324e-11	0.013026	4.7234e-07	-4.3428e-07	-0.002741	1.8075e-10	0.0027396	4.7234e-07	-4.331e-07	-0.00018374	4.454e-10	0.00018362	4.7248e-07	-4.3278e-07	-7.2029e-06	7.9712e-10	7.1666e-06	4.7276e-07	-4.3276e-07
