|Vgs|	Gm_|Vds|=0.15V	Gm_|Vds|=0.3V	Gm_|Vds|=0.45V	Gm_|Vds|=0.6V	Gm_|Vds|=0.75V	Gm_|Vds|=0.9V
-0.3	-2.21400000000005e-08	-2.00000000000003e-08	-4.46400000000014e-08	-3.18400000000005e-08	-7.15600000000011e-08	7.9240000000001e-08
-0.295	-1.52950000000001e-08	-1.39983333333333e-08	-2.86733333333337e-08	-1.99900000000001e-08	-4.24566666666665e-08	5.93433333333332e-08
-0.29	-1.113e-08	-9.011e-09	-1.72340000000003e-08	-9.74800000000003e-09	-1.58979999999999e-08	5.86700000000001e-08
-0.285	-7.36199999999994e-09	-5.09999999999996e-09	-7.41799999999996e-09	-1.2599999999999e-09	6.10600000000025e-09	5.45939999999998e-08
-0.28	-4.217e-09	-1.67600000000003e-09	7.02000000000008e-10	7.13399999999996e-09	2.39579999999999e-08	5.97420000000002e-08
-0.275	-2.801e-09	4.79999999999965e-10	4.52000000000003e-09	1.38e-08	3.59299999999999e-08	7.63200000000002e-08
-0.27	-1.83100000000001e-09	2.01599999999997e-09	7.02800000000002e-09	1.9288e-08	4.5708e-08	9.1074e-08
-0.265	-4.28000000000003e-10	3.85699999999999e-09	1.0664e-08	2.56699999999999e-08	5.4328e-08	1.07352e-07
-0.26	8.1e-10	5.96000000000002e-09	1.4398e-08	3.33279999999999e-08	6.36640000000001e-08	1.30652e-07
-0.255	1.768e-09	7.93500000000002e-09	1.826e-08	4.00639999999999e-08	7.66700000000001e-08	1.52816e-07
-0.25	2.784e-09	9.83600000000001e-09	2.2414e-08	4.5998e-08	8.9904e-08	1.77002e-07
-0.245	4.1e-09	1.1653e-08	2.6432e-08	5.3586e-08	1.036e-07	2.07806e-07
-0.24	5.50899999999999e-09	1.3497e-08	3.126e-08	6.1658e-08	1.22398e-07	2.40812e-07
-0.235	6.85800000000004e-09	1.64840000000001e-08	3.68520000000002e-08	7.02120000000003e-08	1.42338000000001e-07	2.75252000000001e-07
-0.23	8.52900000000003e-09	2.01310000000001e-08	4.23780000000002e-08	8.14480000000003e-08	1.61992000000001e-07	3.11070000000001e-07
