|Vds|	Gm_|Vgs|=0.15V	Gm_|Vgs|=0.3V	Gm_|Vgs|=0.45V	Gm_|Vgs|=0.6V	Gm_|Vgs|=0.75V	Gm_|Vgs|=0.9V
0.9	1.68e-07	1.24000000000001e-05	0.000599999999999992	0.000799999999999758	-0.000800000000000799	0.0147999999999995
0.895	1.31000000000001e-07	7.36666666666661e-06	0.000466666666666667	0.000999999999999871	0.000633333333332694	0.0116999999999997
0.89	1.704e-07	6.13999999999997e-06	0.000356000000000002	0.00139999999999992	0.00151999999999971	0.00901999999999979
0.885	1.856e-07	4.47999999999996e-06	0.000284000000000002	0.00139999999999998	0.00201999999999987	0.0071199999999999
0.88	1.816e-07	2.97999999999999e-06	0.000258000000000001	0.00136000000000001	0.0025	0.00573999999999998
0.875	1.78599999999999e-07	3.36000000000005e-06	0.000227999999999999	0.00139999999999999	0.00282000000000011	0.00528
0.87	1.80199999999999e-07	4.46000000000005e-06	0.000183999999999998	0.00145999999999998	0.00304000000000005	0.00537999999999996
0.865	1.82199999999999e-07	4.28000000000003e-06	0.000185999999999997	0.00153999999999999	0.00321999999999996	0.00553999999999991
0.86	1.888e-07	3.42000000000001e-06	0.000231999999999997	0.00168	0.00326	0.00553999999999991
0.855	1.942e-07	3.49999999999998e-06	0.000259999999999998	0.00173999999999999	0.00310000000000005	0.00539999999999992
0.85	1.93600000000001e-07	3.47999999999994e-06	0.000245999999999999	0.00158	0.00294000000000003	0.00527999999999994
0.845	1.94800000000001e-07	2.9999999999999e-06	0.000242000000000001	0.00134000000000002	0.00296000000000005	0.00522000000000002
0.84	1.94000000000001e-07	3.31999999999994e-06	0.000256000000000003	0.00132000000000003	0.0030000000000001	0.00518000000000006
0.835	1.88000000000001e-07	3.46000000000001e-06	0.000228000000000003	0.00148000000000001	0.00312000000000008	0.00516000000000004
0.83	1.852e-07	3.38000000000004e-06	0.000204000000000001	0.00158000000000001	0.00340000000000001	0.00522000000000002
0.825	1.858e-07	4.34000000000001e-06	0.000226	0.00156	0.00347999999999995	0.00534000000000001
0.82	1.878e-07	4.38000000000003e-06	0.000253999999999999	0.00152	0.00333999999999994	0.0054
0.815	1.852e-07	2.84000000000006e-06	0.000265999999999999	0.00147999999999999	0.00337999999999991	0.00542
0.81	1.698e-07	3.12000000000003e-06	0.000276000000000002	0.00145999999999998	0.00341999999999988	0.00546000000000004
0.805	1.558e-07	4.56e-06	0.000262000000000005	0.00163999999999999	0.00329999999999997	0.00548000000000006
0.8	1.598e-07	3.92000000000002e-06	0.000204000000000005	0.00187999999999999	0.00324000000000005	0.00546000000000004
0.795	1.604e-07	2.74000000000001e-06	0.000168000000000004	0.00187999999999999	0.00312	0.00547999999999999
