gm,Vd=0V	gm,Vd=0.15V	gm,Vd=0.3V	gm,Vd=0.45V	gm,Vd=0.6V	gm,Vd=0.75V	gm,Vd=0.9V
1.07600000000003e-06	4.34040000000009e-07	2.34040000000004e-07	1.15440000000002e-07	5.95400000000013e-08	2.43200000000005e-08	6.00000000000016e-10
1.15e-06	5.29159999999997e-07	2.76099999999998e-07	1.30139999999999e-07	6.45499999999998e-08	2.76199999999999e-08	-9.01999999999964e-10
1.296e-06	6.72600000000001e-07	3.3712e-07	1.5922e-07	7.47400000000001e-08	3.246e-08	-1.60999999999998e-09
1.428e-06	7.59839999999998e-07	3.77359999999999e-07	1.8092e-07	8.23799999999999e-08	3.526e-08	-7.31000000000001e-10
1.632e-06	8.5278e-07	4.2414e-07	2.0272e-07	9.17500000000001e-08	4.06400000000001e-08	-1.13000000000001e-09
1.846e-06	9.44179999999999e-07	4.71679999999999e-07	2.29299999999999e-07	1.0542e-07	4.68299999999999e-08	-1.605e-09
2.042e-06	1.05378e-06	5.27300000000001e-07	2.528e-07	1.2014e-07	5.175e-08	-1.11299999999999e-09
2.27999999999999e-06	1.19694e-06	5.86019999999999e-07	2.81539999999999e-07	1.316e-07	5.76099999999999e-08	-8.25999999999995e-10
2.556e-06	1.3301e-06	6.5104e-07	3.1866e-07	1.4722e-07	6.689e-08	-1.41100000000001e-09
2.83599999999999e-06	1.46244e-06	7.28539999999998e-07	3.54459999999999e-07	1.6729e-07	7.49699999999999e-08	-1.23100000000001e-09
3.16e-06	1.63052e-06	8.1926e-07	3.9648e-07	1.8888e-07	8.26700000000001e-08	-4.16999999999994e-10
3.49999999999999e-06	1.81224e-06	9.12799999999998e-07	4.45079999999999e-07	2.0892e-07	9.45299999999998e-08	-1.28199999999998e-09
3.862e-06	2.006e-06	1.01136e-06	4.9874e-07	2.3422e-07	1.0698e-07	-1.36299999999998e-09
4.31199999999999e-06	2.24999999999999e-06	1.12708e-06	5.55299999999999e-07	2.6558e-07	1.1927e-07	-3.59999999999998e-10
4.848e-06	2.502e-06	1.25922e-06	6.216e-07	2.973e-07	1.3347e-07	-7.03000000000006e-10
5.30800000000011e-06	2.76800000000006e-06	1.40278000000003e-06	6.93900000000015e-07	3.27720000000007e-07	1.49890000000003e-07	-9.0800000000002e-10
5.83599999999999e-06	3.10799999999999e-06	1.56918e-06	7.72839999999999e-07	3.69519999999999e-07	1.681e-07	-4.38000000000006e-10
6.472e-06	3.444e-06	1.74376e-06	8.5764e-07	4.175e-07	1.884e-07	1.15000000000006e-10
7.25199999999998e-06	3.79399999999999e-06	1.93082e-06	9.64399999999997e-07	4.63959999999999e-07	2.128e-07	-9.12999999999972e-10
8.082e-06	4.222e-06	2.17234e-06	1.083e-06	5.1966e-07	2.4094e-07	-9.58999999999975e-10
8.88999999999998e-06	4.70599999999999e-06	2.42999999999999e-06	1.19692e-06	5.83759999999999e-07	2.70039999999999e-07	3.35999999999997e-10
9.838e-06	5.192e-06	2.686e-06	1.3372e-06	6.5248e-07	3.0222e-07	3.83999999999999e-10
1.0878e-05	5.78399999999999e-06	3.00199999999999e-06	1.51394e-06	7.28859999999998e-07	3.37979999999999e-07	-3.52999999999986e-10
1.2098e-05	6.404e-06	3.316e-06	1.6769e-06	8.17960000000001e-07	3.7834e-07	-4.41999999999986e-10
1.3626e-05	7.15799999999998e-06	3.69599999999999e-06	1.86564e-06	9.17099999999998e-07	4.29019999999999e-07	5.40999999999992e-10
1.4924e-05	7.948e-06	4.148e-06	2.0976e-06	1.02896e-06	4.7996e-07	-1.00000000002192e-12
1.6412e-05	8.75199999999998e-06	4.60999999999999e-06	2.34677999999999e-06	1.15122e-06	5.37539999999999e-07	6.76999999999963e-10
1.825e-05	9.76200000000001e-06	5.16e-06	2.63748e-06	1.29082e-06	6.08e-07	1.26799999999998e-09
2.03519999999999e-05	1.0882e-05	5.74799999999999e-06	2.926e-06	1.45776e-06	6.83099999999998e-07	8.52999999999985e-10
2.2586e-05	1.2116e-05	6.392e-06	3.25e-06	1.62384e-06	7.6536e-07	1.07299999999999e-09
2.50499999999999e-05	1.351e-05	7.11199999999999e-06	3.65799999999999e-06	1.81544e-06	8.60259999999999e-07	3.57000000000009e-10
2.773e-05	1.4976e-05	7.902e-06	4.102e-06	2.03156e-06	9.7106e-07	7.62000000000015e-10
3.05699999999999e-05	1.6606e-05	8.85999999999998e-06	4.57599999999999e-06	2.27996e-06	1.09342e-06	4.19000000000022e-10
3.397e-05	1.8472e-05	9.88800000000001e-06	5.11e-06	2.5839e-06	1.22022e-06	5.82000000000028e-10
3.79199999999999e-05	2.05179999999999e-05	1.1076e-05	5.75599999999999e-06	2.89253999999999e-06	1.38108e-06	1.94799999999999e-09
4.242e-05	2.2748e-05	1.2304e-05	6.41e-06	3.192e-06	1.54924e-06	3.73000000000003e-09
4.63899999999999e-05	2.53239999999999e-05	1.356e-05	7.17799999999998e-06	3.59399999999999e-06	1.74054e-06	2.30300000000007e-09
5.167e-05	2.816e-05	1.5212e-05	7.984e-06	4.052e-06	1.95844e-06	4.28200000000011e-09
5.72499999999999e-05	3.15499999999999e-05	1.7128e-05	8.92999999999998e-06	4.52999999999999e-06	2.20523999999999e-06	3.87600000000012e-09
6.302e-05	3.504e-05	1.901e-05	1.0034e-05	5.114e-06	2.4624e-06	3.79000000000043e-10
7.06000000000007e-05	3.89900000000004e-05	2.13100000000002e-05	1.11960000000001e-05	5.77400000000005e-06	2.77242000000003e-06	8.84200000000002e-09
7.843e-05	4.354e-05	2.3738e-05	1.2646e-05	6.376e-06	3.156e-06	6.95099999999999e-09
8.73699999999999e-05	4.85499999999999e-05	2.6336e-05	1.411e-05	7.15799999999999e-06	3.54e-06	-3.16000000000002e-10
9.69399999999999e-05	5.39699999999999e-05	2.937e-05	1.5684e-05	7.99799999999999e-06	3.922e-06	6.97499999999999e-09
0.00010704	6.00499999999999e-05	3.299e-05	1.7532e-05	9.04199999999999e-06	4.456e-06	7.80899999999999e-09
0.00011905	6.69499999999999e-05	3.675e-05	1.967e-05	1.0258e-05	5.01399999999999e-06	7.30399999999999e-09
0.00013335	7.479e-05	4.101e-05	2.2102e-05	1.1374e-05	5.628e-06	1.0887e-08
0.0001478	8.32699999999999e-05	4.606e-05	2.475e-05	1.29e-05	6.39e-06	3.487e-09
0.00016465	9.28199999999999e-05	5.14599999999999e-05	2.8108e-05	1.461e-05	7.16399999999999e-06	5.481e-09
