|Vgs|	Gm_|Vds|=0.15V	Gm_|Vds|=0.3V	Gm_|Vds|=0.45V	Gm_|Vds|=0.6V	Gm_|Vds|=0.75V	Gm_|Vds|=0.9V
-0.3	-1.25800000000003e-09	-1.88600000000005e-08	-1.62400000000004e-08	-2.96400000000006e-08	-8.4200000000002e-08	-4.40000000000005e-08
-0.295	-3.02633333333334e-09	-1.33500000000001e-08	-1.124e-08	-2.27533333333331e-08	-7.19800000000004e-08	-7.26666666666667e-08
-0.29	-2.5316e-09	-9.70600000000006e-09	-8.97999999999999e-09	-1.9524e-08	-5.84700000000002e-08	-9.77999999999997e-08
-0.285	-2.9381e-09	-7.18399999999997e-09	-7.15599999999989e-09	-1.55839999999998e-08	-4.94839999999998e-08	-1.094e-07
-0.28	-3.3737e-09	-5.03300000000002e-09	-6.70799999999995e-09	-1.28159999999999e-08	-4.1774e-08	-1.152e-07
-0.275	-3.3743e-09	-4.42500000000003e-09	-7.32800000000002e-09	-1.2616e-08	-3.87619999999999e-08	-1.10002e-07
-0.27	-3.2666e-09	-4.78600000000003e-09	-7.39600000000003e-09	-1.259e-08	-4.0336e-08	-9.74240000000001e-08
-0.265	-3.3349e-09	-4.82400000000002e-09	-7.16200000000001e-09	-1.25199999999999e-08	-3.9678e-08	-9.1108e-08
-0.26	-3.6393e-09	-4.24800000000001e-09	-6.39400000000004e-09	-1.35939999999999e-08	-3.73239999999999e-08	-9.02139999999999e-08
-0.255	-3.5185e-09	-3.82999999999999e-09	-4.20200000000004e-09	-1.4122e-08	-3.66539999999999e-08	-8.50839999999999e-08
-0.25	-2.6767e-09	-3.99599999999997e-09	-2.44199999999999e-09	-1.306e-08	-3.3256e-08	-8.21039999999998e-08
-0.245	-2.3936e-09	-4.07099999999997e-09	-2.64199999999999e-09	-1.1846e-08	-2.8338e-08	-8.25999999999998e-08
-0.24	-2.893e-09	-3.61599999999998e-09	-3.39399999999999e-09	-1.125e-08	-2.77079999999999e-08	-7.61499999999999e-08
-0.235	-2.80380000000002e-09	-3.49599999999999e-09	-3.77599999999999e-09	-9.79400000000003e-09	-2.83940000000001e-08	-6.93600000000001e-08
-0.23	-2.22190000000002e-09	-3.97300000000001e-09	-4.986e-09	-7.92799999999998e-09	-2.80360000000001e-08	-7.24260000000001e-08
-0.225	-1.97310000000002e-09	-3.81200000000004e-09	-6.00200000000001e-09	-8.17399999999998e-09	-2.92960000000001e-08	-7.42120000000002e-08
-0.22	-1.34610000000002e-09	-3.01300000000003e-09	-5.38200000000001e-09	-9.69600000000003e-09	-2.89800000000001e-08	-6.91760000000002e-08
-0.215	2.09999999998048e-12	-2.78700000000002e-09	-4.55800000000002e-09	-9.89400000000001e-09	-2.49980000000002e-08	-6.74580000000004e-08
-0.21	9.98899999999999e-10	-2.984e-09	-4.35e-09	-1.0176e-08	-2.00220000000001e-08	-6.96680000000002e-08
-0.205	1.5621e-09	-2.68699999999999e-09	-3.62399999999998e-09	-1.17900000000001e-08	-1.6762e-08	-6.83140000000001e-08
-0.2	2.3124e-09	-2.53299999999998e-09	-2.86799999999997e-09	-1.1048e-08	-1.5808e-08	-6.44999999999999e-08
-0.195	2.2749e-09	-3.14599999999999e-09	-3.05199999999996e-09	-7.56600000000002e-09	-1.5898e-08	-6.31379999999998e-08
-0.19	1.669e-09	-3.73000000000001e-09	-2.90999999999996e-09	-5.94000000000005e-09	-1.6938e-08	-6.11159999999998e-08
-0.185	2.2478e-09	-4.21200000000001e-09	-2.27599999999999e-09	-6.26200000000005e-09	-1.9146e-08	-5.51019999999999e-08
