vd	id_vg = 0V	ig_vg = 0V	is_vg = 0V	iavdd_vg = 0V	ignd_vg = 0V	id_vg = 0.15V	ig_vg = 0.15V	is_vg = 0.15V	iavdd_vg = 0.15V	ignd_vg = 0.15V	id_vg = 0.3V	ig_vg = 0.3V	is_vg = 0.3V	iavdd_vg = 0.3V	ignd_vg = 0.3V	id_vg = 0.45V	ig_vg = 0.45V	is_vg = 0.45V	iavdd_vg = 0.45V	ignd_vg = 0.45V	id_vg = 0.6V	ig_vg = 0.6V	is_vg = 0.6V	iavdd_vg = 0.6V	ignd_vg = 0.6V	id_vg = 0.75V	ig_vg = 0.75V	is_vg = 0.75V	iavdd_vg = 0.75V	ignd_vg = 0.75V	id_vg = 0.9V	ig_vg = 0.9V	is_vg = 0.9V	iavdd_vg = 0.9V	ignd_vg = 0.9V
0	-0.048038	-1.2668e-08	0.048042	1.2519e-06	-1.1821e-06	-0.025346	-8.1105e-09	0.02537	1.2827e-06	-1.2031e-06	-0.0081084	-4.5712e-09	0.0081058	1.2725e-06	-1.1901e-06	-0.00061044	-1.657e-09	0.00060982	1.268e-06	-1.1832e-06	-6.4394e-06	4.589e-10	6.3646e-06	1.2696e-06	-1.1845e-06	-1.335e-07	1.5204e-09	4.89472e-08	1.2719e-06	-1.186e-06	-8.85692e-08	2.3085e-09	1.063e-09	1.2772e-06	-1.1895e-06
0.005	-0.047978	-1.2689e-08	0.047996	1.2599e-06	-1.1852e-06	-0.025342	-8.1195e-09	0.02536	1.2814e-06	-1.2033e-06	-0.0081008	-4.5849e-09	0.0081024	1.2713e-06	-1.19e-06	-0.00060926	-1.6759e-09	0.00060912	1.2665e-06	-1.183e-06	-6.4386e-06	4.4421e-10	6.3625e-06	1.2679e-06	-1.1843e-06	-1.325e-07	1.4973e-09	4.89052e-08	1.2707e-06	-1.1867e-06	-8.71386e-08	2.2847e-09	1.0693e-09	1.2751e-06	-1.1894e-06
0.01	-0.047956	-1.2697e-08	0.047972	1.2617e-06	-1.1882e-06	-0.02533	-8.1327e-09	0.025348	1.2809e-06	-1.2034e-06	-0.0080958	-4.5884e-09	0.0080956	1.2693e-06	-1.1898e-06	-0.00060868	-1.6797e-09	0.00060898	1.2651e-06	-1.1834e-06	-6.4279e-06	4.2997e-10	6.3537e-06	1.2667e-06	-1.1843e-06	-1.3112e-07	1.4789e-09	4.8893e-08	1.2692e-06	-1.186e-06	-8.57184e-08	2.257e-09	1.0589e-09	1.2739e-06	-1.1889e-06
0.015	-0.047924	-1.27108e-08	0.04795	1.2635e-06	-1.1909e-06	-0.025318	-8.1355e-09	0.025336	1.2794e-06	-1.2028e-06	-0.008092	-4.6035e-09	0.0080922	1.2683e-06	-1.1899e-06	-0.0006083	-1.6964e-09	0.0006085	1.2639e-06	-1.1832e-06	-6.4237e-06	4.1887e-10	6.3484e-06	1.2651e-06	-1.1841e-06	-1.2968e-07	1.4597e-09	4.88326e-08	1.2682e-06	-1.1864e-06	-8.41538e-08	2.2331e-09	1.0479e-09	1.2722e-06	-1.1884e-06
0.02	-0.047906	-1.2686e-08	0.047922	1.2639e-06	-1.1932e-06	-0.025304	-8.1427e-09	0.025322	1.2781e-06	-1.204e-06	-0.0080846	-4.613e-09	0.008088	1.2674e-06	-1.1897e-06	-0.0006077	-1.7007e-09	0.00060762	1.262e-06	-1.1835e-06	-6.4171e-06	4.0718e-10	6.3465e-06	1.2638e-06	-1.1843e-06	-1.283e-07	1.4416e-09	4.87848e-08	1.2664e-06	-1.1861e-06	-8.28274e-08	2.2115e-09	1.0478e-09	1.271e-06	-1.1896e-06
0.025	-0.04788	-1.2692e-08	0.047896	1.2649e-06	-1.1951e-06	-0.025288	-8.1532e-09	0.025308	1.2779e-06	-1.2038e-06	-0.0080812	-4.6187e-09	0.0080798	1.2657e-06	-1.1895e-06	-0.00060734	-1.7116e-09	0.00060744	1.2609e-06	-1.1828e-06	-6.4139e-06	3.9206e-10	6.3401e-06	1.2623e-06	-1.1841e-06	-1.2692e-07	1.4351e-09	4.87584e-08	1.2655e-06	-1.186e-06	-8.12636e-08	2.1892e-09	1.0503e-09	1.2696e-06	-1.1893e-06
0.03	-0.047856	-1.27118e-08	0.047872	1.2652e-06	-1.1966e-06	-0.025278	-8.1572e-09	0.025292	1.2769e-06	-1.2045e-06	-0.008076	-4.6266e-09	0.008075	1.2646e-06	-1.1903e-06	-0.00060656	-1.7184e-09	0.00060674	1.2593e-06	-1.183e-06	-6.411e-06	3.7955e-10	6.332e-06	1.2612e-06	-1.1846e-06	-1.2554e-07	1.4046e-09	4.86996e-08	1.2632e-06	-1.1861e-06	-7.9821e-08	2.1675e-09	1.055e-09	1.2683e-06	-1.19e-06
0.035	-0.047828	-1.27242e-08	0.04785	1.2658e-06	-1.1977e-06	-0.025266	-8.1607e-09	0.025282	1.2758e-06	-1.2045e-06	-0.0080704	-4.6342e-09	0.0080704	1.2633e-06	-1.1896e-06	-0.00060626	-1.7285e-09	0.00060608	1.2581e-06	-1.1824e-06	-6.4033e-06	3.6945e-10	6.3284e-06	1.2598e-06	-1.1842e-06	-1.2414e-07	1.3954e-09	4.86834e-08	1.2633e-06	-1.1867e-06	-7.84526e-08	2.1463e-09	1.0519e-09	1.2676e-06	-1.1897e-06
0.04	-0.047806	-1.27168e-08	0.047826	1.2666e-06	-1.1986e-06	-0.025246	-8.172e-09	0.02527	1.2755e-06	-1.2051e-06	-0.008066	-4.6449e-09	0.0080648	1.2621e-06	-1.1898e-06	-0.0006059	-1.742e-09	0.00060596	1.2567e-06	-1.1832e-06	-6.3957e-06	3.577e-10	6.328e-06	1.2589e-06	-1.1841e-06	-1.2282e-07	1.3786e-09	4.86634e-08	1.2617e-06	-1.1869e-06	-7.70464e-08	2.1232e-09	1.0391e-09	1.2654e-06	-1.189e-06
0.045	-0.047782	-1.27146e-08	0.047802	1.2657e-06	-1.1996e-06	-0.02524	-8.1748e-09	0.025254	1.2749e-06	-1.205e-06	-0.008059	-4.6501e-09	0.0080596	1.2608e-06	-1.1889e-06	-0.00060522	-1.7476e-09	0.00060556	1.2558e-06	-1.1834e-06	-6.3931e-06	3.4473e-10	6.3227e-06	1.2569e-06	-1.184e-06	-1.2146e-07	1.3608e-09	4.86026e-08	1.2602e-06	-1.1872e-06	-7.58738e-08	2.104e-09	1.0362e-09	1.2642e-06	-1.1896e-06
0.05	-0.04776	-1.27484e-08	0.047778	1.2662e-06	-1.2007e-06	-0.025224	-8.1869e-09	0.025244	1.2731e-06	-1.206e-06	-0.0080542	-4.6577e-09	0.0080568	1.2598e-06	-1.1896e-06	-0.00060468	-1.7578e-09	0.00060492	1.255e-06	-1.183e-06	-6.3856e-06	3.324e-10	6.3116e-06	1.2561e-06	-1.1842e-06	-1.2018e-07	1.3468e-09	4.85696e-08	1.259e-06	-1.1865e-06	-7.44362e-08	2.0831e-09	1.0408e-09	1.2627e-06	-1.1896e-06
0.055	-0.047734	-1.27694e-08	0.047756	1.266e-06	-1.202e-06	-0.02521	-8.1987e-09	0.025232	1.2727e-06	-1.2057e-06	-0.0080492	-4.6649e-09	0.0080486	1.2594e-06	-1.1897e-06	-0.00060416	-1.7628e-09	0.00060438	1.2541e-06	-1.1833e-06	-6.3766e-06	3.216e-10	6.3124e-06	1.2554e-06	-1.1841e-06	-1.1896e-07	1.334e-09	4.85204e-08	1.2578e-06	-1.1863e-06	-7.3207e-08	2.0634e-09	1.0447e-09	1.2622e-06	-1.1897e-06
0.06	-0.047712	-1.2732e-08	0.047732	1.2657e-06	-1.2029e-06	-0.025192	-8.2091e-09	0.025212	1.2713e-06	-1.2053e-06	-0.0080436	-4.6747e-09	0.0080432	1.2585e-06	-1.19e-06	-0.000604	-1.7741e-09	0.00060376	1.2526e-06	-1.1826e-06	-6.372e-06	3.1027e-10	6.3084e-06	1.254e-06	-1.1848e-06	-1.1766e-07	1.3126e-09	4.85094e-08	1.2564e-06	-1.1857e-06	-7.19376e-08	2.0413e-09	1.0423e-09	1.2606e-06	-1.1893e-06
0.065	-0.04769	-1.27316e-08	0.047704	1.2668e-06	-1.2045e-06	-0.025184	-8.214e-09	0.0252	1.2702e-06	-1.2056e-06	-0.008039	-4.6764e-09	0.00804	1.2565e-06	-1.1887e-06	-0.00060332	-1.7854e-09	0.00060362	1.251e-06	-1.183e-06	-6.367e-06	2.9968e-10	6.3031e-06	1.2526e-06	-1.1842e-06	-1.1644e-07	1.3008e-09	4.84782e-08	1.2551e-06	-1.1865e-06	-7.07482e-08	2.0212e-09	1.0291e-09	1.2591e-06	-1.1893e-06
0.07	-0.047662	-1.275e-08	0.047684	1.2665e-06	-1.2046e-06	-0.025172	-8.2154e-09	0.025186	1.2692e-06	-1.2064e-06	-0.008032	-4.6831e-09	0.0080334	1.2558e-06	-1.1897e-06	-0.00060276	-1.7921e-09	0.00060348	1.2496e-06	-1.1829e-06	-6.3617e-06	2.8958e-10	6.3001e-06	1.2514e-06	-1.1842e-06	-1.151e-07	1.2873e-09	4.84156e-08	1.2546e-06	-1.186e-06	-6.95272e-08	2.0023e-09	1.0302e-09	1.2582e-06	-1.1889e-06
0.075	-0.047636	-1.27606e-08	0.047654	1.2655e-06	-1.2049e-06	-0.025156	-8.232e-09	0.025178	1.2694e-06	-1.2055e-06	-0.008029	-4.6702e-09	0.0080278	1.2556e-06	-1.19e-06	-0.0006022	-1.7997e-09	0.00060232	1.2488e-06	-1.1832e-06	-6.3474e-06	2.748e-10	6.2897e-06	1.2504e-06	-1.1846e-06	-1.14e-07	1.2705e-09	4.83782e-08	1.2535e-06	-1.1866e-06	-6.83974e-08	1.9844e-09	1.0333e-09	1.257e-06	-1.1894e-06
0.08	-0.047612	-1.27732e-08	0.047634	1.2655e-06	-1.2059e-06	-0.025144	-8.2346e-09	0.02516	1.2677e-06	-1.2062e-06	-0.008023	-4.6978e-09	0.0080226	1.2537e-06	-1.1903e-06	-0.00060176	-1.8076e-09	0.00060188	1.2472e-06	-1.1825e-06	-6.3491e-06	2.6903e-10	6.2811e-06	1.2494e-06	-1.1844e-06	-1.129e-07	1.2596e-09	4.84128e-08	1.2521e-06	-1.1865e-06	-6.72382e-08	1.9633e-09	1.0354e-09	1.2562e-06	-1.1897e-06
0.085	-0.04759	-1.27916e-08	0.047606	1.2661e-06	-1.2064e-06	-0.02513	-8.2467e-09	0.025148	1.2669e-06	-1.2062e-06	-0.0080158	-4.6797e-09	0.0080156	1.2523e-06	-1.1905e-06	-0.00060118	-1.8159e-09	0.00060152	1.2467e-06	-1.183e-06	-6.3366e-06	2.5674e-10	6.2782e-06	1.2486e-06	-1.1845e-06	-1.1138e-07	1.2443e-09	4.82742e-08	1.2508e-06	-1.1869e-06	-6.60264e-08	1.9439e-09	1.0398e-09	1.2549e-06	-1.1899e-06
