vg	id_vd = 0V	ig_vd = 0V	is_vd = 0V	iavdd_vd = 0V	ignd_vd = 0V	id_vd = 0.15V	ig_vd = 0.15V	is_vd = 0.15V	iavdd_vd = 0.15V	ignd_vd = 0.15V	id_vd = 0.3V	ig_vd = 0.3V	is_vd = 0.3V	iavdd_vd = 0.3V	ignd_vd = 0.3V	id_vd = 0.45V	ig_vd = 0.45V	is_vd = 0.45V	iavdd_vd = 0.45V	ignd_vd = 0.45V	id_vd = 0.6V	ig_vd = 0.6V	is_vd = 0.6V	iavdd_vd = 0.6V	ignd_vd = 0.6V	id_vd = 0.75V	ig_vd = 0.75V	is_vd = 0.75V	iavdd_vd = 0.75V	ignd_vd = 0.75V	id_vd = 0.9V	ig_vd = 0.9V	is_vd = 0.9V	iavdd_vd = 0.9V	ignd_vd = 0.9V
-0.3	1.4058e-10	-1.759e-09	-3.6e-13	3.2146e-07	-3.1974e-07	7.5101e-10	-2.0555e-09	-2.7e-13	3.2116e-07	-3.1972e-07	1.7554e-09	-2.5845e-09	1.1e-13	3.2106e-07	-3.2016e-07	3.6349e-09	-3.4708e-09	-7.8e-13	3.2102e-07	-3.2116e-07	6.8849e-09	-4.8666e-09	-1.18e-12	3.2008e-07	-3.22e-07	1.24554e-08	-6.8958e-09	-1.05e-12	3.2048e-07	-3.2592e-07	2.25266e-08	-9.7546e-09	-6.4e-13	3.205e-07	-3.3326e-07
-0.295	1.3446e-10	-1.5926e-09	-1.12e-12	3.2148e-07	-3.1984e-07	7.1929e-10	-1.8822e-09	2e-13	3.2114e-07	-3.2e-07	1.7286e-09	-2.3904e-09	-1.46e-12	3.2102e-07	-3.2038e-07	3.5714e-09	-3.2723e-09	-1e-12	3.2102e-07	-3.2128e-07	6.8621e-09	-4.6465e-09	3.8e-13	3.2004e-07	-3.2228e-07	1.22964e-08	-6.6588e-09	-3.4e-13	3.2044e-07	-3.2614e-07	2.24914e-08	-9.4936e-09	-5.7e-13	3.2048e-07	-3.3356e-07
-0.29	1.2878e-10	-1.4415e-09	-9.1e-13	3.214e-07	-3.2004e-07	7.1126e-10	-1.7334e-09	7.9e-13	3.2118e-07	-3.2014e-07	1.7135e-09	-2.2274e-09	-1.4e-13	3.2102e-07	-3.2056e-07	3.5355e-09	-3.0893e-09	-1.45e-12	3.21e-07	-3.215e-07	6.7369e-09	-4.4373e-09	-1.05e-12	3.2008e-07	-3.2234e-07	1.2266e-08	-6.4292e-09	-3.8e-13	3.2046e-07	-3.2612e-07	2.20848e-08	-9.2348e-09	5e-14	3.2052e-07	-3.334e-07
-0.285	1.2284e-10	-1.3073e-09	-7.1e-13	3.2134e-07	-3.2012e-07	6.9956e-10	-1.5865e-09	-3.7e-13	3.2108e-07	-3.2022e-07	1.6831e-09	-2.068e-09	-1.61e-12	3.2106e-07	-3.206e-07	3.4999e-09	-2.9205e-09	3.4e-13	3.2104e-07	-3.2152e-07	6.7084e-09	-4.2527e-09	2.6e-13	3.1998e-07	-3.225e-07	1.21354e-08	-6.2115e-09	-1e-14	3.2044e-07	-3.2632e-07	2.1846e-08	-8.9826e-09	-1e-14	3.205e-07	-3.3342e-07
-0.28	1.1591e-10	-1.1842e-09	-1.04e-12	3.2144e-07	-3.2032e-07	6.8419e-10	-1.4585e-09	-6.5e-13	3.2112e-07	-3.2038e-07	1.6759e-09	-1.935e-09	-1.4e-13	3.2104e-07	-3.2076e-07	3.4755e-09	-2.7629e-09	-8.8e-13	3.211e-07	-3.217e-07	6.6216e-09	-4.0748e-09	-4.2e-13	3.2e-07	-3.2242e-07	1.19774e-08	-6.0179e-09	6.5e-13	3.2046e-07	-3.2664e-07	2.1651e-08	-8.7536e-09	1.9e-13	3.1978e-07	-3.3254e-07
-0.275	1.0524e-10	-1.0707e-09	-1.2e-13	3.2136e-07	-3.204e-07	6.785e-10	-1.3418e-09	-1.6e-13	3.2116e-07	-3.2046e-07	1.6424e-09	-1.8029e-09	-1.04e-12	3.2094e-07	-3.2086e-07	3.4329e-09	-2.6183e-09	-6e-13	3.2098e-07	-3.2174e-07	6.5552e-09	-3.9141e-09	-1.29e-12	3.201e-07	-3.227e-07	1.1868e-08	-5.833e-09	-6.9e-13	3.2052e-07	-3.265e-07	2.1447e-08	-8.5286e-09	-2.9e-13	3.205e-07	-3.3326e-07
-0.27	9.617e-11	-9.755e-10	2.3e-13	3.2134e-07	-3.205e-07	6.6509e-10	-1.2403e-09	-9.9e-13	3.2118e-07	-3.2058e-07	1.6269e-09	-1.6908e-09	1.14e-12	3.2098e-07	-3.2088e-07	3.3773e-09	-2.4862e-09	-1.26e-12	3.2092e-07	-3.218e-07	6.5025e-09	-3.7605e-09	-1.31e-12	3.2006e-07	-3.2282e-07	1.17806e-08	-5.6518e-09	-7.9e-13	3.2048e-07	-3.2634e-07	2.12074e-08	-8.3203e-09	-3.5e-13	3.2048e-07	-3.3324e-07
-0.265	9.271e-11	-8.7645e-10	-1.8e-13	3.2136e-07	-3.2064e-07	6.5391e-10	-1.1432e-09	-3.5e-13	3.2112e-07	-3.2058e-07	1.598e-09	-1.5836e-09	-5.3e-13	3.2104e-07	-3.21e-07	3.3448e-09	-2.3696e-09	8.4e-13	3.2098e-07	-3.22e-07	6.4033e-09	-3.6229e-09	-5.9e-13	3.2004e-07	-3.2278e-07	1.1592e-08	-5.4823e-09	-8e-13	3.2042e-07	-3.2664e-07	2.09088e-08	-8.1203e-09	4e-14	3.2044e-07	-3.3328e-07
-0.26	8.268e-11	-7.9493e-10	-7.8e-13	3.2144e-07	-3.2066e-07	6.4146e-10	-1.0517e-09	-7.1e-13	3.2108e-07	-3.2068e-07	1.5724e-09	-1.4898e-09	-3e-13	3.2114e-07	-3.2104e-07	3.3042e-09	-2.2594e-09	7.3e-13	3.2104e-07	-3.22e-07	6.3633e-09	-3.4894e-09	-5.2e-13	3.2004e-07	-3.229e-07	1.1634e-08	-5.3332e-09	-3.2e-13	3.2048e-07	-3.2668e-07	2.06846e-08	-7.9427e-09	-7.5e-13	3.205e-07	-3.3336e-07
-0.255	7.628e-11	-7.241e-10	-7e-13	3.2154e-07	-3.2062e-07	6.3064e-10	-9.7626e-10	3.6e-13	3.2116e-07	-3.2076e-07	1.5541e-09	-1.4014e-09	5.7e-13	3.2104e-07	-3.212e-07	3.2834e-09	-2.1546e-09	7.9e-13	3.2102e-07	-3.2216e-07	6.3142e-09	-3.3693e-09	-1.6e-13	3.2008e-07	-3.2302e-07	1.14678e-08	-5.1887e-09	-5.5e-13	3.2044e-07	-3.2676e-07	2.04442e-08	-7.7609e-09	-2.7e-13	3.1988e-07	-3.3258e-07
