vg	id_vd = 0V	ig_vd = 0V	is_vd = 0V	iavdd_vd = 0V	ignd_vd = 0V	id_vd = 0.15V	ig_vd = 0.15V	is_vd = 0.15V	iavdd_vd = 0.15V	ignd_vd = 0.15V	id_vd = 0.3V	ig_vd = 0.3V	is_vd = 0.3V	iavdd_vd = 0.3V	ignd_vd = 0.3V	id_vd = 0.45V	ig_vd = 0.45V	is_vd = 0.45V	iavdd_vd = 0.45V	ignd_vd = 0.45V	id_vd = 0.6V	ig_vd = 0.6V	is_vd = 0.6V	iavdd_vd = 0.6V	ignd_vd = 0.6V	id_vd = 0.75V	ig_vd = 0.75V	is_vd = 0.75V	iavdd_vd = 0.75V	ignd_vd = 0.75V	id_vd = 0.9V	ig_vd = 0.9V	is_vd = 0.9V	iavdd_vd = 0.9V	ignd_vd = 0.9V
1.2	-6.7127e-06	-2.28e-12	6.6435e-06	7.1524e-07	-6.299e-07	-3.6177e-06	-2.1e-13	3.5687e-06	7.0052e-07	-6.4638e-07	-2.1004e-06	4.58e-12	2.0658e-06	6.8388e-07	-6.5084e-07	-1.4559e-06	-1.3e-13	1.4432e-06	6.7158e-07	-6.5324e-07	-1.1698e-06	-1.16e-12	1.1617e-06	6.6302e-07	-6.5554e-07	-9.6056e-07	-3.37e-12	9.7388e-07	6.5834e-07	-6.5732e-07	-1.51464e-08	2.05e-12	1.83292e-08	6.5574e-07	-6.591e-07
1.195	-6.6943e-06	-2.95e-12	6.6191e-06	7.167e-07	-6.3046e-07	-3.6105e-06	7.53e-12	3.5752e-06	7.0064e-07	-6.4642e-07	-2.0922e-06	3.83e-12	2.0693e-06	6.8362e-07	-6.5072e-07	-1.4591e-06	6.77e-12	1.4485e-06	6.7164e-07	-6.533e-07	-1.1742e-06	-2.4e-13	1.1652e-06	6.6308e-07	-6.555e-07	-9.6478e-07	-4.52e-12	9.6248e-07	6.5834e-07	-6.5752e-07	-1.49216e-08	3.55e-12	1.84926e-08	6.556e-07	-6.59e-07
1.19	-6.7038e-06	2.88e-12	6.6282e-06	7.1694e-07	-6.3096e-07	-3.6068e-06	-2.85e-12	3.5606e-06	7.007e-07	-6.4652e-07	-2.0962e-06	-2.23e-12	2.062e-06	6.8364e-07	-6.5064e-07	-1.4607e-06	-8.4e-13	1.4363e-06	6.7146e-07	-6.531e-07	-1.1658e-06	2.72e-12	1.1574e-06	6.6302e-07	-6.5562e-07	-9.6894e-07	3.9e-13	9.6698e-07	6.5826e-07	-6.5746e-07	-1.48978e-08	4.37e-12	1.83186e-08	6.5558e-07	-6.5906e-07
1.185	-6.739e-06	-2.94e-12	6.6786e-06	7.1756e-07	-6.3146e-07	-3.6101e-06	-1.2e-12	3.5506e-06	7.0054e-07	-6.4666e-07	-2.1243e-06	5.6e-13	2.085e-06	6.837e-07	-6.5068e-07	-1.4502e-06	-2.1e-13	1.4419e-06	6.7164e-07	-6.5316e-07	-1.184e-06	-4.47e-12	1.1735e-06	6.6302e-07	-6.5556e-07	-9.7184e-07	2.71e-12	9.6808e-07	6.582e-07	-6.5746e-07	-1.51878e-08	1.76e-12	1.86264e-08	6.5576e-07	-6.5922e-07
1.18	-6.7406e-06	7.9e-13	6.6631e-06	7.1808e-07	-6.3186e-07	-3.6122e-06	3.77e-12	3.5756e-06	7.005e-07	-6.4666e-07	-2.108e-06	1.18e-12	2.0678e-06	6.836e-07	-6.5072e-07	-1.4592e-06	1.11e-12	1.4375e-06	6.7162e-07	-6.5334e-07	-1.1718e-06	1.21e-12	1.1735e-06	6.6292e-07	-6.5542e-07	-9.6566e-07	-1.79e-12	9.7164e-07	6.5836e-07	-6.5744e-07	-1.51696e-08	1.26e-12	1.8709e-08	6.5564e-07	-6.5904e-07
1.175	-6.7238e-06	6.6e-12	6.643e-06	7.1856e-07	-6.3218e-07	-3.6303e-06	-1.46e-12	3.5743e-06	7.0064e-07	-6.467e-07	-2.1019e-06	-1.68e-12	2.0717e-06	6.8356e-07	-6.5058e-07	-1.4627e-06	-5.47e-12	1.4495e-06	6.7162e-07	-6.534e-07	-1.1806e-06	5.77e-12	1.1714e-06	6.6334e-07	-6.5574e-07	-9.6926e-07	5.72e-12	9.699e-07	6.5832e-07	-6.5748e-07	-1.49684e-08	2.34e-12	1.87764e-08	6.5576e-07	-6.5912e-07
1.17	-6.7398e-06	-2.32e-12	6.6457e-06	7.1886e-07	-6.325e-07	-3.6407e-06	-1.6e-13	3.6011e-06	7.006e-07	-6.467e-07	-2.0948e-06	5.9e-12	2.0558e-06	6.837e-07	-6.5068e-07	-1.452e-06	1.13e-12	1.4361e-06	6.7168e-07	-6.5342e-07	-1.1734e-06	-1.62e-12	1.1731e-06	6.6314e-07	-6.554e-07	-9.7102e-07	-4.12e-12	9.741e-07	6.5822e-07	-6.5746e-07	-1.50262e-08	4.68e-12	1.83414e-08	6.558e-07	-6.5924e-07
1.165	-6.7168e-06	-3.8e-13	6.6389e-06	7.1932e-07	-6.3294e-07	-3.634e-06	7.05e-12	3.5822e-06	7.0072e-07	-6.4668e-07	-2.086e-06	2.4e-12	2.0582e-06	6.8372e-07	-6.5078e-07	-1.4487e-06	5.07e-12	1.4339e-06	6.7168e-07	-6.5342e-07	-1.1877e-06	-4.8e-13	1.1767e-06	6.6308e-07	-6.5546e-07	-9.7156e-07	-6.9e-13	9.6924e-07	6.5832e-07	-6.5754e-07	-1.50226e-08	4.19e-12	1.84912e-08	6.5572e-07	-6.5906e-07
1.16	-6.7292e-06	3.14e-12	6.6309e-06	7.1952e-07	-6.3318e-07	-3.6325e-06	-3.59e-12	3.5916e-06	7.0076e-07	-6.4688e-07	-2.091e-06	-4.17e-12	2.0653e-06	6.8378e-07	-6.5066e-07	-1.4516e-06	-1.27e-12	1.4367e-06	6.7178e-07	-6.5342e-07	-1.1814e-06	1.89e-12	1.1756e-06	6.6308e-07	-6.555e-07	-9.773e-07	4.82e-12	9.7706e-07	6.5856e-07	-6.5752e-07	-1.52336e-08	5.19e-12	1.8666e-08	6.5578e-07	-6.5906e-07
1.155	-6.7685e-06	-5.15e-12	6.6658e-06	7.197e-07	-6.334e-07	-3.6467e-06	-1.3e-12	3.5865e-06	7.0082e-07	-6.468e-07	-2.0963e-06	2.18e-12	2.0672e-06	6.8382e-07	-6.507e-07	-1.4546e-06	4.3e-13	1.4349e-06	6.718e-07	-6.5342e-07	-1.1748e-06	-6.09e-12	1.1715e-06	6.6308e-07	-6.5546e-07	-9.7656e-07	-2.65e-12	9.7732e-07	6.5834e-07	-6.5732e-07	-1.49476e-08	3.22e-12	1.86768e-08	6.5572e-07	-6.5906e-07
1.15	-6.7648e-06	4.62e-12	6.6635e-06	7.2012e-07	-6.337e-07	-3.6125e-06	6.7e-13	3.5715e-06	7.0074e-07	-6.4668e-07	-2.0936e-06	-2.19e-12	2.0623e-06	6.8382e-07	-6.5092e-07	-1.4518e-06	2.95e-12	1.4389e-06	6.7178e-07	-6.5328e-07	-1.172e-06	3.63e-12	1.168e-06	6.6312e-07	-6.5572e-07	-9.6654e-07	2.9e-12	9.6464e-07	6.5826e-07	-6.5746e-07	-1.51498e-08	2.52e-12	1.87522e-08	6.5582e-07	-6.591e-07
1.145	-6.7466e-06	3.44e-12	6.6759e-06	7.2018e-07	-6.3394e-07	-3.6406e-06	-2.04e-12	3.5759e-06	7.0076e-07	-6.4674e-07	-2.0975e-06	-1.47e-12	2.0627e-06	6.8392e-07	-6.5086e-07	-1.4552e-06	-4.2e-12	1.4394e-06	6.7164e-07	-6.5334e-07	-1.1727e-06	2.75e-12	1.1717e-06	6.6314e-07	-6.5562e-07	-9.7612e-07	-3.04e-12	9.7008e-07	6.582e-07	-6.5742e-07	-1.51542e-08	6.44e-12	1.8472e-08	6.5566e-07	-6.5914e-07
1.14	-6.7392e-06	-3.42e-12	6.6416e-06	7.2046e-07	-6.342e-07	-3.6407e-06	1.82e-12	3.5786e-06	7.0078e-07	-6.4686e-07	-2.1011e-06	5.77e-12	2.0626e-06	6.8386e-07	-6.5078e-07	-1.4591e-06	1.3e-12	1.442e-06	6.7188e-07	-6.5362e-07	-1.1735e-06	-3.75e-12	1.169e-06	6.6294e-07	-6.5556e-07	-9.6784e-07	-3.2e-13	9.7094e-07	6.582e-07	-6.5714e-07	-1.5227e-08	6.79e-12	1.86824e-08	6.5578e-07	-6.5912e-07
1.135	-6.7415e-06	1.52e-12	6.6455e-06	7.2064e-07	-6.344e-07	-3.6245e-06	5.26e-12	3.5615e-06	7.01e-07	-6.4696e-07	-2.1105e-06	-2.1e-13	2.0649e-06	6.8384e-07	-6.5076e-07	-1.464e-06	5.78e-12	1.4486e-06	6.7174e-07	-6.534e-07	-1.1754e-06	4.32e-12	1.1686e-06	6.63e-07	-6.5554e-07	-9.6862e-07	6.13e-12	9.652e-07	6.5814e-07	-6.5728e-07	-1.51474e-08	2.76e-12	1.86836e-08	6.5568e-07	-6.5908e-07
1.13	-6.7738e-06	-1.97e-12	6.6858e-06	7.2108e-07	-6.3468e-07	-3.643e-06	-2.79e-12	3.5801e-06	7.0098e-07	-6.468e-07	-2.0993e-06	-2.86e-12	2.0693e-06	6.8388e-07	-6.5078e-07	-1.4595e-06	-2.51e-12	1.4339e-06	6.7196e-07	-6.5348e-07	-1.173e-06	-3.3e-12	1.1635e-06	6.6312e-07	-6.5556e-07	-9.6874e-07	-2.72e-12	9.6622e-07	6.5808e-07	-6.5732e-07	-1.50968e-08	2.76e-12	1.85944e-08	6.557e-07	-6.5906e-07
1.125	-6.822e-06	-3.69e-12	6.7052e-06	7.2118e-07	-6.3484e-07	-3.6321e-06	-4e-14	3.5803e-06	7.0096e-07	-6.4696e-07	-2.0906e-06	2.69e-12	2.0634e-06	6.8384e-07	-6.5086e-07	-1.4617e-06	3.07e-12	1.4462e-06	6.7174e-07	-6.5336e-07	-1.185e-06	-2.92e-12	1.1791e-06	6.6296e-07	-6.5536e-07	-9.6762e-07	2.12e-12	9.6762e-07	6.585e-07	-6.5758e-07	-1.51798e-08	2.99e-12	1.84654e-08	6.557e-07	-6.5922e-07
1.12	-6.8207e-06	3.68e-12	6.7191e-06	7.2138e-07	-6.3502e-07	-3.6343e-06	1.86e-12	3.5681e-06	7.0098e-07	-6.4686e-07	-2.0917e-06	-3.49e-12	2.0564e-06	6.8394e-07	-6.508e-07	-1.4545e-06	8.9e-13	1.4392e-06	6.7174e-07	-6.5336e-07	-1.1795e-06	6.23e-12	1.1774e-06	6.6298e-07	-6.5548e-07	-9.7022e-07	-2.24e-12	9.6088e-07	6.5838e-07	-6.5772e-07	-1.50934e-08	2.88e-12	1.83672e-08	6.5578e-07	-6.59e-07
1.115	-6.8046e-06	1.56e-12	6.6982e-06	7.219e-07	-6.3524e-07	-3.6112e-06	-4.53e-12	3.5626e-06	7.0096e-07	-6.47e-07	-2.0937e-06	1.79e-12	2.0567e-06	6.8382e-07	-6.5082e-07	-1.458e-06	-6.09e-12	1.4403e-06	6.7176e-07	-6.5348e-07	-1.1774e-06	7.1e-13	1.1749e-06	6.63e-07	-6.556e-07	-9.6756e-07	-2.38e-12	9.6698e-07	6.584e-07	-6.574e-07	-1.48412e-08	4.21e-12	1.825e-08	6.5578e-07	-6.5918e-07
1.11	-6.8002e-06	-1.78e-12	6.7248e-06	7.2222e-07	-6.3538e-07	-3.609e-06	4.73e-12	3.5729e-06	7.0114e-07	-6.4696e-07	-2.0914e-06	6.75e-12	2.0607e-06	6.8384e-07	-6.5092e-07	-1.4549e-06	6.55e-12	1.4376e-06	6.7188e-07	-6.5358e-07	-1.1847e-06	-8.2e-13	1.1795e-06	6.6306e-07	-6.5544e-07	-9.652e-07	7.42e-12	9.6766e-07	6.5832e-07	-6.5746e-07	-1.50178e-08	3.57e-12	1.86246e-08	6.5578e-07	-6.5912e-07
