vd	id_vg = 0V	ig_vg = 0V	is_vg = 0V	iavdd_vg = 0V	ignd_vg = 0V	id_vg = 0.15V	ig_vg = 0.15V	is_vg = 0.15V	iavdd_vg = 0.15V	ignd_vg = 0.15V	id_vg = 0.3V	ig_vg = 0.3V	is_vg = 0.3V	iavdd_vg = 0.3V	ignd_vg = 0.3V	id_vg = 0.45V	ig_vg = 0.45V	is_vg = 0.45V	iavdd_vg = 0.45V	ignd_vg = 0.45V	id_vg = 0.6V	ig_vg = 0.6V	is_vg = 0.6V	iavdd_vg = 0.6V	ignd_vg = 0.6V	id_vg = 0.75V	ig_vg = 0.75V	is_vg = 0.75V	iavdd_vg = 0.75V	ignd_vg = 0.75V	id_vg = 0.9V	ig_vg = 0.9V	is_vg = 0.9V	iavdd_vg = 0.9V	ignd_vg = 0.9V
0	-2.145e-11	-5.75e-12	-1.8158e-10	5.882e-07	-5.8782e-07	3.2673e-09	4.7257e-10	-4.3569e-09	5.8848e-07	-5.8844e-07	3.47064e-08	2.5814e-09	-4.97138e-08	5.8876e-07	-5.8886e-07	-1.17265e-05	1.2669e-08	1.15003e-05	5.886e-07	-5.8814e-07	-1.6244e-05	4.50882e-08	2.9508e-05	5.8958e-07	-5.8916e-07	-1.7386e-05	1.5598e-07	4.0662e-05	5.918e-07	-5.9154e-07	-1.7824e-05	6.1574e-07	4.7168e-05	5.9544e-07	-5.953e-07
0.005	1.11585e-09	-9.92e-12	-1.1614e-09	5.8794e-07	-5.881e-07	4.88134e-08	4.5824e-10	-4.93516e-08	5.8848e-07	-5.8846e-07	4.8545e-06	2.5192e-09	-4.8417e-06	5.8884e-07	-5.889e-07	0.00010975	1.2547e-08	-0.0001471	5.8862e-07	-5.8846e-07	7.0164e-05	4.40448e-08	-0.00051932	5.8914e-07	-5.891e-07	5.915e-05	1.5172e-07	-0.0007624	5.9144e-07	-5.913e-07	7.2684e-05	5.9742e-07	-0.00088622	5.947e-07	-5.9492e-07
0.01	2.0975e-09	-1.349e-11	-2.0186e-09	5.8816e-07	-5.8824e-07	8.48928e-08	4.4344e-10	-8.55234e-08	5.8874e-07	-5.888e-07	8.7646e-06	2.4622e-09	-8.7771e-06	5.8876e-07	-5.8888e-07	0.00029262	1.22508e-08	-0.00029212	5.8892e-07	-5.8874e-07	0.0010598	4.30686e-08	-0.00106118	5.892e-07	-5.8932e-07	0.001573	1.478e-07	-0.0015712	5.9106e-07	-5.9104e-07	0.001835	5.7988e-07	-0.0018338	5.9434e-07	-5.945e-07
0.015	3.0085e-09	-2.074e-11	-2.7828e-09	5.8824e-07	-5.8818e-07	1.1636e-07	4.3037e-10	-1.162e-07	5.8864e-07	-5.8872e-07	1.2152e-05	2.4126e-09	-1.2172e-05	5.8896e-07	-5.8914e-07	0.0004274	1.20108e-08	-0.0004271	5.8894e-07	-5.8894e-07	0.0015962	4.21188e-08	-0.001593	5.8922e-07	-5.8924e-07	0.0023866	1.439e-07	-0.002388	5.911e-07	-5.9142e-07	0.0027956	5.6312e-07	-0.0027942	5.9412e-07	-5.9416e-07
0.02	3.7933e-09	-2.412e-11	-3.4476e-09	5.8818e-07	-5.8826e-07	1.4158e-07	4.2088e-10	-1.4126e-07	5.886e-07	-5.8894e-07	1.4948e-05	2.3621e-09	-1.4958e-05	5.8864e-07	-5.8898e-07	0.0005485	1.18054e-08	-0.0005489	5.8904e-07	-5.8936e-07	0.0021064	4.12766e-08	-0.0021064	5.8952e-07	-5.8962e-07	0.0031828	1.4028e-07	-0.0031828	5.9092e-07	-5.9106e-07	0.0037374	5.4708e-07	-0.0037372	5.9412e-07	-5.9472e-07
0.025	4.4996e-09	-3.01e-11	-4.0507e-09	5.8794e-07	-5.8852e-07	1.6308e-07	4.0831e-10	-1.6366e-07	5.8878e-07	-5.8898e-07	1.7284e-05	2.317e-09	-1.733e-05	5.89e-07	-5.8898e-07	0.00065998	1.15618e-08	-0.00065996	5.8904e-07	-5.8938e-07	0.0026118	4.03824e-08	-0.0026116	5.8946e-07	-5.8952e-07	0.0039796	1.3674e-07	-0.0039798	5.9136e-07	-5.915e-07	0.0046874	5.3114e-07	-0.0046884	5.9414e-07	-5.9474e-07
0.03	5.1428e-09	-3.405e-11	-4.578e-09	5.8828e-07	-5.8886e-07	1.8142e-07	3.9856e-10	-1.806e-07	5.887e-07	-5.8914e-07	1.9296e-05	2.2693e-09	-1.9248e-05	5.8912e-07	-5.8946e-07	0.00075942	1.13654e-08	-0.00075926	5.8888e-07	-5.8922e-07	0.0030916	3.95236e-08	-0.0030912	5.893e-07	-5.8974e-07	0.0047572	1.3332e-07	-0.0047532	5.909e-07	-5.912e-07	0.0056214	5.1614e-07	-0.00562	5.943e-07	-5.9438e-07
0.035	5.7128e-09	-4.027e-11	-5.074e-09	5.8834e-07	-5.8894e-07	1.9666e-07	3.8823e-10	-1.9622e-07	5.8892e-07	-5.8918e-07	2.0962e-05	2.2271e-09	-2.0986e-05	5.8886e-07	-5.8934e-07	0.0008505	1.11752e-08	-0.00085046	5.8904e-07	-5.8952e-07	0.0035658	3.86946e-08	-0.003565	5.8876e-07	-5.8952e-07	0.0055356	1.2994e-07	-0.005534	5.9102e-07	-5.9162e-07	0.0065614	5.0122e-07	-0.0065618	5.9402e-07	-5.947e-07
0.04	6.2367e-09	-4.615e-11	-5.5006e-09	5.884e-07	-5.8894e-07	2.0908e-07	3.8036e-10	-2.087e-07	5.8884e-07	-5.8946e-07	2.2354e-05	2.191e-09	-2.2336e-05	5.8894e-07	-5.8972e-07	0.00093184	1.1006e-08	-0.00093148	5.8866e-07	-5.8938e-07	0.0040138	3.79216e-08	-0.0040136	5.8898e-07	-5.897e-07	0.0062916	1.2678e-07	-0.0062924	5.9104e-07	-5.9132e-07	0.0074824	4.8724e-07	-0.0074844	5.9382e-07	-5.9476e-07
0.045	6.7051e-09	-5.106e-11	-5.8866e-09	5.8806e-07	-5.8856e-07	2.2004e-07	3.7235e-10	-2.1986e-07	5.8878e-07	-5.8954e-07	2.3542e-05	2.1545e-09	-2.3562e-05	5.8898e-07	-5.8942e-07	0.00100438	1.08182e-08	-0.00100478	5.8888e-07	-5.8942e-07	0.004456	3.71474e-08	-0.0044564	5.89e-07	-5.8988e-07	0.0070522	1.2362e-07	-0.0070542	5.9066e-07	-5.915e-07	0.0084122	4.7342e-07	-0.0084134	5.9394e-07	-5.9436e-07
