Vd	Id,Vg=0V	Ig,Vg=0V	Is,Vg=0V	Iavdd,Vg=0V	Ignd,Vg=0V	Id,Vg=0.15V	Ig,Vg=0.15V	Is,Vg=0.15V	Iavdd,Vg=0.15V	Ignd,Vg=0.15V	Id,Vg=0.3V	Ig,Vg=0.3V	Is,Vg=0.3V	Iavdd,Vg=0.3V	Ignd,Vg=0.3V	Id,Vg=0.45V	Ig,Vg=0.45V	Is,Vg=0.45V	Iavdd,Vg=0.45V	Ignd,Vg=0.45V	Id,Vg=0.6V	Ig,Vg=0.6V	Is,Vg=0.6V	Iavdd,Vg=0.6V	Ignd,Vg=0.6V	Id,Vg=0.75V	Ig,Vg=0.75V	Is,Vg=0.75V	Iavdd,Vg=0.75V	Ignd,Vg=0.75V	Id,Vg=0.9V	Ig,Vg=0.9V	Is,Vg=0.9V	Iavdd,Vg=0.9V	Ignd,Vg=0.9V
0	-0.025314	-6.3315e-09	0.025302	5.0592e-07	-4.5958e-07	-0.013964	-3.7319e-09	0.013976	5.0706e-07	-4.5876e-07	-0.0050166	-1.9841e-09	0.005017	5.0784e-07	-4.5796e-07	-0.00055498	-7.7818e-10	0.00055502	5.0816e-07	-4.5738e-07	-7.9243e-06	1.179e-10	7.8648e-06	5.081e-07	-4.5714e-07	-1.1508e-07	7.016e-10	6.31898e-08	5.0852e-07	-4.571e-07	-5.354e-08	1.2096e-09	5.2086e-10	5.0898e-07	-4.5716e-07
0.005	-0.025278	-6.329e-09	0.025276	5.0512e-07	-4.5966e-07	-0.013966	-3.7436e-09	0.013968	5.0614e-07	-4.5876e-07	-0.005013	-1.9844e-09	0.005014	5.0694e-07	-4.5794e-07	-0.00055448	-7.8469e-10	0.00055426	5.0716e-07	-4.5726e-07	-7.9021e-06	1.09e-10	7.8543e-06	5.0712e-07	-4.571e-07	-1.1426e-07	6.8772e-10	6.31308e-08	5.0766e-07	-4.572e-07	-5.26464e-08	1.1889e-09	5.1344e-10	5.0778e-07	-4.5702e-07
0.01	-0.025264	-6.33e-09	0.025266	5.045e-07	-4.5964e-07	-0.01396	-3.739e-09	0.013964	5.0532e-07	-4.5872e-07	-0.0050098	-1.9904e-09	0.0050104	5.0594e-07	-4.578e-07	-0.00055396	-7.8975e-10	0.00055416	5.0624e-07	-4.5724e-07	-7.8949e-06	1.012e-10	7.8456e-06	5.064e-07	-4.571e-07	-1.133e-07	6.745e-10	6.31042e-08	5.0676e-07	-4.5714e-07	-5.1712e-08	1.1734e-09	5.1475e-10	5.0714e-07	-4.5708e-07
0.015	-0.025256	-6.3427e-09	0.025252	5.0348e-07	-4.5954e-07	-0.013956	-3.7371e-09	0.013956	5.0456e-07	-4.5878e-07	-0.005007	-1.9933e-09	0.0050066	5.051e-07	-4.5776e-07	-0.0005539	-7.9748e-10	0.00055378	5.0534e-07	-4.574e-07	-7.8906e-06	9.013e-11	7.8443e-06	5.057e-07	-4.5722e-07	-1.124e-07	6.6277e-10	6.3104e-08	5.0582e-07	-4.5716e-07	-5.07788e-08	1.1549e-09	5.1635e-10	5.0624e-07	-4.571e-07
0.02	-0.025244	-6.3368e-09	0.02524	5.0266e-07	-4.5958e-07	-0.013948	-3.7511e-09	0.013948	5.035e-07	-4.588e-07	-0.0050034	-1.9979e-09	0.0050038	5.0438e-07	-4.5792e-07	-0.00055338	-8.0183e-10	0.0005533	5.0464e-07	-4.574e-07	-7.8946e-06	8.353e-11	7.8333e-06	5.0446e-07	-4.571e-07	-1.115e-07	6.5242e-10	6.29946e-08	5.0484e-07	-4.572e-07	-4.98724e-08	1.1364e-09	5.1517e-10	5.0522e-07	-4.5696e-07
0.025	-0.02523	-6.3583e-09	0.02523	5.0186e-07	-4.595e-07	-0.013942	-3.7581e-09	0.01394	5.0284e-07	-4.5876e-07	-0.0050004	-2.0032e-09	0.0050004	5.034e-07	-4.5786e-07	-0.00055282	-8.0833e-10	0.00055254	5.037e-07	-4.573e-07	-7.8819e-06	7.474e-11	7.8206e-06	5.0378e-07	-4.5708e-07	-1.1054e-07	6.3949e-10	6.30056e-08	5.0406e-07	-4.5718e-07	-4.89704e-08	1.1208e-09	5.1744e-10	5.0422e-07	-4.5696e-07
0.03	-0.025218	-6.3453e-09	0.025216	5.0112e-07	-4.5954e-07	-0.013936	-3.758e-09	0.013938	5.0196e-07	-4.587e-07	-0.0049968	-2.0033e-09	0.0049964	5.0238e-07	-4.5776e-07	-0.00055246	-8.1257e-10	0.00055236	5.0288e-07	-4.5732e-07	-7.8752e-06	6.628e-11	7.8269e-06	5.0284e-07	-4.571e-07	-1.0952e-07	6.2661e-10	6.29684e-08	5.0314e-07	-4.5714e-07	-4.80332e-08	1.104e-09	5.1506e-10	5.0328e-07	-4.5698e-07
0.035	-0.025206	-6.3407e-09	0.025206	5.003e-07	-4.597e-07	-0.013928	-3.7506e-09	0.013928	5.0118e-07	-4.5872e-07	-0.0049928	-2.0056e-09	0.004994	5.0158e-07	-4.579e-07	-0.00055198	-8.1823e-10	0.0005521	5.0196e-07	-4.5738e-07	-7.8708e-06	5.847e-11	7.8174e-06	5.0202e-07	-4.5708e-07	-1.0866e-07	6.1463e-10	6.29004e-08	5.0218e-07	-4.5706e-07	-4.71564e-08	1.0873e-09	5.1725e-10	5.0274e-07	-4.5708e-07
0.04	-0.025192	-6.3527e-09	0.02519	4.998e-07	-4.5972e-07	-0.013918	-3.7626e-09	0.013918	5.0038e-07	-4.5864e-07	-0.0049906	-2.0115e-09	0.0049902	5.0086e-07	-4.579e-07	-0.00055148	-8.2327e-10	0.00055172	5.0102e-07	-4.5726e-07	-7.8607e-06	5.198e-11	7.8058e-06	5.0116e-07	-4.5708e-07	-1.078e-07	6.0329e-10	6.28676e-08	5.0134e-07	-4.5708e-07	-4.62548e-08	1.0707e-09	5.1896e-10	5.025e-07	-4.5714e-07
0.045	-0.025182	-6.3785e-09	0.025178	4.9896e-07	-4.5972e-07	-0.013916	-3.7624e-09	0.01391	4.9958e-07	-4.5866e-07	-0.0049874	-2.0144e-09	0.0049872	5.001e-07	-4.5792e-07	-0.00055106	-8.2968e-10	0.000551	5.002e-07	-4.5726e-07	-7.8457e-06	4.28e-11	7.7981e-06	5.0036e-07	-4.5714e-07	-1.0682e-07	5.9288e-10	6.28694e-08	5.0074e-07	-4.5722e-07	-4.60654e-08	1.053e-09	5.1566e-10	5.0168e-07	-4.5708e-07
