Vgs	Gm_Vds=0.01V	Gm_Vds=0.02V	Gm_Vds=0.03V	Gm_Vds=0.04V	Gm_Vds=0.05V	Gm_Vds=0.06V	Gm_Vds=0.07V	Gm_Vds=0.08V	Gm_Vds=0.09V	Gm_Vds=0.1V
-0.3	-2.98399999999999e-09	-4.29999999999997e-10	1.19999999999995e-11	-2.214e-09	-2.02e-09	-3.302e-09	-3.642e-09	-1.86399999999999e-09	-1.94599999999999e-09	-4.46e-10
-0.295	-2.31716666666666e-09	-6.40166666666665e-10	-5.26999999999999e-10	-1.9015e-09	-1.84683333333333e-09	-2.82366666666666e-09	-2.96733333333333e-09	-1.72233333333333e-09	-1.90833333333333e-09	-1.1275e-09
-0.29	-1.7272e-09	-7.44400000000001e-10	-8.56400000000003e-10	-1.54e-09	-1.7266e-09	-2.2091e-09	-2.3971e-09	-1.6575e-09	-1.7669e-09	-1.4739e-09
-0.285	-1.335e-09	-8.95100000000001e-10	-1.1324e-09	-1.3296e-09	-1.5527e-09	-1.7736e-09	-1.881e-09	-1.6076e-09	-1.6726e-09	-1.7492e-09
-0.28	-1.0412e-09	-9.77400000000001e-10	-1.3583e-09	-1.1532e-09	-1.4459e-09	-1.4458e-09	-1.5271e-09	-1.4993e-09	-1.6485e-09	-1.9254e-09
-0.275	-8.94500000000001e-10	-1.0169e-09	-1.3205e-09	-1.0055e-09	-1.3501e-09	-1.2248e-09	-1.3758e-09	-1.4419e-09	-1.6176e-09	-1.8547e-09
-0.27	-9.22e-10	-1.0925e-09	-1.2392e-09	-9.87e-10	-1.1947e-09	-1.1389e-09	-1.2567e-09	-1.4365e-09	-1.5657e-09	-1.7188e-09
-0.265	-9.95399999999999e-10	-1.0919e-09	-1.2874e-09	-1.0395e-09	-1.1149e-09	-1.1715e-09	-1.191e-09	-1.3321e-09	-1.6064e-09	-1.6966e-09
-0.26	-9.70999999999999e-10	-1.0246e-09	-1.2354e-09	-9.92599999999999e-10	-1.1506e-09	-1.1703e-09	-1.2133e-09	-1.185e-09	-1.6639e-09	-1.6409e-09
-0.255	-9.44199999999999e-10	-1.0428e-09	-1.13e-09	-9.59499999999999e-10	-1.0833e-09	-1.115e-09	-1.1447e-09	-1.1742e-09	-1.5787e-09	-1.5144e-09
-0.25	-1.0348e-09	-1.0503e-09	-1.1435e-09	-1.0318e-09	-9.62299999999999e-10	-1.1616e-09	-1.0121e-09	-1.1712e-09	-1.5014e-09	-1.434e-09
-0.245	-1.0537e-09	-9.925e-10	-1.1321e-09	-1.0257e-09	-9.639e-10	-1.2315e-09	-1.0103e-09	-1.0624e-09	-1.5458e-09	-1.393e-09
-0.24	-9.875e-10	-1.046e-09	-1.0162e-09	-9.625e-10	-9.50300000000001e-10	-1.1739e-09	-1.0196e-09	-1.005e-09	-1.5419e-09	-1.2655e-09
-0.235	-1.0083e-09	-1.1295e-09	-9.42e-10	-9.925e-10	-8.082e-10	-1.1466e-09	-9.33200000000001e-10	-1.0428e-09	-1.4261e-09	-1.1286e-09
-0.23	-1.0369e-09	-1.0859e-09	-9.386e-10	-1.0865e-09	-7.395e-10	-1.1884e-09	-9.14100000000001e-10	-1.0123e-09	-1.3927e-09	-1.1007e-09
-0.225	-9.481e-10	-1.0048e-09	-8.462e-10	-1.0926e-09	-8.077e-10	-1.1757e-09	-1.0081e-09	-9.303e-10	-1.3871e-09	-1.055e-09
-0.22	-8.563e-10	-9.593e-10	-7.105e-10	-1.0939e-09	-7.658e-10	-1.1048e-09	-9.97399999999999e-10	-9.866e-10	-1.2417e-09	-9.649e-10
-0.215	-8.708e-10	-8.576e-10	-6.861e-10	-1.1711e-09	-6.854e-10	-1.1238e-09	-9.34699999999999e-10	-1.1135e-09	-1.1187e-09	-9.386e-10
-0.21	-8.043e-10	-7.011e-10	-6.667e-10	-1.1492e-09	-7.261e-10	-1.1785e-09	-1.0058e-09	-1.1668e-09	-1.0949e-09	-9.814e-10
-0.205	-6.865e-10	-6.471e-10	-5.452e-10	-1.0184e-09	-7.573e-10	-1.0747e-09	-1.0526e-09	-1.1737e-09	-1.0412e-09	-9.358e-10
-0.2	-6.673e-10	-6.802e-10	-4.927e-10	-9.42000000000001e-10	-7.022e-10	-9.554e-10	-1.0021e-09	-1.2471e-09	-9.232e-10	-8.693e-10
-0.195	-6.415e-10	-6.616e-10	-5.312e-10	-8.99000000000001e-10	-7.02e-10	-9.427e-10	-9.865e-10	-1.2554e-09	-8.83700000000001e-10	-8.926e-10
-0.19	-5.184e-10	-5.748e-10	-4.775e-10	-7.771e-10	-7.63e-10	-8.894e-10	-1.0495e-09	-1.1227e-09	-8.573e-10	-8.69399999999999e-10
-0.185	-4.074e-10	-5.687e-10	-3.953e-10	-6.783e-10	-7.27e-10	-7.455e-10	-1.0185e-09	-1.0688e-09	-7.319e-10	-7.90299999999999e-10
-0.18	-3.982e-10	-5.356e-10	-4.373e-10	-6.622e-10	-6.898e-10	-7.073e-10	-9.294e-10	-1.0596e-09	-6.692e-10	-7.846e-10
-0.175	-3.459e-10	-3.787e-10	-4.729e-10	-6.061e-10	-7.507e-10	-7.247e-10	-9.292e-10	-9.52e-10	-6.872e-10	-8.608e-10
-0.17	-2.653e-10	-3.335e-10	-4.026e-10	-4.966e-10	-7.764e-10	-5.959e-10	-9.01100000000001e-10	-8.275e-10	-6.562e-10	-8.415e-10
-0.165	-2.637e-10	-3.769e-10	-4.066e-10	-4.569e-10	-7.193e-10	-4.752e-10	-8.00500000000001e-10	-8.024e-10	-5.739e-10	-8.188e-10
-0.16	-3.097e-10	-3.3e-10	-4.869e-10	-4.425e-10	-7.164e-10	-4.68e-10	-7.221e-10	-7.279e-10	-5.86e-10	-8.837e-10
-0.155	-2.796e-10	-2.529e-10	-4.739e-10	-3.362e-10	-7.42e-10	-4.133e-10	-6.91399999999999e-10	-5.853e-10	-5.927e-10	-8.742e-10
-0.15	-2.138e-10	-2.914e-10	-4.242e-10	-2.527e-10	-6.65e-10	-2.827e-10	-5.733e-10	-5.45e-10	-4.902e-10	-8.023e-10
-0.145	-2.699e-10	-2.786e-10	-4.795e-10	-2.646e-10	-5.781e-10	-2.778e-10	-4.35e-10	-5.285e-10	-4.561e-10	-7.894e-10
-0.14	-3.149e-10	-1.788e-10	-5.068e-10	-2.204e-10	-5.803e-10	-3.262e-10	-3.904e-10	-4.283e-10	-5.018e-10	-8e-10
-0.135	-2.933e-10	-2.154e-10	-4.311e-10	-1.17e-10	-5.483e-10	-2.312e-10	-3.219e-10	-3.134e-10	-4.848e-10	-6.825e-10
-0.13	-3.111e-10	-3.059e-10	-4.307e-10	-1.2e-10	-4.202e-10	-1.497e-10	-2.006e-10	-2.981e-10	-4e-10	-5.688e-10
-0.125	-3.569e-10	-2.957e-10	-4.625e-10	-1.373e-10	-3.513e-10	-1.748e-10	-1.206e-10	-2.235e-10	-4.156e-10	-5.411e-10
-0.12	-2.976e-10	-2.578e-10	-4.032e-10	-5.16000000000001e-11	-3.287e-10	-1.192e-10	-1.102e-10	-3.95e-11	-4.093e-10	-4.492e-10
-0.115	-2.262e-10	-3.196e-10	-3.243e-10	2.21e-11	-1.86e-10	1.03999999999999e-11	-1.32000000000001e-11	4.32999999999998e-11	-2.681e-10	-2.891e-10
-0.11	-2.658e-10	-3.094e-10	-3.226e-10	7.60000000000003e-12	3.00000000000011e-12	2.63999999999998e-11	1.412e-10	9.34999999999997e-11	-1.914e-10	-1.819e-10
-0.105	-2.63e-10	-1.866e-10	-2.628e-10	3.46e-11	6.63000000000001e-11	1.08999999999997e-11	2.043e-10	2.605e-10	-1.654e-10	-9.97999999999999e-11
-0.1	-2.424e-10	-1.723e-10	-9.41e-11	1.517e-10	1.628e-10	9.94999999999997e-11	2.709e-10	4.359e-10	-2.61999999999999e-11	1.166e-10
-0.095	-2.871e-10	-1.917e-10	5.60000000000002e-12	1.753e-10	3.94e-10	2.066e-10	4.449e-10	4.776e-10	1.881e-10	3.486e-10
-0.09	-2.813e-10	-7.42000000000001e-11	7.09e-11	1.765e-10	5.269e-10	2.667e-10	6.079e-10	5.806e-10	3.214e-10	4.891e-10
-0.085	-1.434e-10	8.17e-11	2.15e-10	3.08e-10	5.79e-10	3.939e-10	6.68e-10	8.07e-10	5.012e-10	6.886e-10
-0.08	-3.75e-11	1.349e-10	4.014e-10	4.587e-10	7.779e-10	6.178e-10	8.296e-10	9.516e-10	8.25e-10	1.011e-09
-0.075	3.5e-11	2.717e-10	5.229e-10	5.48e-10	1.0486e-09	7.988e-10	1.0719e-09	1.0841e-09	1.1271e-09	1.34e-09
-0.07	2.255e-10	5.068e-10	6.882e-10	7.241e-10	1.1961e-09	9.679e-10	1.218e-09	1.3737e-09	1.3936e-09	1.6541e-09
-0.065	3.659e-10	6.419e-10	9.808e-10	1.0008e-09	1.4e-09	1.2618e-09	1.4196e-09	1.7333e-09	1.7661e-09	2.1028e-09
-0.06	3.562e-10	7.861e-10	1.2284e-09	1.1993e-09	1.7689e-09	1.5948e-09	1.7928e-09	2.0136e-09	2.2552e-09	2.6348e-09
-0.055	4.278e-10	1.0642e-09	1.4487e-09	1.4519e-09	2.0888e-09	1.8957e-09	2.1703e-09	2.4028e-09	2.7315e-09	3.1239e-09
-0.05	6.3e-10	1.3617e-09	1.7847e-09	1.8438e-09	2.37e-09	2.3768e-09	2.5514e-09	2.9647e-09	3.2708e-09	3.6752e-09
-0.045	7.591e-10	1.5741e-09	2.2002e-09	2.2624e-09	2.8253e-09	3.0108e-09	3.1433e-09	3.5233e-09	4.0073e-09	4.4169e-09
-0.04	9.134e-10	1.8861e-09	2.5611e-09	2.7097e-09	3.4269e-09	3.6021e-09	3.8482e-09	4.1631e-09	4.835e-09	5.2417e-09
-0.035	1.2124e-09	2.3157e-09	3.0246e-09	3.3196e-09	3.9846e-09	4.3143e-09	4.5662e-09	5.0425e-09	5.6961e-09	6.1142e-09
-0.03	1.5196e-09	2.6975e-09	3.6565e-09	4.0792e-09	4.6625e-09	5.2556e-09	5.465e-09	6.0735e-09	6.7455e-09	7.2289e-09
-0.025	1.8062e-09	3.1531e-09	4.2357e-09	4.8263e-09	5.5976e-09	6.2529e-09	6.6087e-09	7.1728e-09	8.0526e-09	8.5686e-09
-0.02	2.1488e-09	3.7672e-09	4.866e-09	5.725e-09	6.621e-09	7.3262e-09	7.856e-09	8.5288e-09	9.4839e-09	1.00184e-08
-0.015	2.5751e-09	4.4171e-09	5.7552e-09	6.8961e-09	7.7393e-09	8.763e-09	9.271e-09	1.02111e-08	1.11335e-08	1.17025e-08
-0.01	3.0311e-09	5.0951e-09	6.8133e-09	8.1959e-09	9.1308e-09	1.05096e-08	1.10638e-08	1.20932e-08	1.3185e-08	1.38002e-08
-0.005	3.5001e-09	5.958e-09	7.9431e-09	9.6358e-09	1.08919e-08	1.2402e-08	1.31706e-08	1.42758e-08	1.55634e-08	1.62968e-08
0	4.0369e-09	7.0382e-09	9.3758e-09	1.14359e-08	1.28895e-08	1.45883e-08	1.55209e-08	1.69874e-08	1.82434e-08	1.92207e-08
0.005	4.7283e-09	8.2816e-09	1.11596e-08	1.35815e-08	1.51529e-08	1.72667e-08	1.83487e-08	2.01238e-08	2.14512e-08	2.27444e-08
0.01	5.5933e-09	9.7717e-09	1.30879e-08	1.59359e-08	1.79521e-08	2.03563e-08	2.18223e-08	2.36142e-08	2.52342e-08	2.68567e-08
0.015	6.7157e-09	1.16922e-08	1.53183e-08	1.87137e-08	2.12912e-08	2.37452e-08	2.58449e-08	2.7796e-08	2.95727e-08	3.15135e-08
0.02	8.0994e-09	1.39185e-08	1.81008e-08	2.21178e-08	2.52164e-08	2.78971e-08	3.05156e-08	3.28664e-08	3.48061e-08	3.69683e-08
0.025	9.5692e-09	1.63079e-08	2.14105e-08	2.61189e-08	2.98984e-08	3.31422e-08	3.5922e-08	3.87737e-08	4.1196e-08	4.35692e-08
0.03	1.12488e-08	1.91799e-08	2.53106e-08	3.06802e-08	3.53628e-08	3.9179e-08	4.20605e-08	4.56492e-08	4.86742e-08	5.13659e-08
0.035	1.32731e-08	2.27744e-08	2.99494e-08	3.60668e-08	4.15666e-08	4.59224e-08	4.92172e-08	5.37991e-08	5.74522e-08	6.06117e-08
0.04	1.56187e-08	2.70259e-08	3.52676e-08	4.24758e-08	4.88808e-08	5.39955e-08	5.77635e-08	6.33125e-08	6.7952e-08	7.1677e-08
0.045	1.843e-08	3.1952e-08	4.13994e-08	4.9829e-08	5.76421e-08	6.37379e-08	6.8019e-08	7.4609e-08	8.0219e-08	8.4656e-08
0.05	2.1901e-08	3.77496e-08	4.88634e-08	5.86707e-08	6.78525e-08	7.4985e-08	8.0374e-08	8.7953e-08	9.4412e-08	9.9707e-08
0.055	2.61172e-08	4.44992e-08	5.78606e-08	6.933e-08	7.9828e-08	8.812e-08	9.5002e-08	1.03085e-07	1.11076e-07	1.16971e-07
0.06	3.08603e-08	5.22958e-08	6.82772e-08	8.1809e-08	9.4044e-08	1.0405e-07	1.12185e-07	1.2103e-07	1.30539e-07	1.37364e-07
0.065	3.59849e-08	6.13299e-08	8.0482e-08	9.6447e-08	1.11022e-07	1.23072e-07	1.32372e-07	1.42941e-07	1.53251e-07	1.61982e-07
