Vds	Gds_Vgs=0.15V	Gds_Vgs=0.30V	Gds_Vgs=0.45V	Gds_Vgs=0.60V	Gds_Vgs=0.75V	Gds_Vgs=0.90V
0	1.698577e-06	0.0001833006	0.00775503	0.0229508	0.03373752	0.04047694
0.005	1.62599e-06	0.0001854514	0.007607556	0.0250576	0.03918496	0.04851248
0.01	1.508368e-06	0.0001855918	0.007350124	0.0277234	0.04629328	0.0590678
0.015	1.365044e-06	0.0001820962	0.006971992	0.0302188	0.0532764	0.06950832
0.02	1.211767e-06	0.0001695476	0.006547278	0.0310728	0.05656226	0.0747151
0.025	1.072286e-06	0.0001474454	0.00614954	0.0295292	0.05426638	0.07195836
0.03	9.58716e-07	0.000128229	0.0057297	0.027951	0.051834	0.0689676
0.035	8.66788e-07	0.000115201	0.0053045	0.0272104	0.0512008	0.0685034
0.04	7.8949e-07	0.000104304	0.004942	0.0264784	0.0505348	0.068044
0.045	7.239e-07	9.4954e-05	0.0046188	0.025698	0.049804	0.067568
0.05	6.69634e-07	8.6787e-05	0.0043112	0.0249496	0.049068	0.06705
0.055	6.2519e-07	8.0125e-05	0.0040294	0.0242126	0.048328	0.066474
0.06	5.89152e-07	7.4821e-05	0.0037704	0.0234214	0.047586	0.06592
0.065	5.60442e-07	7.0407e-05	0.0035258	0.022626	0.04683	0.06534
0.07	5.38256e-07	6.6879e-05	0.0032986	0.021892	0.04608	0.064716
0.075	5.20366e-07	6.4104e-05	0.0030962	0.021184	0.04535	0.064116
0.08	5.0594e-07	6.1649e-05	0.0029118	0.020466	0.044604	0.06355
0.085	4.96546e-07	5.9671e-05	0.002743	0.019784	0.04384	0.063008
0.09	4.90858e-07	5.817e-05	0.0026	0.019146	0.043096	0.062462
0.095	4.86876e-07	5.6694e-05	0.0024736	0.018484	0.042332	0.061866
0.1	4.84514e-07	5.5782e-05	0.0023484	0.017806	0.041548	0.061252
0.105	4.85756e-07	5.6457e-05	0.0022332	0.01717	0.040798	0.060644
0.11	4.88598e-07	5.7811e-05	0.0021334	0.016544	0.040032	0.059986
0.115	4.88724e-07	5.7302e-05	0.0020408	0.015928	0.039248	0.059328
0.12	4.89292e-07	5.5625e-05	0.001956	0.01535	0.038488	0.058648
0.125	4.93708e-07	5.4939e-05	0.0018894	0.01478	0.037732	0.057936
0.13	4.98456e-07	5.3987e-05	0.0018334	0.014204	0.036964	0.057242
0.135	5.0233e-07	5.2693e-05	0.0017752	0.013652	0.036216	0.056568
0.14	5.08234e-07	5.414e-05	0.0017188	0.01313	0.035448	0.05591
0.145	5.15856e-07	5.712e-05	0.0016676	0.012622	0.034656	0.055284
0.15	5.2312e-07	5.786e-05	0.0016256	0.012134	0.033868	0.054648
0.155	5.29408e-07	5.726e-05	0.0015962	0.011676	0.033074	0.053964
0.16	5.38288e-07	5.652e-05	0.0015686	0.011228	0.032304	0.053248
0.165	5.3998e-07	5.52e-05	0.0015318	0.010774	0.031564	0.052504
0.17	5.27598e-07	5.456e-05	0.0014982	0.010336	0.03084	0.051792
0.175	5.23106e-07	5.492e-05	0.0014708	0.009908	0.030094	0.051276
0.18	5.30828e-07	5.564e-05	0.0014384	0.00947	0.029322	0.050902
0.185	5.33658e-07	5.648e-05	0.0014114	0.009054	0.028562	0.05031
0.19	5.41e-07	5.698e-05	0.0013906	0.008692	0.027824	0.049566
0.195	5.592e-07	5.72e-05	0.0013638	0.008364	0.027098	0.048842
0.2	5.684e-07	5.748e-05	0.0013338	0.008062	0.02639	0.047918
0.205	5.686e-07	5.748e-05	0.0013046	0.007766	0.02568	0.046824
0.21	5.686e-07	5.722e-05	0.0012808	0.007448	0.024948	0.0459
0.215	5.646e-07	5.692e-05	0.0012666	0.007134	0.024224	0.0451
0.22	5.59e-07	5.596e-05	0.0012558	0.006906	0.023502	0.0443
0.225	5.542e-07	5.546e-05	0.0012404	0.006706	0.022784	0.04354
0.23	5.536e-07	5.518e-05	0.0012208	0.00639	0.022078	0.04274
0.235	5.54e-07	5.456e-05	0.0012014	0.006054	0.021384	0.04196
0.24	5.52e-07	5.49e-05	0.001185	0.005802	0.020702	0.04122
0.245	5.546e-07	5.49e-05	0.0011662	0.005522	0.020018	0.04044
0.25	5.518e-07	5.41e-05	0.0011548	0.005212	0.019342	0.03966
0.255	5.372e-07	5.374e-05	0.0011474	0.005034	0.018712	0.03888
0.26	5.292e-07	5.278e-05	0.0011072	0.00498	0.018102	0.03804
0.265	5.374e-07	5.134e-05	0.0010578	0.004864	0.017458	0.03726
0.27	5.414e-07	5.11e-05	0.0010424	0.00462	0.01684	0.03654
0.275	5.4e-07	5.058e-05	0.0010178	0.0044	0.016266	0.03572
0.28	5.436e-07	4.95e-05	0.0009772	0.004292	0.01567	0.035
0.285	5.312e-07	4.87e-05	0.0009714	0.00415	0.015044	0.03444
0.29	5.26e-07	4.784e-05	0.000965	0.003944	0.014486	0.03368
0.295	5.472e-07	4.818e-05	0.0009334	0.003838	0.013962	0.03268
0.3	5.412e-07	4.86e-05	0.0009116	0.003766	0.01338	0.03176
0.305	5.144e-07	4.746e-05	0.0009116	0.003622	0.012846	0.0309
0.31	5.206e-07	4.71e-05	0.0009196	0.00349	0.01242	0.02998
0.315	5.212e-07	4.74e-05	0.0009122	0.003392	0.011962	0.02918
0.32	4.94e-07	4.606e-05	0.0008876	0.003286	0.011462	0.02852
0.325	5.002e-07	4.584e-05	0.000891	0.00325	0.011056	0.02778
0.33	5.18e-07	4.7e-05	0.0008972	0.003238	0.010616	0.02698
0.335	5.122e-07	4.636e-05	0.0008626	0.00311	0.01011	0.02628
0.34	5.004e-07	4.51e-05	0.0008816	0.002988	0.009714	0.02558
0.345	4.918e-07	4.448e-05	0.0009276	0.002948	0.00934	0.02486
0.35	4.972e-07	4.388e-05	0.0008736	0.002874	0.008914	0.02424
0.355	5.43e-07	4.356e-05	0.0008044	0.002832	0.008578	0.02358
0.36	6.274e-07	4.444e-05	0.0008032	0.002898	0.00828	0.0228
0.365	6.43e-07	4.576e-05	0.0007822	0.002898	0.007962	0.02208
0.37	5.684e-07	4.666e-05	0.0007502	0.002828	0.007678	0.02144
