Vds	Gm_Vgs=0.15V	Gm_Vgs=0.3V	Gm_Vgs=0.45V	Gm_Vgs=0.6V	Gm_Vgs=0.75V	Gm_Vgs=0.9V
0	1.834918e-05	0.00134613572	0.0164672	0.0151004	0.1531796	0.194324
0.005	1.76856133333333e-05	0.00126915214666667	0.0268229	0.0708528333333333	0.157496066666667	0.194213333333333
0.01	1.62348e-05	0.001125110288	0.02901856	0.09079968	0.16004024	0.1935468
0.015	1.4952364e-05	0.000997223144	0.03096572	0.1086776	0.16164632	0.192896
0.02	1.3501955e-05	0.000856263786	0.03064962	0.11640396	0.16221678	0.1919686
0.025	1.2116632e-05	0.000725279	0.02732022	0.10914198	0.1611206	0.1908148
0.03	1.09222e-05	0.00061462	0.024056	0.1014018	0.159242	0.189708
0.035	9.8934e-06	0.00052084	0.0219206	0.098324	0.157402	0.188716
0.04	9.0284e-06	0.00044174	0.0199334	0.095222	0.155562	0.187732
0.045	8.2936e-06	0.00037582	0.0180656	0.092096	0.15366	0.186782
0.05	7.6428e-06	0.00032008	0.0163506	0.08907	0.151792	0.186144
0.055	7.097e-06	0.00027234	0.01477	0.086052	0.14993	0.185662
0.06	6.6474e-06	0.00023214	0.0132934	0.082914	0.148222	0.184838
0.065	6.2566e-06	0.0001984	0.011934	0.079792	0.146724	0.183728
0.07	5.897e-06	0.00016936	0.010692	0.076716	0.14491	0.182458
0.075	5.582e-06	0.00014518	0.009568	0.07361	0.142776	0.180994
0.08	5.342e-06	0.00012566	0.008554	0.070508	0.140628	0.1794
0.085	5.1222e-06	0.0001084	0.007642	0.067516	0.138262	0.17792
0.09	4.8726e-06	9.34400000000001e-05	0.006814	0.06453	0.135458	0.17644
0.095	4.6702e-06	8.19800000000001e-05	0.006046	0.061534	0.13286	0.1751
0.1	4.5352e-06	7.246e-05	0.005366	0.05864	0.13066	0.17394
0.105	4.3756e-06	6.386e-05	0.004788	0.055808	0.12836	0.17256
0.11	4.2064e-06	5.732e-05	0.00426800000000001	0.05303	0.1259	0.17112
0.115	4.0824e-06	5.258e-05	0.003798	0.050336	0.12358	0.16996
0.12	3.9546e-06	4.78199999999999e-05	0.00339	0.047682	0.12132	0.16874
0.125	3.8064e-06	4.31999999999999e-05	0.003012	0.045114	0.11886	0.16718
0.13	3.6864e-06	3.95599999999999e-05	0.002664	0.042642	0.11638	0.16566
0.135	3.5706e-06	3.696e-05	0.00237	0.040172	0.11392	0.16428
0.14	3.4688e-06	3.46e-05	0.002128	0.03779	0.11138	0.16278
0.145	3.4234e-06	3.188e-05	0.001936	0.035532	0.10872	0.16102
0.15	3.3796e-06	2.952e-05	0.00177	0.033316	0.10616	0.15934
0.155	3.3228e-06	2.806e-05	0.001606	0.031164	0.10368	0.15774
0.16	3.3024e-06	2.684e-05	0.001448	0.029372	0.10108	0.15598
0.165	3.311e-06	2.532e-05	0.001308	0.027956	0.0985	0.15432
0.17	3.30200000000001e-06	2.45e-05	0.001184	0.026456	0.09608	0.1529
0.175	3.25420000000001e-06	2.45000000000001e-05	0.001084	0.024806	0.09356	0.15134
0.18	3.193e-06	2.39800000000001e-05	0.001016	0.023228	0.09086	0.14964
0.185	3.158e-06	2.29200000000002e-05	0.000955999999999999	0.021502	0.0883	0.148
0.19	3.1142e-06	2.19800000000001e-05	0.000889999999999999	0.019566	0.08574	0.14618
0.195	3.056e-06	2.09200000000001e-05	0.000831999999999999	0.0179	0.083	0.1443
0.2	3.005e-06	1.93199999999999e-05	0.00078	0.01656	0.08036	0.14256
0.205	2.965e-06	1.76599999999998e-05	0.000724000000000003	0.0153	0.0778600000000001	0.14076
0.21	2.928e-06	1.69199999999998e-05	0.000676000000000004	0.01414	0.0752200000000001	0.13866
0.215	2.838e-06	1.72999999999999e-05	0.000648000000000003	0.01312	0.0726200000000001	0.13654
0.22	2.743e-06	1.836e-05	0.000624000000000002	0.01214	0.0701200000000001	0.13458
0.225	2.709e-06	2.00600000000001e-05	0.000590000000000003	0.01122	0.0675000000000001	0.13264
0.23	2.663e-06	2.15400000000001e-05	0.000568000000000003	0.01042	0.0649	0.1307
0.235	2.6e-06	2.15600000000001e-05	0.000564000000000001	0.00966000000000002	0.06252	0.12884
0.24	2.621e-06	2.07600000000001e-05	0.000548	0.00896000000000001	0.06022	0.12698
0.245	2.664e-06	1.98e-05	0.000516000000000004	0.0084	0.0578399999999999	0.12494
0.25	2.667e-06	1.89e-05	0.000508000000000003	0.00788	0.0554799999999999	0.12272
0.255	2.668e-06	1.832e-05	0.000504000000000001	0.00735999999999998	0.05322	0.12046
0.26	2.646e-06	1.79e-05	0.000486000000000002	0.00685999999999997	0.05092	0.11834
0.265	2.598e-06	1.73999999999999e-05	0.000486000000000002	0.00631999999999998	0.04854	0.11616
0.27	2.566e-06	1.68599999999999e-05	0.00049	0.00580000000000001	0.04638	0.11386
0.275	2.545e-06	1.59799999999999e-05	0.000479999999999999	0.00536000000000001	0.0443600000000001	0.11164
0.28	2.52e-06	1.56599999999999e-05	0.000485999999999998	0.00502	0.0422800000000001	0.1095
0.285	2.52000000000001e-06	1.644e-05	0.000496	0.00473999999999999	0.0403	0.1073
0.29	2.54300000000001e-06	1.642e-05	0.000470000000000002	0.00451999999999998	0.03842	0.10508
0.295	2.563e-06	1.602e-05	0.000452	0.00431999999999997	0.03656	0.10292
0.3	2.563e-06	1.66200000000001e-05	0.000445999999999996	0.00407999999999998	0.0347999999999999	0.10078
0.305	2.544e-06	1.66800000000001e-05	0.000417999999999994	0.00386000000000001	0.03302	0.09854
0.31	2.539e-06	1.612e-05	0.000395999999999994	0.00366000000000001	0.0311600000000001	0.09616
