Vg	Id,Vd=0V	Ig,Vd=0V	Is,Vd=0V	Iavdd,Vd=0V	Ignd,Vd=0V	Id,Vd=0.01V	Ig,Vd=0.01V	Is,Vd=0.01V	Iavdd,Vd=0.01V	Ignd,Vd=0.01V	Id,Vd=0.02V	Ig,Vd=0.02V	Is,Vd=0.02V	Iavdd,Vd=0.02V	Ignd,Vd=0.02V	Id,Vd=0.03V	Ig,Vd=0.03V	Is,Vd=0.03V	Iavdd,Vd=0.03V	Ignd,Vd=0.03V	Id,Vd=0.04V	Ig,Vd=0.04V	Is,Vd=0.04V	Iavdd,Vd=0.04V	Ignd,Vd=0.04V	Id,Vd=0.05V	Ig,Vd=0.05V	Is,Vd=0.05V	Iavdd,Vd=0.05V	Ignd,Vd=0.05V	Id,Vd=0.06V	Ig,Vd=0.06V	Is,Vd=0.06V	Iavdd,Vd=0.06V	Ignd,Vd=0.06V	Id,Vd=0.07V	Ig,Vd=0.07V	Is,Vd=0.07V	Iavdd,Vd=0.07V	Ignd,Vd=0.07V	Id,Vd=0.08V	Ig,Vd=0.08V	Is,Vd=0.08V	Iavdd,Vd=0.08V	Ignd,Vd=0.08V	Id,Vd=0.09V	Ig,Vd=0.09V	Is,Vd=0.09V	Iavdd,Vd=0.09V	Ignd,Vd=0.09V	Id,Vd=0.1V	Ig,Vd=0.1V	Is,Vd=0.1V	Iavdd,Vd=0.1V	Ignd,Vd=0.1V
-0.3	-4.2075e-09	-2.27244e-08	5.19e-12	4.8172e-07	-4.551e-07	-4.4729e-09	-2.2653e-08	6.88e-12	4.9166e-07	-4.6454e-07	-4.3912e-09	-2.26432e-08	-3.78e-12	4.9374e-07	-4.6668e-07	-4.2887e-09	-2.26936e-08	-2.76e-12	4.95e-07	-4.6812e-07	-4.1825e-09	-2.26838e-08	-9.7e-13	4.9592e-07	-4.6928e-07	-4.0758e-09	-2.26732e-08	-4.4e-12	4.969e-07	-4.7e-07	-3.9467e-09	-2.27218e-08	5.9e-13	4.9726e-07	-4.7072e-07	-3.8387e-09	-2.27834e-08	6.26e-12	4.9784e-07	-4.712e-07	-3.7085e-09	-2.27898e-08	-4.8e-12	4.984e-07	-4.7158e-07	-3.5795e-09	-2.28286e-08	8.2e-12	4.9846e-07	-4.7222e-07	-3.4544e-09	-2.28052e-08	-2.07e-12	4.9894e-07	-4.726e-07
-0.295	-4.3263e-09	-2.04856e-08	5.84e-12	4.8208e-07	-4.572e-07	-4.4898e-09	-2.0473e-08	3.58e-12	4.9146e-07	-4.6644e-07	-4.4058e-09	-2.04704e-08	6.48e-12	4.9386e-07	-4.6902e-07	-4.3051e-09	-2.05166e-08	1.55e-12	4.9492e-07	-4.7036e-07	-4.2054e-09	-2.05296e-08	1.18e-12	4.9604e-07	-4.7116e-07	-4.0987e-09	-2.05064e-08	1.6e-12	4.9664e-07	-4.7196e-07	-3.9731e-09	-2.05532e-08	5.22e-12	4.9736e-07	-4.7282e-07	-3.8661e-09	-2.0602e-08	-3.3e-12	4.9774e-07	-4.733e-07	-3.7332e-09	-2.0616e-08	5.37e-12	4.9812e-07	-4.7372e-07	-3.611e-09	-2.0652e-08	-2.2e-13	4.9844e-07	-4.7428e-07	-3.4866e-09	-2.06506e-08	-5.82e-12	4.9896e-07	-4.748e-07
-0.29	-4.3505e-09	-1.85396e-08	6e-12	4.8226e-07	-4.5946e-07	-4.5064e-09	-1.85316e-08	-7.72e-12	4.9154e-07	-4.6836e-07	-4.4288e-09	-1.85366e-08	9.7e-13	4.938e-07	-4.7064e-07	-4.3258e-09	-1.85854e-08	-7.5e-13	4.9492e-07	-4.721e-07	-4.227e-09	-1.85996e-08	7.5e-13	4.9596e-07	-4.7306e-07	-4.1188e-09	-1.85832e-08	1.38e-12	4.9662e-07	-4.7428e-07	-3.995e-09	-1.86284e-08	-4e-14	4.9756e-07	-4.7488e-07	-3.8906e-09	-1.86626e-08	-7.12e-12	4.9798e-07	-4.7514e-07	-3.7615e-09	-1.86834e-08	4.04e-12	4.9822e-07	-4.759e-07	-3.6322e-09	-1.87116e-08	-5.79e-12	4.9852e-07	-4.763e-07	-3.5022e-09	-1.87206e-08	3.59e-12	4.99e-07	-4.768e-07
-0.285	-4.3719e-09	-1.67706e-08	-6.2e-12	4.825e-07	-4.6136e-07	-4.5244e-09	-1.6758e-08	-2.81e-12	4.917e-07	-4.7032e-07	-4.4447e-09	-1.67748e-08	-5.24e-12	4.936e-07	-4.726e-07	-4.3467e-09	-1.67954e-08	8.5e-13	4.9488e-07	-4.7374e-07	-4.2412e-09	-1.68154e-08	-3.7e-13	4.9592e-07	-4.7502e-07	-4.1408e-09	-1.68158e-08	3.7e-13	4.9672e-07	-4.7588e-07	-4.0114e-09	-1.68336e-08	-3.98e-12	4.9724e-07	-4.7636e-07	-3.9083e-09	-1.68822e-08	4.56e-12	4.977e-07	-4.769e-07	-3.7789e-09	-1.68942e-08	-2.53e-12	4.981e-07	-4.7744e-07	-3.6588e-09	-1.6911e-08	-1.81e-12	4.9858e-07	-4.7792e-07	-3.535e-09	-1.69566e-08	3.77e-12	4.9892e-07	-4.784e-07
-0.28	-4.3862e-09	-1.51892e-08	-5.83e-12	4.8264e-07	-4.6314e-07	-4.5353e-09	-1.51712e-08	6.18e-12	4.9164e-07	-4.7206e-07	-4.4567e-09	-1.51856e-08	-4.28e-12	4.9378e-07	-4.7418e-07	-4.3603e-09	-1.51972e-08	1.6e-13	4.9484e-07	-4.7522e-07	-4.2551e-09	-1.52252e-08	-1.94e-12	4.9602e-07	-4.7636e-07	-4.1653e-09	-1.52244e-08	-3.87e-12	4.966e-07	-4.7738e-07	-4.0349e-09	-1.5267e-08	-3.64e-12	4.9728e-07	-4.7808e-07	-3.9307e-09	-1.52842e-08	6.08e-12	4.9768e-07	-4.7856e-07	-3.8049e-09	-1.53068e-08	-5.75e-12	4.983e-07	-4.789e-07	-3.6798e-09	-1.53312e-08	4.01e-12	4.9874e-07	-4.797e-07	-3.557e-09	-1.53784e-08	-3.63e-12	4.9884e-07	-4.8e-07
-0.275	-4.4024e-09	-1.37248e-08	4.2e-12	4.8278e-07	-4.6476e-07	-4.5519e-09	-1.37108e-08	2.8e-12	4.9142e-07	-4.7318e-07	-4.4692e-09	-1.3732e-08	3.33e-12	4.9388e-07	-4.754e-07	-4.375e-09	-1.37476e-08	-3.99e-12	4.9494e-07	-4.7672e-07	-4.2763e-09	-1.37776e-08	-4.2e-13	4.9584e-07	-4.7778e-07	-4.1809e-09	-1.37802e-08	-9e-13	4.9682e-07	-4.789e-07	-4.0538e-09	-1.3807e-08	6.43e-12	4.9714e-07	-4.7952e-07	-3.9507e-09	-1.38332e-08	-2.78e-12	4.9792e-07	-4.7992e-07	-3.8265e-09	-1.3852e-08	1.57e-12	4.9822e-07	-4.806e-07	-3.7071e-09	-1.38766e-08	4.1e-12	4.9878e-07	-4.8104e-07	-3.5866e-09	-1.39142e-08	-2.21e-12	4.9908e-07	-4.8174e-07
-0.27	-4.4196e-09	-1.24296e-08	7.97e-12	4.828e-07	-4.6598e-07	-4.5683e-09	-1.24218e-08	-4.9e-12	4.9154e-07	-4.7466e-07	-4.4888e-09	-1.2423e-08	6.23e-12	4.9392e-07	-4.769e-07	-4.3959e-09	-1.2456e-08	1.9e-12	4.9488e-07	-4.7798e-07	-4.2894e-09	-1.24712e-08	1.5e-13	4.9598e-07	-4.7924e-07	-4.1871e-09	-1.24828e-08	4.55e-12	4.966e-07	-4.7992e-07	-4.0742e-09	-1.24954e-08	3.61e-12	4.973e-07	-4.8072e-07	-3.9641e-09	-1.25304e-08	-3.43e-12	4.9798e-07	-4.8136e-07	-3.8491e-09	-1.25478e-08	7.88e-12	4.981e-07	-4.818e-07	-3.7306e-09	-1.25758e-08	-6.19e-12	4.9876e-07	-4.8244e-07	-3.6066e-09	-1.26108e-08	-2.3e-13	4.9916e-07	-4.8282e-07
-0.265	-4.4403e-09	-1.12194e-08	-1.76e-12	4.831e-07	-4.6746e-07	-4.5743e-09	-1.1216e-08	-7.48e-12	4.915e-07	-4.7588e-07	-4.505e-09	-1.12362e-08	-7.06e-12	4.9374e-07	-4.7798e-07	-4.4064e-09	-1.12502e-08	3.28e-12	4.9496e-07	-4.7934e-07	-4.3078e-09	-1.12792e-08	1.8e-13	4.9604e-07	-4.8026e-07	-4.2112e-09	-1.12996e-08	-5.7e-13	4.9674e-07	-4.8128e-07	-4.0947e-09	-1.13054e-08	-5.37e-12	4.9726e-07	-4.8184e-07	-3.989e-09	-1.13422e-08	-7.4e-13	4.9792e-07	-4.8234e-07	-3.8723e-09	-1.13578e-08	-3.24e-12	4.983e-07	-4.8308e-07	-3.7484e-09	-1.13914e-08	-3.55e-12	4.9858e-07	-4.8338e-07	-3.6326e-09	-1.14156e-08	3.56e-12	4.9908e-07	-4.8378e-07
-0.26	-4.454e-09	-1.01516e-08	-9.99e-12	4.831e-07	-4.6848e-07	-4.5885e-09	-1.01548e-08	7.66e-12	4.9156e-07	-4.7678e-07	-4.5197e-09	-1.01694e-08	-5.28e-12	4.9394e-07	-4.7902e-07	-4.4253e-09	-1.02012e-08	7.4e-13	4.949e-07	-4.8024e-07	-4.3248e-09	-1.0218e-08	1.57e-12	4.9594e-07	-4.8154e-07	-4.2238e-09	-1.02228e-08	-1.14e-12	4.9694e-07	-4.8258e-07	-4.1084e-09	-1.02416e-08	-7.1e-13	4.9736e-07	-4.828e-07	-4.0048e-09	-1.02808e-08	6.59e-12	4.9774e-07	-4.8362e-07	-3.8866e-09	-1.02952e-08	-5.95e-12	4.981e-07	-4.839e-07	-3.7667e-09	-1.03176e-08	5.33e-12	4.9848e-07	-4.8442e-07	-3.6526e-09	-1.03472e-08	7.2e-13	4.9908e-07	-4.8514e-07
-0.255	-4.4689e-09	-9.1788e-09	8.26e-12	4.8346e-07	-4.698e-07	-4.6038e-09	-9.184e-09	-1.777e-11	4.9166e-07	-4.7788e-07	-4.531e-09	-9.196e-09	4.98e-12	4.9396e-07	-4.7992e-07	-4.4397e-09	-9.2267e-09	-2.99e-12	4.9506e-07	-4.8132e-07	-4.3424e-09	-9.2421e-09	-4.1e-13	4.9592e-07	-4.8228e-07	-4.2419e-09	-9.2622e-09	1.11e-12	4.9662e-07	-4.8314e-07	-4.1262e-09	-9.2808e-09	2.95e-12	4.974e-07	-4.84e-07	-4.0189e-09	-9.3069e-09	-7.58e-12	4.9766e-07	-4.8448e-07	-3.9099e-09	-9.3367e-09	3.61e-12	4.9838e-07	-4.8494e-07	-3.7906e-09	-9.3487e-09	-2.42e-12	4.9844e-07	-4.856e-07	-3.6812e-09	-9.3878e-09	-7.6e-13	4.9918e-07	-4.8578e-07
