Vds	Gm_Vgs=0.15V	Gm_Vgs=0.3V	Gm_Vgs=0.45V	Gm_Vgs=0.6V	Gm_Vgs=0.75V	Gm_Vgs=0.9V
0	9.06448e-06	0.001172852	0.0170952	0.116638	0.18112	0.207072
0.005	8.33447666666667e-06	0.001104923	0.0292538	0.118211666666667	0.179753666666667	0.205395666666667
0.01	7.1788e-06	0.0009715488	0.03190748	0.11965	0.1779016	0.2041356
0.015	6.188704e-06	0.0008539984	0.03421144	0.1194184	0.1761216	0.2027812
0.02	5.152386e-06	0.0007274976	0.03388396	0.1185219	0.1743122	0.2016982
0.025	4.247114e-06	0.000608815	0.0300484	0.116263	0.1725774	0.2008302
0.03	3.515556e-06	0.000507514	0.0262974	0.1127714	0.170856	0.1999
0.035	2.9128e-06	0.00042472	0.023867	0.109318	0.169184	0.199088
0.04	2.4104e-06	0.00035588	0.021598	0.106086	0.167472	0.198262
0.045	2.0006e-06	0.00029646	0.01946	0.102716	0.16565	0.197544
0.05	1.6678e-06	0.00024704	0.0174798	0.099348	0.16375	0.19716
0.055	1.3826e-06	0.00020702	0.0156386	0.095986	0.162024	0.196488
0.06	1.1472e-06	0.00017366	0.013942	0.092584	0.160576	0.195442
0.065	9.504e-07	0.00014554	0.01241	0.089156	0.158768	0.194188
0.07	7.816e-07	0.00012146	0.011036	0.085772	0.156632	0.192638
0.075	6.566e-07	0.0001008	0.00978799999999999	0.082378	0.154526	0.190918
0.08	5.762e-07	8.41800000000001e-05	0.008654	0.078954	0.152074	0.1894
0.085	4.868e-07	7.078e-05	0.007656	0.075622	0.149264	0.1882
0.09	3.898e-07	5.96999999999999e-05	0.00677	0.072348	0.14684	0.18724
0.095	3.372e-07	5.154e-05	0.005964	0.069038	0.14468	0.1862
0.1	2.976e-07	4.51800000000001e-05	0.005248	0.065778	0.14234	0.18496
0.105	2.322e-07	3.95800000000001e-05	0.004618	0.062606	0.14006	0.18378
0.11	1.778e-07	3.45e-05	0.004056	0.059424	0.13782	0.18248
0.115	1.572e-07	2.982e-05	0.003566	0.056294	0.13542	0.18106
0.12	1.256e-07	2.57199999999999e-05	0.003126	0.053534	0.1329	0.17972
0.125	9.59999999999997e-08	2.19999999999999e-05	0.002732	0.051062	0.13036	0.17834
0.13	9.19999999999995e-08	1.87599999999998e-05	0.00241600000000001	0.048368	0.12768	0.1767
0.135	1.004e-07	1.66999999999999e-05	0.00214800000000001	0.045574	0.125	0.17514
0.14	1.19600000000001e-07	1.542e-05	0.001894	0.042862	0.1224	0.17376
