gds,Vg=0V	gds,Vg=0.15V	gds,Vg=0.3V	gds,Vg=0.45V	gds,Vg=0.6V	gds,Vg=0.75V	gds,Vg=0.9V
4.95116e-07	4.952628e-05	0.00339904996	0.018476	0.016748	0.018422	0.0158408
4.44228e-07	4.615314e-05	0.00317572498	0.0355068	0.0760498	0.099576	0.112445
3.7199e-07	3.9568e-05	0.0028022	0.0431688	0.1063658	0.142025	0.1630746
3.1914e-07	3.3232e-05	0.002453	0.032582	0.075836	0.10212	0.11615
2.6544e-07	2.8094e-05	0.0021204	0.030546	0.073786	0.1004	0.1149
2.2948e-07	2.3764e-05	0.0018846	0.029004	0.07312	0.10042	0.11516
1.9726e-07	2.0718e-05	0.0016524	0.027304	0.07162	0.09942	0.1146
1.7117e-07	1.8334e-05	0.0014406	0.02584	0.07002	0.09842	0.11428
1.4921e-07	1.474e-05	0.0012664	0.024316	0.0685000000000001	0.0976	0.1137
1.2728e-07	1.35e-05	0.001113	0.02272	0.06682	0.09668	0.11304
1.073e-07	1.152e-05	0.0009858	0.02136	0.06524	0.09604	0.11252
9.164e-08	9.83000000000002e-06	0.000872	0.0199	0.0637600000000001	0.09478	0.11152
8.40999999999999e-08	9.55e-06	0.000782400000000001	0.0185	0.0621399999999999	0.0934	0.1111
7.14000000000002e-08	7.59999999999999e-06	0.0007328	0.01736	0.0604199999999999	0.09256	0.11076
6.582e-08	6.79000000000001e-06	0.000654599999999999	0.01636	0.0588800000000001	0.0919	0.11006
6.01399999999999e-08	7.10999999999999e-06	0.000559999999999999	0.01506	0.05696	0.0901	0.1085
5.446e-08	5.66e-06	0.000513999999999999	0.01404	0.0556	0.08918	0.10866
5.392e-08	4.81e-06	0.000468000000000002	0.01302	0.0538	0.08792	0.10822
4.55599999999999e-08	5.83e-06	0.000438000000000001	0.01232	0.05224	0.087	0.10716
4.30999999999999e-08	4.55e-06	0.000399999999999999	0.01138	0.05066	0.08592	0.10614
4.37000000000003e-08	4.26000000000001e-06	0.000372	0.01046	0.04898	0.0848	0.10788
4.18000000000001e-08	4.38000000000001e-06	0.000366	0.00994000000000004	0.0474	0.0836200000000001	0.10756
3.95199999999998e-08	4.28e-06	0.00034	0.00915999999999998	0.0458	0.08216	0.1042
3.57000000000001e-08	4.06999999999999e-06	0.000316000000000002	0.00858000000000001	0.0443000000000001	0.08092	0.1032
3.37600000000001e-08	3.43e-06	0.000308000000000001	0.00802000000000004	0.04254	0.07894	0.1026
3.45799999999997e-08	4.33e-06	0.000285999999999998	0.00751999999999996	0.04088	0.0805999999999999	0.1014
3.366e-08	4.13999999999999e-06	0.000279999999999998	0.00695999999999999	0.0394599999999999	0.0801600000000001	0.1006
3.20600000000001e-08	3.42999999999998e-06	0.000296000000000001	0.00652	0.0379799999999999	0.0755999999999999	0.0999999999999998
3.134e-08	3.05e-06	0.000272000000000001	0.00620000000000001	0.0361400000000002	0.0734000000000002	0.0982000000000002
3.07600000000001e-08	3.85000000000002e-06	0.000242	0.00586000000000003	0.0349000000000001	0.0728000000000003	0.0980000000000002
3.27599999999999e-08	3.50999999999999e-06	0.000242000000000002	0.00544	0.0335399999999999	0.0711999999999998	0.0969999999999998
4.09399999999999e-08	3.35000000000002e-06	0.000266	0.00521999999999996	0.03224	0.0699999999999999	0.0958
3.54399999999999e-08	3.37000000000002e-06	0.000243999999999998	0.00511999999999999	0.03084	0.0684	0.0952000000000001
2.58999999999999e-08	3.51999999999997e-06	0.000241999999999999	0.00468	0.0294199999999999	0.0674	0.0945999999999998
2.63800000000001e-08	4.23000000000001e-06	0.000258000000000002	0.00430000000000002	0.02826	0.0664000000000001	0.0930000000000002
3.07800000000001e-08	3.35000000000003e-06	0.000253999999999999	0.00434000000000004	0.02702	0.0642	0.0918000000000004
3.92199999999998e-08	3.81999999999999e-06	0.000247999999999999	0.00422	0.0257399999999999	0.0631999999999998	0.0913999999999997
3.46199999999999e-08	3.11e-06	0.000224	0.00395999999999998	0.02444	0.0616000000000001	0.0901999999999999
3.29400000000001e-08	2.09000000000001e-06	0.000231999999999999	0.00381999999999999	0.02336	0.0598000000000001	0.0890000000000001
3.25000000000001e-08	2.92999999999998e-06	0.000232000000000002	0.00376	0.0222	0.0579999999999997	0.0871999999999997
3.23200000000001e-08	4.50000000000001e-06	0.000224000000000001	0.00360000000000001	0.0214600000000001	0.0572000000000001	0.0862
4.01400000000001e-08	4.10000000000002e-06	0.000242	0.00339999999999998	0.02048	0.0560000000000003	0.0858000000000003
3.28800000000001e-08	2.09000000000001e-06	0.000244000000000001	0.00343999999999999	0.01936	0.0542	0.0846000000000002
2.60200000000001e-08	2.78999999999997e-06	0.000227999999999998	0.00324000000000001	0.01878	0.0524	0.0826
3.11199999999999e-08	3.83999999999999e-06	0.000221999999999999	0.00323999999999997	0.0179199999999999	0.0511999999999998	0.0821999999999999
3.82599999999999e-08	3.41000000000002e-06	0.000236	0.00332000000000001	0.0170399999999999	0.0504000000000001	0.0809999999999998
3.86600000000001e-08	3.21000000000001e-06	0.000242	0.00306	0.01616	0.0486000000000001	0.0794000000000001
3.01200000000002e-08	2.73000000000002e-06	0.000216000000000002	0.00301999999999998	0.0153000000000001	0.0469999999999999	0.0786000000000004
3.51000000000001e-08	3.63999999999997e-06	0.000209999999999999	0.00297999999999999	0.0146200000000001	0.0453999999999999	0.0777999999999997
3.77999999999998e-08	4.28999999999996e-06	0.000233999999999998	0.00289999999999999	0.01416	0.0439999999999999	0.076
3.08199999999999e-08	3.17e-06	0.000244000000000001	0.00288000000000002	0.01358	0.0429999999999999	0.074
3.25199999999999e-08	3.54000000000001e-06	0.000226000000000002	0.00286000000000001	0.0128	0.0414000000000001	0.0737999999999998
3.68199999999998e-08	3.73999999999998e-06	0.000224	0.00276	0.01244	0.0401999999999999	0.0722
4.10000000000001e-08	2.79000000000002e-06	0.000209999999999999	0.00281999999999999	0.0120999999999999	0.0392	0.0708
3.71200000000001e-08	3.72000000000002e-06	0.000215999999999999	0.00276	0.0115599999999999	0.0372	0.0694
3.196e-08	5.06999999999997e-06	0.000246	0.00256000000000002	0.01086	0.0362000000000001	0.0685999999999999
3.68200000000003e-08	3.30999999999998e-06	0.000242	0.00263999999999999	0.0106400000000002	0.0354000000000002	0.0674000000000004
3.85600000000001e-08	1.75000000000003e-06	0.000216	0.00276000000000001	0.01058	0.0342	0.0654000000000005
4.27799999999998e-08	3.28000000000003e-06	0.00023	0.00254	0.0097999999999999	0.0326	0.0643999999999998
3.992e-08	4.29999999999998e-06	0.00023	0.00257999999999998	0.00958	0.0314000000000002	0.0633999999999999
3.34000000000001e-08	3.69e-06	0.00021	0.00270000000000001	0.00949999999999995	0.0310000000000001	0.0615999999999998
3.456e-08	3.27999999999999e-06	0.000214	0.00254000000000001	0.00891999999999993	0.0293999999999999	0.0601999999999998
3.69799999999998e-08	3.70999999999996e-06	0.000238000000000001	0.00263999999999998	0.00884000000000006	0.0282000000000001	0.0596000000000002
3.62599999999999e-08	4.21e-06	0.00025	0.00241999999999998	0.00842000000000012	0.0271999999999998	0.0576
3.36e-08	3.24000000000003e-06	0.000224	0.00246	0.00782000000000004	0.0263999999999997	0.0562
4.44200000000001e-08	2.40000000000001e-06	0.000217999999999998	0.00268	0.0102599999999999	0.0256000000000003	0.0552
3.98199999999999e-08	4.29e-06	0.000239999999999997	0.00246	0.0104	0.0246000000000003	0.0539999999999998
