vg	id_vd = 0.0V	ig_vd = 0.0V	is_vd = 0.0V	iavdd_vd = 0.0V	ignd_vd = 0.0V	id_vd = 0.01V	ig_vd = 0.01V	is_vd = 0.01V	iavdd_vd = 0.01V	ignd_vd = 0.01V	id_vd = 0.02V	ig_vd = 0.02V	is_vd = 0.02V	iavdd_vd = 0.02V	ignd_vd = 0.02V	id_vd = 0.03V	ig_vd = 0.03V	is_vd = 0.03V	iavdd_vd = 0.03V	ignd_vd = 0.03V	id_vd = 0.04V	ig_vd = 0.04V	is_vd = 0.04V	iavdd_vd = 0.04V	ignd_vd = 0.04V	id_vd = 0.05V	ig_vd = 0.05V	is_vd = 0.05V	iavdd_vd = 0.05V	ignd_vd = 0.05V	id_vd = 0.06V	ig_vd = 0.06V	is_vd = 0.06V	iavdd_vd = 0.06V	ignd_vd = 0.06V	id_vd = 0.07V	ig_vd = 0.07V	is_vd = 0.07V	iavdd_vd = 0.07V	ignd_vd = 0.07V	id_vd = 0.08V	ig_vd = 0.08V	is_vd = 0.08V	iavdd_vd = 0.08V	ignd_vd = 0.08V	id_vd = 0.09V	ig_vd = 0.09V	is_vd = 0.09V	iavdd_vd = 0.09V	ignd_vd = 0.09V	id_vd = 0.1V	ig_vd = 0.1V	is_vd = 0.1V	iavdd_vd = 0.1V	ignd_vd = 0.1V
-0.3	1.4481e-10	-2.0152e-09	-6.4e-13	3.215e-07	-3.1954e-07	1.8748e-10	-2.0354e-09	1.2e-13	3.2112e-07	-3.1938e-07	2.3246e-10	-2.039e-09	-2.4e-13	3.2016e-07	-3.1832e-07	2.6263e-10	-2.0598e-09	-7.5e-13	3.203e-07	-3.185e-07	3.0413e-10	-2.0662e-09	-9.5e-13	3.201e-07	-3.1836e-07	3.4521e-10	-2.0851e-09	-3e-13	3.2012e-07	-3.1836e-07	3.7153e-10	-2.1036e-09	-1.31e-12	3.2022e-07	-3.1836e-07	4.1018e-10	-2.1167e-09	-1.1e-12	3.2008e-07	-3.1826e-07	4.4721e-10	-2.1402e-09	4.7e-13	3.2028e-07	-3.185e-07	4.8783e-10	-2.153e-09	-8.8e-13	3.2044e-07	-3.189e-07	5.2156e-10	-2.1734e-09	-2.3e-13	3.2052e-07	-3.1886e-07
-0.295	1.4045e-10	-1.8272e-09	6.4e-13	3.2148e-07	-3.1984e-07	1.7814e-10	-1.8315e-09	-2.14e-12	3.2118e-07	-3.1954e-07	2.1989e-10	-1.8493e-09	9.2e-13	3.202e-07	-3.185e-07	2.628e-10	-1.8641e-09	-6.3e-13	3.2028e-07	-3.186e-07	2.9403e-10	-1.881e-09	1.6e-12	3.2022e-07	-3.186e-07	3.2922e-10	-1.8908e-09	-1.78e-12	3.201e-07	-3.1852e-07	3.6443e-10	-1.9126e-09	-1.1e-13	3.202e-07	-3.186e-07	4.0452e-10	-1.9232e-09	3.5e-13	3.2008e-07	-3.1844e-07	4.365e-10	-1.9397e-09	-1.1e-13	3.1952e-07	-3.1798e-07	4.7836e-10	-1.9636e-09	4.1e-13	3.2048e-07	-3.1904e-07	5.104e-10	-1.9773e-09	-5.6e-13	3.2052e-07	-3.1904e-07
-0.29	1.3066e-10	-1.6455e-09	-1.43e-12	3.215e-07	-3.1998e-07	1.6931e-10	-1.6664e-09	3.3e-13	3.2116e-07	-3.1966e-07	2.083e-10	-1.6739e-09	1e-14	3.2018e-07	-3.1872e-07	2.4632e-10	-1.6893e-09	-6.1e-13	3.2006e-07	-3.1816e-07	2.8686e-10	-1.7009e-09	-1.63e-12	3.2016e-07	-3.1868e-07	3.1829e-10	-1.7224e-09	-1.29e-12	3.2018e-07	-3.1862e-07	3.5683e-10	-1.7363e-09	-1.31e-12	3.2012e-07	-3.1864e-07	3.9313e-10	-1.7478e-09	-2.6e-13	3.201e-07	-3.187e-07	4.2681e-10	-1.7694e-09	1.19e-12	3.2018e-07	-3.1886e-07	4.6342e-10	-1.786e-09	-8.3e-13	3.2052e-07	-3.1922e-07	5.0418e-10	-1.8111e-09	5.1e-13	3.2046e-07	-3.1924e-07
-0.285	1.2009e-10	-1.493e-09	8.5e-13	3.2146e-07	-3.2004e-07	1.6227e-10	-1.5036e-09	-7.6e-13	3.2124e-07	-3.1982e-07	2.0133e-10	-1.5188e-09	-9e-14	3.2008e-07	-3.1884e-07	2.4064e-10	-1.53e-09	-8.1e-13	3.2018e-07	-3.1892e-07	2.7662e-10	-1.5471e-09	-2.4e-13	3.2024e-07	-3.1892e-07	3.0946e-10	-1.5581e-09	-5.3e-13	3.2018e-07	-3.1886e-07	3.468e-10	-1.5851e-09	8e-13	3.2014e-07	-3.1888e-07	3.8751e-10	-1.5898e-09	-1.6e-13	3.202e-07	-3.1882e-07	4.1565e-10	-1.6025e-09	-1.21e-12	3.2024e-07	-3.1892e-07	4.5172e-10	-1.6371e-09	1.05e-12	3.203e-07	-3.193e-07	4.8674e-10	-1.6478e-09	-1.5e-13	3.1996e-07	-3.1874e-07
-0.28	1.111e-10	-1.3452e-09	-1.19e-12	3.2152e-07	-3.2026e-07	1.6049e-10	-1.3706e-09	4e-13	3.2118e-07	-3.2002e-07	1.9506e-10	-1.3709e-09	-1.26e-12	3.201e-07	-3.1906e-07	2.3394e-10	-1.3864e-09	-9.4e-13	3.2024e-07	-3.189e-07	2.6787e-10	-1.403e-09	-1.93e-12	3.2028e-07	-3.191e-07	3.0376e-10	-1.4205e-09	-3.9e-13	3.2016e-07	-3.1898e-07	3.3838e-10	-1.4338e-09	-1.73e-12	3.2004e-07	-3.1898e-07	3.7497e-10	-1.4444e-09	-1.6e-13	3.2014e-07	-3.19e-07	4.0927e-10	-1.4704e-09	1.5e-13	3.2006e-07	-3.1904e-07	4.4092e-10	-1.4895e-09	-9.4e-13	3.1974e-07	-3.1876e-07	4.7814e-10	-1.5031e-09	-2.7e-13	3.2046e-07	-3.1946e-07
-0.275	1.0557e-10	-1.2161e-09	8.9e-13	3.2148e-07	-3.2034e-07	1.5369e-10	-1.2311e-09	-6e-13	3.2124e-07	-3.2014e-07	1.8595e-10	-1.2476e-09	7e-14	3.2014e-07	-3.1908e-07	2.2797e-10	-1.2552e-09	-5.1e-13	3.2022e-07	-3.192e-07	2.6105e-10	-1.2836e-09	4.7e-13	3.1956e-07	-3.1856e-07	2.9715e-10	-1.2846e-09	-9.5e-13	3.2016e-07	-3.1904e-07	3.3088e-10	-1.3057e-09	1.5e-13	3.2004e-07	-3.1916e-07	3.6619e-10	-1.3212e-09	1.14e-12	3.1958e-07	-3.1904e-07	3.985e-10	-1.3434e-09	-3.6e-13	3.2014e-07	-3.192e-07	4.3233e-10	-1.3647e-09	3.4e-13	3.2046e-07	-3.1958e-07	4.6932e-10	-1.3725e-09	-1.4e-13	3.205e-07	-3.1958e-07
-0.27	9.493e-11	-1.0948e-09	-8e-13	3.2154e-07	-3.2046e-07	1.4351e-10	-1.118e-09	2.4e-13	3.2118e-07	-3.2028e-07	1.7958e-10	-1.1295e-09	-1.62e-12	3.195e-07	-3.1906e-07	2.1408e-10	-1.1367e-09	-5.7e-13	3.202e-07	-3.1932e-07	2.5014e-10	-1.1575e-09	-1.92e-12	3.2026e-07	-3.1932e-07	2.8968e-10	-1.1704e-09	-1.02e-12	3.2012e-07	-3.1926e-07	3.1851e-10	-1.1864e-09	-1.16e-12	3.2016e-07	-3.1924e-07	3.5843e-10	-1.1996e-09	-3.6e-13	3.2026e-07	-3.193e-07	3.8882e-10	-1.2324e-09	7.9e-13	3.2024e-07	-3.1932e-07	4.2196e-10	-1.2417e-09	-3.7e-13	3.2056e-07	-3.1972e-07	4.5652e-10	-1.2636e-09	5e-14	3.1996e-07	-3.1906e-07
-0.265	8.961e-11	-1.0021e-09	-4.5e-13	3.2152e-07	-3.2054e-07	1.3358e-10	-1.0063e-09	-1.56e-12	3.2116e-07	-3.2032e-07	1.7532e-10	-1.0268e-09	-3.1e-13	3.2024e-07	-3.1936e-07	2.0727e-10	-1.03e-09	-1.13e-12	3.202e-07	-3.1938e-07	2.4502e-10	-1.0551e-09	-3e-14	3.2018e-07	-3.1944e-07	2.7753e-10	-1.0603e-09	-3.7e-13	3.201e-07	-3.193e-07	3.2052e-10	-1.0858e-09	7e-14	3.2018e-07	-3.1952e-07	3.462e-10	-1.094e-09	6.5e-13	3.2016e-07	-3.1928e-07	3.8232e-10	-1.1144e-09	-1.78e-12	3.2024e-07	-3.195e-07	4.1955e-10	-1.139e-09	-1.8e-13	3.2012e-07	-3.1924e-07	4.5455e-10	-1.1578e-09	4e-13	3.2044e-07	-3.198e-07
-0.26	8.455e-11	-9.02e-10	5e-14	3.2146e-07	-3.2058e-07	1.2436e-10	-9.1012e-10	-3.3e-13	3.2122e-07	-3.2038e-07	1.6739e-10	-9.22e-10	-7.7e-13	3.202e-07	-3.1938e-07	2.0214e-10	-9.4296e-10	-5.9e-13	3.203e-07	-3.1952e-07	2.3566e-10	-9.5942e-10	5e-13	3.2024e-07	-3.195e-07	2.6957e-10	-9.7236e-10	-1.49e-12	3.2006e-07	-3.1944e-07	3.0215e-10	-9.878e-10	-2.2e-13	3.2022e-07	-3.1956e-07	3.3432e-10	-1.0016e-09	-5.9e-13	3.2016e-07	-3.1946e-07	3.7116e-10	-1.0197e-09	1.4e-13	3.202e-07	-3.1954e-07	4.0834e-10	-1.036e-09	-1.31e-12	3.2046e-07	-3.198e-07	4.468e-10	-1.0589e-09	1.2e-13	3.2054e-07	-3.193e-07
-0.255	7.716e-11	-8.0898e-10	-1.23e-12	3.215e-07	-3.2066e-07	1.2097e-10	-8.253e-10	-2.8e-13	3.2118e-07	-3.2052e-07	1.5535e-10	-8.3962e-10	1.3e-13	3.2016e-07	-3.1954e-07	1.9366e-10	-8.5465e-10	-3.8e-13	3.203e-07	-3.1958e-07	2.2737e-10	-8.706e-10	-1.16e-12	3.1944e-07	-3.1878e-07	2.6464e-10	-8.8828e-10	-2e-14	3.2012e-07	-3.1946e-07	2.9705e-10	-8.9766e-10	-1.08e-12	3.2014e-07	-3.1958e-07	3.3344e-10	-9.0764e-10	-1.17e-12	3.202e-07	-3.1884e-07	3.6795e-10	-9.281e-10	-1.04e-12	3.2024e-07	-3.1958e-07	4.0206e-10	-9.4237e-10	-1.04e-12	3.198e-07	-3.1916e-07	4.3574e-10	-9.6807e-10	1.15e-12	3.1988e-07	-3.1954e-07
