vg	id_vd = 0V	ig_vd = 0V	is_vd = 0V	iavdd_vd = 0V	ignd_vd = 0V	id_vd = 0.15V	ig_vd = 0.15V	is_vd = 0.15V	iavdd_vd = 0.15V	ignd_vd = 0.15V	id_vd = 0.3V	ig_vd = 0.3V	is_vd = 0.3V	iavdd_vd = 0.3V	ignd_vd = 0.3V	id_vd = 0.45V	ig_vd = 0.45V	is_vd = 0.45V	iavdd_vd = 0.45V	ignd_vd = 0.45V	id_vd = 0.6V	ig_vd = 0.6V	is_vd = 0.6V	iavdd_vd = 0.6V	ignd_vd = 0.6V	id_vd = 0.75V	ig_vd = 0.75V	is_vd = 0.75V	iavdd_vd = 0.75V	ignd_vd = 0.75V	id_vd = 0.9V	ig_vd = 0.9V	is_vd = 0.9V	iavdd_vd = 0.9V	ignd_vd = 0.9V
-0.3	3.528e-11	-7.186e-11	2.766e-11	3.1232e-07	-3.1232e-07	1.1667e-10	-1.4754e-10	1.504e-11	3.1214e-07	-3.1226e-07	3.46e-10	-2.8849e-10	-6.184e-11	3.1206e-07	-3.1214e-07	7.4947e-10	-5.1175e-10	-2.4287e-10	3.1242e-07	-3.122e-07	1.3736e-09	-8.523e-10	-5.2646e-10	3.1274e-07	-3.1262e-07	2.4301e-09	-1.3306e-09	-1.0902e-09	3.1292e-07	-3.1294e-07	4.1405e-09	-1.9957e-09	-2.1213e-09	3.1306e-07	-3.1298e-07
-0.295	2.629e-11	-6.839e-11	2.333e-11	3.1244e-07	-3.1226e-07	1.2448e-10	-1.4066e-10	1.548e-11	3.1234e-07	-3.123e-07	3.4511e-10	-2.7761e-10	-6.869e-11	3.1206e-07	-3.1218e-07	7.2185e-10	-4.9699e-10	-2.305e-10	3.1238e-07	-3.124e-07	1.3674e-09	-8.2886e-10	-5.3707e-10	3.1256e-07	-3.1254e-07	2.3989e-09	-1.2971e-09	-1.0911e-09	3.127e-07	-3.1292e-07	4.0847e-09	-1.9561e-09	-2.1403e-09	3.13e-07	-3.1286e-07
-0.29	3.069e-11	-6.382e-11	2.388e-11	3.125e-07	-3.1224e-07	1.1166e-10	-1.3333e-10	7.37e-12	3.1212e-07	-3.1208e-07	3.3011e-10	-2.6779e-10	-7.471e-11	3.12e-07	-3.12e-07	7.1738e-10	-4.8329e-10	-2.3675e-10	3.1228e-07	-3.1218e-07	1.346e-09	-8.0656e-10	-5.4952e-10	3.1246e-07	-3.1242e-07	2.3834e-09	-1.2729e-09	-1.1055e-09	3.1268e-07	-3.127e-07	4.0783e-09	-1.9124e-09	-2.1666e-09	3.1282e-07	-3.1292e-07
-0.285	3.129e-11	-6.178e-11	2.55e-11	3.1238e-07	-3.1232e-07	1.0737e-10	-1.2662e-10	8.72e-12	3.1218e-07	-3.1208e-07	3.2957e-10	-2.5981e-10	-7.017e-11	3.1202e-07	-3.1202e-07	7.0847e-10	-4.6947e-10	-2.487e-10	3.1238e-07	-3.122e-07	1.338e-09	-7.881e-10	-5.5471e-10	3.1268e-07	-3.1254e-07	2.3597e-09	-1.2451e-09	-1.1178e-09	3.1286e-07	-3.1278e-07	4.0524e-09	-1.8717e-09	-2.1826e-09	3.1294e-07	-3.1286e-07
-0.28	3.414e-11	-5.72e-11	1.98e-11	3.1228e-07	-3.1248e-07	1.0647e-10	-1.227e-10	9.6e-12	3.1236e-07	-3.1238e-07	3.3143e-10	-2.5162e-10	-7.862e-11	3.1232e-07	-3.1222e-07	6.9644e-10	-4.5634e-10	-2.5404e-10	3.1224e-07	-3.123e-07	1.3371e-09	-7.7e-10	-5.5442e-10	3.1236e-07	-3.1256e-07	2.3333e-09	-1.214e-09	-1.1368e-09	3.1262e-07	-3.1274e-07	4.0337e-09	-1.8367e-09	-2.2006e-09	3.1284e-07	-3.1274e-07
-0.275	2.425e-11	-5.337e-11	1.817e-11	3.1254e-07	-3.1248e-07	1.0846e-10	-1.1644e-10	4.4e-12	3.123e-07	-3.1214e-07	3.2766e-10	-2.4235e-10	-8.293e-11	3.1204e-07	-3.1224e-07	6.9474e-10	-4.4445e-10	-2.5542e-10	3.123e-07	-3.1214e-07	1.3337e-09	-7.5266e-10	-5.77e-10	3.1254e-07	-3.123e-07	2.3456e-09	-1.1926e-09	-1.151e-09	3.1276e-07	-3.1268e-07	4.0285e-09	-1.8042e-09	-2.2084e-09	3.128e-07	-3.1266e-07
-0.27	2.802e-11	-5.188e-11	2.404e-11	3.1234e-07	-3.1246e-07	9.759e-11	-1.1074e-10	6.5e-13	3.1206e-07	-3.1204e-07	3.1775e-10	-2.3582e-10	-8.913e-11	3.1198e-07	-3.1206e-07	6.9485e-10	-4.3235e-10	-2.6204e-10	3.122e-07	-3.1214e-07	1.3187e-09	-7.3412e-10	-5.9544e-10	3.1234e-07	-3.123e-07	2.3405e-09	-1.1677e-09	-1.1688e-09	3.1256e-07	-3.125e-07	4.0092e-09	-1.7708e-09	-2.2367e-09	3.128e-07	-3.1286e-07
-0.265	3.286e-11	-4.977e-11	2.039e-11	3.1246e-07	-3.1246e-07	9.526e-11	-1.0629e-10	1.57e-12	3.1232e-07	-3.123e-07	3.2022e-10	-2.2765e-10	-8.629e-11	3.121e-07	-3.1228e-07	6.8821e-10	-4.1931e-10	-2.7837e-10	3.1212e-07	-3.1208e-07	1.3149e-09	-7.181e-10	-5.9806e-10	3.1238e-07	-3.1238e-07	2.3381e-09	-1.1435e-09	-1.1924e-09	3.1268e-07	-3.1274e-07	4.0155e-09	-1.7363e-09	-2.2577e-09	3.1268e-07	-3.1266e-07
-0.26	2.402e-11	-4.594e-11	1.521e-11	3.1252e-07	-3.1242e-07	1.0366e-10	-1.0289e-10	2.8e-13	3.1216e-07	-3.1212e-07	3.1853e-10	-2.2097e-10	-9.682e-11	3.122e-07	-3.1212e-07	6.821e-10	-4.0844e-10	-2.8463e-10	3.122e-07	-3.1228e-07	1.3168e-09	-7.0194e-10	-6.1251e-10	3.125e-07	-3.1252e-07	2.3348e-09	-1.1183e-09	-1.2181e-09	3.1266e-07	-3.1246e-07	3.9508e-09	-1.7018e-09	-2.2976e-09	3.1262e-07	-3.126e-07
-0.255	2.63e-11	-4.381e-11	1.779e-11	3.1246e-07	-3.1252e-07	9.682e-11	-9.766e-11	-8.23e-12	3.1206e-07	-3.1224e-07	3.1038e-10	-2.1214e-10	-1.0753e-10	3.1216e-07	-3.122e-07	6.916e-10	-3.9904e-10	-2.927e-10	3.1232e-07	-3.1234e-07	1.3141e-09	-6.8522e-10	-6.295e-10	3.1224e-07	-3.1236e-07	2.3322e-09	-1.0972e-09	-1.2525e-09	3.1248e-07	-3.125e-07	4.0152e-09	-1.671e-09	-2.3273e-09	3.1262e-07	-3.126e-07
