Vd	Id,Vg=0V	Ig,Vg=0V	Is,Vg=0V	Iavdd,Vg=0V	Ignd,Vg=0V	Id,Vg=0.15V	Ig,Vg=0.15V	Is,Vg=0.15V	Iavdd,Vg=0.15V	Ignd,Vg=0.15V	Id,Vg=0.3V	Ig,Vg=0.3V	Is,Vg=0.3V	Iavdd,Vg=0.3V	Ignd,Vg=0.3V	Id,Vg=0.45V	Ig,Vg=0.45V	Is,Vg=0.45V	Iavdd,Vg=0.45V	Ignd,Vg=0.45V	Id,Vg=0.6V	Ig,Vg=0.6V	Is,Vg=0.6V	Iavdd,Vg=0.6V	Ignd,Vg=0.6V	Id,Vg=0.75V	Ig,Vg=0.75V	Is,Vg=0.75V	Iavdd,Vg=0.75V	Ignd,Vg=0.75V	Id,Vg=0.9V	Ig,Vg=0.9V	Is,Vg=0.9V	Iavdd,Vg=0.9V	Ignd,Vg=0.9V
0	1.21848e-08	-1.0198e-10	-1.65462e-08	4.8146e-07	-4.7696e-07	3.846e-07	2.259e-11	-3.6286e-07	4.8928e-07	-4.8414e-07	-6.4763e-06	1.916e-10	6.5651e-06	4.9132e-07	-4.864e-07	-1.4826e-05	7.1296e-10	2.5044e-05	4.933e-07	-4.8842e-07	-1.6246e-05	2.3736e-09	3.732e-05	4.9646e-07	-4.9158e-07	-1.677e-05	7.7855e-09	4.3824e-05	5.0032e-07	-4.953e-07	-1.7368e-05	2.75464e-08	4.643e-05	5.0384e-07	-4.9854e-07
0.005	6.95174e-08	-1.038e-10	-7.35822e-08	4.8188e-07	-4.7702e-07	3.3835e-06	2.002e-11	-3.3712e-06	4.8918e-07	-4.8424e-07	7.5092e-05	1.8818e-10	-7.0282e-05	4.914e-07	-4.8654e-07	7.2408e-05	6.9871e-10	-0.00043632	4.9336e-07	-4.884e-07	5.9304e-05	2.3262e-09	-0.00070488	4.962e-07	-4.909e-07	5.5544e-05	7.6132e-09	-0.00082538	4.9968e-07	-4.9462e-07	5.1426e-05	2.68332e-08	-0.00088434	5.0294e-07	-4.9778e-07
0.01	1.2212e-07	-1.0389e-10	-1.2604e-07	4.821e-07	-4.774e-07	5.9859e-06	1.859e-11	-5.9696e-06	4.8908e-07	-4.8424e-07	0.00016156	1.8375e-10	-0.0001614	4.915e-07	-4.864e-07	0.00089758	6.8716e-10	-0.000898	4.9326e-07	-4.882e-07	0.0014662	2.2786e-09	-0.0014694	4.9584e-07	-4.9074e-07	0.0017232	7.4329e-09	-0.0017242	4.9912e-07	-4.9394e-07	0.0018454	2.61248e-08	-0.0018452	5.0194e-07	-4.9694e-07
0.015	1.668e-07	-1.0559e-10	-1.728e-07	4.8218e-07	-4.7768e-07	8.3509e-06	1.866e-11	-8.3419e-06	4.8936e-07	-4.8442e-07	0.00023746	1.8074e-10	-0.000237	4.9144e-07	-4.8644e-07	0.0013538	6.6264e-10	-0.001353	4.9304e-07	-4.883e-07	0.0022346	2.2288e-09	-0.002235	4.9572e-07	-4.9094e-07	0.0026298	7.2613e-09	-0.0026322	4.9898e-07	-4.9412e-07	0.0028196	2.54472e-08	-0.002822	5.0176e-07	-4.9676e-07
0.02	2.1058e-07	-1.0563e-10	-2.133e-07	4.823e-07	-4.7762e-07	1.04585e-05	1.694e-11	-1.04807e-05	4.8924e-07	-4.844e-07	0.00030572	1.7663e-10	-0.00030564	4.9142e-07	-4.8662e-07	0.0017858	6.5815e-10	-0.001786	4.9318e-07	-4.8856e-07	0.0029836	2.1847e-09	-0.0029832	4.9572e-07	-4.9102e-07	0.0035226	7.0911e-09	-0.0035226	4.9876e-07	-4.9394e-07	0.0037796	2.48268e-08	-0.0037778	5.0168e-07	-4.9686e-07
0.025	2.5116e-07	-1.0583e-10	-2.5382e-07	4.8262e-07	-4.778e-07	1.245e-05	1.515e-11	-1.2496e-05	4.8924e-07	-4.8456e-07	0.00037068	1.7442e-10	-0.00037026	4.9128e-07	-4.8678e-07	0.0022148	6.5274e-10	-0.002212	4.9322e-07	-4.8834e-07	0.0037344	2.1368e-09	-0.0037342	4.9582e-07	-4.9096e-07	0.004424	6.9282e-09	-0.0044232	4.9878e-07	-4.9374e-07	0.0047524	2.4201e-08	-0.004752	5.0158e-07	-4.9652e-07
0.03	2.8522e-07	-1.0691e-10	-2.9102e-07	4.8252e-07	-4.7806e-07	1.4246e-05	1.385e-11	-1.4242e-05	4.8944e-07	-4.8472e-07	0.00042978	1.717e-10	-0.00042952	4.9132e-07	-4.8686e-07	0.0026206	6.4191e-10	-0.002621	4.9306e-07	-4.884e-07	0.004468	2.089e-09	-0.0044662	4.9564e-07	-4.9092e-07	0.0053086	6.7717e-09	-0.0053086	4.9864e-07	-4.9368e-07	0.005706	2.36058e-08	-0.0057056	5.0128e-07	-4.9646e-07
0.035	3.2058e-07	-1.0776e-10	-3.248e-07	4.8268e-07	-4.7818e-07	1.5928e-05	1.332e-11	-1.591e-05	4.8952e-07	-4.8484e-07	0.00048598	1.69e-10	-0.00048548	4.915e-07	-4.8662e-07	0.00302	6.0984e-10	-0.0030202	4.931e-07	-4.886e-07	0.0052054	2.0557e-09	-0.0052038	4.9544e-07	-4.9068e-07	0.0062036	6.6263e-09	-0.006201	4.9852e-07	-4.9378e-07	0.0066758	2.3015e-08	-0.0066756	5.0102e-07	-4.9624e-07
0.04	3.522e-07	-1.0821e-10	-3.5472e-07	4.8262e-07	-4.7812e-07	1.741e-05	1.249e-11	-1.7432e-05	4.8938e-07	-4.8468e-07	0.00053766	1.6746e-10	-0.00053746	4.914e-07	-4.8678e-07	0.0033996	6.0994e-10	-0.003399	4.9298e-07	-4.8834e-07	0.0059212	2.0084e-09	-0.0059202	4.955e-07	-4.9092e-07	0.007082	6.4824e-09	-0.007077	4.984e-07	-4.9394e-07	0.007628	2.2452e-08	-0.0076278	5.0104e-07	-4.963e-07
0.045	3.8412e-07	-1.083e-10	-3.8808e-07	4.829e-07	-4.7832e-07	1.8906e-05	1.148e-11	-1.8912e-05	4.893e-07	-4.8486e-07	0.00058608	1.6428e-10	-0.0005862	4.912e-07	-4.8678e-07	0.003771	5.9851e-10	-0.003771	4.9294e-07	-4.884e-07	0.0066406	1.9632e-09	-0.0066388	4.9558e-07	-4.909e-07	0.0079662	6.3359e-09	-0.0079634	4.9824e-07	-4.9366e-07	0.008592	2.1889e-08	-0.0085918	5.008e-07	-4.9634e-07
0.05	4.1108e-07	-1.0983e-10	-4.1692e-07	4.8296e-07	-4.7842e-07	2.024e-05	1.12e-11	-2.0316e-05	4.8922e-07	-4.8458e-07	0.0006321	1.6309e-10	-0.00063106	4.9144e-07	-4.8672e-07	0.0041264	5.9446e-10	-0.0041246	4.9304e-07	-4.8854e-07	0.0073392	1.9248e-09	-0.0073392	4.9544e-07	-4.9082e-07	0.0088338	6.2011e-09	-0.008833	4.9822e-07	-4.9366e-07	0.009541	2.13592e-08	-0.0095398	5.007e-07	-4.961e-07
0.055	4.4066e-07	-1.0959e-10	-4.4456e-07	4.8292e-07	-4.786e-07	2.1616e-05	9.92e-12	-2.1564e-05	4.8922e-07	-4.8488e-07	0.00067638	1.6117e-10	-0.00067518	4.9124e-07	-4.8702e-07	0.0044724	5.8445e-10	-0.004471	4.9316e-07	-4.884e-07	0.0080412	1.8866e-09	-0.0080428	4.9532e-07	-4.9076e-07	0.0097106	6.0658e-09	-0.0097084	4.981e-07	-4.9376e-07	0.0105006	2.08392e-08	-0.010501	5.0082e-07	-4.963e-07
0.06	4.6852e-07	-1.1079e-10	-4.707e-07	4.8304e-07	-4.788e-07	2.2842e-05	9.7e-12	-2.2838e-05	4.8918e-07	-4.8476e-07	0.00071678	1.5836e-10	-0.0007159	4.9116e-07	-4.8686e-07	0.0048016	5.7766e-10	-0.0048018	4.9298e-07	-4.8862e-07	0.0087258	1.8513e-09	-0.0087248	4.9512e-07	-4.9096e-07	0.0105702	5.9332e-09	-0.010569	4.9822e-07	-4.9372e-07	0.0114468	2.0345e-08	-0.0114452	5.0064e-07	-4.9624e-07
