|Vds|	Gm_|Vgs|=0.15V	Gm_|Vgs|=0.3V	Gm_|Vgs|=0.45V	Gm_|Vgs|=0.6V	Gm_|Vgs|=0.75V	Gm_|Vgs|=0.9V
0.9	2.60000000000001e-07	2.53999999999998e-06	6.00000000000014e-05	0.000279999999999985	0.000800000000000105	0.00679999999999986
0.895	2.64333333333334e-07	1.75333333333333e-06	5.43333333333332e-05	0.000396666666666667	0.00110000000000006	0.00506666666666647
0.89	2.672e-07	1.498e-06	4.73999999999998e-05	0.00046	0.00106000000000002	0.00393999999999988
0.885	2.672e-07	1.042e-06	4.21999999999998e-05	0.000498	0.00113999999999999	0.00303999999999995
0.88	2.654e-07	7.69999999999998e-07	4.08e-05	0.000527999999999999	0.00123999999999999	0.00238000000000002
0.875	2.624e-07	8.59999999999996e-07	4.32000000000004e-05	0.000514	0.00128	0.00232000000000006
0.87	2.576e-07	7.62999999999999e-07	4.62000000000004e-05	0.000481999999999999	0.00132	0.00244000000000008
0.865	2.526e-07	5.97999999999998e-07	5.08000000000002e-05	0.00049	0.00140000000000001	0.00240000000000004
0.86	2.508e-07	8.29999999999998e-07	5.36000000000004e-05	0.000512000000000003	0.00142000000000001	0.00239999999999997
0.855	2.5e-07	9.54000000000006e-07	5.06000000000004e-05	0.000502000000000003	0.00136000000000001	0.00243999999999995
0.85	2.48372e-07	7.47000000000005e-07	4.75999999999998e-05	0.000501999999999994	0.00133999999999999	0.00237999999999996
0.845	2.4674e-07	7.79000000000003e-07	4.69999999999996e-05	0.000523999999999994	0.00135999999999997	0.00229999999999998
0.84	2.45580000000001e-07	8.60000000000004e-07	4.74e-05	0.000536000000000002	0.00133999999999999	0.00228
0.835	2.42122000000001e-07	5.98000000000002e-07	4.69999999999997e-05	0.000538000000000003	0.00136000000000001	0.00226000000000001
0.83	2.35842e-07	5.35000000000001e-07	4.67999999999992e-05	0.000532000000000003	0.00144	0.00222000000000004
0.825	2.30362e-07	7.55000000000005e-07	4.85999999999999e-05	0.000528000000000005	0.00146	0.00220000000000002
0.82	2.26996e-07	8.50000000000001e-07	4.98000000000003e-05	0.000514000000000002	0.00140000000000003	0.00223999999999995
0.815	2.23272e-07	9.28999999999999e-07	5.00000000000001e-05	0.000485999999999993	0.00140000000000003	0.00233999999999994
