Vg	Id,Vd=0V	Ig,Vd=0V	Is,Vd=0V	Iavdd,Vd=0V	Ignd,Vd=0V	Id,Vd=0.15V	Ig,Vd=0.15V	Is,Vd=0.15V	Iavdd,Vd=0.15V	Ignd,Vd=0.15V	Id,Vd=0.3V	Ig,Vd=0.3V	Is,Vd=0.3V	Iavdd,Vd=0.3V	Ignd,Vd=0.3V	Id,Vd=0.45V	Ig,Vd=0.45V	Is,Vd=0.45V	Iavdd,Vd=0.45V	Ignd,Vd=0.45V	Id,Vd=0.6V	Ig,Vd=0.6V	Is,Vd=0.6V	Iavdd,Vd=0.6V	Ignd,Vd=0.6V	Id,Vd=0.75V	Ig,Vd=0.75V	Is,Vd=0.75V	Iavdd,Vd=0.75V	Ignd,Vd=0.75V	Id,Vd=0.9V	Ig,Vd=0.9V	Is,Vd=0.9V	Iavdd,Vd=0.9V	Ignd,Vd=0.9V
1.2	-7.40466e-08	2.4147e-09	1.68432e-08	4.8796e-07	-4.328e-07	-3.8431e-08	1.6425e-09	8.0139e-09	4.6314e-07	-4.3472e-07	-1.94066e-08	1.0925e-09	3.5902e-09	4.493e-07	-4.3462e-07	-9.2691e-09	6.6974e-10	1.5888e-09	4.41e-07	-4.3406e-07	-4.1279e-09	3.8605e-10	6.5106e-10	4.3668e-07	-4.3364e-07	-1.5045e-09	2.4589e-10	2.7408e-10	4.343e-07	-4.333e-07	-4.892e-11	1.5508e-10	-4.41e-11	4.3286e-07	-4.3278e-07
1.195	-7.5416e-08	2.3503e-09	1.85334e-08	4.875e-07	-4.3288e-07	-3.87822e-08	1.6463e-09	8.8082e-09	4.6308e-07	-4.3476e-07	-1.96226e-08	1.0555e-09	3.9706e-09	4.491e-07	-4.3452e-07	-9.4008e-09	6.5048e-10	1.7765e-09	4.411e-07	-4.3408e-07	-4.1907e-09	3.7839e-10	7.5849e-10	4.3662e-07	-4.3368e-07	-1.5552e-09	2.2977e-10	3.1283e-10	4.3422e-07	-4.3316e-07	-6.54e-11	1.4614e-10	-5.963e-11	4.3284e-07	-4.3282e-07
1.19	-7.68962e-08	2.3209e-09	2.04192e-08	4.8696e-07	-4.3288e-07	-3.9539e-08	1.6285e-09	9.7002e-09	4.6278e-07	-4.346e-07	-2.0002e-08	1.0167e-09	4.4161e-09	4.4902e-07	-4.3428e-07	-9.583e-09	6.58e-10	1.9556e-09	4.41e-07	-4.3408e-07	-4.2823e-09	3.6746e-10	8.7298e-10	4.3654e-07	-4.3348e-07	-1.5935e-09	2.356e-10	3.2972e-10	4.3412e-07	-4.3316e-07	-5.735e-11	1.3051e-10	-7.578e-11	4.3288e-07	-4.3282e-07
1.185	-7.86074e-08	2.2923e-09	2.25012e-08	4.867e-07	-4.3278e-07	-4.03902e-08	1.5949e-09	1.0679e-08	4.624e-07	-4.3422e-07	-2.04252e-08	1.0064e-09	4.8839e-09	4.4866e-07	-4.3406e-07	-9.784e-09	6.2352e-10	2.1752e-09	4.4082e-07	-4.3382e-07	-4.3818e-09	3.9473e-10	9.558e-10	4.366e-07	-4.3346e-07	-1.628e-09	1.9966e-10	3.9084e-10	4.342e-07	-4.331e-07	-5.112e-11	9.339e-11	-4.488e-11	4.3288e-07	-4.328e-07
1.18	-8.0583e-08	2.2619e-09	2.47986e-08	4.864e-07	-4.3286e-07	-4.14188e-08	1.5547e-09	1.18342e-08	4.6238e-07	-4.3426e-07	-2.09178e-08	1.0101e-09	5.4203e-09	4.4856e-07	-4.34e-07	-1.003e-08	5.8822e-10	2.4615e-09	4.4084e-07	-4.337e-07	-4.4872e-09	3.6969e-10	1.0628e-09	4.3648e-07	-4.3346e-07	-1.6804e-09	1.8264e-10	4.7694e-10	4.3412e-07	-4.331e-07	-6.008e-11	1.1253e-10	-4.054e-11	4.3286e-07	-4.3282e-07
1.175	-8.27442e-08	2.2263e-09	2.73112e-08	4.8618e-07	-4.33e-07	-4.25292e-08	1.5455e-09	1.30496e-08	4.6186e-07	-4.3398e-07	-2.14718e-08	9.5916e-10	6.0125e-09	4.484e-07	-4.3388e-07	-1.02884e-08	6.0262e-10	2.7394e-09	4.4076e-07	-4.3372e-07	-4.6063e-09	3.3108e-10	1.1977e-09	4.3666e-07	-4.3352e-07	-1.7408e-09	2.096e-10	5.1762e-10	4.3418e-07	-4.3308e-07	-6.035e-11	1.2763e-10	-6.56e-11	4.3286e-07	-4.328e-07
1.17	-8.526e-08	2.1976e-09	3.01538e-08	4.8596e-07	-4.3308e-07	-4.38026e-08	1.5262e-09	1.44356e-08	4.6182e-07	-4.34e-07	-2.2079e-08	9.2512e-10	6.6896e-09	4.4838e-07	-4.3382e-07	-1.05924e-08	6.0452e-10	3.0268e-09	4.407e-07	-4.3358e-07	-4.7452e-09	3.2033e-10	1.3722e-09	4.367e-07	-4.3364e-07	-1.8029e-09	2.0076e-10	5.7342e-10	4.3414e-07	-4.33e-07	-4.461e-11	8.714e-11	-5.164e-11	4.328e-07	-4.3278e-07
1.165	-8.80302e-08	2.1653e-09	3.32134e-08	4.8552e-07	-4.3286e-07	-4.51934e-08	1.4948e-09	1.59342e-08	4.6166e-07	-4.3384e-07	-2.2787e-08	9.1015e-10	7.4242e-09	4.4828e-07	-4.3378e-07	-1.0914e-08	5.6115e-10	3.3859e-09	4.407e-07	-4.336e-07	-4.9085e-09	3.2609e-10	1.5463e-09	4.3666e-07	-4.3354e-07	-1.8693e-09	1.612e-10	6.7171e-10	4.3408e-07	-4.3306e-07	-4.991e-11	7.853e-11	-2.756e-11	4.3272e-07	-4.3294e-07
1.16	-9.11246e-08	2.1347e-09	3.668e-08	4.8524e-07	-4.3292e-07	-4.67922e-08	1.4751e-09	1.76158e-08	4.6156e-07	-4.3382e-07	-2.35772e-08	9.0976e-10	8.247e-09	4.482e-07	-4.3364e-07	-1.12958e-08	5.359e-10	3.8066e-09	4.4058e-07	-4.3368e-07	-5.0881e-09	3.4432e-10	1.7117e-09	4.3642e-07	-4.3338e-07	-1.9556e-09	1.7205e-10	7.7229e-10	4.3412e-07	-4.3298e-07	-5.609e-11	1.1294e-10	-4.345e-11	4.3278e-07	-4.3282e-07
1.155	-9.46808e-08	2.0987e-09	4.0481e-08	4.8498e-07	-4.3276e-07	-4.8585e-08	1.4507e-09	1.9492e-08	4.6142e-07	-4.3378e-07	-2.44752e-08	9.1384e-10	9.1586e-09	4.481e-07	-4.337e-07	-1.17038e-08	5.2827e-10	4.2324e-09	4.4052e-07	-4.3352e-07	-5.281e-09	3.1681e-10	1.9124e-09	4.3636e-07	-4.3328e-07	-2.0519e-09	1.918e-10	8.4321e-10	4.3406e-07	-4.3288e-07	-4.852e-11	9.664e-11	-5.811e-11	4.3302e-07	-4.33e-07
1.15	-9.85558e-08	2.0712e-09	4.4637e-08	4.8468e-07	-4.3284e-07	-5.05598e-08	1.4271e-09	2.15588e-08	4.6128e-07	-4.3364e-07	-2.54562e-08	9.0073e-10	1.01754e-08	4.4806e-07	-4.3356e-07	-1.21814e-08	5.0983e-10	4.7279e-09	4.4046e-07	-4.3358e-07	-5.504e-09	2.8732e-10	2.1716e-09	4.3636e-07	-4.3324e-07	-2.1472e-09	1.6433e-10	9.5114e-10	4.3396e-07	-4.3302e-07	-4.175e-11	6.204e-11	-2.278e-11	4.328e-07	-4.327e-07
1.145	-1.029748e-07	2.0372e-09	4.93182e-08	4.8458e-07	-4.33e-07	-5.2794e-08	1.3997e-09	2.38968e-08	4.6114e-07	-4.336e-07	-2.65972e-08	8.7684e-10	1.13531e-08	4.4798e-07	-4.3364e-07	-1.27166e-08	5.1154e-10	5.2831e-09	4.4046e-07	-4.3352e-07	-5.7629e-09	2.9898e-10	2.4356e-09	4.3638e-07	-4.333e-07	-2.2708e-09	1.3505e-10	1.10225e-09	4.3406e-07	-4.3306e-07	-4.866e-11	8.304e-11	-2.132e-11	4.3272e-07	-4.3276e-07
1.14	-1.078308e-07	2.0121e-09	5.44124e-08	4.8434e-07	-4.3306e-07	-5.52626e-08	1.3803e-09	2.64626e-08	4.6106e-07	-4.3354e-07	-2.77884e-08	8.4197e-10	1.25666e-08	4.4814e-07	-4.336e-07	-1.33112e-08	5.1706e-10	5.895e-09	4.4036e-07	-4.3346e-07	-6.0473e-09	3.1379e-10	2.7034e-09	4.363e-07	-4.3324e-07	-2.4045e-09	1.6312e-10	1.2349e-09	4.3414e-07	-4.3298e-07	-4.565e-11	9.855e-11	-4.86e-11	4.3284e-07	-4.3278e-07
1.135	-1.133372e-07	1.9808e-09	6.01518e-08	4.8416e-07	-4.3294e-07	-5.80766e-08	1.3519e-09	2.93204e-08	4.6114e-07	-4.3364e-07	-2.91794e-08	8.5028e-10	1.39878e-08	4.4794e-07	-4.336e-07	-1.3994e-08	5.2183e-10	6.556e-09	4.4036e-07	-4.3342e-07	-6.3627e-09	2.7717e-10	3.0334e-09	4.3626e-07	-4.3326e-07	-2.555e-09	1.5165e-10	1.388e-09	4.34e-07	-4.3298e-07	-4.139e-11	5.992e-11	-3.191e-11	4.328e-07	-4.3274e-07
1.13	-1.1936e-07	1.9553e-09	6.64256e-08	4.8388e-07	-4.3288e-07	-6.11484e-08	1.329e-09	3.2474e-08	4.6078e-07	-4.3346e-07	-3.07046e-08	8.3312e-10	1.55546e-08	4.4792e-07	-4.3352e-07	-1.4744e-08	5.0724e-10	7.3035e-09	4.4044e-07	-4.334e-07	-6.7202e-09	2.5051e-10	3.4263e-09	4.3634e-07	-4.3324e-07	-2.7207e-09	1.6207e-10	1.533e-09	4.3404e-07	-4.33e-07	-4.155e-11	5.571e-11	-7.71e-12	4.3288e-07	-4.3278e-07
1.125	-1.2628e-07	1.9492e-09	7.35356e-08	4.8394e-07	-4.3302e-07	-6.4631e-08	1.3021e-09	3.6056e-08	4.608e-07	-4.334e-07	-3.24506e-08	8.1718e-10	1.7335e-08	4.4772e-07	-4.3348e-07	-1.55846e-08	4.7579e-10	8.1788e-09	4.4032e-07	-4.3344e-07	-7.137e-09	2.6917e-10	3.8385e-09	4.3626e-07	-4.3324e-07	-2.9076e-09	1.2462e-10	1.7436e-09	4.34e-07	-4.3298e-07	-4.831e-11	8.769e-11	-2.509e-11	4.3278e-07	-4.3274e-07
1.12	-1.3372e-07	1.9319e-09	8.116e-08	4.8346e-07	-4.3288e-07	-6.84582e-08	1.2801e-09	3.9945e-08	4.6066e-07	-4.335e-07	-3.43568e-08	7.991e-10	1.92516e-08	4.478e-07	-4.3348e-07	-1.65138e-08	4.5036e-10	9.1358e-09	4.405e-07	-4.3354e-07	-7.5902e-09	2.7778e-10	4.2691e-09	4.3632e-07	-4.3316e-07	-3.1244e-09	1.1008e-10	1.9839e-09	4.3408e-07	-4.3298e-07	-4.272e-11	7.067e-11	-3.958e-11	4.3282e-07	-4.3278e-07
1.115	-1.4218e-07	1.8881e-09	8.98342e-08	4.834e-07	-4.329e-07	-7.27922e-08	1.255e-09	4.4324e-08	4.6056e-07	-4.3338e-07	-3.65332e-08	7.8521e-10	2.14652e-08	4.4768e-07	-4.3346e-07	-1.75978e-08	4.333e-10	1.02691e-08	4.4052e-07	-4.3358e-07	-8.0994e-09	2.4044e-10	4.7998e-09	4.3618e-07	-4.3316e-07	-3.3706e-09	1.4059e-10	2.2134e-09	4.34e-07	-4.33e-07	-3.513e-11	4.022e-11	-3.1e-12	4.3294e-07	-4.3278e-07
1.11	-1.5134e-07	1.8435e-09	9.9389e-08	4.8322e-07	-4.3296e-07	-7.75232e-08	1.2335e-09	4.91748e-08	4.6054e-07	-4.3336e-07	-3.89244e-08	7.695e-10	2.38714e-08	4.4772e-07	-4.3352e-07	-1.87724e-08	4.3473e-10	1.14269e-08	4.403e-07	-4.333e-07	-8.6607e-09	2.2451e-10	5.4054e-09	4.3622e-07	-4.332e-07	-3.6433e-09	1.3649e-10	2.4727e-09	4.3406e-07	-4.3294e-07	-4.595e-11	6.159e-11	-1.65e-12	4.3284e-07	-4.3288e-07
1.105	-1.6186e-07	1.8219e-09	1.098642e-07	4.8288e-07	-4.3276e-07	-8.29538e-08	1.2058e-09	5.46234e-08	4.6046e-07	-4.3336e-07	-4.16718e-08	7.5276e-10	2.66254e-08	4.4768e-07	-4.3342e-07	-2.01396e-08	4.4093e-10	1.2775e-08	4.4022e-07	-4.3336e-07	-9.3254e-09	2.4731e-10	6.0499e-09	4.3628e-07	-4.3324e-07	-3.9462e-09	1.0226e-10	2.8029e-09	4.3398e-07	-4.3292e-07	-4.226e-11	7.667e-11	-2.903e-11	4.3284e-07	-4.328e-07
1.1	-1.7334e-07	1.8187e-09	1.218e-07	4.8262e-07	-4.3276e-07	-8.88766e-08	1.1871e-09	6.06016e-08	4.6036e-07	-4.333e-07	-4.46572e-08	7.375e-10	2.96284e-08	4.476e-07	-4.334e-07	-2.1616e-08	3.9977e-10	1.42662e-08	4.4028e-07	-4.3324e-07	-1.00392e-08	2.4398e-10	6.7659e-09	4.3624e-07	-4.3316e-07	-4.2824e-09	1.0088e-10	3.1676e-09	4.3396e-07	-4.3298e-07	-3.742e-11	3.603e-11	-6.23e-12	4.3284e-07	-4.3278e-07
1.095	-1.8644e-07	1.7878e-09	1.3474e-07	4.8256e-07	-4.3276e-07	-9.55876e-08	1.1663e-09	6.73722e-08	4.6028e-07	-4.3328e-07	-4.80494e-08	7.2274e-10	3.30466e-08	4.4768e-07	-4.3336e-07	-2.32948e-08	3.9217e-10	1.59676e-08	4.4026e-07	-4.3334e-07	-1.08569e-08	2.0938e-10	7.6093e-09	4.362e-07	-4.3318e-07	-4.6879e-09	1.3029e-10	3.5397e-09	4.3394e-07	-4.3296e-07	-4.198e-11	3.597e-11	1.764e-11	4.3286e-07	-4.3284e-07
1.09	-2.0066e-07	1.736e-09	1.4936e-07	4.823e-07	-4.3272e-07	-1.029688e-07	1.1412e-09	7.48168e-08	4.6024e-07	-4.3326e-07	-5.17952e-08	7.0629e-10	3.68262e-08	4.4766e-07	-4.3336e-07	-2.51636e-08	3.8103e-10	1.78488e-08	4.4028e-07	-4.3332e-07	-1.17788e-08	2.2418e-10	8.507e-09	4.3614e-07	-4.33e-07	-5.1116e-09	1.1483e-10	3.9628e-09	4.3398e-07	-4.3296e-07	-5.177e-11	6.93e-11	-4.93e-12	4.3312e-07	-4.33e-07
1.085	-2.167e-07	1.7495e-09	1.6526e-07	4.8216e-07	-4.3274e-07	-1.112914e-07	1.1206e-09	8.32446e-08	4.603e-07	-4.3326e-07	-5.60316e-08	6.928e-10	4.1083e-08	4.476e-07	-4.3332e-07	-2.72846e-08	3.7283e-10	1.99878e-08	4.4012e-07	-4.333e-07	-1.28122e-08	2.0014e-10	9.5736e-09	4.3614e-07	-4.3316e-07	-5.6007e-09	7.921e-11	4.4869e-09	4.3424e-07	-4.3312e-07	-4.436e-11	5.037e-11	-1.678e-11	4.3288e-07	-4.329e-07
1.08	-2.3426e-07	1.6967e-09	1.8314e-07	4.8208e-07	-4.3268e-07	-1.203e-07	1.0767e-09	9.24102e-08	4.602e-07	-4.3322e-07	-6.07346e-08	6.7839e-10	4.57808e-08	4.4758e-07	-4.3332e-07	-2.96342e-08	3.6478e-10	2.23386e-08	4.402e-07	-4.3322e-07	-1.39664e-08	1.8367e-10	1.07427e-08	4.3608e-07	-4.3308e-07	-6.1663e-09	8.928e-11	5.048e-09	4.3398e-07	-4.3292e-07	-4.17e-11	2.372e-11	2.125e-11	4.3288e-07	-4.3284e-07
