vg	id_vd = 0V	ig_vd = 0V	is_vd = 0V	iavdd_vd = 0V	ignd_vd = 0V	id_vd = 0.15V	ig_vd = 0.15V	is_vd = 0.15V	iavdd_vd = 0.15V	ignd_vd = 0.15V	id_vd = 0.3V	ig_vd = 0.3V	is_vd = 0.3V	iavdd_vd = 0.3V	ignd_vd = 0.3V	id_vd = 0.45V	ig_vd = 0.45V	is_vd = 0.45V	iavdd_vd = 0.45V	ignd_vd = 0.45V	id_vd = 0.6V	ig_vd = 0.6V	is_vd = 0.6V	iavdd_vd = 0.6V	ignd_vd = 0.6V	id_vd = 0.75V	ig_vd = 0.75V	is_vd = 0.75V	iavdd_vd = 0.75V	ignd_vd = 0.75V	id_vd = 0.9V	ig_vd = 0.9V	is_vd = 0.9V	iavdd_vd = 0.9V	ignd_vd = 0.9V
1.2	-9.92594e-08	1.39122e-08	4.1764e-09	7.1424e-07	-6.3322e-07	-5.92582e-08	1.4082e-08	2.2595e-09	7.0996e-07	-6.6716e-07	-3.45298e-08	1.36228e-08	1.2772e-09	6.8882e-07	-6.6904e-07	-2.00374e-08	1.32914e-08	7.9055e-10	6.7564e-07	-6.6964e-07	-9.4205e-09	1.281e-08	5.5078e-10	6.6504e-07	-6.6896e-07	-2.5591e-09	1.2515e-08	4.4481e-10	6.5762e-07	-6.68e-07	2.3255e-09	1.20848e-08	2.8017e-10	6.5246e-07	-6.6726e-07
1.195	-9.96556e-08	1.27644e-08	4.592e-09	7.1584e-07	-6.3358e-07	-5.89004e-08	1.27772e-08	2.4261e-09	7.1022e-07	-6.6646e-07	-3.43706e-08	1.22844e-08	1.389e-09	6.8928e-07	-6.6844e-07	-1.98142e-08	1.2e-08	8.3737e-10	6.7628e-07	-6.6928e-07	-9.3205e-09	1.15614e-08	5.8782e-10	6.6576e-07	-6.686e-07	-2.4484e-09	1.13298e-08	4.533e-10	6.5858e-07	-6.6782e-07	2.3933e-09	1.0924e-08	2.8001e-10	6.5354e-07	-6.6728e-07
1.19	-9.96862e-08	1.18098e-08	5.0231e-09	7.1676e-07	-6.3384e-07	-5.89838e-08	1.17514e-08	2.6409e-09	7.102e-07	-6.6566e-07	-3.43914e-08	1.12968e-08	1.4944e-09	6.8982e-07	-6.6814e-07	-1.9836e-08	1.09814e-08	8.8226e-10	6.768e-07	-6.6894e-07	-9.3134e-09	1.05616e-08	6.4444e-10	6.666e-07	-6.6854e-07	-2.4461e-09	1.03236e-08	4.4448e-10	6.5946e-07	-6.678e-07	2.4117e-09	9.941e-09	3.0072e-10	6.5452e-07	-6.672e-07
1.185	-9.99854e-08	1.0906e-08	5.5106e-09	7.18e-07	-6.3432e-07	-5.90486e-08	1.07772e-08	2.8891e-09	7.1048e-07	-6.6506e-07	-3.44032e-08	1.038e-08	1.6114e-09	6.9014e-07	-6.6774e-07	-1.98358e-08	1.00432e-08	9.622e-10	6.7734e-07	-6.6844e-07	-9.2948e-09	9.6376e-09	6.4092e-10	6.6712e-07	-6.6818e-07	-2.4209e-09	9.3764e-09	4.9137e-10	6.603e-07	-6.6768e-07	2.4375e-09	9.0199e-09	2.9779e-10	6.5528e-07	-6.6716e-07
1.18	-1.00379e-07	1.01236e-08	6.0098e-09	7.187e-07	-6.3472e-07	-5.919e-08	9.9304e-09	3.1964e-09	7.107e-07	-6.646e-07	-3.44438e-08	9.5077e-09	1.7235e-09	6.905e-07	-6.6684e-07	-1.98158e-08	9.159e-09	1.06663e-09	6.7762e-07	-6.6798e-07	-9.2991e-09	8.7724e-09	7.1676e-10	6.6766e-07	-6.6776e-07	-2.3857e-09	8.539e-09	4.9305e-10	6.6086e-07	-6.6748e-07	2.4692e-09	8.2004e-09	3.0925e-10	6.5606e-07	-6.6696e-07
1.175	-1.005764e-07	9.3023e-09	6.7326e-09	7.1942e-07	-6.348e-07	-5.94456e-08	9.1383e-09	3.5183e-09	7.1058e-07	-6.6376e-07	-3.44904e-08	8.6805e-09	1.9308e-09	6.902e-07	-6.6628e-07	-1.98516e-08	8.3818e-09	1.11184e-09	6.7792e-07	-6.675e-07	-9.2879e-09	8.0447e-09	7.0981e-10	6.6816e-07	-6.6752e-07	-2.3739e-09	7.7824e-09	5.3622e-10	6.6146e-07	-6.6718e-07	2.4981e-09	7.4669e-09	3.0301e-10	6.566e-07	-6.6696e-07
1.17	-1.009652e-07	8.6656e-09	7.3705e-09	7.2058e-07	-6.3554e-07	-5.95622e-08	8.4199e-09	3.852e-09	7.1032e-07	-6.6288e-07	-3.45686e-08	8.0382e-09	2.0673e-09	6.9034e-07	-6.6584e-07	-1.98888e-08	7.6919e-09	1.2225e-09	6.7796e-07	-6.6692e-07	-9.2971e-09	7.3486e-09	7.9253e-10	6.6842e-07	-6.6718e-07	-2.3667e-09	7.1188e-09	5.4531e-10	6.6196e-07	-6.6712e-07	2.5136e-09	6.7932e-09	3.1694e-10	6.5742e-07	-6.6714e-07
1.165	-1.017242e-07	8.038e-09	8.1629e-09	7.2136e-07	-6.3594e-07	-5.98686e-08	7.7486e-09	4.2977e-09	7.1014e-07	-6.6232e-07	-3.47482e-08	7.3537e-09	2.3051e-09	6.9028e-07	-6.6524e-07	-1.99428e-08	7.0642e-09	1.3004e-09	6.7812e-07	-6.665e-07	-9.3252e-09	6.7483e-09	8.0293e-10	6.6892e-07	-6.6716e-07	-2.373e-09	6.4932e-09	5.8628e-10	6.622e-07	-6.671e-07	2.5389e-09	6.197e-09	3.0947e-10	6.58e-07	-6.6704e-07
1.16	-1.022318e-07	7.548e-09	8.9432e-09	7.218e-07	-6.361e-07	-6.02102e-08	7.207e-09	4.6771e-09	7.0982e-07	-6.615e-07	-3.48716e-08	6.811e-09	2.5219e-09	6.9034e-07	-6.6494e-07	-1.99996e-08	6.4809e-09	1.432e-09	6.7836e-07	-6.6616e-07	-9.3426e-09	6.1773e-09	8.9215e-10	6.6924e-07	-6.6688e-07	-2.3687e-09	5.9523e-09	6.0101e-10	6.6292e-07	-6.6698e-07	2.5594e-09	5.6255e-09	3.3101e-10	6.5854e-07	-6.6704e-07
1.155	-1.029556e-07	6.998e-09	9.9497e-09	7.2258e-07	-6.3638e-07	-6.05528e-08	6.6411e-09	5.2294e-09	7.099e-07	-6.6108e-07	-3.5079e-08	6.2743e-09	2.7634e-09	6.904e-07	-6.644e-07	-2.00842e-08	5.991e-09	1.5711e-09	6.786e-07	-6.6606e-07	-9.3933e-09	5.6698e-09	9.3307e-10	6.6956e-07	-6.6674e-07	-2.3801e-09	5.4427e-09	6.4436e-10	6.6332e-07	-6.6704e-07	2.58e-09	5.1703e-09	2.9938e-10	6.5882e-07	-6.6692e-07
