Vg	Id,Vd=0V	Ig,Vd=0V	Is,Vd=0V	Iavdd,Vd=0V	Ignd,Vd=0V	Id,Vd=0.01V	Ig,Vd=0.01V	Is,Vd=0.01V	Iavdd,Vd=0.01V	Ignd,Vd=0.01V	Id,Vd=0.02V	Ig,Vd=0.02V	Is,Vd=0.02V	Iavdd,Vd=0.02V	Ignd,Vd=0.02V	Id,Vd=0.03V	Ig,Vd=0.03V	Is,Vd=0.03V	Iavdd,Vd=0.03V	Ignd,Vd=0.03V	Id,Vd=0.04V	Ig,Vd=0.04V	Is,Vd=0.04V	Iavdd,Vd=0.04V	Ignd,Vd=0.04V	Id,Vd=0.05V	Ig,Vd=0.05V	Is,Vd=0.05V	Iavdd,Vd=0.05V	Ignd,Vd=0.05V	Id,Vd=0.06V	Ig,Vd=0.06V	Is,Vd=0.06V	Iavdd,Vd=0.06V	Ignd,Vd=0.06V	Id,Vd=0.07V	Ig,Vd=0.07V	Is,Vd=0.07V	Iavdd,Vd=0.07V	Ignd,Vd=0.07V	Id,Vd=0.08V	Ig,Vd=0.08V	Is,Vd=0.08V	Iavdd,Vd=0.08V	Ignd,Vd=0.08V	Id,Vd=0.09V	Ig,Vd=0.09V	Is,Vd=0.09V	Iavdd,Vd=0.09V	Ignd,Vd=0.09V	Id,Vd=0.1V	Ig,Vd=0.1V	Is,Vd=0.1V	Iavdd,Vd=0.1V	Ignd,Vd=0.1V
-0.3	6.151e-11	-1.5682e-10	7.964e-11	4.9006e-07	-4.889e-07	8.028e-11	-1.6059e-10	7.678e-11	4.8852e-07	-4.8832e-07	7.623e-11	-1.6668e-10	7.314e-11	4.9136e-07	-4.6962e-07	8.555e-11	-1.7535e-10	7.289e-11	4.896e-07	-4.8908e-07	9.497e-11	-1.8244e-10	7.16e-11	4.8906e-07	-4.8444e-07	1.0764e-10	-1.8936e-10	7.148e-11	4.9434e-07	-4.9444e-07	1.2461e-10	-1.9624e-10	6.549e-11	4.8924e-07	-4.5916e-07	1.3207e-10	-2.0612e-10	6.553e-11	4.9416e-07	-4.942e-07	1.4491e-10	-2.1427e-10	5.852e-11	4.7182e-07	-4.9434e-07	1.4806e-10	-2.2704e-10	6.229e-11	4.9038e-07	-4.907e-07	1.7128e-10	-2.346e-10	5.605e-11	4.8678e-07	-4.5962e-07
-0.295	5.935e-11	-1.4877e-10	7.101e-11	4.8984e-07	-4.9014e-07	6.905e-11	-1.5323e-10	6.97e-11	4.9042e-07	-4.9052e-07	7.261e-11	-1.5949e-10	6.702e-11	4.8914e-07	-4.8936e-07	8.697e-11	-1.6636e-10	6.703e-11	4.8922e-07	-4.9066e-07	9.543e-11	-1.7355e-10	6.336e-11	4.909e-07	-4.8936e-07	1.1287e-10	-1.7879e-10	6.584e-11	4.9062e-07	-4.904e-07	1.1423e-10	-1.8713e-10	6.59e-11	4.888e-07	-4.8896e-07	1.2626e-10	-1.9653e-10	6.331e-11	4.8908e-07	-4.8884e-07	1.2873e-10	-2.0421e-10	5.752e-11	4.8912e-07	-4.6798e-07	1.5584e-10	-2.1337e-10	5.541e-11	4.8906e-07	-4.891e-07	1.5631e-10	-2.2368e-10	4.88e-11	4.9082e-07	-4.908e-07
-0.29	5.527e-11	-1.4073e-10	6.79e-11	4.904e-07	-4.917e-07	6.528e-11	-1.4484e-10	6.621e-11	4.9082e-07	-4.9066e-07	7.058e-11	-1.4897e-10	7.002e-11	4.9132e-07	-4.946e-07	7.749e-11	-1.5784e-10	6.238e-11	4.9448e-07	-4.9456e-07	8.606e-11	-1.628e-10	6.161e-11	4.8948e-07	-4.8906e-07	9.853e-11	-1.7061e-10	5.813e-11	4.8956e-07	-4.8956e-07	1.1388e-10	-1.8017e-10	5.884e-11	4.8936e-07	-4.9394e-07	1.2093e-10	-1.8858e-10	5.523e-11	4.9056e-07	-4.8318e-07	1.3577e-10	-1.9556e-10	5.599e-11	4.7574e-07	-4.8896e-07	1.4411e-10	-2.032e-10	4.746e-11	4.8966e-07	-4.8916e-07	1.5389e-10	-2.1364e-10	4.9e-11	4.9392e-07	-4.5202e-07
-0.285	5.556e-11	-1.3413e-10	7.119e-11	4.9132e-07	-4.9154e-07	6.203e-11	-1.3777e-10	6.981e-11	4.5984e-07	-4.9116e-07	7.732e-11	-1.4283e-10	6.327e-11	4.8902e-07	-4.8896e-07	7.951e-11	-1.5046e-10	6.305e-11	4.9096e-07	-4.5874e-07	9.161e-11	-1.5677e-10	6.077e-11	4.941e-07	-4.9444e-07	9.109e-11	-1.6205e-10	5.701e-11	4.8948e-07	-4.8846e-07	1.0593e-10	-1.7071e-10	5.193e-11	4.7916e-07	-4.4828e-07	1.139e-10	-1.7849e-10	5.18e-11	4.8886e-07	-4.8904e-07	1.2994e-10	-1.883e-10	4.883e-11	4.8916e-07	-4.9066e-07	1.3405e-10	-1.9554e-10	4.741e-11	4.9072e-07	-4.9078e-07	1.5653e-10	-2.0719e-10	4.457e-11	4.9414e-07	-4.9446e-07
-0.28	6.106e-11	-1.2985e-10	6.426e-11	4.91e-07	-4.9116e-07	6.735e-11	-1.3359e-10	5.995e-11	4.944e-07	-4.9468e-07	7.342e-11	-1.3752e-10	5.526e-11	4.9484e-07	-4.9466e-07	7.971e-11	-1.4463e-10	5.798e-11	4.8044e-07	-4.9076e-07	9.212e-11	-1.5e-10	5.327e-11	4.9086e-07	-4.8918e-07	9.689e-11	-1.5723e-10	5.569e-11	4.9112e-07	-4.844e-07	1.0175e-10	-1.6072e-10	5.128e-11	4.891e-07	-4.9344e-07	1.1305e-10	-1.7024e-10	5.096e-11	4.9086e-07	-4.5166e-07	1.2125e-10	-1.7863e-10	4.235e-11	4.905e-07	-4.904e-07	1.4105e-10	-1.9082e-10	4.281e-11	4.7858e-07	-4.8892e-07	1.4973e-10	-1.9751e-10	3.541e-11	4.945e-07	-4.9364e-07
-0.275	5.155e-11	-1.2184e-10	5.814e-11	4.8998e-07	-4.8976e-07	5.419e-11	-1.2603e-10	5.683e-11	4.8924e-07	-4.8964e-07	6.247e-11	-1.2938e-10	5.728e-11	4.9484e-07	-4.9486e-07	7.629e-11	-1.3674e-10	5.038e-11	4.943e-07	-4.8898e-07	7.548e-11	-1.408e-10	4.937e-11	4.9062e-07	-4.9102e-07	9.588e-11	-1.5101e-10	4.865e-11	4.8972e-07	-4.4954e-07	1.0648e-10	-1.5525e-10	4.927e-11	4.8616e-07	-4.9076e-07	1.1681e-10	-1.6361e-10	4.5e-11	4.942e-07	-4.8886e-07	1.227e-10	-1.6992e-10	4.192e-11	4.675e-07	-4.8916e-07	1.3325e-10	-1.8242e-10	3.649e-11	4.9392e-07	-4.9412e-07	1.4255e-10	-1.8646e-10	3.406e-11	4.9096e-07	-4.9068e-07
-0.27	4.609e-11	-1.1285e-10	5.967e-11	4.9154e-07	-4.8462e-07	5.526e-11	-1.1643e-10	5.746e-11	4.8938e-07	-4.8952e-07	6.363e-11	-1.2442e-10	5.431e-11	4.9482e-07	-4.9468e-07	6.913e-11	-1.2778e-10	4.902e-11	4.9422e-07	-4.9432e-07	8.346e-11	-1.3463e-10	4.813e-11	4.894e-07	-4.9442e-07	8.988e-11	-1.4217e-10	4.201e-11	4.9072e-07	-4.9086e-07	1.0276e-10	-1.5015e-10	4.044e-11	4.902e-07	-4.904e-07	1.0407e-10	-1.5445e-10	3.69e-11	4.8938e-07	-4.8686e-07	1.2325e-10	-1.6408e-10	3.798e-11	4.9122e-07	-4.9068e-07	1.3227e-10	-1.7118e-10	3.147e-11	4.505e-07	-4.9046e-07	1.4628e-10	-1.7795e-10	3.049e-11	4.8938e-07	-4.8904e-07
-0.265	5.366e-11	-1.0883e-10	5.792e-11	4.4926e-07	-4.9124e-07	6.168e-11	-1.1301e-10	5.408e-11	4.8942e-07	-4.8964e-07	6.668e-11	-1.2067e-10	4.905e-11	4.9458e-07	-4.9394e-07	7.66e-11	-1.2296e-10	4.825e-11	4.891e-07	-4.8908e-07	8.141e-11	-1.3033e-10	4.518e-11	4.8944e-07	-4.891e-07	8.886e-11	-1.3328e-10	4.382e-11	4.912e-07	-4.9072e-07	9.46e-11	-1.4265e-10	3.596e-11	4.9096e-07	-4.9106e-07	1.0858e-10	-1.4652e-10	3.652e-11	4.7492e-07	-4.9354e-07	1.2204e-10	-1.5753e-10	2.835e-11	4.9062e-07	-4.8902e-07	1.3396e-10	-1.6145e-10	3.075e-11	4.8838e-07	-4.8844e-07	1.4782e-10	-1.7169e-10	2.353e-11	4.8974e-07	-4.889e-07
-0.26	4.254e-11	-1.0516e-10	5.027e-11	4.9152e-07	-4.9122e-07	5.032e-11	-1.0711e-10	4.774e-11	4.8926e-07	-4.8936e-07	5.747e-11	-1.1202e-10	4.355e-11	4.9474e-07	-4.9446e-07	7.404e-11	-1.1848e-10	4.12e-11	4.8892e-07	-4.8914e-07	7.994e-11	-1.2383e-10	3.599e-11	4.9102e-07	-4.4872e-07	9.487e-11	-1.2823e-10	3.724e-11	4.9104e-07	-4.9086e-07	9.912e-11	-1.3417e-10	3.646e-11	4.888e-07	-4.891e-07	1.1167e-10	-1.4219e-10	3.208e-11	4.9424e-07	-4.9434e-07	1.1132e-10	-1.4729e-10	2.674e-11	4.907e-07	-4.8926e-07	1.3282e-10	-1.5525e-10	2.224e-11	4.8978e-07	-4.8966e-07	1.3953e-10	-1.6368e-10	1.544e-11	4.893e-07	-4.8932e-07
-0.255	3.89e-11	-9.89e-11	4.908e-11	4.9054e-07	-4.9498e-07	4.753e-11	-1.0165e-10	4.48e-11	4.9438e-07	-4.6034e-07	6.143e-11	-1.0492e-10	4.191e-11	4.9422e-07	-4.8324e-07	6.439e-11	-1.1128e-10	3.599e-11	4.9096e-07	-4.9092e-07	7.274e-11	-1.1563e-10	3.48e-11	4.8966e-07	-4.9362e-07	8.3e-11	-1.2298e-10	2.764e-11	4.89e-07	-4.8898e-07	1.0353e-10	-1.3055e-10	2.854e-11	4.8918e-07	-4.7708e-07	1.0855e-10	-1.3701e-10	2.23e-11	4.8862e-07	-4.5132e-07	1.2195e-10	-1.4308e-10	2.21e-11	4.8936e-07	-4.8892e-07	1.2416e-10	-1.4901e-10	1.25e-11	4.6458e-07	-4.9514e-07	1.4057e-10	-1.5716e-10	1.252e-11	4.8928e-07	-4.6608e-07
