Vg	Id,Vd=0V	Ig,Vd=0V	Is,Vd=0V	Iavdd,Vd=0V	Ignd,Vd=0V	Id,Vd=0.01V	Ig,Vd=0.01V	Is,Vd=0.01V	Iavdd,Vd=0.01V	Ignd,Vd=0.01V	Id,Vd=0.02V	Ig,Vd=0.02V	Is,Vd=0.02V	Iavdd,Vd=0.02V	Ignd,Vd=0.02V	Id,Vd=0.03V	Ig,Vd=0.03V	Is,Vd=0.03V	Iavdd,Vd=0.03V	Ignd,Vd=0.03V	Id,Vd=0.04V	Ig,Vd=0.04V	Is,Vd=0.04V	Iavdd,Vd=0.04V	Ignd,Vd=0.04V	Id,Vd=0.05V	Ig,Vd=0.05V	Is,Vd=0.05V	Iavdd,Vd=0.05V	Ignd,Vd=0.05V	Id,Vd=0.06V	Ig,Vd=0.06V	Is,Vd=0.06V	Iavdd,Vd=0.06V	Ignd,Vd=0.06V	Id,Vd=0.07V	Ig,Vd=0.07V	Is,Vd=0.07V	Iavdd,Vd=0.07V	Ignd,Vd=0.07V	Id,Vd=0.08V	Ig,Vd=0.08V	Is,Vd=0.08V	Iavdd,Vd=0.08V	Ignd,Vd=0.08V	Id,Vd=0.09V	Ig,Vd=0.09V	Is,Vd=0.09V	Iavdd,Vd=0.09V	Ignd,Vd=0.09V	Id,Vd=0.1V	Ig,Vd=0.1V	Is,Vd=0.1V	Iavdd,Vd=0.1V	Ignd,Vd=0.1V
-0.3	1.8267e-10	-1.1413e-10	1.7975e-10	3.458e-07	-3.4506e-07	-5.6214e-10	-2.0421e-10	1.2519e-10	3.46e-07	-3.435e-07	5.2739e-10	-1.1021e-10	-3.62e-12	3.4478e-07	-3.4294e-07	5.5571e-10	-1.9698e-10	1.735e-10	3.4506e-07	-3.4374e-07	-5.1442e-10	-2.1765e-10	-6.852e-11	3.431e-07	-3.4516e-07	7.5947e-10	-1.7856e-10	1.3952e-10	3.4522e-07	-3.4348e-07	-3.5037e-10	-3.0664e-10	6.153e-11	3.4348e-07	-3.459e-07	-2.5496e-10	-3.0763e-10	-6.299e-11	3.4448e-07	-3.432e-07	2.913e-10	-2.9149e-10	-1.0925e-10	3.4342e-07	-3.4404e-07	-2.6145e-10	-3.2669e-10	-6.795e-11	3.446e-07	-3.433e-07	8.4836e-10	-1.8542e-10	1.778e-11	3.4334e-07	-3.4562e-07
-0.295	2.565e-10	-2.0672e-10	-1.0102e-10	3.446e-07	-3.4474e-07	-5.4597e-10	-1.8545e-10	1.4062e-10	3.461e-07	-3.4416e-07	-4.0852e-10	-2.5851e-10	1.593e-11	3.449e-07	-3.4292e-07	-1.4871e-10	-1.3643e-10	1.7929e-10	3.4486e-07	-3.44e-07	6.332e-10	-1.8381e-10	-7.586e-11	3.4324e-07	-3.4514e-07	-4.261e-10	-1.9489e-10	1.5106e-10	3.451e-07	-3.4354e-07	7.4436e-10	-1.4524e-10	3.568e-11	3.435e-07	-3.4574e-07	-1.7844e-10	-3.054e-10	-4.427e-11	3.4462e-07	-3.4302e-07	3.8595e-10	-2.7587e-10	-1.1975e-10	3.4372e-07	-3.4404e-07	-1.4562e-10	-3.2071e-10	-4.761e-11	3.446e-07	-3.4306e-07	8.3024e-10	-1.9247e-10	-1.888e-11	3.4336e-07	-3.4584e-07
-0.29	1.9702e-10	-2.1351e-10	-9.515e-11	3.4474e-07	-3.4442e-07	-5.2079e-10	-1.6549e-10	1.4797e-10	3.459e-07	-3.4396e-07	-4.584e-10	-2.5096e-10	3.277e-11	3.4508e-07	-3.4276e-07	-8.087e-11	-1.2661e-10	1.7847e-10	3.4484e-07	-3.4418e-07	5.8458e-10	-1.8836e-10	-9.679e-11	3.435e-07	-3.4472e-07	-3.5256e-10	-1.7316e-10	1.5375e-10	3.4502e-07	-3.4376e-07	7.7472e-10	-1.4358e-10	8.62e-12	3.4322e-07	-3.4586e-07	-2.4646e-10	-2.9785e-10	-2.673e-11	3.4486e-07	-3.4296e-07	3.1426e-10	-2.775e-10	-1.1186e-10	3.439e-07	-3.4374e-07	-2.3505e-10	-3.1195e-10	-3.527e-11	3.4474e-07	-3.4294e-07	8.4172e-10	-1.9246e-10	-3.876e-11	3.4328e-07	-3.4538e-07
-0.285	1.1517e-10	-2.1426e-10	-8.604e-11	3.448e-07	-3.4422e-07	-4.662e-10	-1.4874e-10	1.5652e-10	3.4576e-07	-3.4428e-07	-5.1591e-10	-2.3152e-10	4.81e-11	3.4516e-07	-3.4282e-07	2.649e-11	-1.0774e-10	1.6451e-10	3.4454e-07	-3.4464e-07	4.9476e-10	-2.0084e-10	-1.0556e-10	3.4352e-07	-3.4478e-07	-2.9136e-10	-1.5658e-10	1.6179e-10	3.4516e-07	-3.4364e-07	7.873e-10	-1.4504e-10	-1.51e-11	3.4322e-07	-3.4576e-07	-3.1947e-10	-2.8446e-10	-1.368e-11	3.4476e-07	-3.4276e-07	2.478e-10	-2.7514e-10	-1.1181e-10	3.4392e-07	-3.4364e-07	-2.9556e-10	-3.0104e-10	-1.837e-11	3.448e-07	-3.4278e-07	8.1775e-10	-1.9171e-10	-6.447e-11	3.4324e-07	-3.4568e-07
-0.28	4.42e-12	-2.1402e-10	-7.304e-11	3.4492e-07	-3.4414e-07	-3.8366e-10	-1.269e-10	1.6143e-10	3.4562e-07	-3.4444e-07	-5.5586e-10	-2.1878e-10	6.317e-11	3.4504e-07	-3.4272e-07	1.2984e-10	-9.787e-11	1.5754e-10	3.4462e-07	-3.4482e-07	4.3087e-10	-2.0455e-10	-1.111e-10	3.436e-07	-3.4438e-07	-2.0596e-10	-1.3812e-10	1.6369e-10	3.4482e-07	-3.4402e-07	7.8909e-10	-1.44e-10	-3.386e-11	3.4334e-07	-3.4556e-07	-3.818e-10	-2.7384e-10	-1.98e-12	3.449e-07	-3.4282e-07	1.265e-10	-2.7711e-10	-1.0383e-10	3.4412e-07	-3.434e-07	-3.7797e-10	-2.8818e-10	9.8e-13	3.4486e-07	-3.428e-07	7.7158e-10	-1.931e-10	-7.659e-11	3.434e-07	-3.4522e-07
-0.275	-1.055e-10	-2.1405e-10	-6.738e-11	3.4506e-07	-3.4392e-07	-2.8403e-10	-1.0911e-10	1.6873e-10	3.4558e-07	-3.4442e-07	-5.8681e-10	-2.0101e-10	7.87e-11	3.452e-07	-3.4278e-07	2.157e-10	-8.205e-11	1.4883e-10	3.4442e-07	-3.45e-07	3.6005e-10	-2.1315e-10	-1.1778e-10	3.4364e-07	-3.4422e-07	-1.167e-10	-1.2227e-10	1.6178e-10	3.449e-07	-3.4412e-07	7.7914e-10	-1.4361e-10	-5.503e-11	3.4304e-07	-3.454e-07	-4.3304e-10	-2.6306e-10	1.395e-11	3.4506e-07	-3.4266e-07	1.569e-11	-2.7513e-10	-9.699e-11	3.442e-07	-3.4334e-07	-4.3738e-10	-2.7243e-10	1.201e-11	3.4502e-07	-3.4264e-07	7.4846e-10	-1.9062e-10	-9.482e-11	3.4314e-07	-3.4506e-07
-0.27	-1.9594e-10	-2.1287e-10	-5.581e-11	3.4516e-07	-3.4376e-07	-2.0721e-10	-9.22e-11	1.7048e-10	3.4548e-07	-3.4462e-07	-6.0996e-10	-1.8582e-10	9.597e-11	3.453e-07	-3.4302e-07	3.0999e-10	-7.139e-11	1.3102e-10	3.4432e-07	-3.4508e-07	2.917e-10	-2.1497e-10	-1.2488e-10	3.4396e-07	-3.4394e-07	1.669e-11	-1.0748e-10	1.5801e-10	3.445e-07	-3.4442e-07	7.3556e-10	-1.4537e-10	-7.268e-11	3.4348e-07	-3.4528e-07	-4.8865e-10	-2.4561e-10	2.937e-11	3.4532e-07	-3.4312e-07	-8.181e-11	-2.6986e-10	-8.15e-11	3.4448e-07	-3.4304e-07	-4.7604e-10	-2.5732e-10	3.146e-11	3.4502e-07	-3.4276e-07	6.7616e-10	-1.9688e-10	-1.1204e-10	3.4336e-07	-3.448e-07
-0.265	-2.8801e-10	-2.0955e-10	-3.746e-11	3.4544e-07	-3.4378e-07	-1.0034e-10	-7.738e-11	1.6868e-10	3.4538e-07	-3.4474e-07	-6.0475e-10	-1.6276e-10	1.1009e-10	3.4534e-07	-3.4294e-07	3.9689e-10	-6.293e-11	1.1066e-10	3.442e-07	-3.4556e-07	2.295e-10	-2.1793e-10	-1.1678e-10	3.4394e-07	-3.4366e-07	1.1145e-10	-9.174e-11	1.4777e-10	3.4462e-07	-3.4472e-07	7.0384e-10	-1.4662e-10	-9.06e-11	3.4318e-07	-3.4504e-07	-5.369e-10	-2.3145e-10	4.589e-11	3.4542e-07	-3.4292e-07	-1.6927e-10	-2.6631e-10	-5.641e-11	3.451e-07	-3.4348e-07	-5.1642e-10	-2.4212e-10	4.689e-11	3.4516e-07	-3.425e-07	6.0767e-10	-2.0533e-10	-1.2833e-10	3.4336e-07	-3.4454e-07
-0.26	-3.931e-10	-2.0043e-10	-6.3e-12	3.4556e-07	-3.4364e-07	2.61e-12	-6.798e-11	1.6543e-10	3.451e-07	-3.4498e-07	-5.6615e-10	-1.4645e-10	1.1847e-10	3.4528e-07	-3.433e-07	4.8462e-10	-5.207e-11	9.253e-11	3.4394e-07	-3.4552e-07	1.1789e-10	-2.1993e-10	-1.0612e-10	3.4418e-07	-3.4358e-07	2.1626e-10	-7.911e-11	1.3345e-10	3.4442e-07	-3.4486e-07	6.4808e-10	-1.5193e-10	-1.0745e-10	3.4322e-07	-3.451e-07	-5.5031e-10	-2.138e-10	5.656e-11	3.4542e-07	-3.4294e-07	-2.585e-10	-2.5376e-10	-4.795e-11	3.4528e-07	-3.4318e-07	-5.3881e-10	-2.2023e-10	6.358e-11	3.4502e-07	-3.4306e-07	5.2894e-10	-2.1388e-10	-1.4559e-10	3.4348e-07	-3.445e-07
-0.255	-4.7337e-10	-1.9175e-10	1.429e-11	3.458e-07	-3.4356e-07	6.7e-11	-5.838e-11	1.5478e-10	3.451e-07	-3.4534e-07	-5.25e-10	-1.2999e-10	1.2589e-10	3.4536e-07	-3.4334e-07	5.3883e-10	-5.063e-11	7.31e-11	3.44e-07	-3.458e-07	-1.92e-12	-2.21e-10	-9.92e-11	3.4432e-07	-3.4336e-07	3.0792e-10	-6.959e-11	1.1379e-10	3.4426e-07	-3.4496e-07	5.7742e-10	-1.6016e-10	-1.2084e-10	3.4348e-07	-3.4456e-07	-5.5429e-10	-1.9704e-10	7.073e-11	3.4542e-07	-3.433e-07	-3.4124e-10	-2.5123e-10	-3.164e-11	3.455e-07	-3.4356e-07	-5.2789e-10	-2.0137e-10	7.24e-11	3.4526e-07	-3.429e-07	4.6162e-10	-2.2054e-10	-1.5466e-10	3.4364e-07	-3.443e-07
