Vds	Gm_Vgs=0.15V	Gm_Vgs=0.3V	Gm_Vgs=0.45V	Gm_Vgs=0.6V	Gm_Vgs=0.75V	Gm_Vgs=0.9V
0	2.0452e-07	2.0032e-07	2.0606e-07	2.0352e-07	2.271e-07	1.1358e-07
0.005	1.5773e-07	1.55325e-07	1.59641666666667e-07	1.57345e-07	1.75573333333333e-07	9.0445e-08
0.01	1.16448e-07	1.14938e-07	1.18384e-07	1.16522e-07	1.2894e-07	6.9912e-08
0.015	8.4593e-08	8.3933e-08	8.6118e-08	8.494e-08	9.3301e-08	5.3884e-08
0.02	5.8713e-08	5.8519e-08	5.982e-08	5.9325e-08	6.4176e-08	4.0598e-08
0.025	4.6362e-08	4.625e-08	4.7057e-08	4.7093e-08	4.9847e-08	3.4017e-08
0.03	4.1544e-08	4.1598e-08	4.1824e-08	4.2087e-08	4.4234e-08	3.1301e-08
0.035	3.7514e-08	3.7749e-08	3.7802e-08	3.7855e-08	3.9889e-08	2.883e-08
0.04	3.414e-08	3.4295e-08	3.4599e-08	3.4547e-08	3.5989e-08	2.665e-08
0.045	3.1368e-08	3.1436e-08	3.1591e-08	3.1712e-08	3.2547e-08	2.5111e-08
0.05	2.8894e-08	2.9015e-08	2.8984e-08	2.8901e-08	2.9951e-08	2.3691e-08
0.055	2.6716e-08	2.6716e-08	2.6898e-08	2.6667e-08	2.7889e-08	2.1974e-08
0.06	2.4963e-08	2.4765e-08	2.4938e-08	2.514e-08	2.5882e-08	2.0684e-08
0.065	2.336e-08	2.3397e-08	2.3378e-08	2.3567e-08	2.4199e-08	1.9892e-08
0.07	2.1837e-08	2.2075e-08	2.2451e-08	2.1988e-08	2.3098e-08	1.8773e-08
0.075	2.06539e-08	2.0697e-08	2.1528e-08	2.0922e-08	2.1928e-08	1.75852e-08
0.08	1.96697e-08	1.9534e-08	2.0198e-08	1.9939e-08	2.037e-08	1.70271e-08
0.085	1.86848e-08	1.84709e-08	1.89322e-08	1.86692e-08	1.9086e-08	1.66765e-08
0.09	1.78928e-08	1.76706e-08	1.80801e-08	1.77415e-08	1.82758e-08	1.60832e-08
0.095	1.72016e-08	1.71705e-08	1.73328e-08	1.72188e-08	1.76235e-08	1.56349e-08
0.1	1.64469e-08	1.6682e-08	1.65352e-08	1.64857e-08	1.70973e-08	1.52151e-08
0.105	1.57812e-08	1.62364e-08	1.60466e-08	1.57763e-08	1.66791e-08	1.44386e-08
0.11	1.512e-08	1.58018e-08	1.56961e-08	1.53179e-08	1.62632e-08	1.36839e-08
0.115	1.43297e-08	1.50907e-08	1.50608e-08	1.46003e-08	1.58103e-08	1.31633e-08
0.12	1.37664e-08	1.44253e-08	1.44325e-08	1.38139e-08	1.50331e-08	1.27444e-08
0.125	1.3439e-08	1.39105e-08	1.38888e-08	1.34776e-08	1.40233e-08	1.25359e-08
0.13	1.293e-08	1.32261e-08	1.31857e-08	1.31941e-08	1.34388e-08	1.23758e-08
0.135	1.25483e-08	1.27139e-08	1.26043e-08	1.26951e-08	1.31217e-08	1.19066e-08
0.14	1.25506e-08	1.2468e-08	1.23541e-08	1.23035e-08	1.25751e-08	1.14263e-08
0.145	1.22788e-08	1.1997e-08	1.20656e-08	1.21249e-08	1.2155e-08	1.12447e-08
0.15	1.15904e-08	1.15455e-08	1.17951e-08	1.20236e-08	1.21181e-08	1.09723e-08
0.155	1.11055e-08	1.14617e-08	1.17847e-08	1.20097e-08	1.19079e-08	1.05801e-08
0.16	1.07862e-08	1.12354e-08	1.17046e-08	1.2086e-08	1.14736e-08	1.05347e-08
0.165	1.03379e-08	1.08151e-08	1.1348e-08	1.19776e-08	1.13135e-08	1.06179e-08
0.17	1.02982e-08	1.06144e-08	1.10648e-08	1.16088e-08	1.12457e-08	1.0313e-08
