Vgs	Gm_Vds=0.15V	Gm_Vds=0.3V	Gm_Vds=0.45V	Gm_Vds=0.6V	Gm_Vds=0.75V	Gm_Vds=0.9V
-0.3	1.88e-08	1.0308e-07	-4.18999999999999e-08	-8.95e-08	1.1084e-07	5.054e-07
-0.295	1.51666666666666e-08	2.8375e-08	-6.59666666666664e-09	-2.5385e-08	1.55523333333333e-07	5.59826666666666e-07
-0.29	1.5449e-08	1.3759e-08	3.19350000000002e-08	4.38890000000003e-08	2.20602000000001e-07	6.04494000000001e-07
-0.285	1.2346e-08	4.99999999999988e-10	6.03460000000001e-08	1.02042e-07	2.72164000000001e-07	6.64726000000001e-07
-0.28	8.88600000000003e-09	1.33499999999998e-09	7.74040000000001e-08	1.59983e-07	3.15396000000001e-07	7.41220000000001e-07
-0.275	5.04100000000003e-09	2.1881e-08	8.43600000000001e-08	2.06225e-07	3.8046e-07	7.97854000000001e-07
-0.27	1.05400000000002e-09	4.0207e-08	9.0472e-08	2.29642e-07	4.30626e-07	8.82542e-07
-0.265	5.863e-09	4.8596e-08	9.85799999999999e-08	2.44277e-07	4.62083999999999e-07	9.93393999999999e-07
-0.26	1.9344e-08	5.5648e-08	1.18422e-07	2.64776e-07	5.29657999999999e-07	1.083812e-06
-0.255	2.8131e-08	6.32159999999999e-08	1.49063e-07	2.86258e-07	5.94129999999999e-07	1.204032e-06
-0.25	3.1147e-08	8.37689999999999e-08	1.71557e-07	3.09858e-07	6.44375999999999e-07	1.350542e-06
-0.245	3.2402e-08	1.20218e-07	1.87737e-07	3.53322e-07	7.31708e-07	1.47263e-06
-0.24	2.5496e-08	1.47979e-07	2.18177e-07	4.08188e-07	8.05052e-07	1.639916e-06
-0.235	1.1734e-08	1.64094e-07	2.44684e-07	4.60866e-07	8.66908e-07	1.854662e-06
-0.23	5.082e-09	1.79641e-07	2.4873e-07	5.19228e-07	9.87046e-07	2.034018e-06
-0.225	9.226e-09	1.81056e-07	2.69409e-07	5.89608e-07	1.122098e-06	2.235388e-06
