gds,Vg=0V	gds,Vg=0.15V	gds,Vg=0.3V	gds,Vg=0.45V	gds,Vg=0.6V	gds,Vg=0.75V	gds,Vg=0.9V
3.55452e-06	0.00017462508	0.00693626	0.0191696	0.0150436	0.1077176	0.1181964
3.2913e-06	0.00018255254	0.00646173	0.047683	0.0903216	0.1124148	0.1238262
2.85466e-06	0.00017075	0.0058004	0.0614662	0.1293038	0.117748	0.129948
2.4895e-06	0.00013985	0.0053236	0.045214	0.091764	0.116752	0.12932
2.14168e-06	0.00012246	0.004833	0.042874	0.08972	0.11468	0.12812
1.91078e-06	0.00010789	0.0043802	0.041194	0.089	0.1152	0.1285
1.71942e-06	9.403e-05	0.003922	0.039086	0.08758	0.11464	0.1281
1.54186e-06	8.74699999999999e-05	0.003564	0.0373	0.08576	0.11362	0.12788
1.37404e-06	7.849e-05	0.00324	0.03562	0.08438	0.11282	0.12744
1.23984e-06	6.908e-05	0.00297	0.03382	0.08296	0.112	0.12648
1.14174e-06	6.589e-05	0.002714	0.03206	0.08136	0.11098	0.12592
1.0374e-06	5.979e-05	0.002512	0.03034	0.0796800000000001	0.11002	0.12582
1.02588e-06	5.406e-05	0.002346	0.02882	0.07798	0.10926	0.12518
9.37999999999999e-07	5.388e-05	0.00216	0.0274	0.0764199999999999	0.10826	0.12478
7.93999999999998e-07	5.019e-05	0.002018	0.02606	0.07484	0.10742	0.12428
8.94e-07	4.521e-05	0.00191	0.02462	0.07268	0.10572	0.12264
8.42000000000001e-07	4.416e-05	0.00182	0.02332	0.07148	0.10512	0.12278
6.94000000000001e-07	4.31700000000001e-05	0.00174	0.02194	0.0697000000000001	0.104	0.12232
7.54e-07	4.14499999999999e-05	0.001686	0.02088	0.06762	0.10324	0.1242
7.81999999999999e-07	4.20199999999999e-05	0.00159	0.0199	0.06614	0.10206	0.1231
7.52000000000001e-07	3.92200000000001e-05	0.00155	0.01906	0.0649	0.10084	0.1204
7.26e-07	3.69600000000001e-05	0.001512	0.0181	0.06298	0.10216	0.1206
7.33999999999998e-07	4.24699999999999e-05	0.001452	0.01718	0.06104	0.1012	0.1192
7.45999999999999e-07	4.07399999999999e-05	0.001432	0.01636	0.05948	0.098	0.1178
7.14e-07	3.846e-05	0.001416	0.0155	0.0575599999999999	0.0958000000000001	0.1178
