Vds	Gm_Vgs=0.15V	Gm_Vgs=0.3V	Gm_Vgs=0.45V	Gm_Vgs=0.6V	Gm_Vgs=0.75V	Gm_Vgs=0.9V
0	2.51972e-06	0.000349412	0.00950362	0.0162884	0.019062	0.01679
0.005	2.46768333333333e-06	0.000326119666666667	0.00916501333333333	0.0260633333333333	0.0399034333333333	0.0476038666666667
0.01	2.208174e-06	0.0002932698	0.008797728	0.02929288	0.04759908	0.05939616
0.015	2.030134e-06	0.0002639814	0.008361404	0.0321928	0.05453988	0.07000176
0.02	1.824818e-06	0.0002390316	0.007905841	0.03326546	0.05780876	0.07532002
0.025	1.606422e-06	0.000218148	0.00744692	0.03169288	0.05557082	0.07256944
0.03	1.433784e-06	0.00019158	0.0069555	0.0300812	0.0532044	0.0695814
0.035	1.307974e-06	0.000168184	0.0065036	0.029304	0.0525898	0.0691736
0.04	1.194344e-06	0.000151889	0.0061026	0.0285184	0.0519586	0.068748
0.045	1.085554e-06	0.000134051	0.0057122	0.027751	0.051294	0.068276
0.05	9.94096e-07	0.000119133	0.0053436	0.026956	0.05059	0.0678
0.055	9.31512e-07	0.000113105	0.005001	0.0261312	0.049838	0.067274
0.06	8.9017e-07	0.000107863	0.004686	0.025372	0.049094	0.066734
0.065	8.67288e-07	0.000101184	0.0043964	0.024632	0.048344	0.066176
0.07	8.4298e-07	9.5142e-05	0.0041316	0.02389	0.047588	0.065574
0.075	8.07874e-07	9.0864e-05	0.0038888	0.023188	0.046856	0.064968
0.08	7.88906e-07	8.938e-05	0.0036658	0.022468	0.046152	0.064388
0.085	7.49738e-07	8.66e-05	0.0034632	0.021712	0.045444	0.063834
0.09	6.80346e-07	8.404e-05	0.0032782	0.020996	0.044702	0.06331
0.095	6.58916e-07	8.61e-05	0.0031036	0.020302	0.043974	0.062786
0.1	6.86454e-07	8.612e-05	0.002943	0.019592	0.04327	0.06224
0.105	6.96154e-07	7.96e-05	0.0028004	0.018928	0.042548	0.061676
0.11	7.042e-07	7.764e-05	0.002667	0.018322	0.04181	0.06105
0.115	7.318e-07	7.95e-05	0.0025452	0.017726	0.041078	0.0604
0.12	7.48399999999999e-07	7.426e-05	0.0024354	0.017106	0.040294	0.059724
0.125	7.47199999999999e-07	6.958e-05	0.0023342	0.016486	0.03948	0.059034
0.13	7.454e-07	7.49e-05	0.0022446	0.01588	0.038698	0.058366
0.135	7.494e-07	7.942e-05	0.002167	0.015274	0.037924	0.057712
0.14	7.574e-07	7.724e-05	0.002106	0.014694	0.037158	0.057062
0.145	7.74000000000001e-07	7.682e-05	0.0020528	0.014154	0.036416	0.05643
0.15	7.81600000000001e-07	7.91e-05	0.0019934	0.013608	0.035646	0.05577
0.155	7.72e-07	7.87399999999999e-05	0.0019358	0.013044	0.034846	0.055082
0.16	7.74999999999999e-07	7.60599999999999e-05	0.0018844	0.01255	0.03408	0.054436
0.165	7.882e-07	7.574e-05	0.0018278	0.01212	0.033314	0.053768
0.17	7.976e-07	7.74200000000001e-05	0.0017774	0.011664	0.032498	0.05306
0.175	8.128e-07	7.80600000000001e-05	0.001745	0.011216	0.03173	0.05249
0.18	8.172e-07	7.91800000000001e-05	0.001707	0.010822	0.031068	0.052022
0.185	8.13e-07	8.06e-05	0.0016598	0.0104	0.03034	0.051374
0.19	8.282e-07	8.09e-05	0.001619	0.00991799999999999	0.029554	0.050646
0.195	8.352e-07	8.098e-05	0.001584	0.009466	0.028834	0.049934
0.2	8.174e-07	8.076e-05	0.0015438	0.00908600000000001	0.028128	0.0490560000000001
0.205	8.238e-07	7.87e-05	0.0015086	0.00875000000000001	0.02738	0.048098
0.21	8.392e-07	7.702e-05	0.0014896	0.008408	0.026622	0.0473
0.215	8.184e-07	7.85e-05	0.0014702	0.008056	0.02587	0.04654
0.22	7.886e-07	7.88599999999999e-05	0.0014452	0.00770199999999999	0.025168	0.0457799999999999
0.225	7.922e-07	8.082e-05	0.0014234	0.00735	0.024512	0.0451
0.23	8.176e-07	8.368e-05	0.001402	0.007042	0.023756	0.0443
0.235	8.314e-07	7.872e-05	0.0013726	0.00678800000000001	0.022956	0.04342
0.24	8.184e-07	7.358e-05	0.0013426	0.00653200000000002	0.022236	0.04264
0.245	8.984e-07	7.268e-05	0.0013192	0.00624800000000001	0.021572	0.04188
0.25	9.90599999999999e-07	6.682e-05	0.0012966	0.005988	0.020898	0.04108
0.255	8.79799999999999e-07	6.218e-05	0.00127	0.00576400000000001	0.020232	0.04036
0.26	7.676e-07	6.772e-05	0.0012402	0.005548	0.019598	0.0397
0.265	7.666e-07	7.08999999999999e-05	0.001211	0.00532199999999999	0.018968	0.03898
0.27	6.76000000000001e-07	6.844e-05	0.0011844	0.00509999999999999	0.018344	0.03818
0.275	5.86200000000002e-07	6.838e-05	0.0011584	0.004924	0.01774	0.03736
0.28	7.74000000000001e-07	6.872e-05	0.001139	0.00477600000000001	0.017138	0.03656
0.285	9.442e-07	6.744e-05	0.001127	0.00458000000000001	0.016484	0.0357
0.29	8.436e-07	6.474e-05	0.0011048	0.00433600000000001	0.01582	0.03484
0.295	7.47599999999999e-07	6.344e-05	0.0010834	0.004156	0.015184	0.03408
0.3	7.33799999999999e-07	6.464e-05	0.0010726	0.00404199999999998	0.014554	0.0333199999999999
0.305	6.392e-07	6.97799999999999e-05	0.0010454	0.00390599999999998	0.013966	0.03256
0.31	5.43e-07	7.29799999999999e-05	0.001015	0.00379599999999999	0.01345	0.03186
0.315	6.21e-07	6.79e-05	0.0010088	0.00375399999999999	0.012952	0.03106
0.32	7.22199999999999e-07	6.516e-05	0.001002	0.00370000000000001	0.012462	0.0302
0.325	7.364e-07	6.432e-05	0.000982399999999999	0.00359200000000001	0.012	0.02944
0.33	7.16800000000001e-07	5.552e-05	0.0009714	0.003464	0.01154	0.02862
0.335	7.13000000000001e-07	4.946e-05	0.000964000000000002	0.00333400000000001	0.0111	0.02772
0.34	7.34400000000001e-07	5.57199999999999e-05	0.000952800000000001	0.003224	0.010708	0.02694
0.345	7.37800000000001e-07	6.03399999999999e-05	0.0009388	0.00313	0.01031	0.02624
0.35	7.348e-07	6.01399999999999e-05	0.000935799999999999	0.003066	0.00981599999999999	0.0255
0.355	7.36999999999999e-07	6.16e-05	0.000951399999999999	0.003054	0.009304	0.02482
0.36	7.35599999999999e-07	6.22400000000001e-05	0.000954199999999998	0.003012	0.00894199999999999	0.02422
