Vgs	Gm_Vds=0.15V	Gm_Vds=0.3V	Gm_Vds=0.45V	Gm_Vds=0.6V	Gm_Vds=0.75V	Gm_Vds=0.9V
-0.3	-4.214e-08	1.9798e-07	2.3022e-07	-1.0492e-07	-1.8402e-07	-2.7702e-07
-0.295	-2.85666666666667e-08	1.51595e-07	1.59051666666667e-07	-6.24199999999999e-08	-7.26499999999999e-08	-1.74531666666666e-07
-0.29	-1.7962e-08	8.19799999999999e-08	9.89059999999999e-08	-2.74529999999999e-08	-5.7336e-08	-8.91149999999998e-08
-0.285	-1.0026e-08	3.40059999999999e-08	5.0206e-08	-2.62999999999942e-10	-3.5288e-08	-2.89889999999999e-08
-0.28	-3.86200000000001e-09	-9.77100000000004e-09	9.08300000000001e-09	2.0928e-08	-1.69630000000001e-08	1.38850000000001e-08
-0.275	-1.34100000000001e-09	-2.9543e-08	-1.235e-08	2.8155e-08	-9.62500000000008e-09	2.42830000000001e-08
-0.27	-8.82000000000003e-10	-1.9314e-08	-2.3696e-08	2.707e-08	-8.96100000000009e-09	1.2943e-08
-0.265	-6.37999999999997e-10	-5.49599999999999e-09	-3.4747e-08	2.4448e-08	-8.507e-09	-3.89499999999999e-09
-0.26	-3.50999999999996e-10	-2.056e-09	-4.383e-08	1.9725e-08	-8.43099999999999e-09	-2.0442e-08
-0.255	-2.54999999999997e-10	-2.032e-09	-4.8886e-08	1.1792e-08	-2.247e-08	-3.6768e-08
-0.25	1.56000000000002e-10	-8.15e-10	-4.9709e-08	1.545e-09	-3.3384e-08	-5.3217e-08
-0.245	1.50000000000001e-09	-2.39399999999998e-09	-4.6913e-08	-9.326e-09	-1.29379999999999e-08	-6.422e-08
-0.24	2.14300000000001e-09	-9.83699999999998e-09	-4.0235e-08	-2.0956e-08	6.61300000000007e-09	-6.6093e-08
-0.235	1.787e-09	-1.5113e-08	-3.0237e-08	-3.2987e-08	9.15300000000007e-09	-6.0646e-08
-0.23	1.437e-09	-5.89599999999998e-09	-1.5965e-08	-4.2893e-08	7.23800000000008e-09	-4.9469e-08
