gm,Vd=0V	gm,Vd=0.15V	gm,Vd=0.3V	gm,Vd=0.45V	gm,Vd=0.6V	gm,Vd=0.75V	gm,Vd=0.9V
-3.906e-09	-6.09999999999996e-09	-1.156e-08	-1.844e-08	-1.802e-08	-3.42399999999999e-08	-3.64399999999997e-08
-3.11e-09	-6.50799999999999e-09	-1.014e-08	-1.503e-08	-1.62999999999999e-08	-2.768e-08	-3.09999999999999e-08
-2.52e-09	-6.263e-09	-9.00999999999998e-09	-1.15e-08	-1.687e-08	-2.324e-08	-2.772e-08
-3.23700000000001e-09	-5.54900000000002e-09	-8.71000000000002e-09	-1.21800000000001e-08	-1.81000000000001e-08	-2.38400000000001e-08	-3.04200000000001e-08
-3.28700000000002e-09	-5.25900000000003e-09	-8.16000000000006e-09	-1.17100000000001e-08	-1.55600000000001e-08	-2.01900000000001e-08	-2.85600000000001e-08
-2.099e-09	-5.46599999999999e-09	-8.36999999999999e-09	-1.158e-08	-1.672e-08	-2e-08	-2.644e-08
-1.891e-09	-5.28499999999999e-09	-8.28999999999997e-09	-1.151e-08	-1.56299999999999e-08	-1.5e-08	-2.67999999999999e-08
-2.339e-09	-4.56999999999999e-09	-7.78e-09	-1.162e-08	-1.561e-08	-2.20099999999998e-08	-2.76e-08
-2.162e-09	-4.697e-09	-7.60000000000001e-09	-1.25e-08	-1.605e-08	-2.85e-08	-2.48600000000001e-08
-2.282e-09	-5.033e-09	-7.87999999999999e-09	-1.136e-08	-1.471e-08	-2.164e-08	-3.05199999999999e-08
-2.381e-09	-4.647e-09	-7.05999999999999e-09	-1.124e-08	-1.631e-08	-2.191e-08	-3.19199999999998e-08
-2.19e-09	-3.75999999999999e-09	-6.72999999999999e-09	-9.64999999999997e-09	-1.575e-08	-1.94300000000001e-08	-2.43400000000001e-08
-1.552e-09	-4.19899999999999e-09	-6.69e-09	-1.112e-08	-1.569e-08	-1.72e-08	-2.60200000000001e-08
-1.445e-09	-4.56600000000001e-09	-6.88000000000002e-09	-1.177e-08	-1.533e-08	-2.065e-08	-1.49599999999999e-08
-2.196e-09	-4.23700000000001e-09	-7.59000000000001e-09	-9.00000000000005e-09	-1.504e-08	-2.218e-08	-2.79199999999999e-08
-2.128e-09	-3.927e-09	-6.73999999999999e-09	-1.06e-08	-1.569e-08	-1.795e-08	-3.714e-08
-1.574e-09	-3.71299999999999e-09	-7.03e-09	-1.095e-08	-1.534e-08	-1.73700000000001e-08	-2.36999999999999e-08
-1.871e-09	-4.13999999999999e-09	-7.17e-09	-9.02999999999999e-09	-1.25899999999999e-08	-1.989e-08	-2.54799999999999e-08
-2.035e-09	-3.543e-09	-6.78999999999999e-09	-8.73000000000002e-09	-1.302e-08	-1.91099999999998e-08	-2.34800000000001e-08
-1.243e-09	-3.591e-09	-5.93999999999999e-09	-9.33000000000002e-09	-1.40700000000001e-08	-1.872e-08	-2.19200000000001e-08
-1.606e-09	-4.04100000000001e-09	-6.23000000000002e-09	-9.07999999999999e-09	-1.246e-08	-1.955e-08	-2.53000000000001e-08
-1.843e-09	-3.509e-09	-6.68e-09	-9.54999999999998e-09	-1.38599999999999e-08	-1.874e-08	-2.394e-08
-1.669e-09	-3.171e-09	-5.07999999999998e-09	-9.50000000000001e-09	-1.376e-08	-1.606e-08	-2.09799999999999e-08
-1.426e-09	-3.509e-09	-4.94e-09	-9.21e-09	-1.158e-08	-1.633e-08	-2.45199999999999e-08
-1.57e-09	-3.654e-09	-5.44000000000001e-09	-9.21e-09	-1.14899999999999e-08	-1.782e-08	-2.362e-08
-1.96e-09	-2.965e-09	-5.54000000000001e-09	-8.81000000000003e-09	-1.246e-08	-1.67e-08	-2.022e-08
-1.272e-09	-3.37e-09	-4.78000000000001e-09	-8.42e-09	-1.19600000000001e-08	-1.43600000000001e-08	-2.376e-08
-1.21e-09	-3.22e-09	-4.79e-09	-7.38999999999999e-09	-1.123e-08	-1.566e-08	-2.06200000000001e-08
-1.507e-09	-2.687e-09	-5.21e-09	-7.29e-09	-1.115e-08	-1.437e-08	-1.57999999999999e-08
-1.325e-09	-2.76399999999999e-09	-5.02999999999999e-09	-7.20999999999997e-09	-1.201e-08	-1.44199999999999e-08	-1.91999999999999e-08
-6.67999999999999e-10	-2.75e-09	-4.28999999999999e-09	-6.58999999999999e-09	-1.061e-08	-1.582e-08	-1.80600000000001e-08
-1.199e-09	-2.73200000000001e-09	-4.25000000000001e-09	-4.40000000000003e-09	-9.58000000000007e-09	-1.27500000000001e-08	-1.99400000000001e-08
-1.062e-09	-1.731e-09	-3.82e-09	-5.95000000000001e-09	-9.23000000000008e-09	-1.257e-08	-1.69e-08
-5.32999999999999e-10	-1.82e-09	-4.15999999999999e-09	-7.14999999999999e-09	-8.18999999999998e-09	-1.169e-08	-1.79399999999999e-08
-1.13e-09	-1.995e-09	-4.54e-09	-3.65e-09	-7.90999999999998e-09	-9.80000000000002e-09	-1.608e-08
-8.38999999999999e-10	-1.385e-09	-2.59000000000001e-09	-5.54999999999996e-09	-6.83999999999994e-09	-3.15000000000001e-09	-1.054e-08
-6.21e-10	-9.48999999999998e-10	-2.58999999999999e-09	-6.54999999999998e-09	-6.00999999999998e-09	-1.08e-08	-1.226e-08
-3.09000000000001e-10	-9.60999999999998e-10	-1.76000000000001e-09	-3.52000000000001e-09	-5.42000000000001e-09	-1.474e-08	-9.02000000000004e-09
-7.52e-10	-6.15000000000002e-10	-4.30000000000007e-10	-2.45e-09	-4.38000000000002e-09	-8.59000000000002e-09	-8.09999999999991e-09
-8.87999999999999e-10	4.40999999999999e-10	-2.00000000000053e-11	-1.94000000000002e-09	-2.42e-09	-7.30999999999997e-09	-6.35999999999997e-09
-2.99e-10	3.52000000000001e-10	1.09999999999993e-10	-4.60000000000019e-10	-1.38999999999997e-09	-8.09999999999963e-10	-1.95999999999994e-09
-4.2e-10	6.60999999999999e-10	7.39999999999999e-10	5.29999999999997e-10	-4.7000000000002e-10	6.90000000000004e-10	-2.29999999999996e-09
-7.51e-10	1.339e-09	2.5e-09	1.63000000000001e-09	1.44999999999999e-09	1.14999999999998e-09	1.67999999999986e-09
-6.21000000000001e-10	2.038e-09	2.69e-09	3.40000000000001e-09	3.54000000000001e-09	4.00999999999995e-09	7.20000000000006e-09
-6.40000000000003e-11	2.253e-09	3.08000000000001e-09	5.38999999999999e-09	6.07e-09	6.63e-09	9.30000000000011e-09
-6.87000000000002e-10	3.03900000000001e-09	5.30000000000002e-09	7.96000000000001e-09	9.44999999999997e-09	1.27e-08	1.374e-08
-6.15000000000001e-10	4.827e-09	7.53e-09	9.89000000000002e-09	1.211e-08	1.883e-08	1.98e-08
-3.17999999999999e-10	5.20599999999999e-09	9.28999999999999e-09	1.332e-08	1.55800000000001e-08	2.122e-08	2.804e-08
-5.55e-10	6.09e-09	1.138e-08	1.648e-08	2.12800000000001e-08	2.105e-08	3.378e-08
-6.11e-10	8.307e-09	1.392e-08	1.905e-08	2.64599999999999e-08	3.2e-08	4.378e-08
-3.98e-10	1.0193e-08	1.76e-08	2.27e-08	3.04499999999999e-08	4.333e-08	5.274e-08
1.39999999999998e-11	1.171e-08	2.114e-08	2.824e-08	3.815e-08	4.868e-08	6.55999999999999e-08
-5.04000000000001e-10	1.4178e-08	2.549e-08	3.44e-08	4.731e-08	5.95799999999999e-08	7.938e-08
-6.17e-10	1.7383e-08	3.091e-08	4.848e-08	6.505e-08	7.273e-08	9.03200000000001e-08
-8.39999999999996e-11	1.9866e-08	3.622e-08	5.172e-08	6.47e-08	8.227e-08	1.1104e-07
-5.59999999999999e-11	2.3392e-08	4.332e-08	5.536e-08	6.891e-08	1.0438e-07	1.3302e-07
-4.1e-10	2.8668e-08	5.145e-08	7.168e-08	1.016e-07	1.2577e-07	1.5572e-07
3.12e-10	3.4728e-08	6.01e-08	8.543e-08	1.1203e-07	1.445e-07	1.8346e-07
5.54e-10	4.085e-08	7.112e-08	9.963e-08	1.2334e-07	1.708e-07	2.2008e-07
1.42e-10	4.786e-08	8.503e-08	1.1797e-07	1.5291e-07	1.9527e-07	2.5974e-07
6.33e-10	5.583e-08	9.93e-08	1.3846e-07	1.8277e-07	2.3522e-07	2.9852e-07
1.055e-09	6.563e-08	1.1744e-07	1.6028e-07	2.1388e-07	2.8168e-07	3.5348e-07
7.55e-10	7.893e-08	1.5168e-07	1.9463e-07	2.553e-07	3.2492e-07	4.1872e-07
7.18e-10	9.175e-08	1.7224e-07	2.2611e-07	3.0198e-07	3.7984e-07	4.8922e-07
1.695e-09	1.0709e-07	1.7836e-07	2.6135e-07	3.8032e-07	4.416e-07	5.648e-07
2.203e-09	1.2824e-07	2.1797e-07	3.1723e-07	4.0624e-07	5.7246e-07	6.647e-07
1.833e-09	1.511e-07	2.6423e-07	3.6841e-07	4.4784e-07	6.1676e-07	7.7468e-07
1.111e-09	1.7739e-07	3.0956e-07	4.3168e-07	5.5356e-07	6.6572e-07	8.97379999999999e-07
2.573e-09	2.0762e-07	3.7073e-07	5.0066e-07	6.419e-07	8.27920000000001e-07	1.0606e-06
4.216e-09	2.4575e-07	4.316e-07	5.8048e-07	7.7842e-07	9.8298e-07	1.24662e-06
4.554e-09	2.8812e-07	5.0514e-07	6.9246e-07	9.0554e-07	1.17238e-06	1.43696e-06
4.601e-09	3.4095e-07	5.9774e-07	8.051e-07	1.06428e-06	1.32926e-06	1.67386e-06
4.419e-09	4.0655e-07	6.9058e-07	9.5226e-07	1.23692e-06	1.55586e-06	1.97312e-06
6.58399999999999e-09	4.657e-07	7.9918e-07	1.12184e-06	1.4085e-06	1.82702e-06	2.48396e-06
8.404e-09	5.4696e-07	9.53960000000001e-07	1.31296e-06	1.69874e-06	2.14998e-06	2.66498e-06
8.17100000000001e-09	6.5388e-07	1.1222e-06	1.53996e-06	2.00966e-06	2.50778e-06	2.90432e-06
1.3444e-08	7.6738e-07	1.3311e-06	1.80862e-06	2.31406e-06	2.9477e-06	3.72214e-06
1.2694e-08	8.97760000000001e-07	1.5598e-06	2.1072e-06	2.73508e-06	3.45436e-06	4.326e-06
1.0197e-08	1.063e-06	1.84054e-06	2.4952e-06	3.19882e-06	4.0566e-06	5.03e-06
1.6563e-08	1.24524e-06	2.1635e-06	2.90358e-06	3.6529e-06	4.672e-06	5.89599999999999e-06
2.6215e-08	1.4738e-06	2.50552e-06	3.4845e-06	4.442e-06	5.52000000000001e-06	6.83600000000001e-06
3.1305e-08	1.73802e-06	2.90722e-06	3.99808e-06	5.284e-06	6.538e-06	8.022e-06
2.8156e-08	2.0536e-06	3.54226e-06	4.732e-06	5.97799999999999e-06	7.51199999999999e-06	9.40399999999999e-06
3.5918e-08	2.45228e-06	4.16068e-06	5.522e-06	7.134e-06	8.976e-06	1.0976e-05
4.4347e-08	2.82008e-06	4.738e-06	6.44e-06	8.35800000000001e-06	1.0612e-05	1.2942e-05
4.64099999999999e-08	3.36002e-06	6.076e-06	7.60199999999999e-06	9.66599999999999e-06	1.1924e-05	1.5024e-05
5.31599999999999e-08	3.96058e-06	6.79199999999999e-06	8.88999999999999e-06	1.1384e-05	1.3984e-05	1.7276e-05
6.34599999999999e-08	4.628e-06	7.39799999999999e-06	1.0572e-05	1.3416e-05	1.6898e-05	2.0624e-05
8.76200000000002e-08	5.54000000000001e-06	9.32000000000002e-06	1.246e-05	1.5786e-05	2.0058e-05	2.4042e-05
1.1059e-07	6.36200000000001e-06	1.0726e-05	1.4578e-05	1.842e-05	2.3254e-05	2.75260000000001e-05
1.0678e-07	7.51999999999999e-06	1.234e-05	1.6958e-05	2.1402e-05	2.6486e-05	3.2658e-05
1.2126e-07	9.03599999999999e-06	1.5048e-05	1.9788e-05	2.5088e-05	3.1228e-05	3.8816e-05
1.58e-07	1.0504e-05	1.7762e-05	2.3164e-05	2.9722e-05	3.7166e-05	4.418e-05
1.7222e-07	1.2188e-05	2.0642e-05	2.7428e-05	3.4876e-05	4.391e-05	5.17699999999999e-05
2.09240000000001e-07	1.453e-05	2.43340000000001e-05	3.29940000000001e-05	4.06580000000001e-05	4.96000000000001e-05	6.24300000000001e-05
2.6183e-07	1.729e-05	2.8688e-05	4.04100000000001e-05	4.80600000000001e-05	5.89700000000001e-05	7.08500000000001e-05
2.7207e-07	2.0034e-05	3.3304e-05	4.413e-05	5.562e-05	6.85699999999999e-05	8.30999999999999e-05
1.9914e-07	2.3928e-05	3.966e-05	4.99999999999999e-05	6.45099999999999e-05	7.994e-05	9.92499999999999e-05
5.5482e-07	2.8062e-05	4.753e-05	6.1e-05	7.55999999999999e-05	9.61799999999999e-05	0.00011167
7.42869999999999e-07	3.2736e-05	5.664e-05	7.19599999999999e-05	9.01999999999999e-05	0.00010971	0.00013186
5.91400000000001e-07	3.87060000000001e-05	6.45400000000001e-05	8.41700000000002e-05	0.00010618	0.00012715	0.00015408
7.25080000000001e-07	4.59400000000001e-05	7.31500000000001e-05	9.91700000000002e-05	0.00012241	0.00014878	0.00018255
8.32779999999999e-07	5.34299999999999e-05	8.71899999999999e-05	0.00011385	0.00014228	0.00017391	0.00021409
9.87159999999999e-07	6.20399999999999e-05	0.00010236	0.00013426	0.00016641	0.00020399	0.00024273
1.38798e-06	7.33199999999999e-05	0.00011808	0.0001564	0.0001951	0.00024046	0.00028348
1.1151e-06	8.62199999999999e-05	0.00013967	0.00018272	0.00022196	0.0002749	0.00032704
9.94500000000003e-07	0.00010171	0.0001618	0.000215400000000001	0.000266630000000001	0.000323300000000001	0.000379380000000001
2.00104e-06	0.00011931	0.00019205	0.00024976	0.000315370000000001	0.000375240000000001	0.000479000000000001
2.29054e-06	0.00014261	0.00022968	0.00028988	0.00035601	0.0004312	0.000513999999999999
1.68364e-06	0.00016322	0.00026936	0.00033845	0.000411799999999999	0.0004984	0.000564399999999999
2.45172e-06	0.00018829	0.00030363	0.0003962	0.0004828	0.000568399999999999	0.000693999999999999
3.14394e-06	0.00022404	0.0003534	0.000452399999999999	0.0005558	0.0006654	0.000779
3.25646e-06	0.00026224	0.0004156	0.000526	0.000639599999999999	0.0007764	0.000910399999999999
4.11722e-06	0.00030475	0.0004738	0.000618	0.000748	0.000890999999999999	0.0010544
4.324e-06	0.00035836	0.000558999999999999	0.000713799999999999	0.000859799999999999	0.0010222	0.0011974
3.83199999999999e-06	0.00041746	0.000675199999999999	0.000801799999999999	0.000974399999999999	0.0011774	0.0013754
3.10800000000001e-06	0.000474400000000002	0.000738200000000004	0.000943600000000005	0.00113760000000001	0.00134320000000001	0.00158980000000001
5.14800000000001e-06	0.000554800000000002	0.000831000000000003	0.00108480000000001	0.00131620000000001	0.00158980000000001	0.00182160000000001
5.294e-06	0.000652799999999999	0.000993599999999999	0.0012324	0.0014896	0.0017792	0.0021562
3.992e-06	0.0007438	0.0011346	0.001425	0.0017044	0.0019622	0.0023262
4.07799999999999e-06	0.000859999999999999	0.0013102	0.0016256	0.001963	0.0022936	0.002587
5.03e-06	0.000995999999999999	0.001518	0.0018768	0.0022412	0.0026142	0.0030642
4.11e-06	0.0011436	0.0017044	0.0021102	0.0025236	0.0029678	0.003408
1.428e-06	0.0013114	0.0019534	0.002427	0.0028654	0.0033554	0.003854
1.138e-06	0.0015158	0.0022222	0.002759	0.0032608	0.003752	0.004294
-1.944e-06	0.0017402	0.002531	0.0031292	0.003692	0.004222	0.004824
-4.688e-06	0.0019764	0.003077	0.003576	0.00416399999999999	0.00476999999999999	0.005466
-7.08199999999999e-06	0.0022464	0.0032892	0.003966	0.00461999999999999	0.005328	0.00600599999999999
-8.91800000000004e-06	0.00256860000000001	0.00354400000000002	0.00450400000000002	0.00516600000000003	0.00598200000000003	0.00673600000000004
-1.3738e-05	0.00292420000000001	0.00412400000000002	0.00501400000000002	0.00578400000000003	0.00657800000000003	0.00744400000000003
-2.017552e-05	0.0033394	0.004684	0.00553399999999999	0.006454	0.00720399999999999	0.00820199999999999
-2.221664e-05	0.003688	0.00522199999999999	0.00620999999999999	0.00710799999999999	0.00799999999999999	0.00899799999999999
4.026552e-05	0.00411799999999999	0.00580999999999999	0.006946	0.00781799999999999	0.00894799999999999	0.00978799999999999
