Dispositivi,0Mrad,5Mrad,50Mrad,100Mrad,200Mrad,600Mrad,1000Mrad,3000Mrad,annealing
100-30,0,0.209954304063229,1.69198468568606,-3.77094397101807,-3.46218764151332,-3.15343131200856,-3.58157342225515,-5.48351241200445,-6.29451237083693
100-60,0,0.303466721530707,2.75691801255014,-7.88499125604362,-7.62267256455097,-7.47865445941776,-8.05472687995063,-11.0276720502006,-11.9226417035284
100-180,0,-0.256334417825101,2.3267277925663,-12.2153209109731,-12.1463077984817,-12.7378487626935,-13.9307897071872,-19.4518387064971,-21.4433599526767
200-30,0,0.472575905974532,2.00538687561215,-3.64348677766896,-3.5969637610186,-3.90548481880509,-4.63761018609207,-7.3800195886386,-8.49167482859941
200-60,0,0.514556160915744,2.86445435033845,-6.39205327169666,-6.37004017390347,-6.71674646414616,-7.62203511089098,-11.4825821363711,-12.5612239282373
200-180,0,0.0827985924239218,2.07513972262471,-11.7884495963569,-12.2024425584765,-13.920513351273,-15.72655764852,-22.6661146760505,-24.5446077416684
600-30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
600-60,0,0.00199988000720157,0,0.00199988000720157,-0.00599964002159083,-0.00599964002159083,-0.00399976001440314,-0.00399976001440314,-0.00199988000720157
600-180,0,0.76912161203349,3.35461898680288,-8.61359443734924,-8.78955583936428,-9.69206754647368,-10.9124450120619,-15.8280119199659,-18.2801191996594
