Dispositivi,0Mrad,5Mrad,50Mrad,100Mrad,200Mrad,600Mrad,1000Mrad,3000Mrad,annealing
100-30,0,0.482456140350884,0.997807017543868,-0.0219298245614064,0.0548245614035065,-0.559210526315778,-1.53508771929824,-3.83771929824561,-4.19956140350877
100-60,0,0.719061435599846,1.61473445187334,-0.542449854926197,-0.49198940330517,-1.04705437113662,-2.09410874227325,-4.93250914595685,-5.48757411378831
100-180,0,1.14879649890591,2.8635751556977,-2.22605621949166,-2.15662346406329,-2.83201481232115,-4.28589463053357,-9.33344554788756,-10.5032822757112
200-30,0,0.56582151554218,0.694742873513822,-0.0931098696461886,-0.136083655636728,-0.945423291792008,-1.92665807190947,-4.10399656209712,-4.74144105429022
200-60,0,0.705095587700806,1.18485134840445,-0.51610089409028,-0.661481427636845,-1.38838409536963,-2.49327615032347,-5.58988151486516,-6.16413462237406
200-180,0,1.14459238495678,2.24246671338472,-2.04391497313712,-2.48773651016117,-4.11118897453866,-6.06166783461808,-11.8196683017986,-12.9058631160944
600-30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
600-60,0,0.689202494256652,0.601684717208177,-0.0109397221310498,0.464938190569969,-0.339131386062792,-0.979105130729672,-2.10589651022864,-3.1014112241549
600-180,0,0.995833039056434,1.49728088141818,-0.579136944699488,-0.748640440709091,-1.45490500741577,-2.64849212515008,-5.55123949431457,-6.8437036513878
