Dispositivi,0Mrad,5Mrad,50Mrad,100Mrad,200Mrad,600Mrad,1000Mrad,3000Mrad,annealing
100-30,0,0.0232090360513657,1.21073804734644,-4.17762648924648,-3.85269998452731,-3.48135540770541,-3.85269998452731,-5.58950951570478,-6.37861674145134
100-60,0,0.167248757932015,2.16931477200059,-8.63790643907718,-8.34276157213832,-8.18043189532196,-8.69201633134931,-11.5204879728467,-12.381327168085
100-180,0,-0.678646530300149,1.00363219269737,-13.67807302619,-13.6016058115083,-14.1559931179507,-15.3030013381763,-20.6557063658956,-22.64385394762
200-30,0,0.348733845417456,1.75278645180407,-4.25774394274383,-4.18252683883027,-4.40361953821257,-5.0509424931051,-7.67442390536321,-8.80495977024595
200-60,0,0.379203933260106,2.290914796799,-7.29902191537215,-7.26502432135573,-7.54746587164601,-8.37909932527852,-12.0979130707673,-13.1675296825148
200-180,0,-0.195930670685744,1.06003516704345,-13.0670685757347,-13.4539060537553,-15.1419241396634,-16.8801808590806,-23.6473247927656,-25.5664405928159
600-30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
600-60,0,0.00199992000320187,0.00399984000640374,0,-0.00199992000320187,0.00199992000320187,-0.00199992000320187,0,0
600-180,0,0.426269182113202,2.44486001870084,-10.1342060392718,-10.304713712117,-11.1765029426324,-12.3535559100159,-17.1415213684616,-19.6248831197404
